time,"I(L0)","I(LQ|XO1)"
7.236000e-10,-2.887416e-05,1.457953e-05
7.238000e-10,-2.877614e-05,1.462742e-05
7.240000e-10,-2.870468e-05,1.467643e-05
7.242000e-10,-2.865776e-05,1.472666e-05
7.244000e-10,-2.863006e-05,1.477837e-05
7.246000e-10,-2.861440e-05,1.483194e-05
7.248000e-10,-2.860323e-05,1.488783e-05
7.250000e-10,-2.858980e-05,1.494642e-05
7.252000e-10,-2.856900e-05,1.500785e-05
7.254000e-10,-2.853758e-05,1.507190e-05
7.256000e-10,-2.849396e-05,1.513787e-05
7.258000e-10,-2.843776e-05,1.520453e-05
7.260000e-10,-2.836912e-05,1.527025e-05
7.262000e-10,-2.828823e-05,1.533306e-05
7.264000e-10,-2.819499e-05,1.539096e-05
7.266000e-10,-2.808899e-05,1.544212e-05
7.268000e-10,-2.796978e-05,1.548519e-05
7.270000e-10,-2.783727e-05,1.551950e-05
7.272000e-10,-2.769214e-05,1.554524e-05
7.274000e-10,-2.753616e-05,1.556347e-05
7.276000e-10,-2.737225e-05,1.557606e-05
7.278000e-10,-2.720428e-05,1.558552e-05
7.280000e-10,-2.703656e-05,1.559470e-05
7.282000e-10,-2.687324e-05,1.560644e-05
7.284000e-10,-2.671764e-05,1.562327e-05
7.286000e-10,-2.657164e-05,1.564712e-05
7.288000e-10,-2.643540e-05,1.567901e-05
7.290000e-10,-2.630727e-05,1.571904e-05
7.292000e-10,-2.618410e-05,1.576629e-05
7.294000e-10,-2.606168e-05,1.581898e-05
7.296000e-10,-2.593541e-05,1.587468e-05
7.298000e-10,-2.580095e-05,1.593057e-05
7.300000e-10,-2.565472e-05,1.598379e-05
7.302000e-10,-2.549430e-05,1.603176e-05
7.304000e-10,-2.531849e-05,1.607241e-05
7.306000e-10,-2.512719e-05,1.610448e-05
7.308000e-10,-2.492113e-05,1.612754e-05
7.310000e-10,-2.470150e-05,1.614210e-05
7.312000e-10,-2.446955e-05,1.614945e-05
7.314000e-10,-2.422634e-05,1.615153e-05
7.316000e-10,-2.397261e-05,1.615064e-05
7.318000e-10,-2.370875e-05,1.614918e-05
7.320000e-10,-2.343495e-05,1.614934e-05
7.322000e-10,-2.315139e-05,1.615288e-05
7.324000e-10,-2.285847e-05,1.616087e-05
7.326000e-10,-2.255689e-05,1.617368e-05
7.328000e-10,-2.224778e-05,1.619090e-05
7.330000e-10,-2.193261e-05,1.621147e-05
7.332000e-10,-2.161300e-05,1.623386e-05
7.334000e-10,-2.129050e-05,1.625629e-05
7.336000e-10,-2.096637e-05,1.627701e-05
7.338000e-10,-2.064133e-05,1.629450e-05
7.340000e-10,-2.031540e-05,1.630770e-05
7.342000e-10,-1.998795e-05,1.631614e-05
7.344000e-10,-1.965770e-05,1.631993e-05
7.346000e-10,-1.932294e-05,1.631972e-05
7.348000e-10,-1.898179e-05,1.631662e-05
7.350000e-10,-1.863242e-05,1.631193e-05
7.352000e-10,-1.827339e-05,1.630699e-05
7.354000e-10,-1.790377e-05,1.630297e-05
7.356000e-10,-1.752331e-05,1.630069e-05
7.358000e-10,-1.713249e-05,1.630055e-05
7.360000e-10,-1.673249e-05,1.630244e-05
7.362000e-10,-1.632510e-05,1.630585e-05
7.364000e-10,-1.591261e-05,1.630995e-05
7.366000e-10,-1.549765e-05,1.631372e-05
7.368000e-10,-1.508304e-05,1.631620e-05
7.370000e-10,-1.467173e-05,1.631658e-05
7.372000e-10,-1.426659e-05,1.631441e-05
7.374000e-10,-1.387043e-05,1.630967e-05
7.376000e-10,-1.348584e-05,1.630283e-05
7.378000e-10,-1.311515e-05,1.629482e-05
7.380000e-10,-1.276038e-05,1.628694e-05
7.382000e-10,-1.242316e-05,1.628075e-05
7.384000e-10,-1.210466e-05,1.627790e-05
7.386000e-10,-1.180556e-05,1.627999e-05
7.388000e-10,-1.152600e-05,1.628840e-05
7.390000e-10,-1.126556e-05,1.630413e-05
7.392000e-10,-1.102326e-05,1.632774e-05
7.394000e-10,-1.079765e-05,1.635930e-05
7.396000e-10,-1.058679e-05,1.639836e-05
7.398000e-10,-1.038841e-05,1.644400e-05
7.400000e-10,-1.020003e-05,1.649494e-05
7.402000e-10,-1.001904e-05,1.654960e-05
7.404000e-10,-9.842878e-06,1.660629e-05
7.406000e-10,-9.669189e-06,1.666330e-05
7.408000e-10,-9.495919e-06,1.671904e-05
7.410000e-10,-9.321456e-06,1.677218e-05
7.412000e-10,-9.144718e-06,1.682176e-05
7.414000e-10,-8.965215e-06,1.686721e-05
7.416000e-10,-8.783072e-06,1.690844e-05
7.418000e-10,-8.599012e-06,1.694583e-05
7.420000e-10,-8.414296e-06,1.698016e-05
7.422000e-10,-8.230624e-06,1.701259e-05
7.424000e-10,-8.049997e-06,1.704453e-05
7.426000e-10,-7.874550e-06,1.707757e-05
7.428000e-10,-7.706377e-06,1.711331e-05
7.430000e-10,-7.547348e-06,1.715328e-05
7.432000e-10,-7.398943e-06,1.719882e-05
7.434000e-10,-7.262118e-06,1.725096e-05
7.436000e-10,-7.137215e-06,1.731041e-05
7.438000e-10,-7.023921e-06,1.737746e-05
7.440000e-10,-6.921288e-06,1.745203e-05
7.442000e-10,-6.827812e-06,1.753364e-05
7.444000e-10,-6.741560e-06,1.762148e-05
7.446000e-10,-6.660339e-06,1.771445e-05
7.448000e-10,-6.581882e-06,1.781127e-05
7.450000e-10,-6.504048e-06,1.791053e-05
7.452000e-10,-6.425004e-06,1.801077e-05
7.454000e-10,-6.343379e-06,1.811064e-05
7.456000e-10,-6.258365e-06,1.820889e-05
7.458000e-10,-6.169777e-06,1.830456e-05
7.460000e-10,-6.078037e-06,1.839694e-05
7.462000e-10,-5.984102e-06,1.848576e-05
7.464000e-10,-5.889347e-06,1.857111e-05
7.466000e-10,-5.795397e-06,1.865356e-05
7.468000e-10,-5.703939e-06,1.873409e-05
7.470000e-10,-5.616536e-06,1.881407e-05
7.472000e-10,-5.534461e-06,1.889518e-05
7.474000e-10,-5.458560e-06,1.897932e-05
7.476000e-10,-5.389187e-06,1.906843e-05
7.478000e-10,-5.326185e-06,1.916440e-05
7.480000e-10,-5.268938e-06,1.926884e-05
7.482000e-10,-5.216476e-06,1.938298e-05
7.484000e-10,-5.167617e-06,1.950753e-05
7.486000e-10,-5.121122e-06,1.964255e-05
7.488000e-10,-5.075853e-06,1.978749e-05
7.490000e-10,-5.030897e-06,1.994113e-05
7.492000e-10,-4.985651e-06,2.010171e-05
7.494000e-10,-4.939852e-06,2.026708e-05
7.496000e-10,-4.893564e-06,2.043484e-05
7.498000e-10,-4.847105e-06,2.060261e-05
7.500000e-10,-4.800957e-06,2.076825e-05
7.502000e-10,-4.755654e-06,2.093007e-05
7.504000e-10,-4.711681e-06,2.108704e-05
7.506000e-10,-4.669394e-06,2.123890e-05
7.508000e-10,-4.628977e-06,2.138623e-05
7.510000e-10,-4.590432e-06,2.153045e-05
7.512000e-10,-4.553616e-06,2.167368e-05
7.514000e-10,-4.518293e-06,2.181858e-05
7.516000e-10,-4.484216e-06,2.196813e-05
7.518000e-10,-4.451190e-06,2.212534e-05
7.520000e-10,-4.419133e-06,2.229298e-05
7.522000e-10,-4.388102e-06,2.247332e-05
7.524000e-10,-4.358291e-06,2.266795e-05
7.526000e-10,-4.329998e-06,2.287760e-05
7.528000e-10,-4.303571e-06,2.310211e-05
7.530000e-10,-4.279341e-06,2.334044e-05
7.532000e-10,-4.257557e-06,2.359085e-05
7.534000e-10,-4.238335e-06,2.385101e-05
7.536000e-10,-4.221630e-06,2.411831e-05
7.538000e-10,-4.207238e-06,2.439007e-05
7.540000e-10,-4.194821e-06,2.466387e-05
7.542000e-10,-4.183956e-06,2.493772e-05
7.544000e-10,-4.174197e-06,2.521030e-05
7.546000e-10,-4.165137e-06,2.548105e-05
7.548000e-10,-4.156456e-06,2.575021e-05
7.550000e-10,-4.147963e-06,2.601884e-05
7.552000e-10,-4.139606e-06,2.628866e-05
7.554000e-10,-4.131464e-06,2.656194e-05
7.556000e-10,-4.123724e-06,2.684130e-05
7.558000e-10,-4.116640e-06,2.712951e-05
7.560000e-10,-4.110493e-06,2.742930e-05
7.562000e-10,-4.105557e-06,2.774313e-05
7.564000e-10,-4.102069e-06,2.807313e-05
7.566000e-10,-4.100217e-06,2.842090e-05
7.568000e-10,-4.100138e-06,2.878752e-05
7.570000e-10,-4.101932e-06,2.917352e-05
7.572000e-10,-4.105675e-06,2.957889e-05
7.574000e-10,-4.111436e-06,3.000316e-05
7.576000e-10,-4.119287e-06,3.044549e-05
7.578000e-10,-4.129309e-06,3.090477e-05
7.580000e-10,-4.141584e-06,3.137974e-05
7.582000e-10,-4.156183e-06,3.186911e-05
7.584000e-10,-4.173150e-06,3.237166e-05
7.586000e-10,-4.192492e-06,3.288637e-05
7.588000e-10,-4.214165e-06,3.341250e-05
7.590000e-10,-4.238080e-06,3.394967e-05
7.592000e-10,-4.264112e-06,3.449792e-05
7.594000e-10,-4.292123e-06,3.505773e-05
7.596000e-10,-4.321989e-06,3.563010e-05
7.598000e-10,-4.353625e-06,3.621646e-05
7.600000e-10,-4.387013e-06,3.681869e-05
7.602000e-10,-4.422206e-06,3.743906e-05
7.604000e-10,-4.459339e-06,3.808010e-05
7.606000e-10,-4.498605e-06,3.874456e-05
7.608000e-10,-4.540239e-06,3.943525e-05
7.610000e-10,-4.584479e-06,4.015495e-05
7.612000e-10,-4.631540e-06,4.090627e-05
7.614000e-10,-4.681585e-06,4.169155e-05
7.616000e-10,-4.734706e-06,4.251279e-05
7.618000e-10,-4.790925e-06,4.337156e-05
7.620000e-10,-4.850200e-06,4.426899e-05
7.622000e-10,-4.912451e-06,4.520574e-05
