time,"I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LOUT|XBFR1)","I(RX1)","I(RX2)","I(RIN)","I(LYOUT)"
3.260000e-11,2.481900e-06,1.267067e-06,3.211716e-06,2.565069e-06,-5.348505e-07,-7.087951e-10,2.579873e-09,-4.960536e-06,8.822124e-07
3.280000e-11,5.012874e-07,8.917896e-07,2.146227e-06,3.578612e-06,4.828029e-08,-1.721507e-09,1.302917e-11,-4.943586e-06,1.236437e-06
3.300000e-11,-1.989983e-06,4.240743e-07,9.070755e-07,4.081973e-06,7.756347e-07,-1.708392e-09,-2.132588e-09,-4.934437e-06,1.412359e-06
3.320000e-11,-4.629916e-06,-1.582443e-07,-3.149515e-07,3.985281e-06,1.529769e-06,-5.879557e-10,-2.856247e-09,-4.933934e-06,1.378566e-06
3.340000e-11,-7.052921e-06,-8.622620e-07,-1.357869e-06,3.292162e-06,2.194108e-06,1.123827e-09,-2.048910e-09,-4.941711e-06,1.136328e-06
3.360000e-11,-8.944213e-06,-1.665976e-06,-2.111388e-06,2.099745e-06,2.672077e-06,2.556169e-09,-3.922627e-10,-4.956286e-06,7.195895e-07
3.380000e-11,-1.008306e-05,-2.511491e-06,-2.528068e-06,5.835480e-07,2.901834e-06,2.928803e-09,1.127128e-09,-4.975355e-06,1.896935e-07
3.400000e-11,-1.036752e-05,-3.308008e-06,-2.621489e-06,-1.030268e-06,2.863862e-06,1.964406e-09,1.772698e-09,-4.996218e-06,-3.743185e-07
3.420000e-11,-9.818762e-06,-3.944762e-06,-2.453025e-06,-2.500808e-06,2.580773e-06,4.697171e-11,1.386902e-09,-5.016184e-06,-8.882560e-07
3.440000e-11,-8.567834e-06,-4.311314e-06,-2.111195e-06,-3.610573e-06,2.110528e-06,-1.958986e-09,3.666321e-10,-5.032885e-06,-1.276106e-06
3.460000e-11,-6.829690e-06,-4.320477e-06,-1.688821e-06,-4.199334e-06,1.535185e-06,-3.136281e-09,-6.395015e-10,-5.044508e-06,-1.481871e-06
3.480000e-11,-4.868755e-06,-3.928630e-06,-1.263057e-06,-4.188087e-06,9.471573e-07,-2.971004e-09,-1.107947e-09,-5.049956e-06,-1.477939e-06
3.500000e-11,-2.959956e-06,-3.149074e-06,-8.821264e-07,-3.589425e-06,4.347808e-07,-1.602402e-09,-8.864588e-10,-5.048969e-06,-1.268714e-06
3.520000e-11,-1.349885e-06,-2.055801e-06,-5.608104e-07,-2.503262e-06,6.901506e-08,2.615109e-10,-2.087339e-10,-5.042134e-06,-8.891119e-07
3.540000e-11,-2.239534e-07,-7.766966e-07,-2.848024e-07,-1.099162e-06,-1.066344e-07,1.714477e-09,4.895245e-10,-5.030763e-06,-3.983950e-07
3.560000e-11,3.149156e-07,5.232262e-07,-2.223800e-08,4.115649e-07,-8.116063e-08,2.109590e-09,8.275833e-10,-5.016650e-06,1.295876e-07
3.580000e-11,2.530495e-07,1.666321e-06,2.607444e-07,1.809426e-06,1.247209e-07,1.365142e-09,6.692388e-10,-5.001770e-06,6.181252e-07
3.600000e-11,-3.412481e-07,2.490490e-06,5.844275e-07,2.900436e-06,4.645616e-07,-3.015084e-11,1.598652e-10,-4.987999e-06,9.994220e-07
3.620000e-11,-1.335848e-06,2.875808e-06,9.439566e-07,3.544384e-06,8.757192e-07,-1.298698e-09,-3.860789e-10,-4.976892e-06,1.224475e-06
3.640000e-11,-2.559681e-06,2.764437e-06,1.304872e-06,3.673199e-06,1.290443e-06,-1.783205e-09,-6.703056e-10,-4.969527e-06,1.269495e-06
3.660000e-11,-3.830320e-06,2.170229e-06,1.607072e-06,3.297022e-06,1.646692e-06,-1.268707e-09,-5.660304e-10,-4.966412e-06,1.138025e-06
3.680000e-11,-4.980449e-06,1.176666e-06,1.776492e-06,2.497898e-06,1.897192e-06,-6.005325e-11,-1.682780e-10,-4.967473e-06,8.587394e-07
3.700000e-11,-5.879475e-06,-7.610322e-08,1.741982e-06,1.413002e-06,2.015491e-06,1.207079e-09,2.757290e-10,-4.972120e-06,4.795796e-07
3.720000e-11,-6.447179e-06,-1.412894e-06,1.453706e-06,2.106681e-07,1.998140e-06,1.905283e-09,5.103671e-10,-4.979393e-06,5.937662e-08
3.740000e-11,-6.657843e-06,-2.650366e-06,8.990058e-07,-9.366904e-07,1.862828e-06,1.721838e-09,4.104637e-10,-4.988143e-06,-3.416127e-07
3.760000e-11,-6.535497e-06,-3.624833e-06,1.120801e-07,-1.878341e-06,1.643136e-06,7.841590e-10,4.333446e-11,-4.997210e-06,-6.707090e-07
3.780000e-11,-6.142747e-06,-4.216266e-06,-8.251386e-07,-2.505601e-06,1.381329e-06,-4.383260e-10,-3.749320e-10,-5.005562e-06,-8.899292e-07
3.800000e-11,-5.566306e-06,-4.364330e-06,-1.791850e-06,-2.763882e-06,1.120792e-06,-1.384783e-09,-6.015574e-10,-5.012381e-06,-9.801954e-07
3.820000e-11,-4.901988e-06,-4.074055e-06,-2.645969e-06,-2.655193e-06,8.994003e-07,-1.670440e-09,-5.000158e-10,-5.017127e-06,-9.422100e-07
3.840000e-11,-4.241074e-06,-3.410968e-06,-3.247484e-06,-2.231720e-06,7.446351e-07,-1.243879e-09,-1.130012e-10,-5.019551e-06,-7.942111e-07
3.860000e-11,-3.659395e-06,-2.487467e-06,-3.483315e-06,-1.582516e-06,6.708041e-07,-3.746266e-10,3.617370e-10,-5.019692e-06,-5.673217e-07
3.880000e-11,-3.210069e-06,-1.443302e-06,-3.289031e-06,-8.161918e-07,6.784786e-07,5.023202e-10,6.779619e-10,-5.017833e-06,-2.995000e-07
3.900000e-11,-2.920506e-06,-4.234985e-07,-2.663303e-06,-4.277132e-08,7.560395e-07,9.971217e-10,6.720479e-10,-5.014434e-06,-2.919788e-08
3.920000e-11,-2.793599e-06,4.428885e-07,-1.672244e-06,6.423069e-07,8.829422e-07,9.312890e-10,3.484690e-10,-5.010048e-06,2.102299e-07
3.940000e-11,-2.812261e-06,1.059950e-06,-4.424249e-07,1.169671e-06,1.034010e-06,3.937799e-10,-1.251957e-10,-5.005243e-06,3.945382e-07
3.960000e-11,-2.945952e-06,1.375457e-06,8.567416e-07,1.501632e-06,1.183895e-06,-3.230776e-10,-5.092191e-10,-5.000535e-06,5.105557e-07
3.980000e-11,-3.157672e-06,1.383469e-06,2.038609e-06,1.631821e-06,1.310923e-06,-8.678425e-10,-6.179986e-10,-4.996344e-06,5.560553e-07
4.000000e-11,-3.410251e-06,1.119420e-06,2.928632e-06,1.579845e-06,1.399785e-06,-9.874409e-10,-4.136712e-10,-4.992973e-06,5.378901e-07
4.020000e-11,-3.671152e-06,6.494902e-07,3.392344e-06,1.382802e-06,1.442870e-06,-6.323327e-10,-1.906545e-11,-4.990596e-06,4.690253e-07
4.040000e-11,-3.915422e-06,5.688132e-08,3.357121e-06,1.085752e-06,1.440263e-06,3.064785e-11,3.533061e-10,-4.989271e-06,3.652093e-07
4.060000e-11,-4.126749e-06,-5.723798e-07,2.824122e-06,7.331374e-07,1.398625e-06,6.990050e-10,5.151259e-10,-4.988960e-06,2.419740e-07
4.080000e-11,-4.296865e-06,-1.161857e-06,1.868544e-06,3.626248e-07,1.329256e-06,1.072340e-09,3.973771e-10,-4.989557e-06,1.124840e-07
4.100000e-11,-4.423807e-06,-1.653650e-06,6.282077e-07,2.141406e-09,1.245773e-06,9.875472e-10,7.817755e-11,-4.990908e-06,-1.350081e-08
4.120000e-11,-4.509698e-06,-2.012853e-06,-7.177255e-07,-3.299396e-07,1.161817e-06,4.921532e-10,-2.669085e-10,-4.992834e-06,-1.295592e-07
4.140000e-11,-4.558666e-06,-2.227389e-06,-1.976524e-06,-6.222047e-07,1.089170e-06,-1.783904e-10,-4.609794e-10,-4.995146e-06,-2.317025e-07
4.160000e-11,-4.575297e-06,-2.304002e-06,-2.971539e-06,-8.664327e-07,1.036502e-06,-7.115457e-10,-4.153185e-10,-4.997654e-06,-3.170577e-07
4.180000e-11,-4.563743e-06,-2.261985e-06,-3.568762e-06,-1.054041e-06,1.008760e-06,-8.665963e-10,-1.670744e-10,-5.000174e-06,-3.826249e-07
4.200000e-11,-4.527380e-06,-2.126455e-06,-3.695909e-06,-1.173954e-06,1.007132e-06,-5.903434e-10,1.495371e-10,-5.002539e-06,-4.245335e-07
4.220000e-11,-4.468849e-06,-1.922742e-06,-3.351247e-06,-1.212642e-06,1.029413e-06,-4.159892e-11,3.779006e-10,-5.004603e-06,-4.380548e-07
4.240000e-11,-4.390352e-06,-1.672824e-06,-2.601243e-06,-1.156446e-06,1.070641e-06,4.896327e-10,4.177239e-10,-5.006246e-06,-4.184149e-07
4.260000e-11,-4.294098e-06,-1.394097e-06,-1.567990e-06,-9.956503e-07,1.123926e-06,7.291509e-10,2.682435e-10,-5.007376e-06,-3.622184e-07
4.280000e-11,-4.182832e-06,-1.100189e-06,-4.087100e-07,-7.292502e-07,1.181357e-06,5.575877e-10,1.837475e-11,-5.007931e-06,-2.691142e-07
4.300000e-11,-4.060349e-06,-8.031637e-07,7.092189e-07,-3.690916e-07,1.234944e-06,6.978664e-11,-2.054024e-10,-5.007880e-06,-1.432425e-07
4.320000e-11,-3.931882e-06,-5.161462e-07,1.633676e-06,5.787942e-08,1.277504e-06,-4.767525e-10,-3.031429e-10,-5.007225e-06,5.979380e-09
4.340000e-11,-3.804256e-06,-2.553409e-07,2.249525e-06,5.101796e-07,1.303419e-06,-7.974102e-10,-2.452650e-10,-5.006006e-06,1.640534e-07
4.360000e-11,-3.685758e-06,-4.056263e-08,2.493291e-06,9.355286e-07,1.309241e-06,-7.282133e-10,-7.787754e-11,-5.004301e-06,3.127081e-07
4.380000e-11,-3.585720e-06,1.061455e-07,2.358856e-06,1.277460e-06,1.294080e-06,-3.078878e-10,1.078587e-10,-5.002225e-06,4.322091e-07
4.400000e-11,-3.513835e-06,1.636600e-07,1.893978e-06,1.483849e-06,1.259763e-06,2.476867e-10,2.232978e-10,-4.999929e-06,5.043400e-07
4.420000e-11,-3.479228e-06,1.160212e-07,1.188959e-06,1.515910e-06,1.210711e-06,6.624296e-10,2.226345e-10,-4.997591e-06,5.155449e-07
4.440000e-11,-3.489347e-06,-4.321372e-08,3.598728e-07,1.355964e-06,1.153508e-06,7.441662e-10,1.185753e-10,-4.995405e-06,4.596457e-07
4.460000e-11,-3.548756e-06,-3.075650e-07,-4.706625e-07,1.012424e-06,1.096159e-06,4.792318e-10,-3.044080e-11,-4.993567e-06,3.395820e-07
4.480000e-11,-3.657962e-06,-6.560834e-07,-1.192016e-06,5.208270e-07,1.047088e-06,2.986593e-11,-1.520362e-10,-4.992255e-06,1.677744e-07
4.500000e-11,-3.812484e-06,-1.054251e-06,-1.720506e-06,-5.954115e-08,1.013987e-06,-3.597718e-10,-1.941659e-10,-4.991616e-06,-3.505795e-08
4.520000e-11,-4.002343e-06,-1.457470e-06,-2.008689e-06,-6.531708e-07,1.002654e-06,-4.948510e-10,-1.463980e-10,-4.991744e-06,-2.425252e-07
4.540000e-11,-4.212180e-06,-1.816744e-06,-2.047989e-06,-1.178944e-06,1.016007e-06,-3.273388e-10,-4.024438e-11,-4.992668e-06,-4.262773e-07
4.560000e-11,-4.422128e-06,-2.085682e-06,-1.865014e-06,-1.562220e-06,1.053433e-06,2.928427e-11,6.946185e-11,-4.994340e-06,-5.602282e-07
4.580000e-11,-4.609484e-06,-2.227607e-06,-1.512928e-06,-1.746425e-06,1.110623e-06,3.702348e-10,1.320719e-10,-4.996637e-06,-6.246058e-07
4.600000e-11,-4.751119e-06,-2.221511e-06,-1.059934e-06,-1.702203e-06,1.179969e-06,5.119941e-10,1.243419e-10,-4.999359e-06,-6.091510e-07
4.620000e-11,-4.826421e-06,-2.065762e-06,-5.771049e-07,-1.432557e-06,1.251535e-06,3.855980e-10,5.901684e-11,-5.002248e-06,-5.149123e-07
4.640000e-11,-4.820395e-06,-1.778882e-06,-1.275839e-07,-9.730423e-07,1.314472e-06,6.375975e-11,-2.431307e-11,-5.005010e-06,-3.543169e-07
4.660000e-11,-4.726454e-06,-1.397212e-06,2.412499e-07,-3.869265e-07,1.358691e-06,-2.868820e-10,-8.076749e-11,-5.007343e-06,-1.494757e-07
4.680000e-11,-4.548385e-06,-9.698058e-07,5.017717e-07,2.440067e-07,1.376511e-06,-4.974721e-10,-8.308009e-11,-5.008971e-06,7.102866e-08
4.700000e-11,-4.301045e-06,-5.513702e-07,6.461280e-07,8.315682e-07,1.364018e-06,-4.816467e-10,-3.441783e-11,-5.009681e-06,2.763750e-07
4.720000e-11,-4.009517e-06,-1.944081e-07,6.829248e-07,1.294290e-06,1.321859e-06,-2.706282e-10,3.504661e-11,-5.009353e-06,4.380913e-07
4.740000e-11,-3.706660e-06,5.816408e-08,6.317839e-07,1.569480e-06,1.255340e-06,1.427775e-11,8.555328e-11,-5.007981e-06,5.342671e-07
4.760000e-11,-3.429290e-06,1.787422e-07,5.172101e-07,1.622298e-06,1.173758e-06,2.314570e-10,8.961266e-11,-5.005682e-06,5.527266e-07
4.780000e-11,-3.213428e-06,1.582530e-07,3.631172e-07,1.450475e-06,1.089054e-06,2.913158e-10,4.648180e-11,-5.002687e-06,4.926761e-07
4.800000e-11,-3.089288e-06,6.473179e-09,1.890025e-07,1.083993e-06,1.013998e-06,1.944207e-10,-1.845621e-11,-4.999321e-06,3.645948e-07
4.820000e-11,-3.076727e-06,-2.504394e-07,8.258229e-09,5.799132e-07,9.601755e-07,2.006143e-11,-6.877199e-11,-4.995966e-06,1.884244e-07
4.840000e-11,-3.181906e-06,-5.746440e-07,-1.714197e-07,1.323161e-08,9.361278e-07,-1.233742e-10,-7.786252e-11,-4.993016e-06,-9.624756e-09
4.860000e-11,-3.395726e-06,-9.226600e-07,-3.460250e-07,-5.347060e-07,9.459423e-07,-1.568802e-10,-4.375636e-11,-4.990828e-06,-2.011231e-07
4.880000e-11,-3.694384e-06,-1.251714e-06,-5.124545e-07,-9.883838e-07,9.885435e-07,-6.781441e-11,1.048679e-11,-4.989676e-06,-3.596786e-07
4.900000e-11,-4.042072e-06,-1.525378e-06,-6.658761e-07,-1.288978e-06,1.057809e-06,9.059535e-11,5.082008e-11,-4.989713e-06,-4.647332e-07
4.920000e-11,-4.395494e-06,-1.717684e-06,-7.980819e-07,-1.402266e-06,1.143500e-06,2.325781e-10,5.240904e-11,-4.990949e-06,-5.043262e-07
4.940000e-11,-4.709603e-06,-1.815246e-06,-8.973522e-07,-1.322480e-06,1.232859e-06,2.855901e-10,1.419236e-11,-4.993248e-06,-4.764417e-07
4.960000e-11,-4.943737e-06,-1.817296e-06,-9.499420e-07,-1.071705e-06,1.312609e-06,2.244968e-10,-4.062473e-11,-4.996341e-06,-3.887985e-07
4.980000e-11,-5.067258e-06,-1.733929e-06,-9.428660e-07,-6.951412e-07,1.371028e-06,7.884649e-11,-7.831942e-11,-4.999859e-06,-2.571934e-07
5.000000e-11,-5.063863e-06,-1.583108e-06,-8.673248e-07,-2.531647e-07,1.399760e-06,-8.693150e-11,-7.451958e-11,-5.003382e-06,-1.027274e-07
5.020000e-11,-4.933908e-06,-1.387132e-06,-7.219353e-07,1.884264e-07,1.395063e-06,-2.073260e-10,-2.857137e-11,-5.006484e-06,5.160389e-08
5.040000e-11,-4.694416e-06,-1.169224e-06,-5.149404e-07,5.683881e-07,1.358312e-06,-2.454168e-10,3.590880e-11,-5.008797e-06,1.843963e-07
5.060000e-11,-4.376731e-06,-9.507951e-07,-2.647596e-07,8.386838e-07,1.295674e-06,-2.048268e-10,8.450043e-11,-5.010048e-06,2.788617e-07
5.080000e-11,-4.022177e-06,-7.496971e-07,1.428081e-09,9.705635e-07,1.217036e-06,-1.209004e-10,9.154551e-11,-5.010099e-06,3.249523e-07
5.100000e-11,-3.676358e-06,-5.795082e-07,2.509803e-07,9.573066e-07,1.134369e-06,-3.857172e-11,5.450542e-11,-5.008962e-06,3.203192e-07
5.120000e-11,-3.382919e-06,-4.496934e-07,4.504754e-07,8.134486e-07,1.059804e-06,1.030558e-11,-4.992305e-12,-5.006793e-06,2.700424e-07
5.140000e-11,-3.177708e-06,-3.662853e-07,5.709877e-07,5.708800e-07,1.003762e-06,1.914332e-11,-5.373253e-11,-5.003874e-06,1.852673e-07
5.160000e-11,-3.084157e-06,-3.326812e-07,5.930021e-07,2.726614e-07,9.734250e-07,4.201680e-12,-6.568565e-11,-5.000570e-06,8.104316e-08
5.180000e-11,-3.110526e-06,-3.501977e-07,5.100505e-07,-3.431225e-08,9.717861e-07,-8.691747e-12,-3.626784e-11,-4.997286e-06,-2.624086e-08
5.200000e-11,-3.249338e-06,-4.181653e-07,3.303654e-07,-3.065755e-07,9.974212e-07,1.953972e-13,1.572690e-11,-4.994411e-06,-1.213940e-07
5.220000e-11,-3.479010e-06,-5.335353e-07,7.618930e-08,-5.101668e-07,1.044967e-06,3.467951e-11,5.916540e-11,-4.992272e-06,-1.925470e-07
5.240000e-11,-3.767339e-06,-6.901646e-07,-2.192049e-07,-6.246764e-07,1.106199e-06,8.257438e-11,6.801001e-11,-4.991097e-06,-2.325669e-07
5.260000e-11,-4.076261e-06,-8.780858e-07,-5.163269e-07,-6.448256e-07,1.171486e-06,1.236845e-10,3.536243e-11,-4.990987e-06,-2.396088e-07
5.280000e-11,-4.367142e-06,-1.083133e-06,-7.753303e-07,-5.795718e-07,1.231376e-06,1.404871e-10,-2.331440e-11,-4.991914e-06,-2.168032e-07
5.300000e-11,-4.605804e-06,-1.287256e-06,-9.619556e-07,-4.491305e-07,1.278016e-06,1.257849e-10,-7.895444e-11,-4.993726e-06,-1.712153e-07
5.320000e-11,-4.766620e-06,-1.469722e-06,-1.052573e-06,-2.805985e-07,1.306210e-06,8.424922e-11,-1.043060e-10,-4.996178e-06,-1.123152e-07
5.340000e-11,-4.835156e-06,-1.609222e-06,-1.037517e-06,-1.030177e-07,1.313950e-06,2.845969e-11,-8.753837e-11,-4.998959e-06,-5.025264e-08
5.360000e-11,-4.809138e-06,-1.686642e-06,-9.221952e-07,5.727910e-08,1.302391e-06,-2.737136e-11,-3.717078e-11,-5.001740e-06,5.769329e-09
5.380000e-11,-4.697749e-06,-1.688106e-06,-7.258543e-07,1.803314e-07,1.275315e-06,-7.246057e-11,2.346993e-11,-5.004208e-06,4.877473e-08
5.400000e-11,-4.519534e-06,-1.607732e-06,-4.782685e-07,2.547473e-07,1.238242e-06,-1.013851e-10,6.853338e-11,-5.006102e-06,7.478223e-08
5.420000e-11,-4.299314e-06,-1.449543e-06,-2.149466e-07,2.782524e-07,1.197362e-06,-1.131898e-10,8.191791e-11,-5.007242e-06,8.299701e-08
5.440000e-11,-4.064648e-06,-1.228060e-06,2.831706e-08,2.567019e-07,1.158493e-06,-1.093965e-10,6.353680e-11,-5.007541e-06,7.546535e-08
5.460000e-11,-3.842337e-06,-9.673103e-07,2.206563e-07,2.019092e-07,1.126241e-06,-9.260506e-11,2.726913e-11,-5.007008e-06,5.631593e-08
5.480000e-11,-3.655436e-06,-6.982334e-07,3.402967e-07,1.288021e-07,1.103486e-06,-6.625389e-11,-7.364187e-12,-5.005743e-06,3.076583e-08
5.500000e-11,-3.521074e-06,-4.547771e-07,3.770737e-07,5.246757e-08,1.091233e-06,-3.490148e-11,-2.501948e-11,-5.003919e-06,4.087739e-09
5.520000e-11,-3.449260e-06,-2.692189e-07,3.330159e-07,-1.440179e-08,1.088831e-06,-3.965864e-12,-2.104283e-11,-5.001758e-06,-1.928239e-08
5.540000e-11,-3.442661e-06,-1.674286e-07,2.210391e-07,-6.327561e-08,1.094435e-06,2.156780e-11,-2.137353e-12,-4.999503e-06,-3.636328e-08
5.560000e-11,-3.497209e-06,-1.648370e-07,6.210398e-08,-9.056751e-08,1.105614e-06,3.893404e-11,1.827829e-11,-4.997394e-06,-4.590152e-08
5.580000e-11,-3.603320e-06,-2.637958e-07,-1.185841e-07,-9.742418e-08,1.119944e-06,4.866920e-11,2.717990e-11,-4.995642e-06,-4.829786e-08
5.600000e-11,-3.747447e-06,-4.528104e-07,-2.956474e-07,-8.869113e-08,1.135464e-06,5.402605e-11,1.804098e-11,-4.994411e-06,-4.524575e-08
5.620000e-11,-3.913745e-06,-7.078347e-07,-4.472048e-07,-7.134895e-08,1.150923e-06,5.876860e-11,-6.572642e-12,-4.993804e-06,-3.918482e-08
5.640000e-11,-4.085629e-06,-9.954816e-07,-5.575914e-07,-5.277260e-08,1.165779e-06,6.450768e-11,-3.658589e-11,-4.993860e-06,-3.269256e-08
5.660000e-11,-4.247133e-06,-1.277689e-06,-6.187944e-07,-3.915522e-08,1.179998e-06,6.919089e-11,-5.907307e-11,-4.994549e-06,-2.793341e-08
5.680000e-11,-4.384014e-06,-1.517136e-06,-6.305209e-07,-3.436789e-08,1.193711e-06,6.781139e-11,-6.383354e-11,-4.995781e-06,-2.626028e-08
5.700000e-11,-4.484619e-06,-1.682570e-06,-5.990566e-07,-3.941639e-08,1.206862e-06,5.514368e-11,-4.761060e-11,-4.997416e-06,-2.802470e-08
5.720000e-11,-4.540557e-06,-1.753226e-06,-5.352610e-07,-5.252873e-08,1.218935e-06,2.909681e-11,-1.537691e-11,-4.999280e-06,-3.260735e-08
5.740000e-11,-4.547217e-06,-1.721666e-06,-4.521583e-07,-6.978877e-08,1.228840e-06,-7.174206e-12,2.170661e-11,-5.001179e-06,-3.863958e-08
5.760000e-11,-4.504135e-06,-1.594610e-06,-3.625924e-07,-8.614038e-08,1.235028e-06,-4.566439e-11,5.078195e-11,-5.002919e-06,-4.435432e-08
5.780000e-11,-4.415168e-06,-1.391671e-06,-2.773470e-07,-9.653773e-08,1.235777e-06,-7.638002e-11,6.241379e-11,-5.004323e-06,-4.798809e-08
5.800000e-11,-4.288433e-06,-1.142234e-06,-2.039903e-07,-9.701382e-08,1.229624e-06,-9.132741e-11,5.424245e-11,-5.005249e-06,-4.815447e-08
5.820000e-11,-4.135885e-06,-8.809813e-07,-1.465371e-07,-8.547720e-08,1.215828e-06,-8.770725e-11,3.163389e-11,-5.005605e-06,-4.412252e-08
5.840000e-11,-3.972512e-06,-6.427982e-07,-1.058464e-07,-6.211369e-08,1.194744e-06,-6.880629e-11,5.038437e-12,-5.005356e-06,-3.595720e-08
5.860000e-11,-3.815096e-06,-4.578468e-07,-8.054305e-08,-2.935181e-08,1.168028e-06,-4.223814e-11,-1.477569e-11,-5.004531e-06,-2.450726e-08
5.880000e-11,-3.680602e-06,-3.475455e-07,-6.817102e-08,8.569488e-09,1.138585e-06,-1.646560e-11,-2.144665e-11,-5.003219e-06,-1.125417e-08
5.900000e-11,-3.584335e-06,-3.220235e-07,-6.627862e-08,4.632745e-08,1.110244e-06,2.701351e-12,-1.551352e-11,-5.001565e-06,1.941826e-09
5.920000e-11,-3.538067e-06,-3.793577e-07,-7.318770e-08,7.839323e-08,1.087214e-06,1.403217e-11,-3.537515e-12,-4.999751e-06,1.314846e-08
5.940000e-11,-3.548388e-06,-5.066067e-07,-8.830112e-08,9.990643e-08,1.073391e-06,2.046795e-11,5.649949e-12,-4.997980e-06,2.066708e-08
5.960000e-11,-3.615554e-06,-6.823752e-07,-1.119254e-07,1.074081e-07,1.071642e-06,2.675705e-11,5.647187e-12,-4.996451e-06,2.328884e-08
5.980000e-11,-3.733045e-06,-8.804222e-07,-1.447039e-07,9.933021e-08,1.083214e-06,3.639514e-11,-4.255489e-12,-4.995337e-06,2.046571e-08
6.000000e-11,-3.887994e-06,-1.073694e-06,-1.868451e-07,7.618763e-08,1.107379e-06,4.937979e-11,-1.887210e-11,-4.994766e-06,1.237764e-08
6.020000e-11,-4.062482e-06,-1.238140e-06,-2.373725e-07,4.046953e-08,1.141392e-06,6.183809e-11,-2.999721e-11,-4.994801e-06,-1.054411e-10
6.040000e-11,-4.235615e-06,-1.355758e-06,-2.936135e-07,-3.729958e-09,1.180801e-06,6.768098e-11,-3.079303e-11,-4.995437e-06,-1.555269e-08
6.060000e-11,-4.386118e-06,-1.416472e-06,-3.510840e-07,-5.126969e-08,1.220068e-06,6.150159e-11,-1.937861e-11,-4.996596e-06,-3.216732e-08
6.080000e-11,-4.495112e-06,-1.418672e-06,-4.038374e-07,-9.661977e-08,1.253405e-06,4.137492e-11,2.022051e-13,-4.998136e-06,-4.801670e-08
6.100000e-11,-4.548685e-06,-1.368471e-06,-4.452367e-07,-1.345304e-07,1.275696e-06,1.026265e-11,2.003562e-11,-4.999872e-06,-6.126610e-08
6.120000e-11,-4.539870e-06,-1.277940e-06,-4.690159e-07,-1.606326e-07,1.283333e-06,-2.465411e-11,3.224508e-11,-5.001593e-06,-7.038854e-08
6.140000e-11,-4.469718e-06,-1.162698e-06,-4.704256e-07,-1.719095e-07,1.274851e-06,-5.447353e-11,3.269019e-11,-5.003093e-06,-7.432968e-08
6.160000e-11,-4.347288e-06,-1.039313e-06,-4.472376e-07,-1.670002e-07,1.251208e-06,-7.184795e-11,2.262307e-11,-5.004194e-06,-7.261391e-08
6.180000e-11,-4.188511e-06,-9.229416e-07,-4.003979e-07,-1.463190e-07,1.215698e-06,-7.362825e-11,7.625774e-12,-5.004769e-06,-6.538607e-08
6.200000e-11,-4.014081e-06,-8.255389e-07,-3.341847e-07,-1.119909e-07,1.173466e-06,-6.174633e-11,-5.423951e-12,-5.004759e-06,-5.338875e-08
6.220000e-11,-3.846647e-06,-7.548326e-07,-2.558165e-07,-6.761852e-08,1.130725e-06,-4.199374e-11,-1.168205e-11,-5.004176e-06,-3.788107e-08
6.240000e-11,-3.707723e-06,-7.141043e-07,-1.745557e-07,-1.790842e-08,1.093788e-06,-2.130474e-11,-1.029462e-11,-5.003107e-06,-2.050793e-08
6.260000e-11,-3.614750e-06,-7.026729e-07,-1.004457e-07,3.180921e-08,1.068085e-06,-4.823480e-12,-4.172068e-12,-5.001697e-06,-3.132154e-09
6.280000e-11,-3.578748e-06,-7.168669e-07,-4.288623e-08,7.612631e-08,1.057310e-06,5.894361e-12,2.043283e-12,-5.000129e-06,1.235619e-08
6.300000e-11,-3.602904e-06,-7.512214e-07,-9.277752e-09,1.101211e-07,1.062860e-06,1.276946e-11,4.574079e-12,-4.998602e-06,2.423698e-08
6.320000e-11,-3.682278e-06,-7.996382e-07,-3.954172e-09,1.298898e-07,1.083633e-06,1.934692e-11,2.292325e-12,-4.997303e-06,3.114596e-08
6.340000e-11,-3.804680e-06,-8.563005e-07,-2.757165e-08,1.329946e-07,1.116241e-06,2.823200e-11,-3.101001e-12,-4.996385e-06,3.223105e-08
6.360000e-11,-3.952541e-06,-9.162232e-07,-7.704135e-08,1.187754e-07,1.155568e-06,3.917844e-11,-8.373818e-12,-4.995946e-06,2.726159e-08
6.380000e-11,-4.105514e-06,-9.754202e-07,-1.460042e-07,8.848552e-08,1.195603e-06,4.884093e-11,-1.067114e-11,-4.996019e-06,1.667561e-08
6.400000e-11,-4.243370e-06,-1.030761e-06,-2.257583e-07,4.522117e-08,1.230398e-06,5.233452e-11,-8.966407e-12,-4.996572e-06,1.555183e-09
6.420000e-11,-4.348791e-06,-1.079651e-06,-3.064830e-07,-6.362446e-09,1.254980e-06,4.580389e-11,-4.365252e-12,-4.997511e-06,-1.647274e-08
6.440000e-11,-4.409635e-06,-1.119701e-06,-3.785644e-07,-6.053121e-08,1.266098e-06,2.867646e-11,7.436408e-13,-4.998701e-06,-3.540414e-08
6.460000e-11,-4.420364e-06,-1.148522e-06,-4.338249e-07,-1.111050e-07,1.262663e-06,4.425680e-12,4.095006e-12,-4.999980e-06,-5.307913e-08
6.480000e-11,-4.382478e-06,-1.163753e-06,-4.664862e-07,-1.521753e-07,1.245839e-06,-2.057699e-11,4.700857e-12,-5.001185e-06,-6.743277e-08
