time,"I(RIN1)","I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(RX1)","I(RX2)"
1.929800e-09,5.001987e-06,-1.478449e-05,6.253750e-05,1.021897e-04,1.824619e-05,6.529035e-04,4.810817e-04
1.930000e-09,5.002188e-06,-1.471791e-05,6.204838e-05,1.021586e-04,1.826239e-05,6.559133e-04,4.769701e-04
1.930200e-09,5.002370e-06,-1.464518e-05,6.152137e-05,1.021096e-04,1.827580e-05,6.588972e-04,4.728397e-04
1.930400e-09,5.002522e-06,-1.456645e-05,6.095876e-05,1.020471e-04,1.828747e-05,6.618551e-04,4.686906e-04
1.930600e-09,5.002638e-06,-1.448211e-05,6.036456e-05,1.019752e-04,1.829842e-05,6.647869e-04,4.645230e-04
1.930800e-09,5.002716e-06,-1.439267e-05,5.974396e-05,1.018980e-04,1.830954e-05,6.676924e-04,4.603370e-04
1.931000e-09,5.002757e-06,-1.429882e-05,5.910286e-05,1.018186e-04,1.832149e-05,6.705716e-04,4.561328e-04
1.931200e-09,5.002768e-06,-1.420131e-05,5.844721e-05,1.017392e-04,1.833467e-05,6.734243e-04,4.519106e-04
1.931400e-09,5.002755e-06,-1.410090e-05,5.778247e-05,1.016611e-04,1.834928e-05,6.762504e-04,4.476705e-04
1.931600e-09,5.002728e-06,-1.399827e-05,5.711309e-05,1.015846e-04,1.836524e-05,6.790498e-04,4.434127e-04
1.931800e-09,5.002697e-06,-1.389392e-05,5.644209e-05,1.015093e-04,1.838235e-05,6.818224e-04,4.391375e-04
1.932000e-09,5.002668e-06,-1.378815e-05,5.577083e-05,1.014340e-04,1.840022e-05,6.845681e-04,4.348448e-04
1.932200e-09,5.002651e-06,-1.368094e-05,5.509891e-05,1.013570e-04,1.841845e-05,6.872868e-04,4.305351e-04
1.932400e-09,5.002651e-06,-1.357200e-05,5.442418e-05,1.012764e-04,1.843657e-05,6.899783e-04,4.262083e-04
1.932600e-09,5.002673e-06,-1.346076e-05,5.374295e-05,1.011904e-04,1.845417e-05,6.926426e-04,4.218647e-04
1.932800e-09,5.002721e-06,-1.334642e-05,5.305030e-05,1.010969e-04,1.847085e-05,6.952795e-04,4.175045e-04
1.933000e-09,5.002796e-06,-1.322804e-05,5.234044e-05,1.009941e-04,1.848632e-05,6.978890e-04,4.131279e-04
1.933200e-09,5.002899e-06,-1.310459e-05,5.160717e-05,1.008805e-04,1.850032e-05,7.004710e-04,4.087349e-04
1.933400e-09,5.003028e-06,-1.297508e-05,5.084426e-05,1.007545e-04,1.851265e-05,7.030253e-04,4.043259e-04
1.933600e-09,5.003183e-06,-1.283860e-05,5.004588e-05,1.006149e-04,1.852317e-05,7.055518e-04,3.999009e-04
1.933800e-09,5.003359e-06,-1.269434e-05,4.920690e-05,1.004606e-04,1.853172e-05,7.080505e-04,3.954602e-04
1.934000e-09,5.003553e-06,-1.254170e-05,4.832316e-05,1.002905e-04,1.853817e-05,7.105213e-04,3.910038e-04
1.934200e-09,5.003758e-06,-1.238020e-05,4.739159e-05,1.001039e-04,1.854238e-05,7.129640e-04,3.865321e-04
1.934400e-09,5.003971e-06,-1.220955e-05,4.641026e-05,9.989975e-05,1.854418e-05,7.153785e-04,3.820451e-04
1.934600e-09,5.004185e-06,-1.202956e-05,4.537835e-05,9.967754e-05,1.854341e-05,7.177648e-04,3.775430e-04
1.934800e-09,5.004395e-06,-1.184018e-05,4.429606e-05,9.943672e-05,1.853990e-05,7.201228e-04,3.730260e-04
1.935000e-09,5.004597e-06,-1.164143e-05,4.316439e-05,9.917698e-05,1.853350e-05,7.224523e-04,3.684942e-04
1.935200e-09,5.004787e-06,-1.143345e-05,4.198506e-05,9.889822e-05,1.852411e-05,7.247533e-04,3.639479e-04
1.935400e-09,5.004965e-06,-1.121644e-05,4.076026e-05,9.860065e-05,1.851169e-05,7.270257e-04,3.593872e-04
1.935600e-09,5.005130e-06,-1.099072e-05,3.949256e-05,9.828472e-05,1.849625e-05,7.292694e-04,3.548124e-04
1.935800e-09,5.005281e-06,-1.075668e-05,3.818475e-05,9.795117e-05,1.847790e-05,7.314843e-04,3.502235e-04
1.936000e-09,5.005419e-06,-1.051486e-05,3.683980e-05,9.760098e-05,1.845682e-05,7.336703e-04,3.456207e-04
1.936200e-09,5.005545e-06,-1.026587e-05,3.546086e-05,9.723533e-05,1.843324e-05,7.358274e-04,3.410043e-04
1.936400e-09,5.005660e-06,-1.001044e-05,3.405128e-05,9.685553e-05,1.840748e-05,7.379554e-04,3.363744e-04
1.936600e-09,5.005762e-06,-9.749397e-06,3.261468e-05,9.646299e-05,1.837983e-05,7.400542e-04,3.317312e-04
1.936800e-09,5.005851e-06,-9.483647e-06,3.115503e-05,9.605915e-05,1.835065e-05,7.421239e-04,3.270748e-04
1.937000e-09,5.005924e-06,-9.214173e-06,2.967682e-05,9.564543e-05,1.832024e-05,7.441643e-04,3.224056e-04
1.937200e-09,5.005978e-06,-8.942033e-06,2.818512e-05,9.522325e-05,1.828889e-05,7.461752e-04,3.177235e-04
1.937400e-09,5.006009e-06,-8.668360e-06,2.668570e-05,9.479401e-05,1.825685e-05,7.481568e-04,3.130289e-04
1.937600e-09,5.006015e-06,-8.394377e-06,2.518508e-05,9.435916e-05,1.822437e-05,7.501087e-04,3.083219e-04
1.937800e-09,5.005990e-06,-8.121401e-06,2.369056e-05,9.392019e-05,1.819164e-05,7.520311e-04,3.036027e-04
1.938000e-09,5.005932e-06,-7.850853e-06,2.221015e-05,9.347879e-05,1.815889e-05,7.539238e-04,2.988714e-04
1.938200e-09,5.005838e-06,-7.584254e-06,2.075251e-05,9.303687e-05,1.812637e-05,7.557867e-04,2.941283e-04
1.938400e-09,5.005707e-06,-7.323207e-06,1.932673e-05,9.259663e-05,1.809438e-05,7.576198e-04,2.893736e-04
1.938600e-09,5.005536e-06,-7.069364e-06,1.794212e-05,9.216063e-05,1.806333e-05,7.594230e-04,2.846074e-04
1.938800e-09,5.005327e-06,-6.824368e-06,1.660785e-05,9.173182e-05,1.803371e-05,7.611962e-04,2.798300e-04
1.939000e-09,5.005080e-06,-6.589790e-06,1.533264e-05,9.131349e-05,1.800615e-05,7.629393e-04,2.750414e-04
1.939200e-09,5.004799e-06,-6.367045e-06,1.412432e-05,9.090923e-05,1.798138e-05,7.646523e-04,2.702420e-04
1.939400e-09,5.004489e-06,-6.157314e-06,1.298944e-05,9.052283e-05,1.796023e-05,7.663351e-04,2.654319e-04
1.939600e-09,5.004154e-06,-5.961468e-06,1.193287e-05,9.015808e-05,1.794359e-05,7.679877e-04,2.606114e-04
1.939800e-09,5.003804e-06,-5.780012e-06,1.095746e-05,8.981861e-05,1.793239e-05,7.696100e-04,2.557805e-04
1.940000e-09,5.003448e-06,-5.613040e-06,1.006378e-05,8.950763e-05,1.792752e-05,7.712018e-04,2.509396e-04
1.940200e-09,5.003096e-06,-5.460225e-06,9.249984e-06,8.922773e-05,1.792979e-05,7.727633e-04,2.460887e-04
1.940400e-09,5.002759e-06,-5.320831e-06,8.511778e-06,8.898056e-05,1.793986e-05,7.742942e-04,2.412282e-04
1.940600e-09,5.002451e-06,-5.193743e-06,7.842589e-06,8.876668e-05,1.795815e-05,7.757945e-04,2.363582e-04
1.940800e-09,5.002181e-06,-5.077534e-06,7.233838e-06,8.858535e-05,1.798485e-05,7.772643e-04,2.314789e-04
1.941000e-09,5.001958e-06,-4.970529e-06,6.675375e-06,8.843444e-05,1.801980e-05,7.787033e-04,2.265905e-04
1.941200e-09,5.001789e-06,-4.870898e-06,6.156024e-06,8.831040e-05,1.806253e-05,7.801116e-04,2.216932e-04
1.941400e-09,5.001678e-06,-4.776740e-06,5.664210e-06,8.820835e-05,1.811218e-05,7.814891e-04,2.167872e-04
1.941600e-09,5.001624e-06,-4.686183e-06,5.188631e-06,8.812225e-05,1.816760e-05,7.828358e-04,2.118727e-04
1.941800e-09,5.001625e-06,-4.597473e-06,4.718905e-06,8.804523e-05,1.822732e-05,7.841515e-04,2.069498e-04
1.942000e-09,5.001673e-06,-4.509063e-06,4.246184e-06,8.796996e-05,1.828965e-05,7.854363e-04,2.020188e-04
1.942200e-09,5.001757e-06,-4.419688e-06,3.763646e-06,8.788912e-05,1.835277e-05,7.866901e-04,1.970798e-04
1.942400e-09,5.001867e-06,-4.328434e-06,3.266863e-06,8.779589e-05,1.841488e-05,7.879129e-04,1.921331e-04
1.942600e-09,5.001988e-06,-4.234781e-06,2.753998e-06,8.768449e-05,1.847424e-05,7.891045e-04,1.871787e-04
1.942800e-09,5.002106e-06,-4.138632e-06,2.225828e-06,8.755058e-05,1.852939e-05,7.902650e-04,1.822170e-04
1.943000e-09,5.002208e-06,-4.040303e-06,1.685569e-06,8.739167e-05,1.857926e-05,7.913943e-04,1.772481e-04
1.943200e-09,5.002282e-06,-3.940498e-06,1.138537e-06,8.720735e-05,1.862322e-05,7.924923e-04,1.722721e-04
1.943400e-09,5.002319e-06,-3.840240e-06,5.916491e-07,8.699939e-05,1.866126e-05,7.935591e-04,1.672894e-04
1.943600e-09,5.002312e-06,-3.740779e-06,5.280330e-08,8.677165e-05,1.869394e-05,7.945945e-04,1.622999e-04
1.943800e-09,5.002259e-06,-3.643485e-06,-4.698152e-07,8.652985e-05,1.872245e-05,7.955985e-04,1.573041e-04
1.944000e-09,5.002159e-06,-3.549719e-06,-9.684503e-07,8.628116e-05,1.874853e-05,7.965712e-04,1.523021e-04
1.944200e-09,5.002018e-06,-3.460714e-06,-1.436454e-06,8.603371e-05,1.877437e-05,7.975124e-04,1.472940e-04
1.944400e-09,5.001843e-06,-3.377466e-06,-1.868871e-06,8.579599e-05,1.880244e-05,7.984221e-04,1.422801e-04
1.944600e-09,5.001644e-06,-3.300649e-06,-2.262866e-06,8.557619e-05,1.883539e-05,7.993003e-04,1.372605e-04
1.944800e-09,5.001434e-06,-3.230565e-06,-2.617967e-06,8.538159e-05,1.887574e-05,8.001469e-04,1.322356e-04
1.945000e-09,5.001227e-06,-3.167138e-06,-2.936075e-06,8.521797e-05,1.892577e-05,8.009620e-04,1.272055e-04
1.945200e-09,5.001036e-06,-3.109929e-06,-3.221260e-06,8.508917e-05,1.898729e-05,8.017454e-04,1.221703e-04
1.945400e-09,5.000872e-06,-3.058203e-06,-3.479346e-06,8.499668e-05,1.906150e-05,8.024972e-04,1.171303e-04
1.945600e-09,5.000745e-06,-3.011005e-06,-3.717324e-06,8.493952e-05,1.914885e-05,8.032173e-04,1.120858e-04
1.945800e-09,5.000662e-06,-2.967256e-06,-3.942675e-06,8.491423e-05,1.924902e-05,8.039056e-04,1.070368e-04
1.946000e-09,5.000623e-06,-2.925842e-06,-4.162652e-06,8.491505e-05,1.936090e-05,8.045623e-04,1.019836e-04
1.946200e-09,5.000628e-06,-2.885706e-06,-4.383612e-06,8.493436e-05,1.948264e-05,8.051872e-04,9.692644e-05
1.946400e-09,5.000670e-06,-2.845918e-06,-4.610473e-06,8.496321e-05,1.961180e-05,8.057803e-04,9.186543e-05
1.946600e-09,5.000739e-06,-2.805725e-06,-4.846336e-06,8.499203e-05,1.974550e-05,8.063416e-04,8.680081e-05
1.946800e-09,5.000826e-06,-2.764582e-06,-5.092332e-06,8.501145e-05,1.988066e-05,8.068710e-04,8.173276e-05
1.947000e-09,5.000917e-06,-2.722167e-06,-5.347683e-06,8.501302e-05,2.001422e-05,8.073686e-04,7.666148e-05
1.947200e-09,5.001002e-06,-2.678376e-06,-5.609968e-06,8.499001e-05,2.014339e-05,8.078344e-04,7.158716e-05
1.947400e-09,5.001070e-06,-2.633302e-06,-5.875561e-06,8.493795e-05,2.026592e-05,8.082682e-04,6.651001e-05
1.947600e-09,5.001113e-06,-2.587207e-06,-6.140165e-06,8.485505e-05,2.038025e-05,8.086701e-04,6.143023e-05
1.947800e-09,5.001129e-06,-2.540486e-06,-6.399391e-06,8.474236e-05,2.048571e-05,8.090401e-04,5.634801e-05
1.948000e-09,5.001117e-06,-2.493624e-06,-6.649297e-06,8.460362e-05,2.058263e-05,8.093782e-04,5.126355e-05
1.948200e-09,5.001079e-06,-2.447153e-06,-6.886833e-06,8.444493e-05,2.067231e-05,8.096843e-04,4.617707e-05
1.948400e-09,5.001019e-06,-2.401607e-06,-7.110138e-06,8.427416e-05,2.075695e-05,8.099584e-04,4.108876e-05
1.948600e-09,5.000946e-06,-2.357488e-06,-7.318672e-06,8.410024e-05,2.083956e-05,8.102006e-04,3.599883e-05
1.948800e-09,5.000865e-06,-2.315228e-06,-7.513158e-06,8.393232e-05,2.092366e-05,8.104108e-04,3.090748e-05
1.949000e-09,5.000783e-06,-2.275164e-06,-7.695376e-06,8.377900e-05,2.101307e-05,8.105890e-04,2.581492e-05
1.949200e-09,5.000707e-06,-2.237524e-06,-7.867829e-06,8.364755e-05,2.111151e-05,8.107352e-04,2.072135e-05
1.949400e-09,5.000641e-06,-2.202422e-06,-8.033344e-06,8.354337e-05,2.122238e-05,8.108494e-04,1.562696e-05
1.949600e-09,5.000586e-06,-2.169852e-06,-8.194664e-06,8.346951e-05,2.134839e-05,8.109315e-04,1.053197e-05
1.949800e-09,5.000543e-06,-2.139706e-06,-8.354081e-06,8.342655e-05,2.149134e-05,8.109817e-04,5.436569e-06
1.950000e-09,5.000511e-06,-2.111780e-06,-8.513179e-06,8.341254e-05,2.165199e-05,8.109998e-04,3.409583e-07
1.950200e-09,5.000488e-06,-2.085792e-06,-8.672693e-06,8.342331e-05,2.182994e-05,8.109860e-04,-4.754663e-06
1.950400e-09,5.000472e-06,-2.061403e-06,-8.832518e-06,8.345288e-05,2.202368e-05,8.109401e-04,-9.850095e-06
1.950600e-09,5.000460e-06,-2.038232e-06,-8.991853e-06,8.349399e-05,2.223076e-05,8.108622e-04,-1.494514e-05
1.950800e-09,5.000451e-06,-2.015877e-06,-9.149437e-06,8.353884e-05,2.244795e-05,8.107523e-04,-2.003960e-05
1.951000e-09,5.000444e-06,-1.993936e-06,-9.303855e-06,8.357971e-05,2.267157e-05,8.106103e-04,-2.513326e-05
1.951200e-09,5.000440e-06,-1.972030e-06,-9.453840e-06,8.360968e-05,2.289782e-05,8.104364e-04,-3.022594e-05
1.951400e-09,5.000439e-06,-1.949825e-06,-9.598529e-06,8.362315e-05,2.312309e-05,8.102305e-04,-3.531744e-05
1.951600e-09,5.000443e-06,-1.927057e-06,-9.737632e-06,8.361629e-05,2.334433e-05,8.099926e-04,-4.040753e-05
1.951800e-09,5.000451e-06,-1.903553e-06,-9.871476e-06,8.358726e-05,2.355929e-05,8.097227e-04,-4.549604e-05
1.952000e-09,5.000466e-06,-1.879251e-06,-1.000093e-05,8.353626e-05,2.376673e-05,8.094208e-04,-5.058275e-05
1.952200e-09,5.000485e-06,-1.854208e-06,-1.012724e-05,8.346541e-05,2.396655e-05,8.090870e-04,-5.566746e-05
1.952400e-09,5.000508e-06,-1.828599e-06,-1.025177e-05,8.337844e-05,2.415975e-05,8.087213e-04,-6.074997e-05
1.952600e-09,5.000531e-06,-1.802704e-06,-1.037575e-05,8.328025e-05,2.434842e-05,8.083236e-04,-6.583008e-05
1.952800e-09,5.000549e-06,-1.776881e-06,-1.050001e-05,8.317646e-05,2.453549e-05,8.078940e-04,-7.090759e-05
1.953000e-09,5.000560e-06,-1.751526e-06,-1.062489e-05,8.307283e-05,2.472455e-05,8.074326e-04,-7.598230e-05
1.953200e-09,5.000559e-06,-1.727034e-06,-1.075012e-05,8.297486e-05,2.491952e-05,8.069392e-04,-8.105400e-05
1.953400e-09,5.000544e-06,-1.703746e-06,-1.087492e-05,8.288731e-05,2.512435e-05,8.064140e-04,-8.612250e-05
1.953600e-09,5.000513e-06,-1.681916e-06,-1.099816e-05,8.281389e-05,2.534270e-05,8.058569e-04,-9.118759e-05
1.953800e-09,5.000468e-06,-1.661682e-06,-1.111860e-05,8.275707e-05,2.557772e-05,8.052681e-04,-9.624908e-05
1.954000e-09,5.000412e-06,-1.643051e-06,-1.123512e-05,8.271794e-05,2.583176e-05,8.046474e-04,-1.013068e-04
1.954200e-09,5.000349e-06,-1.625911e-06,-1.134697e-05,8.269625e-05,2.610629e-05,8.039950e-04,-1.063605e-04
1.954400e-09,5.000286e-06,-1.610046e-06,-1.145396e-05,8.269047e-05,2.640181e-05,8.033109e-04,-1.114099e-04
1.954600e-09,5.000230e-06,-1.595181e-06,-1.155646e-05,8.269800e-05,2.671786e-05,8.025950e-04,-1.164550e-04
1.954800e-09,5.000186e-06,-1.581013e-06,-1.165539e-05,8.271539e-05,2.705313e-05,8.018474e-04,-1.214955e-04
1.955000e-09,5.000159e-06,-1.567261e-06,-1.175204e-05,8.273863e-05,2.740560e-05,8.010682e-04,-1.265312e-04
1.955200e-09,5.000151e-06,-1.553688e-06,-1.184785e-05,8.276344e-05,2.777278e-05,8.002574e-04,-1.315619e-04
1.955400e-09,5.000163e-06,-1.540129e-06,-1.194416e-05,8.278560e-05,2.815186e-05,7.994149e-04,-1.365874e-04
1.955600e-09,5.000190e-06,-1.526490e-06,-1.204195e-05,8.280127e-05,2.854004e-05,7.985409e-04,-1.416075e-04
1.955800e-09,5.000228e-06,-1.512742e-06,-1.214169e-05,8.280722e-05,2.893467e-05,7.976354e-04,-1.466220e-04
1.956000e-09,5.000269e-06,-1.498902e-06,-1.224323e-05,8.280110e-05,2.933355e-05,7.966984e-04,-1.516307e-04
1.956200e-09,5.000308e-06,-1.485010e-06,-1.234588e-05,8.278160e-05,2.973499e-05,7.957300e-04,-1.566335e-04
1.956400e-09,5.000338e-06,-1.471109e-06,-1.244849e-05,8.274850e-05,3.013802e-05,7.947301e-04,-1.616300e-04
1.956600e-09,5.000354e-06,-1.457228e-06,-1.254974e-05,8.270268e-05,3.054246e-05,7.936988e-04,-1.666202e-04
1.956800e-09,5.000354e-06,-1.443382e-06,-1.264832e-05,8.264603e-05,3.094887e-05,7.926363e-04,-1.716039e-04
1.957000e-09,5.000340e-06,-1.429574e-06,-1.274324e-05,8.258123e-05,3.135863e-05,7.915424e-04,-1.765807e-04
1.957200e-09,5.000313e-06,-1.415812e-06,-1.283397e-05,8.251153e-05,3.177382e-05,7.904173e-04,-1.815506e-04
1.957400e-09,5.000278e-06,-1.402124e-06,-1.292057e-05,8.244044e-05,3.219709e-05,7.892610e-04,-1.865132e-04
1.957600e-09,5.000241e-06,-1.388572e-06,-1.300368e-05,8.237138e-05,3.263160e-05,7.880735e-04,-1.914686e-04
1.957800e-09,5.000206e-06,-1.375263e-06,-1.308437e-05,8.230737e-05,3.308077e-05,7.868549e-04,-1.964163e-04
1.958000e-09,5.000178e-06,-1.362343e-06,-1.316402e-05,8.225078e-05,3.354818e-05,7.856052e-04,-2.013563e-04
1.958200e-09,5.000159e-06,-1.349983e-06,-1.324403e-05,8.220310e-05,3.403732e-05,7.843245e-04,-2.062883e-04
1.958400e-09,5.000149e-06,-1.338354e-06,-1.332561e-05,8.216483e-05,3.455146e-05,7.830129e-04,-2.112122e-04
1.958600e-09,5.000146e-06,-1.327599e-06,-1.340956e-05,8.213547e-05,3.509346e-05,7.816703e-04,-2.161277e-04
1.958800e-09,5.000149e-06,-1.317802e-06,-1.349622e-05,8.211361e-05,3.566567e-05,7.802969e-04,-2.210347e-04
1.959000e-09,5.000152e-06,-1.308969e-06,-1.358538e-05,8.209709e-05,3.626980e-05,7.788927e-04,-2.259330e-04
1.959200e-09,5.000152e-06,-1.301016e-06,-1.367640e-05,8.208327e-05,3.690687e-05,7.774577e-04,-2.308223e-04
1.959400e-09,5.000148e-06,-1.293780e-06,-1.376836e-05,8.206930e-05,3.757721e-05,7.759921e-04,-2.357025e-04
1.959600e-09,5.000138e-06,-1.287037e-06,-1.386028e-05,8.205240e-05,3.828051e-05,7.744958e-04,-2.405734e-04
1.959800e-09,5.000123e-06,-1.280541e-06,-1.395125e-05,8.203017e-05,3.901587e-05,7.729689e-04,-2.454348e-04
1.960000e-09,5.000105e-06,-1.274063e-06,-1.404067e-05,8.200078e-05,3.978197e-05,7.714115e-04,-2.502865e-04
1.960200e-09,5.000086e-06,-1.267425e-06,-1.412833e-05,8.196310e-05,4.057720e-05,7.698237e-04,-2.551284e-04
1.960400e-09,5.000071e-06,-1.260537e-06,-1.421437e-05,8.191675e-05,4.139983e-05,7.682054e-04,-2.599601e-04
1.960600e-09,5.000060e-06,-1.253403e-06,-1.429930e-05,8.186208e-05,4.224822e-05,7.665569e-04,-2.647816e-04
1.960800e-09,5.000057e-06,-1.246120e-06,-1.438382e-05,8.180003e-05,4.312096e-05,7.648781e-04,-2.695927e-04
1.961000e-09,5.000060e-06,-1.238854e-06,-1.446866e-05,8.173197e-05,4.401702e-05,7.631690e-04,-2.743931e-04
1.961200e-09,5.000068e-06,-1.231809e-06,-1.455446e-05,8.165947e-05,4.493589e-05,7.614299e-04,-2.791827e-04
1.961400e-09,5.000079e-06,-1.225181e-06,-1.464161e-05,8.158409e-05,4.587763e-05,7.596607e-04,-2.839612e-04
1.961600e-09,5.000088e-06,-1.219119e-06,-1.473020e-05,8.150720e-05,4.684291e-05,7.578615e-04,-2.887286e-04
1.961800e-09,5.000092e-06,-1.213703e-06,-1.482006e-05,8.142980e-05,4.783298e-05,7.560324e-04,-2.934845e-04
1.962000e-09,5.000089e-06,-1.208926e-06,-1.491077e-05,8.135247e-05,4.884955e-05,7.541734e-04,-2.982289e-04
1.962200e-09,5.000078e-06,-1.204699e-06,-1.500181e-05,8.127529e-05,4.989477e-05,7.522847e-04,-3.029614e-04
1.962400e-09,5.000059e-06,-1.200880e-06,-1.509272e-05,8.119791e-05,5.097099e-05,7.503662e-04,-3.076820e-04
1.962600e-09,5.000035e-06,-1.197298e-06,-1.518315e-05,8.111963e-05,5.208059e-05,7.484181e-04,-3.123905e-04
1.962800e-09,5.000008e-06,-1.193803e-06,-1.527302e-05,8.103950e-05,5.322586e-05,7.464405e-04,-3.170866e-04
1.963000e-09,4.999983e-06,-1.190288e-06,-1.536247e-05,8.095649e-05,5.440870e-05,7.444335e-04,-3.217702e-04
1.963200e-09,4.999963e-06,-1.186720e-06,-1.545188e-05,8.086962e-05,5.563049e-05,7.423970e-04,-3.264410e-04
1.963400e-09,4.999950e-06,-1.183139e-06,-1.554177e-05,8.077807e-05,5.689191e-05,7.403312e-04,-3.310990e-04
1.963600e-09,4.999946e-06,-1.179650e-06,-1.563268e-05,8.068132e-05,5.819273e-05,7.382362e-04,-3.357439e-04
1.963800e-09,4.999949e-06,-1.176393e-06,-1.572502e-05,8.057919e-05,5.953175e-05,7.361120e-04,-3.403756e-04
1.964000e-09,4.999958e-06,-1.173510e-06,-1.581902e-05,8.047186e-05,6.090664e-05,7.339588e-04,-3.449938e-04
1.964200e-09,4.999968e-06,-1.171104e-06,-1.591462e-05,8.035984e-05,6.231389e-05,7.317767e-04,-3.495984e-04
1.964400e-09,4.999977e-06,-1.169213e-06,-1.601151e-05,8.024394e-05,6.374879e-05,7.295656e-04,-3.541893e-04
1.964600e-09,4.999982e-06,-1.167792e-06,-1.610909e-05,8.012518e-05,6.520541e-05,7.273257e-04,-3.587662e-04
1.964800e-09,4.999980e-06,-1.166714e-06,-1.620663e-05,8.000465e-05,6.667667e-05,7.250571e-04,-3.633289e-04
1.965000e-09,4.999972e-06,-1.165788e-06,-1.630335e-05,7.988344e-05,6.815442e-05,7.227599e-04,-3.678774e-04
1.965200e-09,4.999958e-06,-1.164787e-06,-1.639847e-05,7.976249e-05,6.962960e-05,7.204342e-04,-3.724114e-04
1.965400e-09,4.999942e-06,-1.163485e-06,-1.649135e-05,7.964250e-05,7.109241e-05,7.180800e-04,-3.769307e-04
1.965600e-09,4.999927e-06,-1.161688e-06,-1.658150e-05,7.952385e-05,7.253259e-05,7.156974e-04,-3.814352e-04
1.965800e-09,4.999917e-06,-1.159261e-06,-1.666856e-05,7.940656e-05,7.393971e-05,7.132867e-04,-3.859247e-04
1.966000e-09,4.999914e-06,-1.156135e-06,-1.675234e-05,7.929024e-05,7.530357e-05,7.108477e-04,-3.903989e-04
1.966200e-09,4.999920e-06,-1.152306e-06,-1.683266e-05,7.917413e-05,7.661458e-05,7.083807e-04,-3.948578e-04
1.966400e-09,4.999936e-06,-1.147809e-06,-1.690938e-05,7.905718e-05,7.786417e-05,7.058858e-04,-3.993012e-04
1.966600e-09,4.999959e-06,-1.142700e-06,-1.698230e-05,7.893808e-05,7.904527e-05,7.033629e-04,-4.037288e-04
1.966800e-09,4.999989e-06,-1.137022e-06,-1.705116e-05,7.881546e-05,8.015271e-05,7.008124e-04,-4.081405e-04
1.967000e-09,5.000020e-06,-1.130788e-06,-1.711565e-05,7.868794e-05,8.118352e-05,6.982341e-04,-4.125361e-04
1.967200e-09,5.000051e-06,-1.123970e-06,-1.717546e-05,7.855433e-05,8.213721e-05,6.956283e-04,-4.169154e-04
1.967400e-09,5.000077e-06,-1.116503e-06,-1.723033e-05,7.841370e-05,8.301590e-05,6.929950e-04,-4.212782e-04
1.967600e-09,5.000097e-06,-1.108306e-06,-1.728014e-05,7.826551e-05,8.382427e-05,6.903344e-04,-4.256243e-04
1.967800e-09,5.000110e-06,-1.099308e-06,-1.732499e-05,7.810968e-05,8.456937e-05,6.876465e-04,-4.299537e-04
1.968000e-09,5.000117e-06,-1.089476e-06,-1.736518e-05,7.794660e-05,8.526029e-05,6.849315e-04,-4.342660e-04
1.968200e-09,5.000118e-06,-1.078843e-06,-1.740127e-05,7.777713e-05,8.590763e-05,6.821894e-04,-4.385611e-04
1.968400e-09,5.000116e-06,-1.067515e-06,-1.743405e-05,7.760254e-05,8.652290e-05,6.794204e-04,-4.428389e-04
1.968600e-09,5.000111e-06,-1.055675e-06,-1.746439e-05,7.742444e-05,8.711782e-05,6.766246e-04,-4.470991e-04
1.968800e-09,5.000106e-06,-1.043558e-06,-1.749325e-05,7.724462e-05,8.770356e-05,6.738020e-04,-4.513416e-04
1.969000e-09,5.000101e-06,-1.031423e-06,-1.752152e-05,7.706497e-05,8.829008e-05,6.709529e-04,-4.555663e-04
1.969200e-09,5.000096e-06,-1.019514e-06,-1.754992e-05,7.688728e-05,8.888540e-05,6.680772e-04,-4.597730e-04
1.969400e-09,5.000091e-06,-1.008022e-06,-1.757898e-05,7.671316e-05,8.949514e-05,6.651752e-04,-4.639616e-04
1.969600e-09,5.000083e-06,-9.970554e-07,-1.760894e-05,7.654388e-05,9.012210e-05,6.622469e-04,-4.681318e-04
1.969800e-09,5.000074e-06,-9.866242e-07,-1.763979e-05,7.638028e-05,9.076612e-05,6.592924e-04,-4.722835e-04
1.970000e-09,5.000062e-06,-9.766410e-07,-1.767127e-05,7.622269e-05,9.142408e-05,6.563119e-04,-4.764166e-04
1.970200e-09,5.000049e-06,-9.669379e-07,-1.770288e-05,7.607087e-05,9.209019e-05,6.533056e-04,-4.805309e-04
1.970400e-09,5.000035e-06,-9.572948e-07,-1.773400e-05,7.592402e-05,9.275643e-05,6.502734e-04,-4.846263e-04
1.970600e-09,5.000022e-06,-9.474747e-07,-1.776393e-05,7.578075e-05,9.341326e-05,6.472156e-04,-4.887026e-04
1.970800e-09,5.000014e-06,-9.372574e-07,-1.779194e-05,7.563919e-05,9.405039e-05,6.441322e-04,-4.927596e-04
1.971000e-09,5.000010e-06,-9.264665e-07,-1.781732e-05,7.549704e-05,9.465770e-05,6.410234e-04,-4.967972e-04
1.971200e-09,5.000014e-06,-9.149849e-07,-1.783944e-05,7.535171e-05,9.522610e-05,6.378893e-04,-5.008153e-04
1.971400e-09,5.000026e-06,-9.027580e-07,-1.785778e-05,7.520049e-05,9.574841e-05,6.347300e-04,-5.048135e-04
1.971600e-09,5.000045e-06,-8.897862e-07,-1.787194e-05,7.504073e-05,9.621998e-05,6.315457e-04,-5.087918e-04
