time,"I(LOUT1)","I(LOUT2)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)"
2.236500e-09,3.088699e-05,3.105006e-05,9.488183e-05,9.403991e-05,4.938372e-06
2.236750e-09,3.189990e-05,3.203373e-05,9.793744e-05,9.717501e-05,4.928913e-06
2.237000e-09,3.294349e-05,3.305241e-05,1.011016e-04,1.004049e-04,4.932579e-06
2.237250e-09,3.382188e-05,3.391923e-05,1.037946e-04,1.031241e-04,4.948756e-06
2.237500e-09,3.437465e-05,3.447854e-05,1.055336e-04,1.048366e-04,4.974049e-06
2.237750e-09,3.451267e-05,3.464036e-05,1.060394e-04,1.052671e-04,5.002959e-06
2.238000e-09,3.423598e-05,3.439894e-05,1.052942e-04,1.044155e-04,5.029339e-06
2.238250e-09,3.362832e-05,3.382959e-05,1.035316e-04,1.025408e-04,5.048027e-06
2.238500e-09,3.283191e-05,3.306630e-05,1.011673e-04,1.000826e-04,5.055999e-06
2.238750e-09,3.201249e-05,3.226912e-05,9.869784e-05,9.755310e-05,5.052725e-06
2.239000e-09,3.132517e-05,3.159113e-05,9.659801e-05,9.543191e-05,5.039822e-06
2.239250e-09,3.088840e-05,3.115224e-05,9.523986e-05,9.408515e-05,5.020355e-06
2.239500e-09,3.076821e-05,3.102249e-05,9.484063e-05,9.371689e-05,4.998122e-06
2.239750e-09,3.097184e-05,3.121432e-05,9.543892e-05,9.434953e-05,4.977082e-06
2.240000e-09,3.144943e-05,3.168286e-05,9.689555e-05,9.582894e-05,4.960877e-06
2.240250e-09,3.210327e-05,3.233401e-05,9.891860e-05,9.785311e-05,4.952351e-06
2.240500e-09,3.280501e-05,3.304084e-05,1.011143e-04,1.000253e-04,4.953021e-06
2.240750e-09,3.341977e-05,3.366754e-05,1.030613e-04,1.019285e-04,4.962629e-06
2.241000e-09,3.383345e-05,3.409721e-05,1.043971e-04,1.032101e-04,4.979039e-06
2.241250e-09,3.397641e-05,3.425660e-05,1.048943e-04,1.036547e-04,4.998664e-06
2.241500e-09,3.383673e-05,3.413068e-05,1.045064e-04,1.032256e-04,5.017341e-06
2.241750e-09,3.345949e-05,3.376284e-05,1.033679e-04,1.020621e-04,5.031368e-06
2.242000e-09,3.293315e-05,3.324158e-05,1.017534e-04,1.004377e-04,5.038320e-06
2.242250e-09,3.236801e-05,3.267869e-05,1.000097e-04,9.869319e-05,5.037428e-06
2.242500e-09,3.187308e-05,3.218542e-05,9.848181e-05,9.716566e-05,5.029487e-06
2.242750e-09,3.153642e-05,3.185183e-05,9.744928e-05,9.612729e-05,5.016481e-06
2.243000e-09,3.141165e-05,3.173271e-05,9.708197e-05,9.574381e-05,5.001087e-06
2.243250e-09,3.151130e-05,3.184047e-05,9.741840e-05,9.605399e-05,4.986199e-06
2.243500e-09,3.180678e-05,3.214519e-05,9.836577e-05,9.696943e-05,4.974497e-06
2.243750e-09,3.223456e-05,3.258132e-05,9.972073e-05,9.829374e-05,4.968047e-06
2.244000e-09,3.270821e-05,3.306045e-05,1.012090e-04,9.975978e-05,4.967930e-06
2.244250e-09,3.313501e-05,3.348869e-05,1.025393e-04,1.010809e-04,4.973994e-06
2.244500e-09,3.343440e-05,3.378567e-05,1.034624e-04,1.020081e-04,4.984828e-06
2.244750e-09,3.355412e-05,3.390071e-05,1.038209e-04,1.023799e-04,4.998061e-06
2.245000e-09,3.348011e-05,3.382220e-05,1.035790e-04,1.021527e-04,5.010912e-06
2.245250e-09,3.323742e-05,3.357780e-05,1.028224e-04,1.014041e-04,5.020842e-06
2.245500e-09,3.288265e-05,3.322598e-05,1.017324e-04,1.003089e-04,5.026097e-06
2.245750e-09,3.249036e-05,3.284187e-05,1.005422e-04,9.909762e-05,5.025998e-06
2.246000e-09,3.213728e-05,3.250130e-05,9.948699e-05,9.800747e-05,5.020953e-06
2.246250e-09,3.188781e-05,3.226652e-05,9.875988e-05,9.723755e-05,5.012242e-06
2.246500e-09,3.178330e-05,3.217597e-05,9.848013e-05,9.691565e-05,5.001703e-06
2.246750e-09,3.183610e-05,3.223908e-05,9.867694e-05,9.707992e-05,4.991373e-06
2.247000e-09,3.202878e-05,3.243621e-05,9.928947e-05,9.767648e-05,4.983154e-06
2.247250e-09,3.231835e-05,3.272357e-05,1.001818e-04,9.857251e-05,4.978502e-06
2.247500e-09,3.264497e-05,3.304212e-05,1.011709e-04,9.958295e-05,4.978173e-06
2.247750e-09,3.294372e-05,3.332935e-05,1.020626e-04,1.005072e-04,4.982072e-06
2.248000e-09,3.315763e-05,3.353158e-05,1.026907e-04,1.011691e-04,4.989265e-06
2.248250e-09,3.324890e-05,3.361437e-05,1.029481e-04,1.014518e-04,4.998178e-06
2.248500e-09,3.320589e-05,3.356855e-05,1.028065e-04,1.013194e-04,5.006955e-06
2.248750e-09,3.304420e-05,3.341062e-05,1.023170e-04,1.008200e-04,5.013872e-06
2.249000e-09,3.280188e-05,3.317779e-05,1.015951e-04,1.000713e-04,5.017695e-06
2.249250e-09,3.253031e-05,3.291920e-05,1.007932e-04,9.923214e-05,5.017890e-06
2.249500e-09,3.228333e-05,3.268562e-05,1.000687e-04,9.846889e-05,5.014661e-06
2.249750e-09,3.210675e-05,3.251981e-05,9.955449e-05,9.792317e-05,5.008836e-06
2.250000e-09,3.203040e-05,3.244925e-05,9.933564e-05,9.768722e-05,5.001659e-06
2.250250e-09,3.206362e-05,3.248213e-05,9.943762e-05,9.778986e-05,4.994543e-06
2.250500e-09,3.219459e-05,3.260695e-05,9.982472e-05,9.819459e-05,4.988815e-06
2.250750e-09,3.239348e-05,3.279549e-05,1.004094e-04,9.880920e-05,4.985496e-06
2.251000e-09,3.261877e-05,3.300873e-05,1.010706e-04,9.950534e-05,4.985118e-06
2.251250e-09,3.282565e-05,3.320463e-05,1.016780e-04,1.001445e-04,4.987629e-06
2.251500e-09,3.297494e-05,3.334635e-05,1.021172e-04,1.006055e-04,4.992414e-06
2.251750e-09,3.304069e-05,3.340925e-05,1.023119e-04,1.008083e-04,4.998426e-06
2.252000e-09,3.301475e-05,3.338523e-05,1.022368e-04,1.007275e-04,5.004423e-06
2.252250e-09,3.290748e-05,3.328349e-05,1.019205e-04,1.003952e-04,5.009232e-06
2.252500e-09,3.274451e-05,3.312767e-05,1.014364e-04,9.989076e-05,5.011989e-06
2.252750e-09,3.256072e-05,3.295044e-05,1.008857e-04,9.932182e-05,5.012292e-06
2.253000e-09,3.239278e-05,3.278656e-05,1.003765e-04,9.880179e-05,5.010237e-06
2.253250e-09,3.227206e-05,3.266627e-05,1.000023e-04,9.842768e-05,5.006356e-06
2.253500e-09,3.221912e-05,3.260983e-05,9.982619e-05,9.826296e-05,5.001490e-06
2.253750e-09,3.224046e-05,3.262443e-05,9.987033e-05,9.832782e-05,4.996608e-06
2.254000e-09,3.232823e-05,3.270343e-05,1.001142e-04,9.859790e-05,4.992634e-06
2.254250e-09,3.246231e-05,3.282831e-05,1.005003e-04,9.901109e-05,4.990279e-06
2.254500e-09,3.261478e-05,3.297255e-05,1.009464e-04,9.948102e-05,4.989921e-06
2.254750e-09,3.275553e-05,3.310706e-05,1.013622e-04,9.991465e-05,4.991540e-06
2.255000e-09,3.285822e-05,3.320588e-05,1.016673e-04,1.002306e-04,4.994731e-06
2.255250e-09,3.290526e-05,3.325115e-05,1.018061e-04,1.003744e-04,4.998798e-06
2.255500e-09,3.289078e-05,3.323623e-05,1.017582e-04,1.003280e-04,5.002908e-06
2.255750e-09,3.282115e-05,3.316648e-05,1.015400e-04,1.001110e-04,5.006261e-06
2.256000e-09,3.271298e-05,3.305753e-05,1.012002e-04,9.977477e-05,5.008257e-06
2.256250e-09,3.258920e-05,3.293164e-05,1.008077e-04,9.939026e-05,5.008597e-06
2.256500e-09,3.247432e-05,3.281299e-05,1.004377e-04,9.903316e-05,5.007319e-06
2.256750e-09,3.238959e-05,3.272296e-05,1.001563e-04,9.876921e-05,5.004765e-06
2.257000e-09,3.234930e-05,3.267622e-05,1.000092e-04,9.864253e-05,5.001495e-06
2.257250e-09,3.235848e-05,3.267834e-05,1.000136e-04,9.866868e-05,4.998172e-06
2.257500e-09,3.241251e-05,3.272523e-05,1.001567e-04,9.883342e-05,4.995431e-06
2.257750e-09,3.249851e-05,3.280439e-05,1.003999e-04,9.909689e-05,4.993767e-06
2.258000e-09,3.259812e-05,3.289762e-05,1.006867e-04,9.940236e-05,4.993452e-06
2.258250e-09,3.269126e-05,3.298483e-05,1.009547e-04,9.968776e-05,4.994485e-06
2.258500e-09,3.276003e-05,3.304794e-05,1.011479e-04,9.989774e-05,4.996609e-06
2.258750e-09,3.279203e-05,3.307432e-05,1.012270e-04,9.999399e-05,4.999365e-06
2.259000e-09,3.278247e-05,3.305897e-05,1.011767e-04,9.996170e-05,5.002197e-06
2.259250e-09,3.273467e-05,3.300509e-05,1.010067e-04,9.981114e-05,5.004564e-06
2.259500e-09,3.265895e-05,3.292297e-05,1.007491e-04,9.957419e-05,5.006049e-06
2.259750e-09,3.257023e-05,3.282756e-05,1.004501e-04,9.929697e-05,5.006428e-06
2.260000e-09,3.248489e-05,3.273534e-05,1.001610e-04,9.903014e-05,5.005705e-06
2.260250e-09,3.241762e-05,3.266104e-05,9.992733e-05,9.881908e-05,5.004090e-06
2.260500e-09,3.237875e-05,3.261500e-05,9.978132e-05,9.869573e-05,5.001948e-06
2.260750e-09,3.237258e-05,3.260148e-05,9.973611e-05,9.867339e-05,4.999720e-06
2.261000e-09,3.239692e-05,3.261820e-05,9.978463e-05,9.874531e-05,4.997841e-06
2.261250e-09,3.244384e-05,3.265713e-05,9.990195e-05,9.888692e-05,4.996655e-06
2.261500e-09,3.250139e-05,3.270627e-05,1.000509e-04,9.906134e-05,4.996361e-06
2.261750e-09,3.255609e-05,3.275215e-05,1.001897e-04,9.922685e-05,4.996982e-06
2.262000e-09,3.259548e-05,3.278241e-05,1.002799e-04,9.934497e-05,4.998367e-06
2.262250e-09,3.261044e-05,3.278807e-05,1.002937e-04,9.938752e-05,5.000228e-06
2.262500e-09,3.259674e-05,3.276506e-05,1.002186e-04,9.934141e-05,5.002202e-06
2.262750e-09,3.255556e-05,3.271468e-05,1.000584e-04,9.921026e-05,5.003929e-06
2.263000e-09,3.249293e-05,3.264300e-05,9.983211e-05,9.901275e-05,5.005115e-06
2.263250e-09,3.241833e-05,3.255945e-05,9.956891e-05,9.877813e-05,5.005588e-06
2.263500e-09,3.234265e-05,3.247481e-05,9.930225e-05,9.854013e-05,5.005320e-06
2.263750e-09,3.227613e-05,3.239913e-05,9.906333e-05,9.833037e-05,5.004422e-06
2.264000e-09,3.222646e-05,3.233993e-05,9.887547e-05,9.817263e-05,5.003115e-06
2.264250e-09,3.219753e-05,3.230098e-05,9.875034e-05,9.807893e-05,5.001680e-06
2.264500e-09,3.218894e-05,3.228182e-05,9.868654e-05,9.804803e-05,5.000406e-06
2.264750e-09,3.219629e-05,3.227811e-05,9.867058e-05,9.806633e-05,4.999537e-06
2.265000e-09,3.221221e-05,3.228259e-05,9.868000e-05,9.811106e-05,4.999229e-06
2.265250e-09,3.222786e-05,3.228660e-05,9.868784e-05,9.815486e-05,4.999530e-06
2.265500e-09,3.223457e-05,3.228163e-05,9.866779e-05,9.817099e-05,5.000376e-06
2.265750e-09,3.222546e-05,3.226090e-05,9.859877e-05,9.813812e-05,5.001607e-06
2.266000e-09,3.219651e-05,3.222042e-05,9.846841e-05,9.804387e-05,5.003006e-06
2.266250e-09,3.214714e-05,3.215955e-05,9.827471e-05,9.788643e-05,5.004339e-06
2.266500e-09,3.208008e-05,3.208085e-05,9.802567e-05,9.767421e-05,5.005399e-06
2.266750e-09,3.200062e-05,3.198947e-05,9.773719e-05,9.742361e-05,5.006044e-06
2.267000e-09,3.191550e-05,3.189198e-05,9.742969e-05,9.715547e-05,5.006215e-06
2.267250e-09,3.183161e-05,3.179516e-05,9.712420e-05,9.689104e-05,5.005942e-06
2.267500e-09,3.175472e-05,3.170476e-05,9.683858e-05,9.664819e-05,5.005332e-06
2.267750e-09,3.168856e-05,3.162459e-05,9.658461e-05,9.643843e-05,5.004542e-06
2.268000e-09,3.163428e-05,3.155593e-05,9.636631e-05,9.626535e-05,5.003754e-06
2.268250e-09,3.159044e-05,3.149751e-05,9.617968e-05,9.612444e-05,5.003135e-06
2.268500e-09,3.155336e-05,3.144581e-05,9.601384e-05,9.600439e-05,5.002816e-06
2.268750e-09,3.151791e-05,3.139579e-05,9.585313e-05,9.588930e-05,5.002871e-06
2.269000e-09,3.147842e-05,3.134179e-05,9.568002e-05,9.576168e-05,5.003307e-06
2.269250e-09,3.142967e-05,3.127849e-05,9.547799e-05,9.560533e-05,5.004071e-06
2.269500e-09,3.136764e-05,3.120172e-05,9.523413e-05,9.540789e-05,5.005059e-06
2.269750e-09,3.129012e-05,3.110907e-05,9.494094e-05,9.516252e-05,5.006142e-06
2.270000e-09,3.119689e-05,3.100010e-05,9.459704e-05,9.486849e-05,5.007183e-06
2.270250e-09,3.108953e-05,3.087625e-05,9.420692e-05,9.453074e-05,5.008068e-06
2.270500e-09,3.097106e-05,3.074044e-05,9.377962e-05,9.415857e-05,5.008719e-06
2.270750e-09,3.084524e-05,3.059645e-05,9.332691e-05,9.376362e-05,5.009100e-06
2.271000e-09,3.071592e-05,3.044823e-05,9.286101e-05,9.335779e-05,5.009228e-06
2.271250e-09,3.058638e-05,3.029923e-05,9.239262e-05,9.295125e-05,5.009156e-06
2.271500e-09,3.045886e-05,3.015184e-05,9.192917e-05,9.255085e-05,5.008968e-06
2.271750e-09,3.033421e-05,3.000710e-05,9.147385e-05,9.215927e-05,5.008763e-06
2.272000e-09,3.021187e-05,2.986454e-05,9.102527e-05,9.177479e-05,5.008635e-06
2.272250e-09,3.009003e-05,2.972237e-05,9.057783e-05,9.139178e-05,5.008665e-06
2.272500e-09,2.996590e-05,2.957774e-05,9.012270e-05,9.100162e-05,5.008907e-06
2.272750e-09,2.983613e-05,2.942717e-05,8.964906e-05,9.059400e-05,5.009387e-06
2.273000e-09,2.969730e-05,2.926701e-05,8.914561e-05,9.015829e-05,5.010098e-06
2.273250e-09,2.954627e-05,2.909388e-05,8.860189e-05,8.968479e-05,5.011010e-06
2.273500e-09,2.938050e-05,2.890503e-05,8.800935e-05,8.916572e-05,5.012071e-06
2.273750e-09,2.919829e-05,2.869855e-05,8.736205e-05,8.859574e-05,5.013223e-06
2.274000e-09,2.899876e-05,2.847342e-05,8.665683e-05,8.797216e-05,5.014409e-06
2.274250e-09,2.878180e-05,2.822944e-05,8.589309e-05,8.729465e-05,5.015579e-06
2.274500e-09,2.854787e-05,2.796706e-05,8.507221e-05,8.656464e-05,5.016701e-06
2.274750e-09,2.829777e-05,2.768709e-05,8.419670e-05,8.578458e-05,5.017760e-06
2.275000e-09,2.803234e-05,2.739041e-05,8.326928e-05,8.495706e-05,5.018763e-06
2.275250e-09,2.775217e-05,2.707766e-05,8.229198e-05,8.408396e-05,5.019732e-06
2.275500e-09,2.745746e-05,2.674904e-05,8.126537e-05,8.316583e-05,5.020704e-06
2.275750e-09,2.714775e-05,2.640408e-05,8.018803e-05,8.220130e-05,5.021723e-06
2.276000e-09,2.682192e-05,2.604157e-05,7.905621e-05,8.118685e-05,5.022841e-06
2.276250e-09,2.647808e-05,2.565952e-05,7.786368e-05,8.011670e-05,5.024107e-06
2.276500e-09,2.611363e-05,2.525513e-05,7.660183e-05,7.898279e-05,5.025570e-06
2.276750e-09,2.572530e-05,2.482491e-05,7.525978e-05,7.777501e-05,5.027271e-06
2.277000e-09,2.530919e-05,2.436470e-05,7.382465e-05,7.648133e-05,5.029251e-06
2.277250e-09,2.486086e-05,2.386976e-05,7.228172e-05,7.508797e-05,5.031544e-06
2.277500e-09,2.437532e-05,2.333480e-05,7.061461e-05,7.357954e-05,5.034182e-06
2.277750e-09,2.384705e-05,2.275402e-05,6.880530e-05,7.193899e-05,5.037200e-06
2.278000e-09,2.326999e-05,2.212107e-05,6.683409e-05,7.014756e-05,5.040633e-06
2.278250e-09,2.263742e-05,2.142900e-05,6.467944e-05,6.818450e-05,5.044524e-06
2.278500e-09,2.194191e-05,2.067022e-05,6.231778e-05,6.602683e-05,5.048918e-06
2.278750e-09,2.117517e-05,1.983643e-05,5.972337e-05,6.364894e-05,5.053868e-06
2.279000e-09,2.032800e-05,1.891858e-05,5.686816e-05,6.102238e-05,5.059429e-06
2.279250e-09,1.939026e-05,1.790701e-05,5.372215e-05,5.811579e-05,5.065651e-06
2.279500e-09,1.835097e-05,1.679165e-05,5.025414e-05,5.489525e-05,5.072566e-06
2.279750e-09,1.719869e-05,1.556259e-05,4.643336e-05,5.132542e-05,5.080171e-06
2.280000e-09,1.592226e-05,1.421098e-05,4.223235e-05,4.737177e-05,5.088397e-06
2.280250e-09,1.451207e-05,1.273047e-05,3.763142e-05,4.300457e-05,5.097074e-06
2.280500e-09,1.296201e-05,1.111926e-05,3.262498e-05,3.820500e-05,5.105878e-06
2.280750e-09,1.127234e-05,9.382692e-06,2.722963e-05,3.297382e-05,5.114293e-06
2.281000e-09,9.453154e-06,7.536196e-06,2.149320e-05,2.734224e-05,5.121581e-06
2.281250e-09,7.528144e-06,5.607906e-06,1.550297e-05,2.138348e-05,5.126796e-06
2.281500e-09,5.537669e-06,3.640272e-06,9.390644e-06,1.522232e-05,5.128871e-06
2.281750e-09,3.539907e-06,1.689735e-06,3.331307e-06,9.038576e-06,5.126771e-06
2.282000e-09,1.608993e-06,-1.758900e-07,-2.464664e-06,3.061426e-06,5.119689e-06
2.282250e-09,-1.701203e-07,-1.882064e-06,-7.766026e-06,-2.446523e-06,5.107212e-06
2.282500e-09,-1.709222e-06,-3.353251e-06,-1.233844e-05,-7.212595e-06,5.089413e-06
2.282750e-09,-2.925241e-06,-4.518687e-06,-1.596240e-05,-1.098000e-05,5.066831e-06
2.283000e-09,-3.748048e-06,-5.317619e-06,-1.844941e-05,-1.353196e-05,5.040408e-06
2.283250e-09,-4.127086e-06,-5.704059e-06,-1.965683e-05,-1.471220e-05,5.011425e-06
2.283500e-09,-4.036962e-06,-5.651450e-06,-1.950228e-05,-1.444223e-05,4.981473e-06
2.283750e-09,-3.482294e-06,-5.157498e-06,-1.797864e-05,-1.273634e-05,4.952444e-06
2.284000e-09,-2.501525e-06,-4.248910e-06,-1.516878e-05,-9.713363e-06,4.926489e-06
2.284250e-09,-1.168651e-06,-2.985159e-06,-1.125719e-05,-5.602031e-06,4.905885e-06
2.284500e-09,4.087116e-07,-1.459679e-06,-6.533716e-06,-7.350032e-07,4.892789e-06
2.284750e-09,2.096271e-06,2.033938e-07,-1.383455e-06,4.472611e-06,4.888885e-06
2.285000e-09,3.745081e-06,1.858293e-06,3.741409e-06,9.560402e-06,4.895007e-06
2.285250e-09,5.206810e-06,3.352029e-06,8.366287e-06,1.406987e-05,4.910904e-06
2.285500e-09,6.349207e-06,4.541561e-06,1.204745e-05,1.759223e-05,4.935230e-06
2.285750e-09,7.069115e-06,5.310285e-06,1.442318e-05,1.980860e-05,4.965739e-06
2.286000e-09,7.302118e-06,5.581454e-06,1.525538e-05,2.051986e-05,4.999548e-06
2.286250e-09,7.029394e-06,5.327960e-06,1.445995e-05,1.966783e-05,5.033340e-06
2.286500e-09,6.282351e-06,4.578545e-06,1.212605e-05,1.734957e-05,5.063542e-06
2.286750e-09,5.144198e-06,3.419507e-06,8.521371e-06,1.382228e-05,5.086594e-06
2.287000e-09,3.746076e-06,1.989435e-06,4.075842e-06,9.491342e-06,5.099421e-06
2.287250e-09,2.255281e-06,4.647919e-07,-6.631118e-07,4.873893e-06,5.100055e-06
2.287500e-09,8.553322e-07,-9.630034e-07,-5.101658e-06,5.372289e-07,5.088161e-06
2.287750e-09,-2.789625e-07,-2.114508e-06,-8.683117e-06,-2.978279e-06,5.065215e-06
2.288000e-09,-1.006276e-06,-2.847304e-06,-1.096567e-05,-5.235759e-06,5.034261e-06
2.288250e-09,-1.238904e-06,-3.075106e-06,-1.168166e-05,-5.964110e-06,4.999438e-06
2.288500e-09,-9.560023e-07,-2.779735e-06,-1.077468e-05,-5.098914e-06,4.965474e-06
2.288750e-09,-2.088469e-07,-2.015717e-06,-8.413920e-06,-2.798682e-06,4.937175e-06
2.289000e-09,8.833950e-07,-9.060380e-07,-4.980905e-06,5.682103e-07,4.918784e-06
2.289250e-09,2.149095e-06,3.732319e-07,-1.021832e-06,4.471239e-06,4.913209e-06
2.289500e-09,3.390283e-06,1.619549e-06,2.834981e-06,8.298462e-06,4.921324e-06
2.289750e-09,4.414848e-06,2.637315e-06,5.982770e-06,1.145606e-05,4.941691e-06
2.290000e-09,5.067742e-06,3.270637e-06,7.937938e-06,1.346477e-05,4.970845e-06
2.290250e-09,5.255339e-06,3.428825e-06,8.419154e-06,1.403517e-05,5.003937e-06
2.290500e-09,4.960219e-06,3.101109e-06,7.392990e-06,1.311342e-05,5.035493e-06
2.290750e-09,4.245282e-06,2.359010e-06,5.081303e-06,1.089393e-05,5.060188e-06
2.291000e-09,3.245586e-06,1.345095e-06,1.926350e-06,7.794165e-06,5.073726e-06
2.291250e-09,2.146482e-06,2.479659e-07,-1.486790e-06,4.387072e-06,5.073744e-06
2.291500e-09,1.149948e-06,-7.329154e-07,-4.539335e-06,1.297013e-06,5.060433e-06
2.291750e-09,4.359374e-07,-1.424835e-06,-6.695479e-06,-9.197381e-07,5.036552e-06
2.292000e-09,1.277944e-07,-1.713402e-06,-7.600349e-06,-1.881898e-06,5.006830e-06
2.292250e-09,2.689825e-07,-1.562463e-06,-7.141795e-06,-1.455119e-06,4.977024e-06
2.292500e-09,8.150665e-07,-1.019908e-06,-5.468397e-06,2.232287e-07,4.952875e-06
2.292750e-09,1.642626e-06,-2.083313e-07,-2.960478e-06,2.771622e-06,4.939036e-06
2.293000e-09,2.574639e-06,6.992663e-07,-1.547214e-07,5.642858e-06,4.938071e-06
2.293250e-09,3.417985e-06,1.515221e-06,2.366718e-06,8.239989e-06,4.949824e-06
2.293500e-09,4.004423e-06,2.076625e-06,4.098484e-06,1.004297e-05,4.971443e-06
2.293750e-09,4.225187e-06,2.278974e-06,4.716398e-06,1.071561e-05,4.998073e-06
2.294000e-09,4.052075e-06,2.096730e-06,4.141230e-06,1.017072e-05,5.023935e-06
2.294250e-09,3.541645e-06,1.587016e-06,2.550182e-06,8.583120e-06,5.043524e-06
2.294500e-09,2.821789e-06,8.757206e-07,3.337625e-07,6.348133e-06,5.052766e-06
2.294750e-09,2.062485e-06,1.283061e-07,-1.994732e-06,3.991176e-06,5.049949e-06
2.295000e-09,1.436471e-06,-4.883724e-07,-3.917681e-06,2.046221e-06,5.036150e-06
2.295250e-09,1.079371e-06,-8.439123e-07,-5.030537e-06,9.325047e-07,5.014948e-06
2.295500e-09,1.059354e-06,-8.726741e-07,-5.129666e-06,8.607597e-07,4.991512e-06
2.295750e-09,1.363450e-06,-5.865041e-07,-4.251822e-06,1.790890e-06,4.971356e-06
2.296000e-09,1.903249e-06,-6.962043e-08,-2.658274e-06,3.449597e-06,4.959061e-06
2.296250e-09,2.538503e-06,5.431725e-07,-7.672174e-07,5.403350e-06,4.957212e-06
2.296500e-09,3.112943e-06,1.100184e-06,9.507782e-07,7.169101e-06,4.965779e-06
2.296750e-09,3.493105e-06,1.470226e-06,2.088748e-06,8.334300e-06,4.982178e-06
2.297000e-09,3.600043e-06,1.574016e-06,2.400755e-06,8.654927e-06,5.001999e-06
2.297250e-09,3.426244e-06,1.401696e-06,1.856217e-06,8.107759e-06,5.020177e-06
2.297500e-09,3.034281e-06,1.012485e-06,6.388450e-07,6.886212e-06,5.032262e-06
2.297750e-09,2.538112e-06,5.169811e-07,-9.082793e-07,5.342544e-06,5.035519e-06
2.298000e-09,2.071918e-06,4.684197e-08,-2.376729e-06,3.891516e-06,5.029582e-06
2.298250e-09,1.754643e-06,-2.800061e-07,-3.400674e-06,2.900811e-06,5.016480e-06
2.298500e-09,1.659821e-06,-3.892555e-07,-3.749591e-06,2.597731e-06,5.000015e-06
2.298750e-09,1.798619e-06,-2.674220e-07,-3.381646e-06,3.016808e-06,4.984684e-06
2.299000e-09,2.120173e-06,3.763628e-08,-2.445303e-06,4.000807e-06,4.974457e-06
2.299250e-09,2.528415e-06,4.324166e-07,-1.230629e-06,5.252765e-06,4.971748e-06
2.299500e-09,2.910287e-06,8.050535e-07,-8.465363e-08,6.423209e-06,4.976826e-06
2.299750e-09,3.167215e-06,1.056480e-06,6.853023e-07,7.207426e-06,4.987835e-06
2.300000e-09,3.241003e-06,1.126734e-06,8.932252e-07,7.425537e-06,5.001402e-06
2.300250e-09,3.127300e-06,1.009238e-06,5.187168e-07,7.064085e-06,5.013643e-06
2.300500e-09,2.873516e-06,7.495727e-07,-2.968226e-07,6.269629e-06,5.021268e-06
2.300750e-09,2.562554e-06,4.297489e-07,-1.298984e-06,5.298429e-06,5.022463e-06
2.301000e-09,2.287500e-06,1.430479e-07,-2.198392e-06,4.438225e-06,5.017328e-06
2.301250e-09,2.124826e-06,-3.297931e-08,-2.754470e-06,3.925406e-06,5.007744e-06
2.301500e-09,2.113829e-06,-5.753012e-08,-2.840637e-06,3.881441e-06,4.996739e-06
2.301750e-09,2.247891e-06,6.415728e-08,-2.473142e-06,4.285880e-06,4.987552e-06
2.302000e-09,2.479468e-06,2.853003e-07,-1.797113e-06,4.991754e-06,4.982690e-06
2.302250e-09,2.736575e-06,5.338321e-07,-1.036113e-06,5.776550e-06,4.983240e-06
2.302500e-09,2.945330e-06,7.350608e-07,-4.218513e-07,6.411891e-06,4.988640e-06
2.302750e-09,3.051589e-06,8.337081e-07,-1.258099e-07,6.730406e-06,4.996949e-06
2.303000e-09,3.035364e-06,8.088227e-07,-2.129827e-07,6.670313e-06,5.005505e-06
2.303250e-09,2.914230e-06,6.775336e-07,-6.302315e-07,6.285941e-06,5.011761e-06
2.303500e-09,2.735379e-06,4.871932e-07,-1.230660e-06,5.723168e-06,5.014040e-06
2.303750e-09,2.559399e-06,2.989964e-07,-1.824430e-06,5.169275e-06,5.011975e-06
2.304000e-09,2.441153e-06,1.685705e-07,-2.238975e-06,4.793858e-06,5.006530e-06
2.304250e-09,2.413737e-06,1.296239e-07,-2.369725e-06,4.699215e-06,4.999618e-06
2.304500e-09,2.480162e-06,1.854255e-07,-2.206538e-06,4.894659e-06,4.993451e-06
2.304750e-09,2.614799e-06,3.101829e-07,-1.829428e-06,5.300966e-06,4.989840e-06
2.305000e-09,2.773450e-06,4.592203e-07,-1.376984e-06,5.781516e-06,4.989675e-06
2.305250e-09,2.908353e-06,5.842062e-07,-9.991399e-07,6.188670e-06,4.992715e-06
2.305500e-09,2.983134e-06,6.483529e-07,-8.100174e-07,6.409990e-06,4.997752e-06
2.305750e-09,2.983083e-06,6.368570e-07,-8.555387e-07,6.400008e-06,5.003055e-06
2.306000e-09,2.917920e-06,5.596694e-07,-1.104833e-06,6.188771e-06,5.006957e-06
2.306250e-09,2.816742e-06,4.463057e-07,-1.466338e-06,5.866223e-06,5.008364e-06
2.306500e-09,2.717319e-06,3.349404e-07,-1.821627e-06,5.549113e-06,5.007055e-06
2.306750e-09,2.653526e-06,2.596755e-07,-2.064912e-06,5.342155e-06,5.003683e-06
2.307000e-09,2.645030e-06,2.401542e-07,-2.135253e-06,5.306145e-06,4.999494e-06
2.307250e-09,2.692314e-06,2.766241e-07,-2.031882e-06,5.442577e-06,4.995885e-06
2.307500e-09,2.778203e-06,3.515774e-07,-1.809110e-06,5.698359e-06,4.993945e-06
2.307750e-09,2.874871e-06,4.369035e-07,-1.554142e-06,5.987478e-06,4.994138e-06
2.308000e-09,2.953651e-06,5.038103e-07,-1.356295e-06,6.221322e-06,4.996204e-06
