time,"V(B11|XCON)","V(B21|XCON)","I(B11|XCON)","I(B21|XCON)"
2.520000e-10,-3.202848e-06,-4.931920e-06,4.273033e-05,3.695901e-05
2.522000e-10,-1.481466e-06,-3.425444e-06,4.278953e-05,3.696799e-05
2.524000e-10,5.695926e-07,-1.596083e-06,4.282570e-05,3.695889e-05
2.526000e-10,2.616827e-06,2.291795e-07,4.283677e-05,3.693035e-05
2.528000e-10,4.342260e-06,1.738513e-06,4.282503e-05,3.688394e-05
2.530000e-10,5.494983e-06,2.685879e-06,4.279661e-05,3.682379e-05
2.532000e-10,5.928923e-06,2.928290e-06,4.276027e-05,3.675575e-05
2.534000e-10,5.621319e-06,2.444149e-06,4.272591e-05,3.668641e-05
2.536000e-10,4.670162e-06,1.330727e-06,4.270288e-05,3.662192e-05
2.538000e-10,3.272487e-06,-2.174711e-07,4.269858e-05,3.656701e-05
2.540000e-10,1.688176e-06,-1.944794e-06,4.271733e-05,3.652430e-05
2.542000e-10,1.957200e-07,-3.578406e-06,4.275978e-05,3.649398e-05
2.544000e-10,-9.529565e-07,-4.872831e-06,4.282299e-05,3.647388e-05
2.546000e-10,-1.571709e-06,-5.648140e-06,4.290100e-05,3.646001e-05
2.548000e-10,-1.567565e-06,-5.816080e-06,4.298588e-05,3.644727e-05
2.550000e-10,-9.522758e-07,-5.390472e-06,4.306909e-05,3.643034e-05
2.552000e-10,1.635412e-07,-4.480726e-06,4.314292e-05,3.640456e-05
2.554000e-10,1.592327e-06,-3.270058e-06,4.320168e-05,3.636663e-05
2.556000e-10,3.103489e-06,-1.982471e-06,4.324260e-05,3.631508e-05
2.558000e-10,4.463136e-06,-8.444030e-07,4.326615e-05,3.625041e-05
2.560000e-10,5.472594e-06,-4.763263e-08,4.327580e-05,3.617489e-05
2.562000e-10,5.999229e-06,2.803929e-07,4.327736e-05,3.609216e-05
2.564000e-10,5.994807e-06,9.425817e-08,4.327792e-05,3.600652e-05
2.566000e-10,5.499132e-06,-5.659879e-07,4.328464e-05,3.592223e-05
2.568000e-10,4.629340e-06,-1.585433e-06,4.330361e-05,3.584279e-05
2.570000e-10,3.557434e-06,-2.796439e-06,4.333893e-05,3.577040e-05
2.572000e-10,2.480305e-06,-4.008130e-06,4.339213e-05,3.570570e-05
2.574000e-10,1.587225e-06,-5.038186e-06,4.346201e-05,3.564771e-05
2.576000e-10,1.029944e-06,-5.741774e-06,4.354495e-05,3.559413e-05
2.578000e-10,8.998811e-07,-6.033188e-06,4.363553e-05,3.554175e-05
2.580000e-10,1.215779e-06,-5.897052e-06,4.372749e-05,3.548707e-05
2.582000e-10,1.923504e-06,-5.387705e-06,4.381477e-05,3.542685e-05
2.584000e-10,2.907708e-06,-4.617321e-06,4.389247e-05,3.535866e-05
2.586000e-10,4.013105e-06,-3.735138e-06,4.395761e-05,3.528117e-05
2.588000e-10,5.071493e-06,-2.901554e-06,4.400957e-05,3.519433e-05
2.590000e-10,5.929762e-06,-2.261592e-06,4.405007e-05,3.509929e-05
2.592000e-10,6.474129e-06,-1.922101e-06,4.408281e-05,3.499817e-05
2.594000e-10,6.646756e-06,-1.936289e-06,4.411281e-05,3.489362e-05
2.596000e-10,6.452421e-06,-2.297711e-06,4.414550e-05,3.478841e-05
2.598000e-10,5.954753e-06,-2.944196e-06,4.418585e-05,3.468494e-05
2.600000e-10,5.263252e-06,-3.770543e-06,4.423761e-05,3.458489e-05
2.602000e-10,4.513680e-06,-4.647488e-06,4.430273e-05,3.448897e-05
2.604000e-10,3.845239e-06,-5.443572e-06,4.438113e-05,3.439690e-05
2.606000e-10,3.378228e-06,-6.046326e-06,4.447076e-05,3.430746e-05
2.608000e-10,3.195641e-06,-6.379413e-06,4.456799e-05,3.421882e-05
2.610000e-10,3.331417e-06,-6.413208e-06,4.466829e-05,3.412882e-05
2.612000e-10,3.766996e-06,-6.167405e-06,4.476692e-05,3.403538e-05
2.614000e-10,4.436454e-06,-5.705581e-06,4.485973e-05,3.393683e-05
2.616000e-10,5.239115e-06,-5.122936e-06,4.494380e-05,3.383211e-05
2.618000e-10,6.057301e-06,-4.529494e-06,4.501789e-05,3.372095e-05
2.620000e-10,6.776097e-06,-4.031696e-06,4.508254e-05,3.360382e-05
2.622000e-10,7.301764e-06,-3.715461e-06,4.513994e-05,3.348185e-05
2.624000e-10,7.575848e-06,-3.633374e-06,4.519352e-05,3.335656e-05
2.626000e-10,7.582890e-06,-3.797895e-06,4.524731e-05,3.322962e-05
2.628000e-10,7.350860e-06,-4.181336e-06,4.530530e-05,3.310257e-05
2.630000e-10,6.944650e-06,-4.722277e-06,4.537080e-05,3.297657e-05
2.632000e-10,6.454054e-06,-5.337022e-06,4.544594e-05,3.285226e-05
2.634000e-10,5.978414e-06,-5.934021e-06,4.553135e-05,3.272965e-05
2.636000e-10,5.610468e-06,-6.428811e-06,4.562612e-05,3.260822e-05
2.638000e-10,5.421968e-06,-6.757082e-06,4.572799e-05,3.248701e-05
2.640000e-10,5.453215e-06,-6.883902e-06,4.583374e-05,3.236483e-05
2.642000e-10,5.707995e-06,-6.807836e-06,4.593975e-05,3.224046e-05
2.644000e-10,6.154537e-06,-6.559549e-06,4.604256e-05,3.211287e-05
2.646000e-10,6.732096e-06,-6.195383e-06,4.613943e-05,3.198132e-05
2.648000e-10,7.361904e-06,-5.787168e-06,4.622874e-05,3.184553e-05
2.650000e-10,7.960524e-06,-5.410075e-06,4.631021e-05,3.170562e-05
2.652000e-10,8.453340e-06,-5.130541e-06,4.638489e-05,3.156210e-05
2.654000e-10,8.785983e-06,-4.996189e-06,4.645494e-05,3.141576e-05
2.656000e-10,8.931977e-06,-5.029247e-06,4.652322e-05,3.126751e-05
2.658000e-10,8.895569e-06,-5.224319e-06,4.659285e-05,3.111824e-05
2.660000e-10,8.709590e-06,-5.550648e-06,4.666667e-05,3.096867e-05
2.662000e-10,8.428957e-06,-5.958239e-06,4.674680e-05,3.081926e-05
2.664000e-10,8.121061e-06,-6.386689e-06,4.683434e-05,3.067016e-05
2.666000e-10,7.854699e-06,-6.775177e-06,4.692923e-05,3.052120e-05
2.668000e-10,7.689313e-06,-7.071983e-06,4.703029e-05,3.037196e-05
2.670000e-10,7.666166e-06,-7.242086e-06,4.713540e-05,3.022190e-05
2.672000e-10,7.802738e-06,-7.271751e-06,4.724192e-05,3.007038e-05
2.674000e-10,8.091066e-06,-7.169568e-06,4.734705e-05,2.991687e-05
2.676000e-10,8.500126e-06,-6.963964e-06,4.744829e-05,2.976095e-05
2.678000e-10,8.981717e-06,-6.697772e-06,4.754383e-05,2.960243e-05
2.680000e-10,9.478754e-06,-6.420849e-06,4.763278e-05,2.944132e-05
2.682000e-10,9.934566e-06,-6.182007e-06,4.771525e-05,2.927781e-05
2.684000e-10,1.030167e-05,-6.021523e-06,4.779235e-05,2.911225e-05
2.686000e-10,1.054865e-05,-5.965381e-06,4.786590e-05,2.894508e-05
2.688000e-10,1.066423e-05,-6.022023e-06,4.793817e-05,2.877674e-05
2.690000e-10,1.065799e-05,-6.181985e-06,4.801145e-05,2.860759e-05
2.692000e-10,1.055787e-05,-6.420298e-06,4.808776e-05,2.843792e-05
2.694000e-10,1.040503e-05,-6.701137e-06,4.816847e-05,2.826785e-05
2.696000e-10,1.024697e-05,-6.983862e-06,4.825417e-05,2.809737e-05
2.698000e-10,1.013004e-05,-7.229456e-06,4.834454e-05,2.792636e-05
2.700000e-10,1.009254e-05,-7.406338e-06,4.843847e-05,2.775462e-05
2.702000e-10,1.015929e-05,-7.494721e-06,4.853419e-05,2.758193e-05
2.704000e-10,1.033859e-05,-7.488937e-06,4.862962e-05,2.740808e-05
2.706000e-10,1.062173e-05,-7.397501e-06,4.872260e-05,2.723296e-05
2.708000e-10,1.098515e-05,-7.241044e-06,4.881127e-05,2.705649e-05
2.710000e-10,1.139467e-05,-7.048558e-06,4.889431e-05,2.687872e-05
2.712000e-10,1.181117e-05,-6.852609e-06,4.897107e-05,2.669976e-05
2.714000e-10,1.219667e-05,-6.684295e-06,4.904171e-05,2.651976e-05
2.716000e-10,1.251994e-05,-6.568717e-06,4.910704e-05,2.633892e-05
2.718000e-10,1.276076e-05,-6.521602e-06,4.916843e-05,2.615741e-05
2.720000e-10,1.291240e-05,-6.547511e-06,4.922753e-05,2.597538e-05
2.722000e-10,1.298184e-05,-6.639799e-06,4.928602e-05,2.579295e-05
2.724000e-10,1.298807e-05,-6.782225e-06,4.934535e-05,2.561015e-05
2.726000e-10,1.295872e-05,-6.951871e-06,4.940652e-05,2.542700e-05
2.728000e-10,1.292563e-05,-7.122859e-06,4.946994e-05,2.524347e-05
2.730000e-10,1.292006e-05,-7.270260e-06,4.953536e-05,2.505954e-05
2.732000e-10,1.296823e-05,-7.373620e-06,4.960192e-05,2.487516e-05
2.734000e-10,1.308789e-05,-7.419614e-06,4.966831e-05,2.469036e-05
2.736000e-10,1.328624e-05,-7.403509e-06,4.973289e-05,2.450520e-05
2.738000e-10,1.355945e-05,-7.329300e-06,4.979399e-05,2.431977e-05
2.740000e-10,1.389381e-05,-7.208604e-06,4.985007e-05,2.413421e-05
2.742000e-10,1.426821e-05,-7.058554e-06,4.989994e-05,2.394871e-05
2.744000e-10,1.465757e-05,-6.899045e-06,4.994290e-05,2.376341e-05
2.746000e-10,1.503652e-05,-6.749786e-06,4.997879e-05,2.357848e-05
2.748000e-10,1.538304e-05,-6.627559e-06,5.000794e-05,2.339403e-05
2.750000e-10,1.568134e-05,-6.544071e-06,5.003115e-05,2.321015e-05
2.752000e-10,1.592366e-05,-6.504643e-06,5.004944e-05,2.302686e-05
2.754000e-10,1.611093e-05,-6.507872e-06,5.006396e-05,2.284418e-05
2.756000e-10,1.625218e-05,-6.546236e-06,5.007578e-05,2.266207e-05
2.758000e-10,1.636283e-05,-6.607493e-06,5.008568e-05,2.248051e-05
2.760000e-10,1.646233e-05,-6.676624e-06,5.009410e-05,2.229948e-05
2.762000e-10,1.657135e-05,-6.738016e-06,5.010102e-05,2.211901e-05
2.764000e-10,1.670902e-05,-6.777553e-06,5.010594e-05,2.193917e-05
2.766000e-10,1.689056e-05,-6.784366e-06,5.010800e-05,2.176010e-05
2.768000e-10,1.712553e-05,-6.752005e-06,5.010600e-05,2.158199e-05
2.770000e-10,1.741701e-05,-6.678952e-06,5.009859e-05,2.140509e-05
2.772000e-10,1.776160e-05,-6.568444e-06,5.008438e-05,2.122968e-05
2.774000e-10,1.815036e-05,-6.427697e-06,5.006211e-05,2.105607e-05
2.776000e-10,1.857028e-05,-6.266682e-06,5.003076e-05,2.088454e-05
2.778000e-10,1.900632e-05,-6.096637e-06,4.998962e-05,2.071534e-05
2.780000e-10,1.944344e-05,-5.928540e-06,4.993832e-05,2.054871e-05
2.782000e-10,1.986858e-05,-5.771723e-06,4.987684e-05,2.038479e-05
2.784000e-10,2.027220e-05,-5.632804e-06,4.980543e-05,2.022370e-05
2.786000e-10,2.064930e-05,-5.515031e-06,4.972451e-05,2.006552e-05
2.788000e-10,2.099977e-05,-5.418099e-06,4.963459e-05,1.991028e-05
2.790000e-10,2.132819e-05,-5.338410e-06,4.953613e-05,1.975802e-05
2.792000e-10,2.164301e-05,-5.269716e-06,4.942945e-05,1.960880e-05
2.794000e-10,2.195541e-05,-5.204015e-06,4.931461e-05,1.946270e-05
2.796000e-10,2.227792e-05,-5.132583e-06,4.919140e-05,1.931987e-05
2.798000e-10,2.262296e-05,-5.046986e-06,4.905929e-05,1.918051e-05
2.800000e-10,2.300161e-05,-4.939963e-06,4.891743e-05,1.904493e-05
2.802000e-10,2.342258e-05,-4.806073e-06,4.876471e-05,1.891348e-05
2.804000e-10,2.389154e-05,-4.642073e-06,4.859982e-05,1.878661e-05
2.806000e-10,2.441095e-05,-4.447000e-06,4.842130e-05,1.866481e-05
2.808000e-10,2.498017e-05,-4.221974e-06,4.822766e-05,1.854862e-05
2.810000e-10,2.559601e-05,-3.969797e-06,4.801742e-05,1.843859e-05
2.812000e-10,2.625351e-05,-3.694385e-06,4.778917e-05,1.833529e-05
2.814000e-10,2.694684e-05,-3.400133e-06,4.754165e-05,1.823928e-05
2.816000e-10,2.767025e-05,-3.091273e-06,4.727370e-05,1.815109e-05
2.818000e-10,2.841896e-05,-2.771312e-06,4.698428e-05,1.807126e-05
2.820000e-10,2.918987e-05,-2.442570e-06,4.667246e-05,1.800030e-05
2.822000e-10,2.998209e-05,-2.105887e-06,4.633734e-05,1.793874e-05
2.824000e-10,3.079720e-05,-1.760485e-06,4.597799e-05,1.788710e-05
2.826000e-10,3.163928e-05,-1.403993e-06,4.559338e-05,1.784596e-05
2.828000e-10,3.251480e-05,-1.032598e-06,4.518236e-05,1.781595e-05
2.830000e-10,3.343229e-05,-6.412922e-07,4.474350e-05,1.779779e-05
2.832000e-10,3.440197e-05,-2.241689e-07,4.427514e-05,1.779228e-05
2.834000e-10,3.543534e-05,2.252781e-07,4.377524e-05,1.780038e-05
2.836000e-10,3.654476e-05,7.138920e-07,4.324143e-05,1.782316e-05
2.838000e-10,3.774322e-05,1.248656e-06,4.267091e-05,1.786189e-05
2.840000e-10,3.904409e-05,1.836586e-06,4.206047e-05,1.791799e-05
2.842000e-10,4.046118e-05,2.484715e-06,4.140643e-05,1.799309e-05
2.844000e-10,4.200880e-05,3.200185e-06,4.070467e-05,1.808903e-05
2.846000e-10,4.370212e-05,3.990424e-06,3.995053e-05,1.820789e-05
2.848000e-10,4.555761e-05,4.863415e-06,3.913884e-05,1.835198e-05
2.850000e-10,4.759361e-05,5.828037e-06,3.826380e-05,1.852392e-05
2.852000e-10,4.983110e-05,6.894474e-06,3.731896e-05,1.872662e-05
2.854000e-10,5.229451e-05,8.074680e-06,3.629704e-05,1.896338e-05
2.856000e-10,5.501264e-05,9.382904e-06,3.518990e-05,1.923790e-05
2.858000e-10,5.801974e-05,1.083627e-05,3.398829e-05,1.955439e-05
2.860000e-10,6.135661e-05,1.245539e-05,3.268169e-05,1.991761e-05
2.862000e-10,6.507183e-05,1.426513e-05,3.125810e-05,2.033300e-05
2.864000e-10,6.922313e-05,1.629534e-05,2.970374e-05,2.080676e-05
2.866000e-10,7.387870e-05,1.858181e-05,2.800274e-05,2.134603e-05
2.868000e-10,7.911858e-05,2.116720e-05,2.613682e-05,2.195891e-05
2.870000e-10,8.503577e-05,2.410220e-05,2.408492e-05,2.265471e-05
2.872000e-10,9.173686e-05,2.744656e-05,2.182282e-05,2.344394e-05
2.874000e-10,9.934153e-05,3.127017e-05,1.932284e-05,2.433842e-05
2.876000e-10,1.079800e-04,3.565366e-05,1.655365e-05,2.535120e-05
2.878000e-10,1.177865e-04,4.068825e-05,1.348031e-05,2.649628e-05
2.880000e-10,1.288873e-04,4.647391e-05,1.006490e-05,2.778800e-05
2.882000e-10,1.413775e-04,5.311458e-05,6.267854e-06,2.923984e-05
2.884000e-10,1.552835e-04,6.070840e-05,2.050829e-06,3.086237e-05
2.886000e-10,1.705042e-04,6.932974e-05,-2.618433e-06,3.265987e-05
2.888000e-10,1.867237e-04,7.899910e-05,-7.758170e-06,3.462515e-05
2.890000e-10,2.032975e-04,8.963592e-05,-1.336084e-05,3.673242e-05
2.892000e-10,2.191241e-04,1.009904e-04,-1.937729e-05,3.892805e-05
2.894000e-10,2.325416e-04,1.125549e-04,-2.569830e-05,4.112120e-05
2.896000e-10,2.413301e-04,1.234651e-04,-3.213800e-05,4.317754e-05
2.898000e-10,2.429228e-04,1.324188e-04,-3.842777e-05,4.492281e-05
2.900000e-10,2.349074e-04,1.376609e-04,-4.423229e-05,4.616368e-05
2.902000e-10,2.157668e-04,1.370920e-04,-4.919660e-05,4.673106e-05
2.904000e-10,1.856048e-04,1.285523e-04,-5.302206e-05,4.654079e-05
2.906000e-10,1.464629e-04,1.102811e-04,-5.555075e-05,4.565308e-05
2.908000e-10,1.019440e-04,8.149277e-05,-5.682327e-05,4.430144e-05
2.910000e-10,5.621647e-05,4.294050e-05,-5.707619e-05,4.286491e-05
2.912000e-10,1.285140e-05,-2.704004e-06,-5.666723e-05,4.177680e-05
2.914000e-10,-2.594414e-05,-5.084062e-05,-5.594828e-05,4.139102e-05
2.916000e-10,-5.935469e-05,-9.546047e-05,-5.513458e-05,4.185154e-05
2.918000e-10,-8.730640e-05,-1.302579e-04,-5.422641e-05,4.301876e-05
2.920000e-10,-1.095449e-04,-1.501861e-04,-5.302418e-05,4.449319e-05
2.922000e-10,-1.249596e-04,-1.529941e-04,-5.124088e-05,4.574259e-05
2.924000e-10,-1.315157e-04,-1.400530e-04,-4.867178e-05,4.629337e-05
2.926000e-10,-1.268352e-04,-1.159169e-04,-4.535006e-05,4.591245e-05
2.928000e-10,-1.091618e-04,-8.665196e-05,-4.161713e-05,4.470218e-05
2.930000e-10,-7.830109e-05,-5.764445e-05,-3.807071e-05,4.306581e-05
2.932000e-10,-3.617599e-05,-3.189345e-05,-3.540574e-05,4.155635e-05
2.934000e-10,1.319404e-05,-9.524575e-06,-3.420724e-05,4.067082e-05
2.936000e-10,6.426926e-05,1.135658e-05,-3.477149e-05,4.067134e-05
2.938000e-10,1.109356e-04,3.296572e-05,-3.701725e-05,4.149921e-05
2.940000e-10,1.475628e-04,5.612063e-05,-4.051209e-05,4.280757e-05
2.942000e-10,1.699514e-04,7.926800e-05,-4.459768e-05,4.409255e-05
2.944000e-10,1.760162e-04,9.863979e-05,-4.856835e-05,4.487039e-05
2.946000e-10,1.660847e-04,1.094106e-04,-5.184646e-05,4.483828e-05
2.948000e-10,1.426969e-04,1.073296e-04,-5.410484e-05,4.396844e-05
2.950000e-10,1.098876e-04,9.019420e-05,-5.530548e-05,4.251000e-05
2.952000e-10,7.214425e-05,5.871293e-05,-5.564917e-05,4.090219e-05
2.954000e-10,3.342613e-05,1.660725e-05,-5.545736e-05,3.962797e-05
2.956000e-10,-3.366339e-06,-2.998144e-05,-5.502860e-05,3.905364e-05
2.958000e-10,-3.631131e-05,-7.363758e-05,-5.452071e-05,3.930532e-05
2.960000e-10,-6.393253e-05,-1.072092e-04,-5.390291e-05,4.022491e-05
2.962000e-10,-8.459816e-05,-1.254729e-04,-5.299832e-05,4.142582e-05
2.964000e-10,-9.624905e-05,-1.264641e-04,-5.160261e-05,4.243479e-05
2.966000e-10,-9.666117e-05,-1.119144e-04,-4.963032e-05,4.287001e-05
2.968000e-10,-8.416668e-05,-8.648500e-05,-4.722318e-05,4.258517e-05
2.970000e-10,-5.854256e-05,-5.604198e-05,-4.476665e-05,4.171901e-05
2.972000e-10,-2.171020e-05,-2.572789e-05,-4.279784e-05,4.062823e-05
2.974000e-10,2.204185e-05,1.320843e-06,-4.183458e-05,3.973186e-05
2.976000e-10,6.646649e-05,2.412386e-05,-4.218889e-05,3.933238e-05
2.978000e-10,1.044060e-04,4.296877e-05,-4.383767e-05,3.948816e-05
2.980000e-10,1.293265e-04,5.806783e-05,-4.640450e-05,3.999089e-05
2.982000e-10,1.369862e-04,6.851665e-05,-4.926711e-05,4.045908e-05
2.984000e-10,1.266778e-04,7.211611e-05,-5.175631e-05,4.050999e-05
2.986000e-10,1.014609e-04,6.616608e-05,-5.337188e-05,3.993669e-05
2.988000e-10,6.714151e-05,4.886377e-05,-5.392891e-05,3.881096e-05
2.990000e-10,3.037865e-05,2.066867e-05,-5.357530e-05,3.746314e-05
2.992000e-10,-3.229835e-06,-1.498211e-05,-5.267776e-05,3.634437e-05
2.994000e-10,-3.025036e-05,-5.198579e-05,-5.163293e-05,3.583054e-05
2.996000e-10,-4.937114e-05,-8.295046e-05,-5.069285e-05,3.605518e-05
2.998000e-10,-6.050471e-05,-1.012887e-04,-4.988491e-05,3.684829e-05
3.000000e-10,-6.371726e-05,-1.033111e-04,-4.905902e-05,3.781124e-05
3.002000e-10,-5.864784e-05,-8.944001e-05,-4.803104e-05,3.849403e-05
3.004000e-10,-4.472046e-05,-6.394204e-05,-4.674313e-05,3.859156e-05
3.006000e-10,-2.198577e-05,-3.327065e-05,-4.535383e-05,3.806639e-05
3.008000e-10,7.902244e-06,-3.805715e-06,-4.420777e-05,3.714290e-05
3.010000e-10,4.114354e-05,1.997541e-05,-4.369597e-05,3.618166e-05
3.012000e-10,7.208986e-05,3.617784e-05,-4.407206e-05,3.549879e-05
3.014000e-10,9.446890e-05,4.494980e-05,-4.531308e-05,3.521921e-05
3.016000e-10,1.032187e-04,4.725513e-05,-4.709489e-05,3.523323e-05
3.018000e-10,9.624727e-05,4.375000e-05,-4.889997e-05,3.527395e-05
3.020000e-10,7.530616e-05,3.438578e-05,-5.021147e-05,3.507206e-05
3.022000e-10,4.548301e-05,1.888828e-05,-5.070437e-05,3.450597e-05
3.024000e-10,1.349107e-05,-2.241026e-06,-5.034636e-05,3.366930e-05
3.026000e-10,-1.444959e-05,-2.684142e-05,-4.936807e-05,3.282280e-05
3.028000e-10,-3.419873e-05,-5.091958e-05,-4.812789e-05,3.225891e-05
3.030000e-10,-4.419209e-05,-6.944486e-05,-4.694570e-05,3.215084e-05
3.032000e-10,-4.490801e-05,-7.789370e-05,-4.598777e-05,3.246437e-05
3.034000e-10,-3.784370e-05,-7.390439e-05,-4.525094e-05,3.297474e-05
3.036000e-10,-2.464985e-05,-5.826881e-05,-4.463792e-05,3.337617e-05
3.038000e-10,-6.830165e-06,-3.476430e-05,-4.406915e-05,3.342433e-05
3.040000e-10,1.399552e-05,-8.894298e-06,-4.356271e-05,3.303949e-05
3.042000e-10,3.560790e-05,1.387330e-05,-4.323804e-05,3.232297e-05
3.044000e-10,5.495085e-05,2.960292e-05,-4.324504e-05,3.148731e-05
3.046000e-10,6.847042e-05,3.658208e-05,-4.366175e-05,3.074338e-05
3.048000e-10,7.303596e-05,3.512072e-05,-4.442063e-05,3.020536e-05
3.050000e-10,6.708740e-05,2.679156e-05,-4.530643e-05,2.985901e-05
3.052000e-10,5.144816e-05,1.361729e-05,-4.602955e-05,2.960083e-05
3.054000e-10,2.934420e-05,-2.406672e-06,-4.633795e-05,2.931770e-05
3.056000e-10,5.548033e-06,-1.936140e-05,-4.611227e-05,2.895797e-05
3.058000e-10,-1.499956e-05,-3.522107e-05,-4.540058e-05,2.855597e-05
3.060000e-10,-2.851221e-05,-4.775886e-05,-4.438250e-05,2.820164e-05
3.062000e-10,-3.314062e-05,-5.477731e-05,-4.328818e-05,2.797853e-05
3.064000e-10,-2.904690e-05,-5.466334e-05,-4.231460e-05,2.790836e-05
3.066000e-10,-1.793223e-05,-4.702851e-05,-4.157566e-05,2.793257e-05
3.068000e-10,-2.351039e-06,-3.309342e-05,-4.109873e-05,2.793803e-05
3.070000e-10,1.488816e-05,-1.557186e-05,-4.085508e-05,2.780974e-05
3.072000e-10,3.110189e-05,1.955787e-06,-4.079812e-05,2.748138e-05
3.074000e-10,4.393437e-05,1.595694e-05,-4.088658e-05,2.695938e-05
3.076000e-10,5.151621e-05,2.381599e-05,-4.108471e-05,2.631272e-05
3.078000e-10,5.267935e-05,2.437750e-05,-4.134782e-05,2.563881e-05
3.080000e-10,4.721606e-05,1.804715e-05,-4.160961e-05,2.502492e-05
3.082000e-10,3.606132e-05,6.510939e-06,-4.178438e-05,2.452280e-05
3.084000e-10,2.125109e-05,-7.760887e-06,-4.178614e-05,2.414350e-05
3.086000e-10,5.583946e-06,-2.205356e-05,-4.155590e-05,2.386811e-05
3.088000e-10,-7.956173e-06,-3.387960e-05,-4.108365e-05,2.366413e-05
3.090000e-10,-1.685106e-05,-4.134056e-05,-4.041487e-05,2.349833e-05
3.092000e-10,-1.958017e-05,-4.337281e-05,-3.963942e-05,2.334229e-05
3.094000e-10,-1.589591e-05,-3.987264e-05,-3.886803e-05,2.317242e-05
3.096000e-10,-6.802122e-06,-3.168500e-05,-3.820515e-05,2.296817e-05
3.098000e-10,5.717727e-06,-2.044377e-05,-3.772605e-05,2.271176e-05
3.100000e-10,1.913274e-05,-8.275923e-06,-3.746289e-05,2.239000e-05
3.102000e-10,3.086267e-05,2.584338e-06,-3.740118e-05,2.199725e-05
3.104000e-10,3.875923e-05,1.019984e-05,-3.748619e-05,2.153801e-05
3.106000e-10,4.149567e-05,1.327642e-05,-3.763715e-05,2.102825e-05
3.108000e-10,3.879462e-05,1.138761e-05,-3.776626e-05,2.049478e-05
3.110000e-10,3.144336e-05,5.040663e-06,-3.779795e-05,1.997218e-05
3.112000e-10,2.108821e-05,-4.426011e-06,-3.768371e-05,1.949673e-05
3.114000e-10,9.858096e-06,-1.509902e-05,-3.740874e-05,1.909799e-05
3.116000e-10,-8.636313e-08,-2.486138e-05,-3.698971e-05,1.878976e-05
3.118000e-10,-6.969472e-06,-3.181606e-05,-3.646619e-05,1.856418e-05
3.120000e-10,-9.698743e-06,-3.467628e-05,-3.588974e-05,1.839198e-05
3.122000e-10,-8.006206e-06,-3.302984e-05,-3.531432e-05,1.822997e-05
3.124000e-10,-2.436473e-06,-2.740651e-05,-3.478955e-05,1.803362e-05
3.126000e-10,5.791223e-06,-1.912814e-05,-3.435561e-05,1.776987e-05
3.128000e-10,1.501557e-05,-9.984814e-06,-3.403833e-05,1.742539e-05
3.130000e-10,2.343147e-05,-1.828293e-06,-3.384411e-05,1.700746e-05
3.132000e-10,2.942086e-05,3.811447e-06,-3.375612e-05,1.653839e-05
3.134000e-10,3.186676e-05,6.002382e-06,-3.373483e-05,1.604688e-05
3.136000e-10,3.038466e-05,4.537383e-06,-3.372497e-05,1.556034e-05
3.138000e-10,2.540582e-05,-8.730802e-08,-3.366801e-05,1.510058e-05
3.140000e-10,1.807673e-05,-6.813486e-06,-3.351694e-05,1.468267e-05
3.142000e-10,9.991216e-06,-1.424369e-05,-3.324802e-05,1.431511e-05
3.144000e-10,2.824595e-06,-2.090715e-05,-3.286569e-05,1.399965e-05
3.146000e-10,-2.032453e-06,-2.553150e-05,-3.239925e-05,1.373022e-05
3.148000e-10,-3.749345e-06,-2.727955e-05,-3.189346e-05,1.349212e-05
3.150000e-10,-2.185166e-06,-2.590706e-05,-3.139666e-05,1.326334e-05
3.152000e-10,2.137245e-06,-2.180432e-05,-3.095013e-05,1.301843e-05
3.154000e-10,8.185277e-06,-1.590528e-05,-3.058099e-05,1.273461e-05
3.156000e-10,1.465189e-05,-9.479896e-06,-3.029909e-05,1.239777e-05
3.158000e-10,2.022204e-05,-3.856690e-06,-3.009725e-05,1.200621e-05
3.160000e-10,2.382405e-05,-1.405408e-07,-2.995406e-05,1.157091e-05
3.162000e-10,2.482548e-05,1.009485e-06,-2.983849e-05,1.111237e-05
3.164000e-10,2.314044e-05,-5.041552e-07,-2.971587e-05,1.065525e-05
3.166000e-10,1.922732e-05,-4.226562e-06,-2.955443e-05,1.022252e-05
3.168000e-10,1.397639e-05,-9.273639e-06,-2.933145e-05,9.830673e-06
3.170000e-10,8.510485e-06,-1.453622e-05,-2.903749e-05,9.486749e-06
3.172000e-10,3.943366e-06,-1.891872e-05,-2.867791e-05,9.187558e-06
3.174000e-10,1.149803e-06,-2.156257e-05,-2.827115e-05,8.921013e-06
3.176000e-10,5.967851e-07,-2.201017e-05,-2.784442e-05,8.669157e-06
3.178000e-10,2.268246e-06,-2.027857e-05,-2.742772e-05,8.412221e-06
3.180000e-10,5.692979e-06,-1.683148e-05,-2.704763e-05,8.132833e-06
3.182000e-10,1.006359e-05,-1.246030e-05,-2.672200e-05,7.819448e-06
3.184000e-10,1.441770e-05,-8.103787e-06,-2.645661e-05,7.468306e-06
3.186000e-10,1.784286e-05,-4.647321e-06,-2.624444e-05,7.083620e-06
3.188000e-10,1.966334e-05,-2.744601e-06,-2.606758e-05,6.676174e-06
3.190000e-10,1.957102e-05,-2.696438e-06,-2.590162e-05,6.260823e-06
3.192000e-10,1.767384e-05,-4.407583e-06,-2.572125e-05,5.853467e-06
