time,"I(LQ|XBFR1)"
2.533600e-09,1.356436e-05
2.533800e-09,1.040948e-05
2.534000e-09,6.371619e-06
2.534200e-09,1.612060e-06
2.534400e-09,-3.674371e-06
2.534600e-09,-9.264327e-06
2.534800e-09,-1.491397e-05
2.535000e-09,-2.037017e-05
2.535200e-09,-2.538371e-05
2.535400e-09,-2.972265e-05
2.535600e-09,-3.318377e-05
2.535800e-09,-3.560146e-05
2.536000e-09,-3.685455e-05
2.536200e-09,-3.687207e-05
2.536400e-09,-3.563854e-05
2.536600e-09,-3.319871e-05
2.536800e-09,-2.966061e-05
2.537000e-09,-2.519557e-05
2.537200e-09,-2.003427e-05
2.537400e-09,-1.445788e-05
2.537600e-09,-8.783764e-06
2.537800e-09,-3.346052e-06
2.538000e-09,1.527904e-06
2.538200e-09,5.542503e-06
2.538400e-09,8.456984e-06
2.538600e-09,1.010375e-05
2.538800e-09,1.040063e-05
2.539000e-09,9.357411e-06
2.539200e-09,7.077391e-06
2.539400e-09,3.754009e-06
2.539600e-09,-3.389665e-07
2.539800e-09,-4.865470e-06
2.540000e-09,-9.453742e-06
2.540200e-09,-1.372879e-05
2.540400e-09,-1.734550e-05
2.540600e-09,-2.001726e-05
2.540800e-09,-2.153694e-05
2.541000e-09,-2.179061e-05
2.541200e-09,-2.076564e-05
2.541400e-09,-1.855419e-05
2.541600e-09,-1.535128e-05
2.541800e-09,-1.144430e-05
2.542000e-09,-7.191472e-06
2.542200e-09,-2.989019e-06
2.542400e-09,7.693355e-07
2.542600e-09,3.734146e-06
2.542800e-09,5.636931e-06
2.543000e-09,6.317436e-06
2.543200e-09,5.739739e-06
2.543400e-09,3.996833e-06
2.543600e-09,1.303094e-06
2.543800e-09,-2.026356e-06
2.544000e-09,-5.609328e-06
2.544200e-09,-9.040304e-06
2.544400e-09,-1.193788e-05
2.544600e-09,-1.398824e-05
2.544800e-09,-1.497858e-05
2.545000e-09,-1.481801e-05
2.545200e-09,-1.354581e-05
2.545400e-09,-1.132757e-05
2.545600e-09,-8.438515e-06
2.545800e-09,-5.233210e-06
2.546000e-09,-2.102776e-06
2.546200e-09,5.751561e-07
2.546400e-09,2.485584e-06
2.546600e-09,3.416198e-06
2.546800e-09,3.283014e-06
2.547000e-09,2.139462e-06
2.547200e-09,1.686519e-07
2.547400e-09,-2.340831e-06
2.547600e-09,-5.034019e-06
2.547800e-09,-7.539039e-06
2.548000e-09,-9.519240e-06
2.548200e-09,-1.071901e-05
2.548400e-09,-1.099632e-05
2.548600e-09,-1.033877e-05
2.548800e-09,-8.862698e-06
2.549000e-09,-6.796056e-06
2.549200e-09,-4.446225e-06
2.549400e-09,-2.155513e-06
2.549600e-09,-2.502573e-07
2.549800e-09,1.007928e-06
2.550000e-09,1.460225e-06
2.550200e-09,1.072083e-06
2.550400e-09,-6.431453e-08
2.550600e-09,-1.746296e-06
2.550800e-09,-3.693469e-06
2.551000e-09,-5.592640e-06
2.551200e-09,-7.147909e-06
2.551400e-09,-8.127167e-06
2.551600e-09,-8.396856e-06
2.551800e-09,-7.939737e-06
2.552000e-09,-6.853970e-06
2.552200e-09,-5.334578e-06
2.552400e-09,-3.640201e-06
2.552600e-09,-2.049860e-06
2.552800e-09,-8.165347e-07
2.553000e-09,-1.256392e-07
2.553200e-09,-6.589005e-08
2.553400e-09,-6.174065e-07
2.553600e-09,-1.658462e-06
2.553800e-09,-2.989171e-06
2.554000e-09,-4.367907e-06
2.554200e-09,-5.554210e-06
2.554400e-09,-6.350540e-06
2.554600e-09,-6.635252e-06
2.554800e-09,-6.380987e-06
2.555000e-09,-5.655741e-06
2.555200e-09,-4.607235e-06
2.555400e-09,-3.433904e-06
2.555600e-09,-2.347855e-06
2.555800e-09,-1.536425e-06
2.556000e-09,-1.129344e-06
2.556200e-09,-1.177487e-06
2.556400e-09,-1.646858e-06
2.556600e-09,-2.428399e-06
2.556800e-09,-3.361204e-06
2.557000e-09,-4.264405e-06
2.557200e-09,-4.971552e-06
2.557400e-09,-5.360991e-06
2.557600e-09,-5.376569e-06
2.557800e-09,-5.035073e-06
2.558000e-09,-4.419512e-06
2.558200e-09,-3.660140e-06
2.558400e-09,-2.907398e-06
2.558600e-09,-2.302243e-06
2.558800e-09,-1.949682e-06
2.559000e-09,-1.900479e-06
2.559200e-09,-2.144256e-06
2.559400e-09,-2.614821e-06
2.559600e-09,-3.206112e-06
2.559800e-09,-3.795081e-06
2.560000e-09,-4.266681e-06
2.560200e-09,-4.535930e-06
2.560400e-09,-4.562830e-06
2.560600e-09,-4.357548e-06
2.560800e-09,-3.975345e-06
2.561000e-09,-3.502818e-06
2.561200e-09,-3.038704e-06
2.561400e-09,-2.673421e-06
2.561600e-09,-2.471548e-06
2.561800e-09,-2.460610e-06
2.562000e-09,-2.628060e-06
2.562200e-09,-2.926568e-06
2.562400e-09,-3.285994e-06
2.562600e-09,-3.629182e-06
2.562800e-09,-3.888066e-06
2.563000e-09,-4.016791e-06
2.563200e-09,-3.999347e-06
2.563400e-09,-3.850549e-06
2.563600e-09,-3.610645e-06
2.563800e-09,-3.335111e-06
2.564000e-09,-3.082127e-06
2.564200e-09,-2.900469e-06
2.564400e-09,-2.820323e-06
2.564600e-09,-2.848669e-06
2.564800e-09,-2.969843e-06
2.565000e-09,-3.150703e-06
2.565200e-09,-3.348962e-06
2.565400e-09,-3.522657e-06
2.565600e-09,-3.638701e-06
2.565800e-09,-3.678810e-06
2.566000e-09,-3.641842e-06
2.566200e-09,-3.542373e-06
2.566400e-09,-3.406198e-06
2.566600e-09,-3.263974e-06
2.566800e-09,-3.144513e-06
2.567000e-09,-3.069144e-06
2.567200e-09,-3.048193e-06
2.567400e-09,-3.080066e-06
2.567600e-09,-3.152853e-06
2.567800e-09,-3.247814e-06
2.568000e-09,-3.343852e-06
2.568200e-09,-3.421932e-06
2.568400e-09,-3.468574e-06
2.568600e-09,-3.477847e-06
2.568800e-09,-3.451644e-06
2.569000e-09,-3.398426e-06
2.569200e-09,-3.330855e-06
2.569400e-09,-3.262935e-06
2.569600e-09,-3.207257e-06
2.569800e-09,-3.172845e-06
2.570000e-09,-3.163912e-06
2.570200e-09,-3.179626e-06
2.570400e-09,-3.214788e-06
2.570600e-09,-3.261178e-06
2.570800e-09,-3.309276e-06
2.571000e-09,-3.350015e-06
2.571200e-09,-3.376298e-06
2.571400e-09,-3.384065e-06
2.571600e-09,-3.372790e-06
2.571800e-09,-3.345370e-06
2.572000e-09,-3.307462e-06
2.572200e-09,-3.266390e-06
2.572400e-09,-3.229796e-06
2.572600e-09,-3.204266e-06
2.572800e-09,-3.194140e-06
2.573000e-09,-3.200733e-06
2.573200e-09,-3.222107e-06
2.573400e-09,-3.253446e-06
2.573600e-09,-3.288002e-06
2.573800e-09,-3.318429e-06
2.574000e-09,-3.338268e-06
2.574200e-09,-3.343270e-06
2.574400e-09,-3.332295e-06
2.574600e-09,-3.307558e-06
2.574800e-09,-3.274178e-06
2.575000e-09,-3.239081e-06
2.575200e-09,-3.209504e-06
2.575400e-09,-3.191413e-06
2.575600e-09,-3.188187e-06
2.575800e-09,-3.199876e-06
2.576000e-09,-3.223203e-06
2.576200e-09,-3.252317e-06
2.576400e-09,-3.280136e-06
2.576600e-09,-3.299964e-06
2.576800e-09,-3.307013e-06
2.577000e-09,-3.299474e-06
2.577200e-09,-3.278892e-06
2.577400e-09,-3.249755e-06
2.577600e-09,-3.218406e-06
2.577800e-09,-3.191535e-06
2.578000e-09,-3.174613e-06
2.578200e-09,-3.170647e-06
2.578400e-09,-3.179534e-06
2.578600e-09,-3.198161e-06
2.578800e-09,-3.221219e-06
2.579000e-09,-3.242509e-06
2.579200e-09,-3.256430e-06
2.579400e-09,-3.259284e-06
2.579600e-09,-3.250084e-06
2.579800e-09,-3.230699e-06
2.580000e-09,-3.205312e-06
2.580200e-09,-3.179345e-06
2.580400e-09,-3.158124e-06
2.580600e-09,-3.145618e-06
2.580800e-09,-3.143549e-06
2.581000e-09,-3.151072e-06
2.581200e-09,-3.165085e-06
2.581400e-09,-3.181063e-06
2.581600e-09,-3.194205e-06
2.581800e-09,-3.200586e-06
2.582000e-09,-3.198058e-06
2.582200e-09,-3.186679e-06
2.582400e-09,-3.168589e-06
2.582600e-09,-3.147397e-06
2.582800e-09,-3.127244e-06
2.583000e-09,-3.111787e-06
2.583200e-09,-3.103345e-06
2.583400e-09,-3.102416e-06
2.583600e-09,-3.107663e-06
2.583800e-09,-3.116327e-06
2.584000e-09,-3.124973e-06
2.584200e-09,-3.130350e-06
2.584400e-09,-3.130156e-06
2.584600e-09,-3.123534e-06
2.584800e-09,-3.111189e-06
2.585000e-09,-3.095124e-06
2.585200e-09,-3.078082e-06
2.585400e-09,-3.062839e-06
2.585600e-09,-3.051544e-06
2.585800e-09,-3.045241e-06
2.586000e-09,-3.043698e-06
2.586200e-09,-3.045544e-06
2.586400e-09,-3.048678e-06
2.586600e-09,-3.050813e-06
2.586800e-09,-3.050040e-06
2.587000e-09,-3.045253e-06
2.587200e-09,-3.036354e-06
2.587400e-09,-3.024202e-06
2.587600e-09,-3.010340e-06
2.587800e-09,-2.996573e-06
2.588000e-09,-2.984525e-06
2.588200e-09,-2.975267e-06
2.588400e-09,-2.969105e-06
2.588600e-09,-2.965573e-06
2.588800e-09,-2.963600e-06
2.589000e-09,-2.961818e-06
2.589200e-09,-2.958904e-06
2.589400e-09,-2.953890e-06
2.589600e-09,-2.946357e-06
2.589800e-09,-2.936487e-06
2.590000e-09,-2.924966e-06
2.590200e-09,-2.912778e-06
2.590400e-09,-2.900950e-06
2.590600e-09,-2.890307e-06
2.590800e-09,-2.881302e-06
2.591000e-09,-2.873946e-06
2.591200e-09,-2.867847e-06
2.591400e-09,-2.862346e-06
2.591600e-09,-2.856690e-06
2.591800e-09,-2.850216e-06
2.592000e-09,-2.842493e-06
2.592200e-09,-2.833397e-06
2.592400e-09,-2.823101e-06
2.592600e-09,-2.812004e-06
2.592800e-09,-2.800619e-06
2.593000e-09,-2.789440e-06
2.593200e-09,-2.778834e-06
2.593400e-09,-2.768980e-06
2.593600e-09,-2.759849e-06
2.593800e-09,-2.751239e-06
2.594000e-09,-2.742842e-06
2.594200e-09,-2.734322e-06
2.594400e-09,-2.725397e-06
2.594600e-09,-2.715883e-06
2.594800e-09,-2.705724e-06
2.595000e-09,-2.694983e-06
2.595200e-09,-2.683806e-06
2.595400e-09,-2.672388e-06
2.595600e-09,-2.660916e-06
2.595800e-09,-2.649543e-06
2.596000e-09,-2.638360e-06
2.596200e-09,-2.627393e-06
2.596400e-09,-2.616609e-06
2.596600e-09,-2.605934e-06
2.596800e-09,-2.595270e-06
2.597000e-09,-2.584516e-06
2.597200e-09,-2.573581e-06
2.597400e-09,-2.562399e-06
2.597600e-09,-2.550926e-06
2.597800e-09,-2.539150e-06
2.598000e-09,-2.527088e-06
2.598200e-09,-2.514779e-06
2.598400e-09,-2.502286e-06
2.598600e-09,-2.489683e-06
2.598800e-09,-2.477046e-06
2.599000e-09,-2.464443e-06
2.599200e-09,-2.451918e-06
2.599400e-09,-2.439488e-06
2.599600e-09,-2.427131e-06
2.599800e-09,-2.414791e-06
2.600000e-09,-2.402387e-06
2.600200e-09,-2.389829e-06
2.600400e-09,-2.377032e-06
2.600600e-09,-2.363935e-06
2.600800e-09,-2.350517e-06
2.601000e-09,-2.336796e-06
2.601200e-09,-2.322834e-06
2.601400e-09,-2.308716e-06
2.601600e-09,-2.294538e-06
2.601800e-09,-2.280384e-06
2.602000e-09,-2.266310e-06
2.602200e-09,-2.252329e-06
2.602400e-09,-2.238413e-06
2.602600e-09,-2.224498e-06
2.602800e-09,-2.210496e-06
2.603000e-09,-2.196318e-06
2.603200e-09,-2.181891e-06
2.603400e-09,-2.167169e-06
2.603600e-09,-2.152146e-06
2.603800e-09,-2.136853e-06
2.604000e-09,-2.121345e-06
2.604200e-09,-2.105695e-06
2.604400e-09,-2.089973e-06
2.604600e-09,-2.074230e-06
2.604800e-09,-2.058495e-06
2.605000e-09,-2.042765e-06
2.605200e-09,-2.027011e-06
2.605400e-09,-2.011187e-06
2.605600e-09,-1.995238e-06
2.605800e-09,-1.979114e-06
2.606000e-09,-1.962778e-06
2.606200e-09,-1.946208e-06
2.606400e-09,-1.929405e-06
2.606600e-09,-1.912381e-06
2.606800e-09,-1.895160e-06
2.607000e-09,-1.877767e-06
2.607200e-09,-1.860226e-06
2.607400e-09,-1.842551e-06
2.607600e-09,-1.824752e-06
2.607800e-09,-1.806825e-06
2.608000e-09,-1.788765e-06
2.608200e-09,-1.770561e-06
2.608400e-09,-1.752202e-06
2.608600e-09,-1.733677e-06
2.608800e-09,-1.714974e-06
2.609000e-09,-1.696085e-06
2.609200e-09,-1.676997e-06
2.609400e-09,-1.657698e-06
2.609600e-09,-1.638175e-06
2.609800e-09,-1.618413e-06
2.610000e-09,-1.598399e-06
2.610200e-09,-1.578124e-06
2.610400e-09,-1.557582e-06
2.610600e-09,-1.536773e-06
2.610800e-09,-1.515702e-06
2.611000e-09,-1.494375e-06
2.611200e-09,-1.472799e-06
2.611400e-09,-1.450980e-06
2.611600e-09,-1.428917e-06
2.611800e-09,-1.406601e-06
2.612000e-09,-1.384017e-06
2.612200e-09,-1.361145e-06
2.612400e-09,-1.337959e-06
2.612600e-09,-1.314429e-06
2.612800e-09,-1.290530e-06
2.613000e-09,-1.266237e-06
2.613200e-09,-1.241531e-06
2.613400e-09,-1.216394e-06
2.613600e-09,-1.190813e-06
2.613800e-09,-1.164778e-06
2.614000e-09,-1.138275e-06
2.614200e-09,-1.111290e-06
2.614400e-09,-1.083806e-06
2.614600e-09,-1.055802e-06
2.614800e-09,-1.027252e-06
2.615000e-09,-9.981295e-07
2.615200e-09,-9.684035e-07
2.615400e-09,-9.380417e-07
2.615600e-09,-9.070100e-07
2.615800e-09,-8.752721e-07
2.616000e-09,-8.427886e-07
2.616200e-09,-8.095167e-07
2.616400e-09,-7.754087e-07
2.616600e-09,-7.404117e-07
2.616800e-09,-7.044672e-07
2.617000e-09,-6.675107e-07
2.617200e-09,-6.294725e-07
2.617400e-09,-5.902778e-07
2.617600e-09,-5.498467e-07
2.617800e-09,-5.080942e-07
2.618000e-09,-4.649300e-07
2.618200e-09,-4.202567e-07
2.618400e-09,-3.739692e-07
2.618600e-09,-3.259524e-07
2.618800e-09,-2.760793e-07
2.619000e-09,-2.242098e-07
2.619200e-09,-1.701881e-07
2.619400e-09,-1.138416e-07
2.619600e-09,-5.497891e-08
2.619800e-09,6.611759e-09
2.620000e-09,7.116470e-08
2.620200e-09,1.389393e-07
2.620400e-09,2.102230e-07
2.620600e-09,2.853353e-07
2.620800e-09,3.646321e-07
2.621000e-09,4.485108e-07
2.621200e-09,5.374163e-07
2.621400e-09,6.318477e-07
2.621600e-09,7.323652e-07
2.621800e-09,8.395990e-07
2.622000e-09,9.542581e-07
2.622200e-09,1.077141e-06
2.622400e-09,1.209147e-06
2.622600e-09,1.351294e-06
2.622800e-09,1.504726e-06
2.623000e-09,1.670740e-06
2.623200e-09,1.850800e-06
2.623400e-09,2.046559e-06
2.623600e-09,2.259885e-06
2.623800e-09,2.492876e-06
2.624000e-09,2.747887e-06
2.624200e-09,3.027543e-06
2.624400e-09,3.334745e-06
2.624600e-09,3.672658e-06
2.624800e-09,4.044672e-06
2.625000e-09,4.454318e-06
2.625200e-09,4.905116e-06
2.625400e-09,5.400327e-06
2.625600e-09,5.942553e-06
2.625800e-09,6.533172e-06
2.626000e-09,7.171529e-06
2.626200e-09,7.853904e-06
2.626400e-09,8.572275e-06
2.626600e-09,9.313044e-06
2.626800e-09,1.005599e-05
2.627000e-09,1.077389e-05
2.627200e-09,1.143327e-05
2.627400e-09,1.199665e-05
2.627600e-09,1.242645e-05
2.627800e-09,1.269019e-05
2.628000e-09,1.276616e-05
2.628200e-09,1.264852e-05
2.628400e-09,1.235064e-05
2.628600e-09,1.190566e-05
2.628800e-09,1.136371e-05
2.629000e-09,1.078623e-05
2.629200e-09,1.023806e-05
2.629400e-09,9.778880e-06
2.629600e-09,9.455612e-06
2.629800e-09,9.297237e-06
2.630000e-09,9.312926e-06
2.630200e-09,9.493595e-06
2.630400e-09,9.816180e-06
2.630600e-09,1.024934e-05
2.630800e-09,1.075901e-05
2.631000e-09,1.131254e-05
2.631200e-09,1.188058e-05
2.631400e-09,1.243674e-05
2.631600e-09,1.295588e-05
2.631800e-09,1.341222e-05
2.632000e-09,1.377872e-05
2.632200e-09,1.402834e-05
2.632400e-09,1.413763e-05
2.632600e-09,1.409184e-05
2.632800e-09,1.389015e-05
2.633000e-09,1.354970e-05
2.633200e-09,1.310669e-05
2.633400e-09,1.261402e-05
2.633600e-09,1.213528e-05
2.633800e-09,1.173614e-05
2.634000e-09,1.147459e-05
2.634200e-09,1.139215e-05
2.634400e-09,1.150742e-05
2.634600e-09,1.181356e-05
2.634800e-09,1.227961e-05
2.635000e-09,1.285556e-05
2.635200e-09,1.347969e-05
2.635400e-09,1.408721e-05
2.635600e-09,1.461835e-05
2.635800e-09,1.502522e-05
2.636000e-09,1.527651e-05
2.636200e-09,1.535978e-05
2.636400e-09,1.528149e-05
2.636600e-09,1.506508e-05
2.636800e-09,1.474740e-05
2.637000e-09,1.437416e-05
2.637200e-09,1.399481e-05
2.637400e-09,1.365733e-05
2.637600e-09,1.340350e-05
2.637800e-09,1.326502e-05
2.638000e-09,1.326069e-05
2.638200e-09,1.339512e-05
2.638400e-09,1.365877e-05
2.638600e-09,1.402926e-05
2.638800e-09,1.447390e-05
2.639000e-09,1.495296e-05
2.639200e-09,1.542354e-05
2.639400e-09,1.584375e-05
2.639600e-09,1.617683e-05
2.639800e-09,1.639498e-05
2.640000e-09,1.648250e-05
2.640200e-09,1.643788e-05
2.640400e-09,1.627449e-05
2.640600e-09,1.601960e-05
2.640800e-09,1.571169e-05
2.641000e-09,1.539627e-05
2.641200e-09,1.512052e-05
2.641400e-09,1.492753e-05
2.641600e-09,1.485087e-05
2.641800e-09,1.491025e-05
2.642000e-09,1.510887e-05
2.642200e-09,1.543297e-05
2.642400e-09,1.585348e-05
2.642600e-09,1.632972e-05
2.642800e-09,1.681449e-05
2.643000e-09,1.725997e-05
2.643200e-09,1.762363e-05
2.643400e-09,1.787343e-05
2.643600e-09,1.799163e-05
2.643800e-09,1.797690e-05
2.644000e-09,1.784429e-05
2.644200e-09,1.762323e-05
2.644400e-09,1.735381e-05
2.644600e-09,1.708177e-05
2.644800e-09,1.685276e-05
2.645000e-09,1.670674e-05
2.645200e-09,1.667323e-05
2.645400e-09,1.676776e-05
2.645600e-09,1.699035e-05
2.645800e-09,1.732575e-05
2.646000e-09,1.774569e-05
2.646200e-09,1.821255e-05
2.646400e-09,1.868407e-05
2.646600e-09,1.911846e-05
2.646800e-09,1.947930e-05
2.647000e-09,1.973965e-05
2.647200e-09,1.988497e-05
2.647400e-09,1.991456e-05
2.647600e-09,1.984142e-05
2.647800e-09,1.969052e-05
2.648000e-09,1.949579e-05
2.648200e-09,1.929615e-05
2.648400e-09,1.913094e-05
2.648600e-09,1.903545e-05
2.648800e-09,1.903683e-05
2.649000e-09,1.915116e-05
2.649200e-09,1.938168e-05
2.649400e-09,1.971864e-05
2.649600e-09,2.014058e-05
2.649800e-09,2.061693e-05
2.650000e-09,2.111169e-05
2.650200e-09,2.158745e-05
2.650400e-09,2.200970e-05
2.650600e-09,2.235056e-05
2.650800e-09,2.259184e-05
2.651000e-09,2.272689e-05
2.651200e-09,2.276127e-05
2.651400e-09,2.271206e-05
2.651600e-09,2.260593e-05
2.651800e-09,2.247618e-05
2.652000e-09,2.235908e-05
2.652200e-09,2.228992e-05
2.652400e-09,2.229911e-05
2.652600e-09,2.240893e-05
2.652800e-09,2.263113e-05
2.653000e-09,2.296576e-05
2.653200e-09,2.340133e-05
2.653400e-09,2.391615e-05
2.653600e-09,2.448087e-05
2.653800e-09,2.506173e-05
2.654000e-09,2.562421e-05
2.654200e-09,2.613670e-05
2.654400e-09,2.657375e-05
2.654600e-09,2.691858e-05
2.654800e-09,2.716473e-05
2.655000e-09,2.731652e-05
2.655200e-09,2.738853e-05
2.655400e-09,2.740395e-05
2.655600e-09,2.739226e-05
2.655800e-09,2.738613e-05
2.656000e-09,2.741821e-05
2.656200e-09,2.751790e-05
2.656400e-09,2.770849e-05
2.656600e-09,2.800509e-05
2.656800e-09,2.841328e-05
2.657000e-09,2.892893e-05
2.657200e-09,2.953890e-05
2.657400e-09,3.022262e-05
2.657600e-09,3.095438e-05
2.657800e-09,3.170598e-05
2.658000e-09,3.244945e-05
2.658200e-09,3.315970e-05
2.658400e-09,3.381664e-05
2.658600e-09,3.440680e-05
2.658800e-09,3.492423e-05
2.659000e-09,3.537076e-05
2.659200e-09,3.575543e-05
2.659400e-09,3.609350e-05
2.659600e-09,3.640485e-05
2.659800e-09,3.671220e-05
2.660000e-09,3.703905e-05
2.660200e-09,3.740785e-05
2.660400e-09,3.783826e-05
2.660600e-09,3.834585e-05
2.660800e-09,3.894123e-05
2.661000e-09,3.962967e-05
2.661200e-09,4.041122e-05
2.661400e-09,4.128125e-05
2.661600e-09,4.223130e-05
2.661800e-09,4.325015e-05
2.662000e-09,4.432497e-05
2.662200e-09,4.544247e-05
2.662400e-09,4.658987e-05
2.662600e-09,4.775575e-05
2.662800e-09,4.893059e-05
2.663000e-09,5.010713e-05
2.663200e-09,5.128050e-05
2.663400e-09,5.244808e-05
2.663600e-09,5.360926e-05
2.663800e-09,5.476508e-05
2.664000e-09,5.591783e-05
2.664200e-09,5.707056e-05
2.664400e-09,5.822673e-05
2.664600e-09,5.938984e-05
2.664800e-09,6.056312e-05
2.665000e-09,6.174933e-05
2.665200e-09,6.295057e-05
2.665400e-09,6.416818e-05
2.665600e-09,6.540262e-05
2.665800e-09,6.665338e-05
2.666000e-09,6.791893e-05
2.666200e-09,6.919656e-05
2.666400e-09,7.048241e-05
2.666600e-09,7.177129e-05
2.666800e-09,7.305677e-05
2.667000e-09,7.433117e-05
2.667200e-09,7.558570e-05
2.667400e-09,7.681071e-05
2.667600e-09,7.799604e-05
2.667800e-09,7.913153e-05
2.668000e-09,8.020757e-05
2.668200e-09,8.121575e-05
2.668400e-09,8.214954e-05
2.668600e-09,8.300484e-05
2.668800e-09,8.378049e-05
2.669000e-09,8.447859e-05
2.669200e-09,8.510450e-05
2.669400e-09,8.566672e-05
2.669600e-09,8.617636e-05
2.669800e-09,8.664649e-05
2.670000e-09,8.709122e-05
2.670200e-09,8.752472e-05
2.670400e-09,8.796015e-05
2.670600e-09,8.840874e-05
2.670800e-09,8.887889e-05
2.671000e-09,8.937554e-05
2.671200e-09,8.989987e-05
2.671400e-09,9.044918e-05
2.671600e-09,9.101720e-05
2.671800e-09,9.159460e-05
2.672000e-09,9.216989e-05
2.672200e-09,9.273038e-05
2.672400e-09,9.326337e-05
2.672600e-09,9.375728e-05
2.672800e-09,9.420270e-05
2.673000e-09,9.459324e-05
2.673200e-09,9.492604e-05
2.673400e-09,9.520204e-05
2.673600e-09,9.542575e-05
2.673800e-09,9.560476e-05
2.674000e-09,9.574892e-05
2.674200e-09,9.586937e-05
2.674400e-09,9.597743e-05
2.674600e-09,9.608358e-05
2.674800e-09,9.619645e-05
2.675000e-09,9.632221e-05
2.675200e-09,9.646404e-05
2.675400e-09,9.662206e-05
2.675600e-09,9.679347e-05
2.675800e-09,9.697299e-05
2.676000e-09,9.715355e-05
2.676200e-09,9.732707e-05
2.676400e-09,9.748529e-05
2.676600e-09,9.762066e-05
2.676800e-09,9.772696e-05
2.677000e-09,9.779986e-05
2.677200e-09,9.783714e-05
2.677400e-09,9.783872e-05
2.677600e-09,9.780639e-05
2.677800e-09,9.774343e-05
2.678000e-09,9.765393e-05
2.678200e-09,9.754222e-05
2.678400e-09,9.741216e-05
2.678600e-09,9.726663e-05
2.678800e-09,9.710708e-05
2.679000e-09,9.693331e-05
2.679200e-09,9.674344e-05
2.679400e-09,9.653401e-05
2.679600e-09,9.630035e-05
2.679800e-09,9.603692e-05
2.680000e-09,9.573785e-05
2.680200e-09,9.539738e-05
2.680400e-09,9.501029e-05
2.680600e-09,9.457221e-05
2.680800e-09,9.407987e-05
2.681000e-09,9.353116e-05
2.681200e-09,9.292510e-05
2.681400e-09,9.226181e-05
2.681600e-09,9.154232e-05
2.681800e-09,9.076857e-05
2.682000e-09,8.994332e-05
2.682200e-09,8.907035e-05
2.682400e-09,8.815469e-05
2.682600e-09,8.720300e-05
2.682800e-09,8.622412e-05
2.683000e-09,8.522956e-05
2.683200e-09,8.423408e-05
2.683400e-09,8.325599e-05
2.683600e-09,8.231727e-05
2.683800e-09,8.144332e-05
2.684000e-09,8.066232e-05
2.684200e-09,8.000408e-05
2.684400e-09,7.949839e-05
2.684600e-09,7.917299e-05
2.684800e-09,7.905109e-05
2.685000e-09,7.914869e-05
2.685200e-09,7.947178e-05
2.685400e-09,8.001377e-05
2.685600e-09,8.075342e-05
2.685800e-09,8.165364e-05
2.686000e-09,8.266165e-05
2.686200e-09,8.371078e-05
2.686400e-09,8.472421e-05
2.686600e-09,8.562057e-05
2.686800e-09,8.632103e-05
2.687000e-09,8.675715e-05
2.687200e-09,8.687836e-05
2.687400e-09,8.665797e-05
2.687600e-09,8.609668e-05
2.687800e-09,8.522315e-05
2.688000e-09,8.409136e-05
2.688200e-09,8.277550e-05
2.688400e-09,8.136313e-05
2.688600e-09,7.994763e-05
2.688800e-09,7.862087e-05
2.689000e-09,7.746679e-05
2.689200e-09,7.655610e-05
2.689400e-09,7.594236e-05
2.689600e-09,7.565914e-05
2.689800e-09,7.571833e-05
2.690000e-09,7.610924e-05
2.690200e-09,7.679878e-05
2.690400e-09,7.773269e-05
2.690600e-09,7.883825e-05
2.690800e-09,8.002856e-05
2.691000e-09,8.120862e-05
2.691200e-09,8.228283e-05
2.691400e-09,8.316345e-05
2.691600e-09,8.377891e-05
2.691800e-09,8.408079e-05
2.692000e-09,8.404837e-05
2.692200e-09,8.369005e-05
2.692400e-09,8.304126e-05
2.692600e-09,8.215950e-05
2.692800e-09,8.111736e-05
2.693000e-09,7.999459e-05
2.693200e-09,7.887056e-05
2.693400e-09,7.781781e-05
2.693600e-09,7.689733e-05
2.693800e-09,7.615564e-05
2.694000e-09,7.562356e-05
2.694200e-09,7.531641e-05
2.694400e-09,7.523503e-05
2.694600e-09,7.536748e-05
2.694800e-09,7.569098e-05
2.695000e-09,7.617389e-05
2.695200e-09,7.677772e-05
2.695400e-09,7.745907e-05
2.695600e-09,7.817157e-05
2.695800e-09,7.886800e-05
2.696000e-09,7.950248e-05
2.696200e-09,8.003286e-05
2.696400e-09,8.042318e-05
2.696600e-09,8.064598e-05
2.696800e-09,8.068434e-05
2.697000e-09,8.053328e-05
2.697200e-09,8.020032e-05
2.697400e-09,7.970519e-05
2.697600e-09,7.907840e-05
2.697800e-09,7.835903e-05
2.698000e-09,7.759180e-05
2.698200e-09,7.682381e-05
2.698400e-09,7.610113e-05
2.698600e-09,7.546561e-05
2.698800e-09,7.495217e-05
2.699000e-09,7.458666e-05
2.699200e-09,7.438441e-05
2.699400e-09,7.434956e-05
2.699600e-09,7.447514e-05
2.699800e-09,7.474386e-05
2.700000e-09,7.512959e-05
2.700200e-09,7.559932e-05
2.700400e-09,7.611566e-05
2.700600e-09,7.663949e-05
2.700800e-09,7.713269e-05
2.701000e-09,7.756079e-05
2.701200e-09,7.789505e-05
2.701400e-09,7.811423e-05
2.701600e-09,7.820549e-05
2.701800e-09,7.816475e-05
2.702000e-09,7.799636e-05
2.702200e-09,7.771218e-05
2.702400e-09,7.733037e-05
2.702600e-09,7.687388e-05
2.702800e-09,7.636887e-05
2.703000e-09,7.584308e-05
