time,"I(RIN1)","I(RIN2)","I(LQ|X1)","I(LQ|X2)","I(RX1)","I(RX2)"
3.452000e-10,-5.001338e-06,-5.001338e-06,3.497485e-06,-7.284312e-05,8.015915e-04,1.226786e-04
3.454000e-10,-5.001095e-06,-5.001095e-06,4.062433e-06,-7.273287e-05,8.023495e-04,1.176388e-04
3.456000e-10,-5.000882e-06,-5.000882e-06,4.589682e-06,-7.263220e-05,8.030759e-04,1.125943e-04
3.458000e-10,-5.000714e-06,-5.000714e-06,5.070142e-06,-7.254341e-05,8.037706e-04,1.075455e-04
3.460000e-10,-5.000602e-06,-5.000602e-06,5.498336e-06,-7.246795e-05,8.044335e-04,1.024924e-04
3.462000e-10,-5.000552e-06,-5.000552e-06,5.873139e-06,-7.240632e-05,8.050647e-04,9.743540e-05
3.464000e-10,-5.000561e-06,-5.000561e-06,6.198013e-06,-7.235800e-05,8.056641e-04,9.237459e-05
3.466000e-10,-5.000623e-06,-5.000623e-06,6.480704e-06,-7.232157e-05,8.062317e-04,8.731021e-05
3.468000e-10,-5.000726e-06,-5.000726e-06,6.732413e-06,-7.229471e-05,8.067675e-04,8.224245e-05
3.470000e-10,-5.000853e-06,-5.000853e-06,6.966531e-06,-7.227442e-05,8.072714e-04,7.717149e-05
3.472000e-10,-5.000987e-06,-5.000987e-06,7.197097e-06,-7.225720e-05,8.077435e-04,7.209752e-05
3.474000e-10,-5.001111e-06,-5.001111e-06,7.437163e-06,-7.223931e-05,8.081836e-04,6.702072e-05
3.476000e-10,-5.001208e-06,-5.001208e-06,7.697289e-06,-7.221711e-05,8.085919e-04,6.194128e-05
3.478000e-10,-5.001268e-06,-5.001268e-06,7.984340e-06,-7.218736e-05,8.089682e-04,5.685937e-05
3.480000e-10,-5.001284e-06,-5.001284e-06,8.300752e-06,-7.214754e-05,8.093127e-04,5.177518e-05
3.482000e-10,-5.001256e-06,-5.001256e-06,8.644350e-06,-7.209619e-05,8.096251e-04,4.668890e-05
3.484000e-10,-5.001188e-06,-5.001188e-06,9.008754e-06,-7.203308e-05,8.099056e-04,4.160074e-05
3.486000e-10,-5.001089e-06,-5.001089e-06,9.384299e-06,-7.195932e-05,8.101541e-04,3.651088e-05
3.488000e-10,-5.000971e-06,-5.000971e-06,9.759375e-06,-7.187732e-05,8.103706e-04,3.141955e-05
3.490000e-10,-5.000846e-06,-5.000846e-06,1.012199e-05,-7.179061e-05,8.105552e-04,2.632695e-05
3.492000e-10,-5.000727e-06,-5.000727e-06,1.046135e-05,-7.170346e-05,8.107077e-04,2.123331e-05
3.494000e-10,-5.000624e-06,-5.000624e-06,1.076928e-05,-7.162050e-05,8.108282e-04,1.613884e-05
3.496000e-10,-5.000545e-06,-5.000545e-06,1.104121e-05,-7.154613e-05,8.109167e-04,1.104375e-05
3.498000e-10,-5.000493e-06,-5.000493e-06,1.127671e-05,-7.148405e-05,8.109732e-04,5.948258e-06
3.500000e-10,-5.000468e-06,-5.000468e-06,1.147934e-05,-7.143671e-05,8.109977e-04,8.525700e-07
3.502000e-10,-5.000465e-06,-3.031159e-06,1.165607e-05,-7.140502e-05,8.109902e-04,-4.243113e-06
3.504000e-10,-5.000479e-06,-1.027546e-06,1.181612e-05,-7.138816e-05,8.109507e-04,-9.338584e-06
3.506000e-10,-5.000501e-06,9.662964e-07,1.196963e-05,-7.138354e-05,8.108791e-04,-1.443364e-05
3.508000e-10,-5.000523e-06,2.960144e-06,1.212618e-05,-7.138716e-05,8.107755e-04,-1.952808e-05
3.510000e-10,-5.000540e-06,4.955790e-06,1.229352e-05,-7.139398e-05,8.106399e-04,-2.462171e-05
3.512000e-10,-5.000548e-06,4.984800e-06,1.247662e-05,-7.139856e-05,8.104724e-04,-2.971434e-05
3.514000e-10,-5.000544e-06,4.982341e-06,1.267714e-05,-7.139576e-05,8.102728e-04,-3.480583e-05
3.516000e-10,-5.000531e-06,4.991965e-06,1.289352e-05,-7.138137e-05,8.100413e-04,-3.989600e-05
3.518000e-10,-5.000511e-06,5.002855e-06,1.312139e-05,-7.135275e-05,8.097778e-04,-4.498469e-05
3.520000e-10,-5.000489e-06,5.011953e-06,1.335450e-05,-7.130913e-05,8.094823e-04,-5.007172e-05
3.522000e-10,-5.000471e-06,5.017229e-06,1.358579e-05,-7.125180e-05,8.091548e-04,-5.515688e-05
3.524000e-10,-5.000460e-06,5.017732e-06,1.380856e-05,-7.118392e-05,8.087954e-04,-6.023993e-05
3.526000e-10,-5.000458e-06,5.013763e-06,1.401740e-05,-7.111012e-05,8.084041e-04,-6.532062e-05
3.528000e-10,-5.000465e-06,5.006702e-06,1.420900e-05,-7.103592e-05,8.079808e-04,-7.039868e-05
3.530000e-10,-5.000479e-06,4.998577e-06,1.438239e-05,-7.096693e-05,8.075257e-04,-7.547386e-05
3.532000e-10,-5.000494e-06,4.991502e-06,1.453895e-05,-7.090813e-05,8.070386e-04,-8.054594e-05
3.534000e-10,-5.000505e-06,4.987142e-06,1.468190e-05,-7.086319e-05,8.065197e-04,-8.561469e-05
3.536000e-10,-5.000506e-06,4.986334e-06,1.481563e-05,-7.083398e-05,8.059690e-04,-9.067994e-05
3.538000e-10,-5.000493e-06,4.988949e-06,1.494485e-05,-7.082030e-05,8.053864e-04,-9.574151e-05
3.540000e-10,-5.000462e-06,4.994003e-06,1.507374e-05,-7.081993e-05,8.047721e-04,-1.007992e-04
3.542000e-10,-5.000414e-06,4.999987e-06,1.520533e-05,-7.082896e-05,8.041260e-04,-1.058530e-04
3.544000e-10,-5.000352e-06,5.005292e-06,1.534111e-05,-7.084231e-05,8.034481e-04,-1.109027e-04
3.546000e-10,-5.000284e-06,5.008628e-06,1.548099e-05,-7.085447e-05,8.027385e-04,-1.159481e-04
3.548000e-10,-5.000217e-06,5.009330e-06,1.562349e-05,-7.086026e-05,8.019973e-04,-1.209892e-04
3.550000e-10,-5.000159e-06,5.007470e-06,1.576628e-05,-7.085553e-05,8.012243e-04,-1.260255e-04
3.552000e-10,-5.000119e-06,5.003779e-06,1.590672e-05,-7.083775e-05,8.004198e-04,-1.310570e-04
3.554000e-10,-5.000101e-06,4.999394e-06,1.604249e-05,-7.080628e-05,7.995836e-04,-1.360832e-04
3.556000e-10,-5.000107e-06,4.995535e-06,1.617202e-05,-7.076244e-05,7.987159e-04,-1.411041e-04
3.558000e-10,-5.000136e-06,4.993173e-06,1.629479e-05,-7.070928e-05,7.978166e-04,-1.461193e-04
3.560000e-10,-5.000180e-06,4.992801e-06,1.641134e-05,-7.065107e-05,7.968859e-04,-1.511287e-04
3.562000e-10,-5.000233e-06,4.994340e-06,1.652302e-05,-7.059267e-05,7.959236e-04,-1.561320e-04
3.564000e-10,-5.000285e-06,4.997211e-06,1.663167e-05,-7.053885e-05,7.949300e-04,-1.611291e-04
3.566000e-10,-5.000326e-06,5.000524e-06,1.673915e-05,-7.049357e-05,7.939050e-04,-1.661198e-04
3.568000e-10,-5.000349e-06,5.003346e-06,1.684686e-05,-7.045951e-05,7.928486e-04,-1.711040e-04
3.570000e-10,-5.000350e-06,5.004947e-06,1.695549e-05,-7.043770e-05,7.917609e-04,-1.760814e-04
3.572000e-10,-5.000328e-06,5.004986e-06,1.706481e-05,-7.042745e-05,7.906420e-04,-1.810519e-04
3.574000e-10,-5.000287e-06,5.003570e-06,1.717379e-05,-7.042653e-05,7.894918e-04,-1.860152e-04
3.576000e-10,-5.000234e-06,5.001197e-06,1.728081e-05,-7.043153e-05,7.883105e-04,-1.909713e-04
3.578000e-10,-5.000175e-06,4.998592e-06,1.738404e-05,-7.043839e-05,7.870981e-04,-1.959198e-04
3.580000e-10,-5.000120e-06,4.996495e-06,1.748185e-05,-7.044301e-05,7.858546e-04,-2.008605e-04
3.582000e-10,-5.000077e-06,4.995461e-06,1.757319e-05,-7.044180e-05,7.845801e-04,-2.057933e-04
3.584000e-10,-5.000049e-06,4.995722e-06,1.765779e-05,-7.043220e-05,7.832746e-04,-2.107179e-04
3.586000e-10,-5.000038e-06,4.997141e-06,1.773624e-05,-7.041291e-05,7.819382e-04,-2.156340e-04
3.588000e-10,-5.000043e-06,4.999270e-06,1.780984e-05,-7.038409e-05,7.805709e-04,-2.205417e-04
3.590000e-10,-5.000058e-06,5.001490e-06,1.788034e-05,-7.034719e-05,7.791728e-04,-2.254406e-04
3.592000e-10,-5.000078e-06,5.003190e-06,1.794955e-05,-7.030473e-05,7.777439e-04,-2.303306e-04
3.594000e-10,-5.000094e-06,5.003927e-06,1.801897e-05,-7.025982e-05,7.762843e-04,-2.352116e-04
3.596000e-10,-5.000102e-06,5.003540e-06,1.808949e-05,-7.021577e-05,7.747941e-04,-2.400834e-04
3.598000e-10,-5.000098e-06,5.002182e-06,1.816125e-05,-7.017558e-05,7.732732e-04,-2.449457e-04
3.600000e-10,-5.000082e-06,5.000260e-06,1.823360e-05,-7.014154e-05,7.717219e-04,-2.497984e-04
3.602000e-10,-5.000055e-06,4.998318e-06,1.830532e-05,-7.011499e-05,7.701401e-04,-2.546412e-04
3.604000e-10,-5.000023e-06,4.996882e-06,1.837487e-05,-7.009618e-05,7.685279e-04,-2.594740e-04
3.606000e-10,-4.999989e-06,4.996323e-06,1.844078e-05,-7.008429e-05,7.668853e-04,-2.642966e-04
3.608000e-10,-4.999961e-06,4.996762e-06,1.850192e-05,-7.007762e-05,7.652125e-04,-2.691086e-04
3.610000e-10,-4.999943e-06,4.998051e-06,1.855776e-05,-7.007384e-05,7.635095e-04,-2.739099e-04
3.612000e-10,-4.999936e-06,4.999821e-06,1.860843e-05,-7.007034e-05,7.617763e-04,-2.787004e-04
3.614000e-10,-4.999940e-06,5.001588e-06,1.865469e-05,-7.006461e-05,7.600131e-04,-2.834798e-04
3.616000e-10,-4.999951e-06,5.002888e-06,1.869767e-05,-7.005449e-05,7.582199e-04,-2.882480e-04
3.618000e-10,-4.999966e-06,5.003394e-06,1.873868e-05,-7.003851e-05,7.563967e-04,-2.930048e-04
3.620000e-10,-4.999979e-06,5.003002e-06,1.877883e-05,-7.001598e-05,7.545436e-04,-2.977501e-04
3.622000e-10,-4.999983e-06,5.001842e-06,1.881881e-05,-6.998706e-05,7.526607e-04,-3.024836e-04
3.624000e-10,-4.999977e-06,5.000243e-06,1.885875e-05,-6.995268e-05,7.507482e-04,-3.072051e-04
3.626000e-10,-4.999959e-06,4.998634e-06,1.889822e-05,-6.991439e-05,7.488059e-04,-3.119146e-04
3.628000e-10,-4.999931e-06,4.997434e-06,1.893634e-05,-6.987413e-05,7.468342e-04,-3.166117e-04
3.630000e-10,-4.999896e-06,4.996941e-06,1.897198e-05,-6.983398e-05,7.448329e-04,-3.212963e-04
3.632000e-10,-4.999860e-06,4.997262e-06,1.900407e-05,-6.979585e-05,7.428022e-04,-3.259683e-04
3.634000e-10,-4.999828e-06,4.998292e-06,1.903181e-05,-6.976129e-05,7.407422e-04,-3.306273e-04
3.636000e-10,-4.999804e-06,4.999751e-06,1.905487e-05,-6.973127e-05,7.386530e-04,-3.352733e-04
3.638000e-10,-4.999793e-06,5.001260e-06,1.907345e-05,-6.970611e-05,7.365346e-04,-3.399061e-04
3.640000e-10,-4.999794e-06,5.002443e-06,1.908823e-05,-6.968542e-05,7.343872e-04,-3.445255e-04
3.642000e-10,-4.999804e-06,5.003019e-06,1.910024e-05,-6.966820e-05,7.322107e-04,-3.491314e-04
3.644000e-10,-4.999821e-06,5.002871e-06,1.911063e-05,-6.965296e-05,7.300054e-04,-3.537235e-04
3.646000e-10,-4.999840e-06,5.002066e-06,1.912043e-05,-6.963789e-05,7.277712e-04,-3.583018e-04
3.648000e-10,-4.999854e-06,5.000829e-06,1.913042e-05,-6.962116e-05,7.255083e-04,-3.628660e-04
3.650000e-10,-4.999861e-06,4.999484e-06,1.914099e-05,-6.960107e-05,7.232168e-04,-3.674161e-04
3.652000e-10,-4.999859e-06,4.998363e-06,1.915218e-05,-6.957631e-05,7.208967e-04,-3.719518e-04
3.654000e-10,-4.999850e-06,4.997728e-06,1.916375e-05,-6.954609e-05,7.185481e-04,-3.764730e-04
3.656000e-10,-4.999835e-06,4.997707e-06,1.917535e-05,-6.951019e-05,7.161712e-04,-3.809795e-04
3.658000e-10,-4.999820e-06,4.998271e-06,1.918670e-05,-6.946901e-05,7.137661e-04,-3.854711e-04
3.660000e-10,-4.999809e-06,4.999249e-06,1.919775e-05,-6.942346e-05,7.113327e-04,-3.899475e-04
3.662000e-10,-4.999809e-06,5.000379e-06,1.920876e-05,-6.937480e-05,7.088713e-04,-3.944086e-04
3.664000e-10,-4.999821e-06,5.001374e-06,1.922030e-05,-6.932450e-05,7.063819e-04,-3.988542e-04
3.666000e-10,-4.999847e-06,5.001999e-06,1.923314e-05,-6.927395e-05,7.038647e-04,-4.032841e-04
3.668000e-10,-4.999885e-06,5.002118e-06,1.924810e-05,-6.922434e-05,7.013196e-04,-4.076980e-04
3.670000e-10,-4.999931e-06,5.001730e-06,1.926589e-05,-6.917644e-05,6.987468e-04,-4.120958e-04
3.672000e-10,-4.999979e-06,5.000953e-06,1.928685e-05,-6.913057e-05,6.961465e-04,-4.164772e-04
3.674000e-10,-5.000023e-06,4.999993e-06,1.931091e-05,-6.908650e-05,6.935187e-04,-4.208420e-04
3.676000e-10,-5.000059e-06,4.999088e-06,1.933749e-05,-6.904357e-05,6.908635e-04,-4.251900e-04
3.678000e-10,-5.000081e-06,4.998446e-06,1.936559e-05,-6.900075e-05,6.881811e-04,-4.295211e-04
3.680000e-10,-5.000087e-06,4.998200e-06,1.939388e-05,-6.895682e-05,6.854715e-04,-4.338351e-04
3.682000e-10,-5.000079e-06,4.998381e-06,1.942095e-05,-6.891056e-05,6.827348e-04,-4.381318e-04
3.684000e-10,-5.000059e-06,4.998913e-06,1.944544e-05,-6.886090e-05,6.799711e-04,-4.424112e-04
3.686000e-10,-5.000030e-06,4.999647e-06,1.946629e-05,-6.880709e-05,6.771806e-04,-4.466729e-04
3.688000e-10,-4.999997e-06,5.000395e-06,1.948284e-05,-6.874877e-05,6.743634e-04,-4.509170e-04
3.690000e-10,-4.999964e-06,5.000981e-06,1.949486e-05,-6.868601e-05,6.715194e-04,-4.551432e-04
3.692000e-10,-4.999934e-06,5.001282e-06,1.950259e-05,-6.861931e-05,6.686490e-04,-4.593515e-04
3.694000e-10,-4.999910e-06,5.001254e-06,1.950658e-05,-6.854944e-05,6.657521e-04,-4.635417e-04
3.696000e-10,-4.999892e-06,5.000933e-06,1.950762e-05,-6.847740e-05,6.628290e-04,-4.677136e-04
3.698000e-10,-4.999880e-06,5.000424e-06,1.950658e-05,-6.840421e-05,6.598797e-04,-4.718672e-04
3.700000e-10,-4.999872e-06,4.999867e-06,1.950430e-05,-6.833078e-05,6.569043e-04,-4.760023e-04
3.702000e-10,-4.999867e-06,4.999400e-06,1.950147e-05,-6.825779e-05,6.539030e-04,-4.801187e-04
3.704000e-10,-4.999865e-06,4.999129e-06,1.949866e-05,-6.818558e-05,6.508760e-04,-4.842162e-04
3.706000e-10,-4.999866e-06,4.999102e-06,1.949625e-05,-6.811411e-05,6.478232e-04,-4.882947e-04
3.708000e-10,-4.999870e-06,4.999302e-06,1.949448e-05,-6.804298e-05,6.447450e-04,-4.923540e-04
3.710000e-10,-4.999879e-06,4.999661e-06,1.949352e-05,-6.797145e-05,6.416413e-04,-4.963939e-04
3.712000e-10,-4.999894e-06,5.000075e-06,1.949342e-05,-6.789859e-05,6.385123e-04,-5.004143e-04
3.714000e-10,-4.999916e-06,5.000434e-06,1.949420e-05,-6.782332e-05,6.353582e-04,-5.044148e-04
3.716000e-10,-4.999944e-06,5.000651e-06,1.949578e-05,-6.774458e-05,6.321790e-04,-5.083954e-04
3.718000e-10,-4.999978e-06,5.000680e-06,1.949798e-05,-6.766144e-05,6.289748e-04,-5.123559e-04
3.720000e-10,-5.000013e-06,5.000523e-06,1.950048e-05,-6.757323e-05,6.257458e-04,-5.162960e-04
3.722000e-10,-5.000046e-06,5.000227e-06,1.950280e-05,-6.747955e-05,6.224921e-04,-5.202157e-04
3.724000e-10,-5.000073e-06,4.999869e-06,1.950434e-05,-6.738034e-05,6.192137e-04,-5.241147e-04
3.726000e-10,-5.000090e-06,4.999536e-06,1.950436e-05,-6.727588e-05,6.159109e-04,-5.279929e-04
3.728000e-10,-5.000094e-06,4.999304e-06,1.950211e-05,-6.716671e-05,6.125837e-04,-5.318502e-04
3.730000e-10,-5.000083e-06,4.999219e-06,1.949689e-05,-6.705360e-05,6.092323e-04,-5.356864e-04
3.732000e-10,-5.000057e-06,4.999293e-06,1.948814e-05,-6.693741e-05,6.058568e-04,-5.395015e-04
3.734000e-10,-5.000020e-06,4.999501e-06,1.947554e-05,-6.681902e-05,6.024574e-04,-5.432952e-04
3.736000e-10,-4.999976e-06,4.999789e-06,1.945907e-05,-6.669918e-05,5.990342e-04,-5.470676e-04
3.738000e-10,-4.999930e-06,5.000090e-06,1.943897e-05,-6.657846e-05,5.955873e-04,-5.508183e-04
3.740000e-10,-4.999887e-06,5.000342e-06,1.941575e-05,-6.645715e-05,5.921169e-04,-5.545474e-04
3.742000e-10,-4.999852e-06,5.000496e-06,1.939010e-05,-6.633526e-05,5.886232e-04,-5.582547e-04
3.744000e-10,-4.999830e-06,5.000528e-06,1.936278e-05,-6.621244e-05,5.851062e-04,-5.619400e-04
3.746000e-10,-4.999822e-06,5.000444e-06,1.933452e-05,-6.608809e-05,5.815662e-04,-5.656031e-04
3.748000e-10,-4.999828e-06,5.000270e-06,1.930591e-05,-6.596137e-05,5.780033e-04,-5.692440e-04
3.750000e-10,-4.999846e-06,5.000051e-06,1.927734e-05,-6.583128e-05,5.744177e-04,-5.728625e-04
3.752000e-10,-4.999876e-06,4.999834e-06,1.924895e-05,-6.569678e-05,5.708094e-04,-5.764584e-04
3.754000e-10,-4.999911e-06,4.999659e-06,1.922064e-05,-6.555687e-05,5.671786e-04,-5.800315e-04
3.756000e-10,-4.999950e-06,4.999554e-06,1.919213e-05,-6.541066e-05,5.635254e-04,-5.835817e-04
3.758000e-10,-4.999988e-06,4.999529e-06,1.916295e-05,-6.525750e-05,5.598500e-04,-5.871088e-04
3.760000e-10,-5.000022e-06,4.999575e-06,1.913256e-05,-6.509696e-05,5.561526e-04,-5.906127e-04
3.762000e-10,-5.000050e-06,4.999672e-06,1.910042e-05,-6.492889e-05,5.524331e-04,-5.940932e-04
3.764000e-10,-5.000070e-06,4.999790e-06,1.906597e-05,-6.475341e-05,5.486919e-04,-5.975503e-04
3.766000e-10,-5.000081e-06,4.999900e-06,1.902877e-05,-6.457085e-05,5.449289e-04,-6.009836e-04
3.768000e-10,-5.000084e-06,4.999981e-06,1.898842e-05,-6.438171e-05,5.411444e-04,-6.043932e-04
3.770000e-10,-5.000078e-06,5.000018e-06,1.894466e-05,-6.418656e-05,5.373384e-04,-6.077790e-04
3.772000e-10,-5.000065e-06,5.000009e-06,1.889731e-05,-6.398600e-05,5.335112e-04,-6.111407e-04
3.774000e-10,-5.000044e-06,4.999964e-06,1.884629e-05,-6.378053e-05,5.296629e-04,-6.144783e-04
3.776000e-10,-5.000019e-06,4.999898e-06,1.879162e-05,-6.357054e-05,5.257937e-04,-6.177916e-04
3.778000e-10,-4.999989e-06,4.999828e-06,1.873342e-05,-6.335619e-05,5.219036e-04,-6.210806e-04
3.780000e-10,-4.999958e-06,4.999771e-06,1.867187e-05,-6.313742e-05,5.179930e-04,-6.243450e-04
3.782000e-10,-4.999929e-06,4.999741e-06,1.860723e-05,-6.291395e-05,5.140619e-04,-6.275849e-04
3.784000e-10,-4.999905e-06,4.999742e-06,1.853976e-05,-6.268524e-05,5.101106e-04,-6.308000e-04
3.786000e-10,-4.999887e-06,4.999773e-06,1.846972e-05,-6.245055e-05,5.061392e-04,-6.339902e-04
3.788000e-10,-4.999879e-06,4.999824e-06,1.839734e-05,-6.220898e-05,5.021479e-04,-6.371555e-04
3.790000e-10,-4.999881e-06,4.999883e-06,1.832270e-05,-6.195952e-05,4.981368e-04,-6.402956e-04
3.792000e-10,-4.999896e-06,4.999936e-06,1.824579e-05,-6.170111e-05,4.941061e-04,-6.434104e-04
3.794000e-10,-4.999921e-06,4.999968e-06,1.816644e-05,-6.143267e-05,4.900560e-04,-6.464998e-04
3.796000e-10,-4.999954e-06,4.999970e-06,1.808430e-05,-6.115319e-05,4.859866e-04,-6.495637e-04
3.798000e-10,-4.999994e-06,4.999938e-06,1.799891e-05,-6.086176e-05,4.818981e-04,-6.526019e-04
3.800000e-10,-5.000036e-06,4.999875e-06,1.790972e-05,-6.055756e-05,4.777905e-04,-6.556143e-04
3.802000e-10,-5.000077e-06,4.999788e-06,1.781612e-05,-6.023992e-05,4.736641e-04,-6.586008e-04
3.804000e-10,-5.000112e-06,4.999691e-06,1.771755e-05,-5.990828e-05,4.695190e-04,-6.615614e-04
3.806000e-10,-5.000140e-06,4.999597e-06,1.761346e-05,-5.956220e-05,4.653554e-04,-6.644957e-04
3.808000e-10,-5.000158e-06,4.999521e-06,1.750346e-05,-5.920129e-05,4.611733e-04,-6.674039e-04
3.810000e-10,-5.000166e-06,4.999474e-06,1.738720e-05,-5.882521e-05,4.569730e-04,-6.702857e-04
3.812000e-10,-5.000165e-06,4.999462e-06,1.726450e-05,-5.843359e-05,4.527546e-04,-6.731410e-04
3.814000e-10,-5.000155e-06,4.999485e-06,1.713520e-05,-5.802599e-05,4.485183e-04,-6.759697e-04
3.816000e-10,-5.000140e-06,4.999536e-06,1.699920e-05,-5.760185e-05,4.442643e-04,-6.787718e-04
3.818000e-10,-5.000123e-06,4.999604e-06,1.685639e-05,-5.716045e-05,4.399927e-04,-6.815471e-04
3.820000e-10,-5.000105e-06,4.999675e-06,1.670658e-05,-5.670087e-05,4.357037e-04,-6.842955e-04
3.822000e-10,-5.000090e-06,4.999735e-06,1.654951e-05,-5.622196e-05,4.313976e-04,-6.870168e-04
3.824000e-10,-5.000080e-06,4.999771e-06,1.638478e-05,-5.572231e-05,4.270744e-04,-6.897111e-04
3.826000e-10,-5.000076e-06,4.999777e-06,1.621187e-05,-5.520026e-05,4.227344e-04,-6.923781e-04
3.828000e-10,-5.000079e-06,4.999751e-06,1.603012e-05,-5.465387e-05,4.183778e-04,-6.950178e-04
3.830000e-10,-5.000088e-06,4.999697e-06,1.583874e-05,-5.408091e-05,4.140047e-04,-6.976300e-04
3.832000e-10,-5.000103e-06,4.999625e-06,1.563682e-05,-5.347887e-05,4.096154e-04,-7.002147e-04
3.834000e-10,-5.000124e-06,4.999547e-06,1.542333e-05,-5.284493e-05,4.052100e-04,-7.027718e-04
3.836000e-10,-5.000149e-06,4.999473e-06,1.519713e-05,-5.217598e-05,4.007887e-04,-7.053011e-04
3.838000e-10,-5.000177e-06,4.999414e-06,1.495698e-05,-5.146855e-05,3.963516e-04,-7.078026e-04
3.840000e-10,-5.000208e-06,4.999375e-06,1.470150e-05,-5.071883e-05,3.918989e-04,-7.102761e-04
3.842000e-10,-5.000241e-06,4.999356e-06,1.442919e-05,-4.992257e-05,3.874309e-04,-7.127216e-04
3.844000e-10,-5.000274e-06,4.999352e-06,1.413836e-05,-4.907507e-05,3.829476e-04,-7.151389e-04
3.846000e-10,-5.000308e-06,4.999356e-06,1.382716e-05,-4.817111e-05,3.784492e-04,-7.175280e-04
3.848000e-10,-5.000342e-06,4.999358e-06,1.349351e-05,-4.720481e-05,3.739359e-04,-7.198888e-04
3.850000e-10,-5.000376e-06,4.999349e-06,1.313506e-05,-4.616964e-05,3.694079e-04,-7.222212e-04
3.852000e-10,-5.000409e-06,4.999322e-06,1.274918e-05,-4.505824e-05,3.648654e-04,-7.245251e-04
3.854000e-10,-5.000441e-06,4.999277e-06,1.233290e-05,-4.386232e-05,3.603085e-04,-7.268003e-04
3.856000e-10,-5.000471e-06,4.999215e-06,1.188288e-05,-4.257264e-05,3.557373e-04,-7.290469e-04
3.858000e-10,-5.000500e-06,4.999143e-06,1.139538e-05,-4.117883e-05,3.511521e-04,-7.312646e-04
3.860000e-10,-5.000527e-06,4.999070e-06,1.086622e-05,-3.966942e-05,3.465531e-04,-7.334535e-04
3.862000e-10,-5.000551e-06,4.999004e-06,1.029084e-05,-3.803177e-05,3.419404e-04,-7.356135e-04
3.864000e-10,-5.000572e-06,4.998953e-06,9.664304e-06,-3.625226e-05,3.373142e-04,-7.377444e-04
3.866000e-10,-5.000590e-06,4.998922e-06,8.981465e-06,-3.431649e-05,3.326746e-04,-7.398461e-04
3.868000e-10,-5.000605e-06,4.998911e-06,8.237149e-06,-3.220974e-05,3.280218e-04,-7.419187e-04
3.870000e-10,-5.000617e-06,4.998919e-06,7.426509e-06,-2.991779e-05,3.233559e-04,-7.439620e-04
3.872000e-10,-5.000626e-06,4.998938e-06,6.545515e-06,-2.742807e-05,3.186771e-04,-7.459758e-04
3.874000e-10,-5.000631e-06,4.998961e-06,5.591633e-06,-2.473129e-05,3.139853e-04,-7.479603e-04
3.876000e-10,-5.000632e-06,4.998983e-06,4.564681e-06,-2.182370e-05,3.092808e-04,-7.499152e-04
3.878000e-10,-5.000629e-06,4.998997e-06,3.467830e-06,-1.870970e-05,3.045635e-04,-7.518405e-04
3.880000e-10,-5.000620e-06,4.999001e-06,2.308620e-06,-1.540477e-05,2.998334e-04,-7.537361e-04
3.882000e-10,-5.000605e-06,4.998997e-06,1.099799e-06,-1.193828e-05,2.950907e-04,-7.556020e-04
3.884000e-10,-5.000582e-06,4.998989e-06,-1.402782e-07,-8.355448e-06,2.903356e-04,-7.574380e-04
3.886000e-10,-5.000552e-06,4.998983e-06,-1.387966e-06,-4.717796e-06,2.855682e-04,-7.592442e-04
3.888000e-10,-5.000514e-06,4.998985e-06,-2.615469e-06,-1.101645e-06,2.807890e-04,-7.610203e-04
3.890000e-10,-5.000467e-06,4.999001e-06,-3.792702e-06,2.405549e-06,2.759986e-04,-7.627665e-04
3.892000e-10,-5.000412e-06,4.999035e-06,-4.889466e-06,5.710433e-06,2.711976e-04,-7.644825e-04
3.894000e-10,-5.000349e-06,4.999089e-06,-5.877371e-06,8.719567e-06,2.663868e-04,-7.661684e-04
3.896000e-10,-5.000280e-06,4.999159e-06,-6.731051e-06,1.134472e-05,2.615667e-04,-7.678240e-04
3.898000e-10,-5.000206e-06,4.999243e-06,-7.428523e-06,1.350696e-05,2.567378e-04,-7.694493e-04
3.900000e-10,-5.000130e-06,4.999333e-06,-7.950982e-06,1.513934e-05,2.519001e-04,-7.710442e-04
3.902000e-10,-5.000053e-06,4.999422e-06,-8.282575e-06,1.618887e-05,2.470536e-04,-7.726087e-04
3.904000e-10,-4.999978e-06,4.999504e-06,-8.410714e-06,1.661824e-05,2.421978e-04,-7.741426e-04
3.906000e-10,-4.999908e-06,4.999572e-06,-8.327207e-06,1.640784e-05,2.373327e-04,-7.756461e-04
3.908000e-10,-4.999844e-06,4.999623e-06,-8.030118e-06,1.555841e-05,2.324578e-04,-7.771189e-04
3.910000e-10,-4.999790e-06,4.999655e-06,-7.525975e-06,1.409389e-05,2.275732e-04,-7.785610e-04
3.912000e-10,-4.999746e-06,4.999669e-06,-6.831764e-06,1.206423e-05,2.226789e-04,-7.799724e-04
3.914000e-10,-4.999713e-06,4.999667e-06,-5.976162e-06,9.547435e-06,2.177747e-04,-7.813530e-04
3.916000e-10,-4.999692e-06,4.999652e-06,-4.999499e-06,6.650115e-06,2.128609e-04,-7.827027e-04
3.918000e-10,-4.999683e-06,4.999629e-06,-3.952075e-06,3.505468e-06,2.079376e-04,-7.840215e-04
3.920000e-10,-4.999684e-06,4.999600e-06,-2.890707e-06,2.679052e-07,2.030052e-04,-7.853094e-04
3.922000e-10,-4.999695e-06,4.999570e-06,-1.873863e-06,-2.895902e-06,1.980643e-04,-7.865663e-04
