time,"I(RX2)","I(RX1)","I(RIN1)","I(RIN2)","I(LQ|X2)"
3.586000e-10,-2.156254e-04,7.819377e-04,-5.000163e-06,4.993556e-06,6.065567e-05
3.588000e-10,-2.205326e-04,7.805704e-04,-5.000006e-06,4.992362e-06,6.057864e-05
3.590000e-10,-2.254311e-04,7.791723e-04,-4.999889e-06,4.992957e-06,6.050725e-05
3.592000e-10,-2.303208e-04,7.777434e-04,-4.999821e-06,4.995142e-06,6.044751e-05
3.594000e-10,-2.352014e-04,7.762837e-04,-4.999802e-06,4.998355e-06,6.040367e-05
3.596000e-10,-2.400729e-04,7.747934e-04,-4.999823e-06,5.001821e-06,6.037775e-05
3.598000e-10,-2.449350e-04,7.732724e-04,-4.999868e-06,5.004735e-06,6.036930e-05
3.600000e-10,-2.497874e-04,7.717209e-04,-4.999920e-06,5.006455e-06,6.037555e-05
3.602000e-10,-2.546301e-04,7.701390e-04,-4.999962e-06,5.006637e-06,6.039181e-05
3.604000e-10,-2.594627e-04,7.685267e-04,-4.999984e-06,5.005310e-06,6.041220e-05
3.606000e-10,-2.642851e-04,7.668842e-04,-4.999981e-06,5.002843e-06,6.043044e-05
3.608000e-10,-2.690970e-04,7.652114e-04,-4.999960e-06,4.999856e-06,6.044069e-05
3.610000e-10,-2.738983e-04,7.635084e-04,-4.999931e-06,4.997057e-06,6.043835e-05
3.612000e-10,-2.786889e-04,7.617754e-04,-4.999908e-06,4.995077e-06,6.042058e-05
3.614000e-10,-2.834686e-04,7.600122e-04,-4.999905e-06,4.994332e-06,6.038667e-05
3.616000e-10,-2.882372e-04,7.582191e-04,-4.999931e-06,4.994931e-06,6.033801e-05
3.618000e-10,-2.929947e-04,7.563959e-04,-4.999988e-06,4.996668e-06,6.027787e-05
3.620000e-10,-2.977408e-04,7.545429e-04,-5.000070e-06,4.999080e-06,6.021086e-05
3.622000e-10,-3.024754e-04,7.526601e-04,-5.000161e-06,5.001571e-06,6.014230e-05
3.624000e-10,-3.071984e-04,7.507475e-04,-5.000243e-06,5.003554e-06,6.007751e-05
3.626000e-10,-3.119096e-04,7.488052e-04,-5.000296e-06,5.004585e-06,6.002111e-05
3.628000e-10,-3.166087e-04,7.468334e-04,-5.000303e-06,5.004463e-06,5.997650e-05
3.630000e-10,-3.212954e-04,7.448320e-04,-5.000257e-06,5.003267e-06,5.994543e-05
3.632000e-10,-3.259696e-04,7.428013e-04,-5.000161e-06,5.001323e-06,5.992793e-05
3.634000e-10,-3.306308e-04,7.407413e-04,-5.000029e-06,4.999119e-06,5.992231e-05
3.636000e-10,-3.352789e-04,7.386521e-04,-4.999888e-06,4.997187e-06,5.992549e-05
3.638000e-10,-3.399135e-04,7.365337e-04,-4.999766e-06,4.995971e-06,5.993343e-05
3.640000e-10,-3.445344e-04,7.343864e-04,-4.999695e-06,4.995732e-06,5.994167e-05
3.642000e-10,-3.491414e-04,7.322101e-04,-4.999698e-06,4.996488e-06,5.994588e-05
3.644000e-10,-3.537343e-04,7.300049e-04,-4.999787e-06,4.998024e-06,5.994241e-05
3.646000e-10,-3.583129e-04,7.277709e-04,-4.999956e-06,4.999945e-06,5.992869e-05
3.648000e-10,-3.628770e-04,7.255081e-04,-5.000184e-06,5.001778e-06,5.990350e-05
3.650000e-10,-3.674267e-04,7.232167e-04,-5.000437e-06,5.003085e-06,5.986702e-05
3.652000e-10,-3.719617e-04,7.208966e-04,-5.000671e-06,5.003564e-06,5.982077e-05
3.654000e-10,-3.764819e-04,7.185481e-04,-5.000841e-06,5.003118e-06,5.976733e-05
3.656000e-10,-3.809873e-04,7.161711e-04,-5.000912e-06,5.001869e-06,5.970999e-05
3.658000e-10,-3.854776e-04,7.137658e-04,-5.000861e-06,5.000127e-06,5.965228e-05
3.660000e-10,-3.899528e-04,7.113323e-04,-5.000688e-06,4.998313e-06,5.959753e-05
3.662000e-10,-3.944128e-04,7.088707e-04,-5.000413e-06,4.996857e-06,5.954845e-05
3.664000e-10,-3.988573e-04,7.063810e-04,-5.000075e-06,4.996101e-06,5.950687e-05
3.666000e-10,-4.032861e-04,7.038636e-04,-4.999727e-06,4.996219e-06,5.947346e-05
3.668000e-10,-4.076992e-04,7.013183e-04,-4.999426e-06,4.997181e-06,5.944775e-05
3.670000e-10,-4.120964e-04,6.987455e-04,-4.999224e-06,4.998766e-06,5.942823e-05
3.672000e-10,-4.164774e-04,6.961451e-04,-4.999155e-06,5.000612e-06,5.941253e-05
3.674000e-10,-4.208421e-04,6.935173e-04,-4.999234e-06,5.002302e-06,5.939779e-05
3.676000e-10,-4.251904e-04,6.908622e-04,-4.999451e-06,5.003458e-06,5.938103e-05
3.678000e-10,-4.295219e-04,6.881799e-04,-4.999771e-06,5.003827e-06,5.935949e-05
3.680000e-10,-4.338365e-04,6.854704e-04,-5.000143e-06,5.003331e-06,5.933104e-05
3.682000e-10,-4.381340e-04,6.827339e-04,-5.000506e-06,5.002083e-06,5.929440e-05
3.684000e-10,-4.424142e-04,6.799704e-04,-5.000801e-06,5.000359e-06,5.924928e-05
3.686000e-10,-4.466767e-04,6.771800e-04,-5.000982e-06,4.998532e-06,5.919644e-05
3.688000e-10,-4.509215e-04,6.743628e-04,-5.001022e-06,4.996988e-06,5.913748e-05
3.690000e-10,-4.551483e-04,6.715190e-04,-5.000920e-06,4.996046e-06,5.907469e-05
3.692000e-10,-4.593570e-04,6.686485e-04,-5.000696e-06,4.995889e-06,5.901068e-05
3.694000e-10,-4.635472e-04,6.657517e-04,-5.000393e-06,4.996530e-06,5.894805e-05
3.696000e-10,-4.677190e-04,6.628284e-04,-5.000065e-06,4.997814e-06,5.888901e-05
3.698000e-10,-4.718722e-04,6.598790e-04,-4.999768e-06,4.999457e-06,5.883512e-05
3.700000e-10,-4.760067e-04,6.569035e-04,-4.999550e-06,5.001110e-06,5.878707e-05
3.702000e-10,-4.801223e-04,6.539021e-04,-4.999441e-06,5.002438e-06,5.874456e-05
3.704000e-10,-4.842190e-04,6.508749e-04,-4.999453e-06,5.003185e-06,5.870641e-05
3.706000e-10,-4.882967e-04,6.478221e-04,-4.999572e-06,5.003228e-06,5.867064e-05
3.708000e-10,-4.923553e-04,6.447437e-04,-4.999767e-06,5.002591e-06,5.863480e-05
3.710000e-10,-4.963947e-04,6.416400e-04,-4.999997e-06,5.001440e-06,5.859627e-05
3.712000e-10,-5.004146e-04,6.385110e-04,-5.000215e-06,5.000035e-06,5.855258e-05
3.714000e-10,-5.044150e-04,6.353568e-04,-5.000380e-06,4.998674e-06,5.850180e-05
3.716000e-10,-5.083957e-04,6.321776e-04,-5.000465e-06,4.997629e-06,5.844270e-05
3.718000e-10,-5.123564e-04,6.289734e-04,-5.000462e-06,4.997090e-06,5.837499e-05
3.720000e-10,-5.162969e-04,6.257444e-04,-5.000379e-06,4.997133e-06,5.829929e-05
3.722000e-10,-5.202170e-04,6.224907e-04,-5.000241e-06,4.997708e-06,5.821708e-05
3.724000e-10,-5.241165e-04,6.192124e-04,-5.000084e-06,4.998660e-06,5.813047e-05
3.726000e-10,-5.279951e-04,6.159096e-04,-4.999944e-06,4.999769e-06,5.804191e-05
3.728000e-10,-5.318527e-04,6.125825e-04,-4.999853e-06,5.000796e-06,5.795388e-05
3.730000e-10,-5.356892e-04,6.092311e-04,-4.999830e-06,5.001536e-06,5.786856e-05
3.732000e-10,-5.395043e-04,6.058557e-04,-4.999879e-06,5.001858e-06,5.778755e-05
3.734000e-10,-5.432980e-04,6.024562e-04,-4.999986e-06,5.001727e-06,5.771163e-05
3.736000e-10,-5.470701e-04,5.990330e-04,-5.000127e-06,5.001203e-06,5.764069e-05
3.738000e-10,-5.508205e-04,5.955861e-04,-5.000267e-06,5.000425e-06,5.757376e-05
3.740000e-10,-5.545492e-04,5.921157e-04,-5.000374e-06,4.999572e-06,5.750905e-05
3.742000e-10,-5.582561e-04,5.886219e-04,-5.000420e-06,4.998826e-06,5.744426e-05
3.744000e-10,-5.619411e-04,5.851048e-04,-5.000392e-06,4.998335e-06,5.737682e-05
3.746000e-10,-5.656040e-04,5.815648e-04,-5.000289e-06,4.998183e-06,5.730417e-05
3.748000e-10,-5.692447e-04,5.780017e-04,-5.000129e-06,4.998378e-06,5.722414e-05
3.750000e-10,-5.728631e-04,5.744160e-04,-4.999940e-06,4.998856e-06,5.713512e-05
3.752000e-10,-5.764591e-04,5.708076e-04,-4.999757e-06,4.999500e-06,5.703632e-05
3.754000e-10,-5.800323e-04,5.671767e-04,-4.999616e-06,5.000168e-06,5.692779e-05
3.756000e-10,-5.835827e-04,5.635235e-04,-4.999546e-06,5.000721e-06,5.681043e-05
3.758000e-10,-5.871100e-04,5.598481e-04,-4.999561e-06,5.001055e-06,5.668583e-05
3.760000e-10,-5.906141e-04,5.561506e-04,-4.999662e-06,5.001114e-06,5.655611e-05
3.762000e-10,-5.940947e-04,5.524311e-04,-4.999834e-06,5.000903e-06,5.642360e-05
3.764000e-10,-5.975518e-04,5.486899e-04,-5.000049e-06,5.000478e-06,5.629059e-05
3.766000e-10,-6.009852e-04,5.449269e-04,-5.000272e-06,4.999934e-06,5.615904e-05
3.768000e-10,-6.043948e-04,5.411424e-04,-5.000464e-06,4.999380e-06,5.603035e-05
3.770000e-10,-6.077804e-04,5.373365e-04,-5.000594e-06,4.998921e-06,5.590518e-05
3.772000e-10,-6.111420e-04,5.335093e-04,-5.000642e-06,4.998637e-06,5.578341e-05
3.774000e-10,-6.144794e-04,5.296609e-04,-5.000599e-06,4.998567e-06,5.566412e-05
3.776000e-10,-6.177925e-04,5.257916e-04,-5.000474e-06,4.998711e-06,5.554568e-05
3.778000e-10,-6.210814e-04,5.219015e-04,-5.000286e-06,4.999029e-06,5.542599e-05
3.780000e-10,-6.243458e-04,5.179908e-04,-5.000067e-06,4.999451e-06,5.530262e-05
3.782000e-10,-6.275856e-04,5.140596e-04,-4.999851e-06,4.999899e-06,5.517314e-05
3.784000e-10,-6.308007e-04,5.101081e-04,-4.999669e-06,5.000292e-06,5.503534e-05
3.786000e-10,-6.339910e-04,5.061366e-04,-4.999547e-06,5.000570e-06,5.488742e-05
3.788000e-10,-6.371563e-04,5.021451e-04,-4.999500e-06,5.000694e-06,5.472821e-05
3.790000e-10,-6.402965e-04,4.981339e-04,-4.999530e-06,5.000655e-06,5.455721e-05
3.792000e-10,-6.434114e-04,4.941031e-04,-4.999628e-06,5.000472e-06,5.437461e-05
3.794000e-10,-6.465009e-04,4.900530e-04,-4.999776e-06,5.000184e-06,5.418126e-05
3.796000e-10,-6.495648e-04,4.859835e-04,-4.999949e-06,4.999845e-06,5.397847e-05
3.798000e-10,-6.526030e-04,4.818950e-04,-5.000121e-06,4.999509e-06,5.376789e-05
3.800000e-10,-6.556154e-04,4.777875e-04,-5.000270e-06,4.999226e-06,5.355124e-05
3.802000e-10,-6.586019e-04,4.736611e-04,-5.000376e-06,4.999032e-06,5.333017e-05
3.804000e-10,-6.615623e-04,4.695160e-04,-5.000432e-06,4.998947e-06,5.310598e-05
3.806000e-10,-6.644966e-04,4.653523e-04,-5.000436e-06,4.998973e-06,5.287958e-05
3.808000e-10,-6.674047e-04,4.611702e-04,-5.000394e-06,4.999094e-06,5.265127e-05
3.810000e-10,-6.702864e-04,4.569697e-04,-5.000317e-06,4.999285e-06,5.242081e-05
3.812000e-10,-6.731417e-04,4.527511e-04,-5.000221e-06,4.999510e-06,5.218738e-05
