time,"V(B11|XBFR1)","V(B21|XBFR1)","I(B11|XBFR1)","I(B21|XBFR1)"
2.047000e-09,-1.532279e-05,-1.171703e-05,4.945056e-05,4.761073e-05
2.047200e-09,-9.974665e-06,-6.843830e-06,4.963739e-05,4.776792e-05
2.047400e-09,-3.644896e-06,-1.053855e-06,4.971944e-05,4.784941e-05
2.047600e-09,2.748527e-06,4.814524e-06,4.968827e-05,4.784867e-05
2.047800e-09,8.316440e-06,9.941642e-06,4.955278e-05,4.776952e-05
2.048000e-09,1.233419e-05,1.364114e-05,4.933665e-05,4.762569e-05
2.048200e-09,1.433952e-05,1.545126e-05,4.907356e-05,4.743926e-05
2.048400e-09,1.417890e-05,1.518962e-05,4.880131e-05,4.723781e-05
2.048600e-09,1.200218e-05,1.296529e-05,4.855622e-05,4.705068e-05
2.048800e-09,8.216205e-06,9.149519e-06,4.836853e-05,4.690459e-05
2.049000e-09,3.412101e-06,4.312604e-06,4.825935e-05,4.681967e-05
2.049200e-09,-1.719892e-06,-8.617768e-07,4.823889e-05,4.680643e-05
2.049400e-09,-6.478059e-06,-5.672267e-06,4.830597e-05,4.686449e-05
2.049600e-09,-1.023298e-05,-9.493339e-06,4.844860e-05,4.698303e-05
2.049800e-09,-1.250231e-05,-1.185563e-05,4.864551e-05,4.714300e-05
2.050000e-09,-1.301041e-05,-1.250380e-05,4.886880e-05,4.732040e-05
2.050200e-09,-1.172469e-05,-1.142482e-05,4.908750e-05,4.749005e-05
2.050400e-09,-8.860626e-06,-8.842872e-06,4.927179e-05,4.762916e-05
2.050600e-09,-4.850508e-06,-5.181281e-06,4.939733e-05,4.772018e-05
2.050800e-09,-2.778761e-07,-9.970091e-07,4.944884e-05,4.775278e-05
2.051000e-09,4.212526e-06,3.102349e-06,4.942220e-05,4.772467e-05
2.051200e-09,8.013045e-06,6.545952e-06,4.932475e-05,4.764148e-05
2.051400e-09,1.064147e-05,8.877993e-06,4.917371e-05,4.751579e-05
2.051600e-09,1.180429e-05,9.815517e-06,4.899303e-05,4.736522e-05
2.051800e-09,1.142632e-05,9.278614e-06,4.880958e-05,4.721008e-05
2.052000e-09,9.645993e-06,7.390815e-06,4.864921e-05,4.707055e-05
2.052200e-09,6.781872e-06,4.452149e-06,4.853332e-05,4.696396e-05
2.052400e-09,3.279107e-06,8.906669e-07,4.847644e-05,4.690240e-05
2.052600e-09,-3.547401e-07,-2.799861e-06,4.848477e-05,4.689117e-05
2.052800e-09,-3.616477e-06,-6.127690e-06,4.855591e-05,4.692816e-05
2.053000e-09,-6.070118e-06,-8.668025e-06,4.867942e-05,4.700448e-05
2.053200e-09,-7.400157e-06,-1.011742e-05,4.883845e-05,4.710596e-05
2.053400e-09,-7.449919e-06,-1.033102e-05,4.901196e-05,4.721548e-05
2.053600e-09,-6.239955e-06,-9.337804e-06,4.917755e-05,4.731552e-05
2.053800e-09,-3.962780e-06,-7.331489e-06,4.931449e-05,4.739064e-05
2.054000e-09,-9.532148e-07,-4.638440e-06,4.940660e-05,4.742949e-05
2.054200e-09,2.362263e-06,-1.667331e-06,4.944441e-05,4.742611e-05
2.054400e-09,5.529405e-06,1.151448e-06,4.942642e-05,4.738041e-05
2.054600e-09,8.132652e-06,3.427091e-06,4.935900e-05,4.729787e-05
2.054800e-09,9.853020e-06,4.861033e-06,4.925525e-05,4.718853e-05
2.055000e-09,1.050841e-05,5.283627e-06,4.913285e-05,4.706543e-05
2.055200e-09,1.007139e-05,4.670646e-06,4.901132e-05,4.694274e-05
2.055400e-09,8.663850e-06,3.138911e-06,4.890931e-05,4.683386e-05
2.055600e-09,6.531969e-06,9.233792e-07,4.884208e-05,4.674958e-05
2.055800e-09,4.006838e-06,-1.659842e-06,4.881971e-05,4.669679e-05
2.056000e-09,1.457151e-06,-4.258905e-06,4.884596e-05,4.667763e-05
2.056200e-09,-7.599778e-07,-6.534050e-06,4.891808e-05,4.668941e-05
2.056400e-09,-2.344612e-06,-8.202000e-06,4.902739e-05,4.672518e-05
2.056600e-09,-3.091154e-06,-9.071633e-06,4.916056e-05,4.677490e-05
2.056800e-09,-2.912897e-06,-9.066612e-06,4.930152e-05,4.682698e-05
2.057000e-09,-1.850797e-06,-8.232092e-06,4.943362e-05,4.686996e-05
2.057200e-09,-6.486969e-08,-6.724635e-06,4.954192e-05,4.689407e-05
2.057400e-09,2.190949e-06,-4.786844e-06,4.961522e-05,4.689250e-05
2.057600e-09,4.607015e-06,-2.710562e-06,4.964744e-05,4.686213e-05
2.057800e-09,6.863355e-06,-7.943457e-07,4.963840e-05,4.680379e-05
2.058000e-09,8.675007e-06,6.982911e-07,4.959358e-05,4.672191e-05
2.058200e-09,9.830270e-06,1.573664e-06,4.952320e-05,4.662373e-05
2.058400e-09,1.021643e-05,1.731059e-06,4.944060e-05,4.651818e-05
2.058600e-09,9.830030e-06,1.171661e-06,4.936032e-05,4.641459e-05
2.058800e-09,8.771549e-06,-6.914000e-09,4.929605e-05,4.632139e-05
2.059000e-09,7.226600e-06,-1.628663e-06,4.925890e-05,4.624503e-05
2.059200e-09,5.437290e-06,-3.466473e-06,4.925598e-05,4.618921e-05
2.059400e-09,3.668062e-06,-5.274517e-06,4.928966e-05,4.615452e-05
2.059600e-09,2.170418e-06,-6.821423e-06,4.935733e-05,4.613851e-05
2.059800e-09,1.150680e-06,-7.920089e-06,4.945197e-05,4.613624e-05
2.060000e-09,7.444806e-07,-8.450597e-06,4.956315e-05,4.614104e-05
2.060200e-09,1.000986e-06,-8.373565e-06,4.967850e-05,4.614555e-05
2.060400e-09,1.878863e-06,-7.732430e-06,4.978542e-05,4.614273e-05
2.060600e-09,3.254570e-06,-6.644544e-06,4.987281e-05,4.612678e-05
2.060800e-09,4.941818e-06,-5.282511e-06,4.993250e-05,4.609387e-05
2.061000e-09,6.719315e-06,-3.848550e-06,4.996031e-05,4.604248e-05
2.061200e-09,8.362531e-06,-2.545725e-06,4.995643e-05,4.597356e-05
2.061400e-09,9.674620e-06,-1.550252e-06,4.992530e-05,4.589018e-05
2.061600e-09,1.051198e-05,-9.888092e-07,4.987480e-05,4.579706e-05
2.061800e-09,1.080102e-05,-9.238372e-07,4.981505e-05,4.569982e-05
2.062000e-09,1.054447e-05,-1.348413e-06,4.975703e-05,4.560418e-05
2.062200e-09,9.817082e-06,-2.190786e-06,4.971103e-05,4.551516e-05
2.062400e-09,8.752233e-06,-3.327288e-06,4.968538e-05,4.543642e-05
2.062600e-09,7.521839e-06,-4.601310e-06,4.968541e-05,4.536992e-05
2.062800e-09,6.312444e-06,-5.845467e-06,4.971286e-05,4.531570e-05
2.063000e-09,5.300616e-06,-6.903913e-06,4.976573e-05,4.527202e-05
2.063200e-09,4.630577e-06,-7.652018e-06,4.983865e-05,4.523578e-05
2.063400e-09,4.396688e-06,-8.011082e-06,4.992364e-05,4.520295e-05
2.063600e-09,4.632853e-06,-7.956493e-06,5.001126e-05,4.516924e-05
2.063800e-09,5.310124e-06,-7.518576e-06,5.009184e-05,4.513063e-05
2.064000e-09,6.342730e-06,-6.776260e-06,5.015682e-05,4.508392e-05
2.064200e-09,7.601589e-06,-5.844649e-06,5.019981e-05,4.502701e-05
2.064400e-09,8.933251e-06,-4.858303e-06,5.021740e-05,4.495918e-05
2.064600e-09,1.018141e-05,-3.952641e-06,5.020947e-05,4.488104e-05
2.064800e-09,1.120781e-05,-3.246041e-06,5.017907e-05,4.479440e-05
2.065000e-09,1.190961e-05,-2.825064e-06,5.013190e-05,4.470197e-05
2.065200e-09,1.223102e-05,-2.734666e-06,5.007547e-05,4.460692e-05
2.065400e-09,1.216812e-05,-2.974480e-06,5.001801e-05,4.451244e-05
2.065600e-09,1.176658e-05,-3.501288e-06,4.996741e-05,4.442133e-05
2.065800e-09,1.111336e-05,-4.236970e-06,4.993027e-05,4.433562e-05
2.066000e-09,1.032371e-05,-5.080471e-06,4.991103e-05,4.425636e-05
2.066200e-09,9.525387e-06,-5.921979e-06,4.991152e-05,4.418358e-05
2.066400e-09,8.842174e-06,-6.657311e-06,4.993077e-05,4.411636e-05
2.066600e-09,8.378587e-06,-7.200717e-06,4.996522e-05,4.405307e-05
2.066800e-09,8.207577e-06,-7.494614e-06,5.000919e-05,4.399162e-05
2.067000e-09,8.362618e-06,-7.515280e-06,5.005568e-05,4.392980e-05
2.067200e-09,8.835049e-06,-7.274047e-06,5.009727e-05,4.386559e-05
2.067400e-09,9.576901e-06,-6.814110e-06,5.012707e-05,4.379734e-05
2.067600e-09,1.050868e-05,-6.203549e-06,5.013960e-05,4.372401e-05
2.067800e-09,1.153089e-05,-5.525601e-06,5.013136e-05,4.364518e-05
2.068000e-09,1.253769e-05,-4.867499e-06,5.010125e-05,4.356112e-05
2.068200e-09,1.343051e-05,-4.309360e-06,5.005055e-05,4.347265e-05
2.068400e-09,1.413014e-05,-3.914531e-06,4.998264e-05,4.338105e-05
2.068600e-09,1.458542e-05,-3.722564e-06,4.990253e-05,4.328786e-05
2.068800e-09,1.477804e-05,-3.745609e-06,4.981607e-05,4.319464e-05
2.069000e-09,1.472288e-05,-3.968480e-06,4.972930e-05,4.310279e-05
2.069200e-09,1.446438e-05,-4.352164e-06,4.964762e-05,4.301337e-05
2.069400e-09,1.406964e-05,-4.840052e-06,4.957519e-05,4.292700e-05
2.069600e-09,1.361924e-05,-5.365915e-06,4.951448e-05,4.284380e-05
2.069800e-09,1.319715e-05,-5.862456e-06,4.946596e-05,4.276348e-05
2.070000e-09,1.288068e-05,-6.269364e-06,4.942816e-05,4.268542e-05
2.070200e-09,1.273175e-05,-6.539937e-06,4.939778e-05,4.260878e-05
2.070400e-09,1.279041e-05,-6.645636e-06,4.937023e-05,4.253271e-05
2.070600e-09,1.307122e-05,-6.578226e-06,4.934010e-05,4.245640e-05
2.070800e-09,1.356282e-05,-6.349451e-06,4.930184e-05,4.237924e-05
2.071000e-09,1.423061e-05,-5.988473e-06,4.925042e-05,4.230082e-05
2.071200e-09,1.502209e-05,-5.537484e-06,4.918181e-05,4.222100e-05
2.071400e-09,1.587400e-05,-5.046109e-06,4.909345e-05,4.213991e-05
2.071600e-09,1.672037e-05,-4.565270e-06,4.898438e-05,4.205787e-05
2.071800e-09,1.750029e-05,-4.141268e-06,4.885526e-05,4.197538e-05
2.072000e-09,1.816455e-05,-3.810736e-06,4.870822e-05,4.189307e-05
2.072200e-09,1.868051e-05,-3.597051e-06,4.854646e-05,4.181157e-05
2.072400e-09,1.903466e-05,-3.508519e-06,4.837383e-05,4.173147e-05
2.072600e-09,1.923288e-05,-3.538454e-06,4.819437e-05,4.165326e-05
2.072800e-09,1.929862e-05,-3.666996e-06,4.801180e-05,4.157726e-05
2.073000e-09,1.926925e-05,-3.864270e-06,4.782912e-05,4.150359e-05
2.073200e-09,1.919130e-05,-4.094408e-06,4.764825e-05,4.143226e-05
2.073400e-09,1.911497e-05,-4.319852e-06,4.746989e-05,4.136314e-05
2.073600e-09,1.908876e-05,-4.505423e-06,4.729336e-05,4.129607e-05
2.073800e-09,1.915455e-05,-4.621738e-06,4.711675e-05,4.123088e-05
2.074000e-09,1.934379e-05,-4.647700e-06,4.693709e-05,4.116747e-05
2.074200e-09,1.967498e-05,-4.571908e-06,4.675066e-05,4.110587e-05
2.074400e-09,2.015281e-05,-4.392985e-06,4.655335e-05,4.104617e-05
2.074600e-09,2.076865e-05,-4.118881e-06,4.634102e-05,4.098862e-05
2.074800e-09,2.150261e-05,-3.765324e-06,4.610987e-05,4.093353e-05
2.075000e-09,2.232641e-05,-3.353626e-06,4.585675e-05,4.088130e-05
2.075200e-09,2.320704e-05,-2.908084e-06,4.557929e-05,4.083236e-05
2.075400e-09,2.411050e-05,-2.453280e-06,4.527604e-05,4.078719e-05
2.075600e-09,2.500532e-05,-2.011550e-06,4.494648e-05,4.074624e-05
2.075800e-09,2.586554e-05,-1.600878e-06,4.459088e-05,4.070995e-05
2.076000e-09,2.667285e-05,-1.233424e-06,4.421015e-05,4.067870e-05
2.076200e-09,2.741786e-05,-9.147697e-07,4.380566e-05,4.065280e-05
2.076400e-09,2.810039e-05,-6.439100e-07,4.337891e-05,4.063252e-05
2.076600e-09,2.872891e-05,-4.138879e-07,4.293133e-05,4.061804e-05
2.076800e-09,2.931929e-05,-2.129200e-07,4.246406e-05,4.060953e-05
2.077000e-09,2.989303e-05,-2.581674e-08,4.197769e-05,4.060714e-05
2.077200e-09,3.047519e-05,1.644948e-07,4.147213e-05,4.061107e-05
2.077400e-09,3.109225e-05,3.755146e-07,4.094653e-05,4.062158e-05
2.077600e-09,3.177016e-05,6.239028e-07,4.039925e-05,4.063904e-05
2.077800e-09,3.253265e-05,9.244815e-07,3.982783e-05,4.066393e-05
2.078000e-09,3.340003e-05,1.289548e-06,3.922914e-05,4.069687e-05
2.078200e-09,3.438852e-05,1.728510e-06,3.859942e-05,4.073861e-05
2.078400e-09,3.551007e-05,2.247839e-06,3.793443e-05,4.079004e-05
2.078600e-09,3.677262e-05,2.851309e-06,3.722956e-05,4.085215e-05
2.078800e-09,3.818082e-05,3.540497e-06,3.647995e-05,4.092605e-05
2.079000e-09,3.973702e-05,4.315463e-06,3.568055e-05,4.101294e-05
2.079200e-09,4.144239e-05,5.175572e-06,3.482620e-05,4.111413e-05
2.079400e-09,4.329817e-05,6.120354e-06,3.391162e-05,4.123099e-05
2.079600e-09,4.530693e-05,7.150352e-06,3.293143e-05,4.136500e-05
2.079800e-09,4.747364e-05,8.267881e-06,3.188006e-05,4.151768e-05
2.080000e-09,4.980676e-05,9.477674e-06,3.075171e-05,4.169065e-05
2.080200e-09,5.231904e-05,1.078740e-05,2.954017e-05,4.188562e-05
2.080400e-09,5.502816e-05,1.220805e-05,2.823877e-05,4.210436e-05
2.080600e-09,5.795719e-05,1.375424e-05,2.684012e-05,4.234879e-05
2.080800e-09,6.113488e-05,1.544444e-05,2.533606e-05,4.262092e-05
2.081000e-09,6.459566e-05,1.730116e-05,2.371739e-05,4.292289e-05
2.081200e-09,6.837954e-05,1.935113e-05,2.197379e-05,4.325697e-05
2.081400e-09,7.253169e-05,2.162546e-05,2.009363e-05,4.362552e-05
2.081600e-09,7.710170e-05,2.415974e-05,1.806395e-05,4.403092e-05
2.081800e-09,8.214235e-05,2.699412e-05,1.587036e-05,4.447549e-05
2.082000e-09,8.770759e-05,3.017314e-05,1.349717e-05,4.496126e-05
2.082200e-09,9.384923e-05,3.374527e-05,1.092757e-05,4.548978e-05
2.082400e-09,1.006120e-04,3.776196e-05,8.144067e-06,4.606163e-05
2.082600e-09,1.080257e-04,4.227564e-05,5.129276e-06,4.667588e-05
2.082800e-09,1.160942e-04,4.733638e-05,1.867093e-06,4.732924e-05
2.083000e-09,1.247797e-04,5.298633e-05,-1.655469e-06,4.801490e-05
2.083200e-09,1.339809e-04,5.925107e-05,-5.445659e-06,4.872106e-05
2.083400e-09,1.435072e-04,6.612672e-05,-9.501420e-06,4.942903e-05
2.083600e-09,1.530470e-04,7.356188e-05,-1.380680e-05,5.011109e-05
2.083800e-09,1.621391e-04,8.143363e-05,-1.832658e-05,5.072837e-05
2.084000e-09,1.701534e-04,8.951817e-05,-2.300063e-05,5.122933e-05
2.084200e-09,1.762972e-04,9.745879e-05,-2.773951e-05,5.154992e-05
2.084400e-09,1.796650e-04,1.047371e-04,-3.242306e-05,5.161680e-05
2.084600e-09,1.793459e-04,1.106574e-04,-3.690476e-05,5.135519e-05
2.084800e-09,1.745856e-04,1.143582e-04,-4.102407e-05,5.070242e-05
2.085000e-09,1.649738e-04,1.148637e-04,-4.462723e-05,4.962653e-05
2.085200e-09,1.505950e-04,1.111860e-04,-4.759401e-05,4.814693e-05
2.085400e-09,1.320719e-04,1.024735e-04,-4.986386e-05,4.635098e-05
2.085600e-09,1.104551e-04,8.819048e-05,-5.145246e-05,4.439919e-05
2.085800e-09,8.697877e-05,6.829120e-05,-5.245058e-05,4.251282e-05
2.086000e-09,6.276882e-05,4.334710e-05,-5.300201e-05,4.094255e-05
2.086200e-09,3.862486e-05,1.458612e-05,-5.326490e-05,3.992308e-05
2.086400e-09,1.496897e-05,-1.617916e-05,-5.336761e-05,3.962449e-05
2.086600e-09,-8.018699e-06,-4.673250e-05,-5.337321e-05,4.011347e-05
2.086800e-09,-3.014190e-05,-7.471623e-05,-5.326438e-05,4.133534e-05
2.087000e-09,-5.092429e-05,-9.793158e-05,-5.295387e-05,4.312227e-05
2.087200e-09,-6.945497e-05,-1.146301e-04,-5.231772e-05,4.522597e-05
2.087400e-09,-8.440981e-05,-1.237508e-04,-5.124185e-05,4.736719e-05
2.087600e-09,-9.424472e-05,-1.250566e-04,-4.966937e-05,4.929072e-05
2.087800e-09,-9.749819e-05,-1.191281e-04,-4.763600e-05,5.081346e-05
2.088000e-09,-9.311402e-05,-1.071923e-04,-4.528414e-05,5.185431e-05
2.088200e-09,-8.070337e-05,-9.081526e-05,-4.285090e-05,5.243851e-05
2.088400e-09,-6.069433e-05,-7.154639e-05,-4.063157e-05,5.267543e-05
2.088600e-09,-3.434967e-05,-5.063549e-05,-3.892635e-05,5.271577e-05
2.088800e-09,-3.660557e-06,-2.892489e-05,-3.798255e-05,5.270093e-05
2.089000e-09,2.885715e-05,-6.946164e-06,-3.794615e-05,5.271912e-05
2.089200e-09,6.042644e-05,1.483499e-05,-3.883358e-05,5.278096e-05
2.089400e-09,8.829485e-05,3.574265e-05,-4.052923e-05,5.282028e-05
2.089600e-09,1.100163e-04,5.470702e-05,-4.280788e-05,5.271849e-05
2.089800e-09,1.237159e-04,7.025246e-05,-4.537592e-05,5.234472e-05
2.090000e-09,1.283237e-04,8.066756e-05,-4.792344e-05,5.160098e-05
2.090200e-09,1.237374e-04,8.430710e-05,-5.017761e-05,5.046178e-05
2.090400e-09,1.108510e-04,7.994568e-05,-5.194773e-05,4.899887e-05
2.090600e-09,9.139240e-05,6.710392e-05,-5.315188e-05,4.738361e-05
2.090800e-09,6.757830e-05,4.628653e-05,-5.381713e-05,4.586295e-05
2.091000e-09,4.168653e-05,1.908925e-05,-5.405124e-05,4.471031e-05
2.091200e-09,1.570187e-05,-1.185875e-05,-5.399255e-05,4.416055e-05
2.091400e-09,-8.833091e-06,-4.314247e-05,-5.375379e-05,4.434508e-05
2.091600e-09,-3.072922e-05,-7.100598e-05,-5.337998e-05,4.524708e-05
2.091800e-09,-4.891056e-05,-9.196038e-05,-5.283756e-05,4.669395e-05
2.092000e-09,-6.218583e-05,-1.034527e-04,-5.204161e-05,4.839496e-05
2.092200e-09,-6.919025e-05,-1.044185e-04,-5.091370e-05,5.001709e-05
2.092400e-09,-6.857596e-05,-9.551011e-05,-4.944870e-05,5.127713e-05
2.092600e-09,-5.941317e-05,-7.886196e-05,-4.776231e-05,5.201865e-05
2.092800e-09,-4.166703e-05,-5.743928e-05,-4.609505e-05,5.224478e-05
2.093000e-09,-1.657287e-05,-3.421450e-05,-4.476399e-05,5.209351e-05
2.093200e-09,1.324771e-05,-1.151132e-05,-4.407402e-05,5.176483e-05
2.093400e-09,4.402188e-05,9.229337e-06,-4.421845e-05,5.142945e-05
2.093600e-09,7.141425e-05,2.722390e-05,-4.520544e-05,5.115690e-05
2.093800e-09,9.137113e-05,4.185126e-05,-4.684020e-05,5.089320e-05
2.094000e-09,1.010224e-04,5.220002e-05,-4.877381e-05,5.049827e-05
2.094200e-09,9.936819e-05,5.693164e-05,-5.060499e-05,4.982777e-05
2.094400e-09,8.748423e-05,5.456588e-05,-5.199930e-05,4.882419e-05
2.094600e-09,6.812543e-05,4.408662e-05,-5.278154e-05,4.757619e-05
2.094800e-09,4.485594e-05,2.561546e-05,-5.296594e-05,4.631636e-05
2.095000e-09,2.106291e-05,8.637409e-07,-5.271431e-05,4.535313e-05
2.095200e-09,-7.388541e-07,-2.685682e-05,-5.224277e-05,4.496082e-05
2.095400e-09,-1.906980e-05,-5.314681e-05,-5.171939e-05,4.527140e-05
2.095600e-09,-3.315957e-05,-7.347192e-05,-5.119869e-05,4.621343e-05
2.095800e-09,-4.241648e-05,-8.430583e-05,-5.062127e-05,4.752647e-05
2.096000e-09,-4.605240e-05,-8.408851e-05,-4.987684e-05,4.884867e-05
2.096200e-09,-4.310679e-05,-7.362291e-05,-4.889839e-05,4.984349e-05
2.096400e-09,-3.288250e-05,-5.571633e-05,-4.773959e-05,5.031288e-05
2.096600e-09,-1.558324e-05,-3.420053e-05,-4.659391e-05,5.024954e-05
2.096800e-09,7.169863e-06,-1.275822e-05,-4.574120e-05,4.980835e-05
2.097000e-09,3.223404e-05,5.942529e-06,-4.544162e-05,4.921397e-05
2.097200e-09,5.539898e-05,2.049705e-05,-4.582312e-05,4.865059e-05
2.097400e-09,7.233796e-05,3.042530e-05,-4.681358e-05,4.818577e-05
2.097600e-09,7.978216e-05,3.556358e-05,-4.815105e-05,4.776254e-05
2.097800e-09,7.649703e-05,3.559922e-05,-4.947130e-05,4.726004e-05
2.098000e-09,6.365110e-05,3.003226e-05,-5.043645e-05,4.658864e-05
2.098200e-09,4.439040e-05,1.858352e-05,-5.084899e-05,4.576848e-05
2.098400e-09,2.279022e-05,1.812782e-06,-5.070231e-05,4.494886e-05
2.098600e-09,2.647798e-06,-1.841501e-05,-5.014952e-05,4.435551e-05
2.098800e-09,-1.337804e-05,-3.892956e-05,-4.941164e-05,4.418997e-05
2.099000e-09,-2.399981e-05,-5.584382e-05,-4.867302e-05,4.452947e-05
2.099200e-09,-2.897212e-05,-6.559364e-05,-4.801485e-05,4.527725e-05
2.099400e-09,-2.852947e-05,-6.605690e-05,-4.741499e-05,4.618919e-05
2.099600e-09,-2.297511e-05,-5.728392e-05,-4.680638e-05,4.696608e-05
2.099800e-09,-1.264828e-05,-4.149816e-05,-4.615629e-05,4.736847e-05
2.100000e-09,1.761483e-06,-2.234963e-05,-4.551900e-05,4.730069e-05
2.100200e-09,1.880306e-05,-3.755728e-06,-4.503100e-05,4.682767e-05
2.100400e-09,3.607897e-05,1.116396e-05,-4.484976e-05,4.612233e-05
2.100600e-09,5.051336e-05,2.065496e-05,-4.506848e-05,4.537544e-05
2.100800e-09,5.907828e-05,2.428878e-05,-4.565237e-05,4.471492e-05
2.101000e-09,5.973536e-05,2.251412e-05,-4.643184e-05,4.417267e-05
2.101200e-09,5.219320e-05,1.614700e-05,-4.715842e-05,4.370835e-05
2.101400e-09,3.811645e-05,6.092404e-06,-4.759759e-05,4.326890e-05
2.101600e-09,2.065938e-05,-6.613988e-06,-4.761430e-05,4.284522e-05
2.101800e-09,3.515233e-06,-2.057848e-05,-4.721214e-05,4.249206e-05
2.102000e-09,-1.011177e-05,-3.389419e-05,-4.651266e-05,4.230078e-05
2.102200e-09,-1.821303e-05,-4.428129e-05,-4.569089e-05,4.234207e-05
2.102400e-09,-2.016728e-05,-4.957731e-05,-4.490286e-05,4.261252e-05
2.102600e-09,-1.648869e-05,-4.841774e-05,-4.423942e-05,4.301636e-05
2.102800e-09,-8.377906e-06,-4.080223e-05,-4.372256e-05,4.339357e-05
2.103000e-09,2.666122e-06,-2.825583e-05,-4.333544e-05,4.358068e-05
2.103200e-09,1.503942e-05,-1.347121e-05,-4.306118e-05,4.347369e-05
2.103400e-09,2.706557e-05,4.382139e-07,-4.290484e-05,4.306328e-05
2.103600e-09,3.701302e-05,1.077361e-05,-4.288686e-05,4.242854e-05
2.103800e-09,4.324202e-05,1.586492e-05,-4.301559e-05,4.169703e-05
2.104000e-09,4.452275e-05,1.529337e-05,-4.325907e-05,4.099395e-05
2.104200e-09,4.042572e-05,9.743294e-06,-4.353606e-05,4.040455e-05
2.104400e-09,3.159460e-05,6.410648e-07,-4.373421e-05,3.996285e-05
2.104600e-09,1.973032e-05,-1.023418e-05,-4.374766e-05,3.966389e-05
2.104800e-09,7.236996e-06,-2.105189e-05,-4.351552e-05,3.948566e-05
2.105000e-09,-3.364847e-06,-3.012888e-05,-4.304328e-05,3.940550e-05
2.105200e-09,-1.005249e-05,-3.607960e-05,-4.239866e-05,3.940327e-05
2.105400e-09,-1.174080e-05,-3.797441e-05,-4.168619e-05,3.945386e-05
2.105600e-09,-8.437118e-06,-3.550993e-05,-4.101360e-05,3.951863e-05
2.105800e-09,-1.119370e-06,-2.913347e-05,-4.046371e-05,3.954456e-05
2.106000e-09,8.570457e-06,-2.003769e-05,-4.008016e-05,3.947459e-05
2.106200e-09,1.870291e-05,-9.973480e-06,-3.986714e-05,3.926471e-05
2.106400e-09,2.742025e-05,-9.002838e-07,-3.979809e-05,3.889978e-05
2.106600e-09,3.323282e-05,5.437371e-06,-3.982704e-05,3.840065e-05
2.106800e-09,3.523505e-05,7.887290e-06,-3.989865e-05,3.781962e-05
2.107000e-09,3.322953e-05,6.120276e-06,-3.995618e-05,3.722664e-05
2.107200e-09,2.774295e-05,6.660868e-07,-3.994829e-05,3.669138e-05
2.107400e-09,1.992119e-05,-7.235461e-06,-3.983562e-05,3.626692e-05
2.107600e-09,1.131021e-05,-1.591785e-05,-3.959655e-05,3.597896e-05
2.107800e-09,3.558578e-06,-2.363778e-05,-3.923090e-05,3.582216e-05
2.108000e-09,-1.898877e-06,-2.892214e-05,-3.876031e-05,3.576357e-05
2.108200e-09,-4.110485e-06,-3.084789e-05,-3.822492e-05,3.575184e-05
2.108400e-09,-2.777352e-06,-2.920255e-05,-3.767654e-05,3.572972e-05
2.108600e-09,1.705455e-06,-2.449367e-05,-3.716954e-05,3.564695e-05
2.108800e-09,8.339160e-06,-1.780858e-05,-3.675046e-05,3.547024e-05
2.109000e-09,1.572490e-05,-1.056151e-05,-3.644814e-05,3.518803e-05
2.109200e-09,2.234570e-05,-4.191503e-06,-3.626658e-05,3.480970e-05
2.109400e-09,2.687670e-05,1.193394e-07,-3.618291e-05,3.436055e-05
2.109600e-09,2.846088e-05,1.652890e-06,-3.615208e-05,3.387508e-05
2.109800e-09,2.688620e-05,2.587000e-07,-3.611775e-05,3.339065e-05
2.110000e-09,2.261638e-05,-3.649523e-06,-3.602649e-05,3.294225e-05
2.110200e-09,1.666472e-05,-9.192909e-06,-3.584092e-05,3.255809e-05
2.110400e-09,1.034501e-05,-1.520265e-05,-3.554769e-05,3.225522e-05
2.110600e-09,4.968541e-06,-2.044669e-05,-3.515810e-05,3.203562e-05
2.110800e-09,1.565925e-06,-2.387385e-05,-3.470240e-05,3.188411e-05
2.111000e-09,6.959699e-07,-2.483048e-05,-3.422051e-05,3.177002e-05
2.111200e-09,2.371253e-06,-2.319909e-05,-3.375264e-05,3.165340e-05
2.111400e-09,6.097744e-06,-1.941931e-05,-3.333198e-05,3.149469e-05
2.111600e-09,1.100453e-05,-1.437918e-05,-3.298018e-05,3.126482e-05
2.111800e-09,1.603127e-05,-9.202103e-06,-3.270507e-05,3.095242e-05
2.112000e-09,2.014003e-05,-4.985677e-06,-3.250012e-05,3.056584e-05
2.112200e-09,2.251778e-05,-2.560527e-06,-3.234562e-05,3.012953e-05
2.112400e-09,2.273494e-05,-2.326204e-06,-3.221194e-05,2.967678e-05
2.112600e-09,2.082728e-05,-4.194881e-06,-3.206525e-05,2.924128e-05
2.112800e-09,1.727950e-05,-7.643378e-06,-3.187464e-05,2.884988e-05
2.113000e-09,1.290990e-05,-1.185054e-05,-3.161923e-05,2.851795e-05
2.113200e-09,8.681041e-06,-1.588418e-05,-3.129297e-05,2.824758e-05
2.113400e-09,5.482311e-06,-1.889819e-05,-3.090576e-05,2.802836e-05
2.113600e-09,3.937188e-06,-2.030233e-05,-3.048055e-05,2.784018e-05
2.113800e-09,4.279499e-06,-1.987341e-05,-3.004743e-05,2.765766e-05
2.114000e-09,6.322941e-06,-1.778693e-05,-2.963639e-05,2.745539e-05
2.114200e-09,9.524150e-06,-1.456355e-05,-2.927068e-05,2.721311e-05
