time,"I(LOUT)","I(LIN|XOUT)","I(LA|XAND)","I(LB|XAND)","I(LC|XAND)"
1.374400e-09,-2.803864e-07,2.766763e-06,7.960197e-07,2.355510e-06,-3.847662e-07
1.374600e-09,-2.874057e-07,2.762946e-06,7.962933e-07,2.354714e-06,-3.880612e-07
1.374800e-09,-2.929941e-07,2.758048e-06,7.926971e-07,2.355917e-06,-3.905659e-07
1.375000e-09,-2.975521e-07,2.751475e-06,7.858466e-07,2.358137e-06,-3.925084e-07
1.375200e-09,-3.017345e-07,2.743092e-06,7.770731e-07,2.360227e-06,-3.942083e-07
1.375400e-09,-3.062821e-07,2.733197e-06,7.680723e-07,2.361131e-06,-3.960068e-07
1.375600e-09,-3.118306e-07,2.722391e-06,7.604901e-07,2.360104e-06,-3.982024e-07
1.375800e-09,-3.187502e-07,2.711389e-06,7.555453e-07,2.356844e-06,-4.010006e-07
1.376000e-09,-3.270547e-07,2.700823e-06,7.537758e-07,2.351533e-06,-4.044859e-07
1.376200e-09,-3.364040e-07,2.691101e-06,7.549569e-07,2.344760e-06,-4.086156e-07
1.376400e-09,-3.461972e-07,2.682335e-06,7.582024e-07,2.337369e-06,-4.132364e-07
1.376600e-09,-3.557303e-07,2.674361e-06,7.622114e-07,2.330266e-06,-4.181166e-07
1.376800e-09,-3.643760e-07,2.666823e-06,7.655942e-07,2.324220e-06,-4.229908e-07
1.377000e-09,-3.717385e-07,2.659296e-06,7.671974e-07,2.319707e-06,-4.276080e-07
1.377200e-09,-3.777459e-07,2.651406e-06,7.663524e-07,2.316830e-06,-4.317763e-07
1.377400e-09,-3.826566e-07,2.642914e-06,7.629952e-07,2.315316e-06,-4.353970e-07
1.377600e-09,-3.869826e-07,2.633758e-06,7.576399e-07,2.314601e-06,-4.384829e-07
1.377800e-09,-3.913526e-07,2.624031e-06,7.512213e-07,2.313965e-06,-4.411560e-07
1.378000e-09,-3.963499e-07,2.613923e-06,7.448522e-07,2.312696e-06,-4.436252e-07
1.378200e-09,-4.023702e-07,2.603653e-06,7.395584e-07,2.310241e-06,-4.461463e-07
1.378400e-09,-4.095317e-07,2.593398e-06,7.360527e-07,2.306318e-06,-4.489722e-07
1.378600e-09,-4.176593e-07,2.583255e-06,7.345959e-07,2.300959e-06,-4.523008e-07
1.378800e-09,-4.263427e-07,2.573230e-06,7.349726e-07,2.294491e-06,-4.562341e-07
1.379000e-09,-4.350498e-07,2.563264e-06,7.365746e-07,2.287444e-06,-4.607545e-07
1.379200e-09,-4.432649e-07,2.553271e-06,7.385683e-07,2.280429e-06,-4.657264e-07
1.379400e-09,-4.506144e-07,2.543177e-06,7.400984e-07,2.274001e-06,-4.709228e-07
1.379600e-09,-4.569505e-07,2.532950e-06,7.404815e-07,2.268541e-06,-4.760729e-07
1.379800e-09,-4.623739e-07,2.522605e-06,7.393442e-07,2.264180e-06,-4.809196e-07
1.380000e-09,-4.671935e-07,2.512190e-06,7.366822e-07,2.260784e-06,-4.852763e-07
1.380200e-09,-4.718373e-07,2.501759e-06,7.328311e-07,2.257995e-06,-4.890680e-07
1.380400e-09,-4.767401e-07,2.491338e-06,7.283649e-07,2.255322e-06,-4.923496e-07
1.380600e-09,-4.822364e-07,2.480909e-06,7.239501e-07,2.252254e-06,-4.952944e-07
1.380800e-09,-4.884864e-07,2.470408e-06,7.201918e-07,2.248373e-06,-4.981564e-07
1.381000e-09,-4.954490e-07,2.459741e-06,7.175072e-07,2.243447e-06,-5.012139e-07
1.381200e-09,-5.029070e-07,2.448812e-06,7.160509e-07,2.237469e-06,-5.047083e-07
1.381400e-09,-5.105330e-07,2.437563e-06,7.157045e-07,2.230648e-06,-5.087896e-07
1.381600e-09,-5.179776e-07,2.425998e-06,7.161258e-07,2.223356e-06,-5.134842e-07
1.381800e-09,-5.249550e-07,2.414187e-06,7.168425e-07,2.216034e-06,-5.186893e-07
1.382000e-09,-5.313073e-07,2.402258e-06,7.173648e-07,2.209091e-06,-5.241976e-07
1.382200e-09,-5.370316e-07,2.390359e-06,7.172913e-07,2.202812e-06,-5.297443e-07
1.382400e-09,-5.422671e-07,2.378623e-06,7.163860e-07,2.197304e-06,-5.350671e-07
1.382600e-09,-5.472494e-07,2.367121e-06,7.146128e-07,2.192473e-06,-5.399648e-07
1.382800e-09,-5.522453e-07,2.355845e-06,7.121251e-07,2.188061e-06,-5.443404e-07
1.383000e-09,-5.574861e-07,2.344702e-06,7.092161e-07,2.183706e-06,-5.482208e-07
1.383200e-09,-5.631162e-07,2.333534e-06,7.062456e-07,2.179036e-06,-5.517482e-07
1.383400e-09,-5.691668e-07,2.322163e-06,7.035595e-07,2.173749e-06,-5.551458e-07
1.383600e-09,-5.755603e-07,2.310434e-06,7.014215e-07,2.167679e-06,-5.586665e-07
1.383800e-09,-5.821396e-07,2.298262e-06,6.999668e-07,2.160831e-06,-5.625367e-07
1.384000e-09,-5.887132e-07,2.285649e-06,6.991876e-07,2.153369e-06,-5.669079e-07
1.384200e-09,-5.951040e-07,2.272692e-06,6.989485e-07,2.145569e-06,-5.718259e-07
1.384400e-09,-6.011887e-07,2.259557e-06,6.990252e-07,2.137756e-06,-5.772249e-07
1.384600e-09,-6.069207e-07,2.246433e-06,6.991576e-07,2.130221e-06,-5.829458e-07
1.384800e-09,-6.123317e-07,2.233489e-06,6.991043e-07,2.123160e-06,-5.887745e-07
1.385000e-09,-6.175148e-07,2.220828e-06,6.986876e-07,2.116630e-06,-5.944899e-07
1.385200e-09,-6.225959e-07,2.208460e-06,6.978225e-07,2.110549e-06,-5.999117e-07
1.385400e-09,-6.277008e-07,2.196301e-06,6.965244e-07,2.104714e-06,-6.049371e-07
1.385600e-09,-6.329267e-07,2.184200e-06,6.948977e-07,2.098861e-06,-6.095587e-07
1.385800e-09,-6.383244e-07,2.171970e-06,6.931080e-07,2.092724e-06,-6.138620e-07
1.386000e-09,-6.438930e-07,2.159444e-06,6.913462e-07,2.086101e-06,-6.180027e-07
1.386200e-09,-6.495882e-07,2.146512e-06,6.897908e-07,2.078892e-06,-6.221710e-07
1.386400e-09,-6.553376e-07,2.133146e-06,6.885757e-07,2.071120e-06,-6.265501e-07
1.386600e-09,-6.610609e-07,2.119410e-06,6.877698e-07,2.062920e-06,-6.312799e-07
1.386800e-09,-6.666881e-07,2.105435e-06,6.873692e-07,2.054496e-06,-6.364300e-07
1.387000e-09,-6.721723e-07,2.091392e-06,6.873038e-07,2.046078e-06,-6.419907e-07
1.387200e-09,-6.774958e-07,2.077439e-06,6.874557e-07,2.037863e-06,-6.478789e-07
1.387400e-09,-6.826683e-07,2.063694e-06,6.876840e-07,2.029969e-06,-6.539598e-07
1.387600e-09,-6.877203e-07,2.050197e-06,6.878526e-07,2.022421e-06,-6.600767e-07
1.387800e-09,-6.926937e-07,2.036913e-06,6.878546e-07,2.015142e-06,-6.660832e-07
1.388000e-09,-6.976318e-07,2.023740e-06,6.876307e-07,2.007981e-06,-6.718716e-07
1.388200e-09,-7.025718e-07,2.010536e-06,6.871762e-07,2.000751e-06,-6.773911e-07
1.388400e-09,-7.075391e-07,1.997159e-06,6.865393e-07,1.993274e-06,-6.826546e-07
1.388600e-09,-7.125458e-07,1.983499e-06,6.858087e-07,1.985422e-06,-6.877320e-07
1.388800e-09,-7.175910e-07,1.969503e-06,6.850956e-07,1.977141e-06,-6.927338e-07
1.389000e-09,-7.226627e-07,1.955185e-06,6.845121e-07,1.968461e-06,-6.977879e-07
1.389200e-09,-7.277409e-07,1.940618e-06,6.841508e-07,1.959482e-06,-7.030150e-07
1.389400e-09,-7.328009e-07,1.925911e-06,6.840701e-07,1.950349e-06,-7.085072e-07
1.389600e-09,-7.378169e-07,1.911186e-06,6.842853e-07,1.941214e-06,-7.143127e-07
1.389800e-09,-7.427652e-07,1.896542e-06,6.847696e-07,1.932203e-06,-7.204302e-07
1.390000e-09,-7.476279e-07,1.882038e-06,6.854616e-07,1.923388e-06,-7.268119e-07
1.390200e-09,-7.523952e-07,1.867680e-06,6.862795e-07,1.914776e-06,-7.333750e-07
1.390400e-09,-7.570679e-07,1.853427e-06,6.871373e-07,1.906308e-06,-7.400185e-07
1.390600e-09,-7.616574e-07,1.839200e-06,6.879612e-07,1.897881e-06,-7.466422e-07
1.390800e-09,-7.661845e-07,1.824909e-06,6.887023e-07,1.889371e-06,-7.531646e-07
1.391000e-09,-7.706759e-07,1.810471e-06,6.893439e-07,1.880664e-06,-7.595362e-07
1.391200e-09,-7.751592e-07,1.795832e-06,6.899021e-07,1.871677e-06,-7.657475e-07
1.391400e-09,-7.796571e-07,1.780972e-06,6.904206e-07,1.862380e-06,-7.718286e-07
1.391600e-09,-7.841827e-07,1.765913e-06,6.909614e-07,1.852794e-06,-7.778428e-07
1.391800e-09,-7.887360e-07,1.750702e-06,6.915925e-07,1.842984e-06,-7.838745e-07
1.392000e-09,-7.933034e-07,1.735404e-06,6.923759e-07,1.833042e-06,-7.900142e-07
1.392200e-09,-7.978603e-07,1.720083e-06,6.933582e-07,1.823067e-06,-7.963423e-07
1.392400e-09,-8.023765e-07,1.704786e-06,6.945648e-07,1.813138e-06,-8.029167e-07
1.392600e-09,-8.068228e-07,1.689539e-06,6.959981e-07,1.803303e-06,-8.097627e-07
1.392800e-09,-8.111775e-07,1.674338e-06,6.976400e-07,1.793569e-06,-8.168709e-07
1.393000e-09,-8.154317e-07,1.659159e-06,6.994579e-07,1.783902e-06,-8.242003e-07
1.393200e-09,-8.195913e-07,1.643964e-06,7.014114e-07,1.774239e-06,-8.316861e-07
1.393400e-09,-8.236755e-07,1.628710e-06,7.034602e-07,1.764504e-06,-8.392533e-07
1.393600e-09,-8.277121e-07,1.613362e-06,7.055706e-07,1.754621e-06,-8.468297e-07
1.393800e-09,-8.317311e-07,1.597898e-06,7.077198e-07,1.744537e-06,-8.543589e-07
1.394000e-09,-8.357577e-07,1.582312e-06,7.098984e-07,1.734223e-06,-8.618103e-07
1.394200e-09,-8.398060e-07,1.566612e-06,7.121106e-07,1.723685e-06,-8.691834e-07
1.394400e-09,-8.438764e-07,1.550821e-06,7.143724e-07,1.712955e-06,-8.765072e-07
1.394600e-09,-8.479555e-07,1.534962e-06,7.167093e-07,1.702087e-06,-8.838345e-07
1.394800e-09,-8.520202e-07,1.519061e-06,7.191522e-07,1.691141e-06,-8.912315e-07
1.395000e-09,-8.560429e-07,1.503136e-06,7.217341e-07,1.680169e-06,-8.987668e-07
1.395200e-09,-8.599985e-07,1.487198e-06,7.244868e-07,1.669211e-06,-9.064997e-07
1.395400e-09,-8.638703e-07,1.471246e-06,7.274376e-07,1.658279e-06,-9.144709e-07
1.395600e-09,-8.676534e-07,1.455276e-06,7.306070e-07,1.647366e-06,-9.226976e-07
1.395800e-09,-8.713554e-07,1.439274e-06,7.340069e-07,1.636440e-06,-9.311723e-07
1.396000e-09,-8.749941e-07,1.423229e-06,7.376397e-07,1.625456e-06,-9.398665e-07
1.396200e-09,-8.785925e-07,1.407128e-06,7.414986e-07,1.614367e-06,-9.487377e-07
1.396400e-09,-8.821731e-07,1.390961e-06,7.455687e-07,1.603130e-06,-9.577377e-07
1.396600e-09,-8.857528e-07,1.374724e-06,7.498297e-07,1.591716e-06,-9.668223e-07
1.396800e-09,-8.893387e-07,1.358414e-06,7.542588e-07,1.580113e-06,-9.759581e-07
1.397000e-09,-8.929277e-07,1.342035e-06,7.588349e-07,1.568329e-06,-9.851283e-07
1.397200e-09,-8.965070e-07,1.325594e-06,7.635424e-07,1.556386e-06,-9.943340e-07
1.397400e-09,-9.000586e-07,1.309100e-06,7.683744e-07,1.544319e-06,-1.003593e-06
1.397600e-09,-9.035631e-07,1.292561e-06,7.733352e-07,1.532162e-06,-1.012936e-06
1.397800e-09,-9.070049e-07,1.275988e-06,7.784406e-07,1.519950e-06,-1.022403e-06
1.398000e-09,-9.103754e-07,1.259388e-06,7.837169e-07,1.507703e-06,-1.032032e-06
1.398200e-09,-9.136743e-07,1.242765e-06,7.891979e-07,1.495429e-06,-1.041862e-06
1.398400e-09,-9.169093e-07,1.226120e-06,7.949209e-07,1.483121e-06,-1.051921e-06
1.398600e-09,-9.200937e-07,1.209450e-06,8.009224e-07,1.470758e-06,-1.062230e-06
1.398800e-09,-9.232425e-07,1.192746e-06,8.072333e-07,1.458310e-06,-1.072798e-06
1.399000e-09,-9.263693e-07,1.175998e-06,8.138762e-07,1.445747e-06,-1.083625e-06
1.399200e-09,-9.294828e-07,1.159194e-06,8.208630e-07,1.433037e-06,-1.094706e-06
1.399400e-09,-9.325857e-07,1.142325e-06,8.281951e-07,1.420159e-06,-1.106029e-06
1.399600e-09,-9.356745e-07,1.125385e-06,8.358652e-07,1.407101e-06,-1.117581e-06
1.399800e-09,-9.387407e-07,1.108374e-06,8.438601e-07,1.393866e-06,-1.129352e-06
1.400000e-09,-9.417737e-07,1.091297e-06,8.521647e-07,1.380465e-06,-1.141332e-06
1.400200e-09,-9.447626e-07,1.074165e-06,8.607659e-07,1.366918e-06,-1.153518e-06
1.400400e-09,-9.476993e-07,1.056994e-06,8.696561e-07,1.353248e-06,-1.165911e-06
1.400600e-09,-9.505794e-07,1.039798e-06,8.788355e-07,1.339479e-06,-1.178516e-06
1.400800e-09,-9.534029e-07,1.022592e-06,8.883139e-07,1.325625e-06,-1.191346e-06
1.401000e-09,-9.561733e-07,1.005384e-06,8.981095e-07,1.311693e-06,-1.204418e-06
1.401200e-09,-9.588965e-07,9.881751e-07,9.082487e-07,1.297680e-06,-1.217754e-06
1.401400e-09,-9.615792e-07,9.709601e-07,9.187634e-07,1.283573e-06,-1.231376e-06
1.401600e-09,-9.642272e-07,9.537269e-07,9.296886e-07,1.269352e-06,-1.245313e-06
1.401800e-09,-9.668447e-07,9.364600e-07,9.410603e-07,1.254991e-06,-1.259592e-06
1.402000e-09,-9.694336e-07,9.191433e-07,9.529128e-07,1.240468e-06,-1.274238e-06
1.402200e-09,-9.719937e-07,9.017635e-07,9.652775e-07,1.225763e-06,-1.289277e-06
1.402400e-09,-9.745233e-07,8.843128e-07,9.781822e-07,1.210861e-06,-1.304730e-06
1.402600e-09,-9.770199e-07,8.667907e-07,9.916502e-07,1.195758e-06,-1.320618e-06
1.402800e-09,-9.794806e-07,8.492037e-07,1.005701e-06,1.180457e-06,-1.336955e-06
1.403000e-09,-9.819029e-07,8.315648e-07,1.020353e-06,1.164966e-06,-1.353754e-06
1.403200e-09,-9.842848e-07,8.138904e-07,1.035620e-06,1.149299e-06,-1.371028e-06
1.403400e-09,-9.866245e-07,7.961975e-07,1.051517e-06,1.133467e-06,-1.388786e-06
1.403600e-09,-9.889207e-07,7.785012e-07,1.068060e-06,1.117481e-06,-1.407040e-06
1.403800e-09,-9.911721e-07,7.608120e-07,1.085269e-06,1.101347e-06,-1.425804e-06
1.404000e-09,-9.933776e-07,7.431348e-07,1.103165e-06,1.085063e-06,-1.445093e-06
1.404200e-09,-9.955365e-07,7.254687e-07,1.121776e-06,1.068621e-06,-1.464928e-06
1.404400e-09,-9.976485e-07,7.078081e-07,1.141133e-06,1.052008e-06,-1.485333e-06
1.404600e-09,-9.997138e-07,6.901445e-07,1.161276e-06,1.035206e-06,-1.506337e-06
1.404800e-09,-1.001734e-06,6.724686e-07,1.182247e-06,1.018196e-06,-1.527975e-06
1.405000e-09,-1.003710e-06,6.547725e-07,1.204098e-06,1.000958e-06,-1.550283e-06
1.405200e-09,-1.005646e-06,6.370515e-07,1.226881e-06,9.834767e-07,-1.573306e-06
1.405400e-09,-1.007542e-06,6.193044e-07,1.250655e-06,9.657379e-07,-1.597089e-06
1.405600e-09,-1.009401e-06,6.015345e-07,1.275483e-06,9.477334e-07,-1.621682e-06
1.405800e-09,-1.011222e-06,5.837486e-07,1.301430e-06,9.294586e-07,-1.647140e-06
1.406000e-09,-1.013006e-06,5.659564e-07,1.328563e-06,9.109122e-07,-1.673519e-06
1.406200e-09,-1.014750e-06,5.481692e-07,1.356953e-06,8.920949e-07,-1.700879e-06
1.406400e-09,-1.016450e-06,5.303992e-07,1.386673e-06,8.730075e-07,-1.729281e-06
1.406600e-09,-1.018101e-06,5.126585e-07,1.417799e-06,8.536499e-07,-1.758790e-06
1.406800e-09,-1.019701e-06,4.949585e-07,1.450413e-06,8.340195e-07,-1.789474e-06
1.407000e-09,-1.021244e-06,4.773096e-07,1.484600e-06,8.141103e-07,-1.821401e-06
1.407200e-09,-1.022729e-06,4.597218e-07,1.520454e-06,7.939126e-07,-1.854645e-06
1.407400e-09,-1.024154e-06,4.422040e-07,1.558075e-06,7.734129e-07,-1.889284e-06
1.407600e-09,-1.025518e-06,4.247654e-07,1.597570e-06,7.525946e-07,-1.925399e-06
1.407800e-09,-1.026823e-06,4.074149e-07,1.639058e-06,7.314380e-07,-1.963081e-06
1.408000e-09,-1.028068e-06,3.901623e-07,1.682667e-06,7.099220e-07,-2.002427e-06
1.408200e-09,-1.029253e-06,3.730187e-07,1.728536e-06,6.880245e-07,-2.043542e-06
1.408400e-09,-1.030378e-06,3.559966e-07,1.776818e-06,6.657234e-07,-2.086545e-06
1.408600e-09,-1.031440e-06,3.391112e-07,1.827679e-06,6.429974e-07,-2.131565e-06
1.408800e-09,-1.032436e-06,3.223807e-07,1.881300e-06,6.198262e-07,-2.178746e-06
1.409000e-09,-1.033362e-06,3.058271e-07,1.937881e-06,5.961908e-07,-2.228245e-06
1.409200e-09,-1.034210e-06,2.894764e-07,1.997640e-06,5.720734e-07,-2.280237e-06
1.409400e-09,-1.034976e-06,2.733595e-07,2.060815e-06,5.474567e-07,-2.334913e-06
1.409600e-09,-1.035652e-06,2.575119e-07,2.127672e-06,5.223233e-07,-2.392483e-06
1.409800e-09,-1.036231e-06,2.419744e-07,2.198499e-06,4.966551e-07,-2.453179e-06
1.410000e-09,-1.036706e-06,2.267925e-07,2.273616e-06,4.704322e-07,-2.517255e-06
1.410200e-09,-1.037069e-06,2.120169e-07,2.353375e-06,4.436320e-07,-2.584990e-06
1.410400e-09,-1.037312e-06,1.977035e-07,2.438165e-06,4.162287e-07,-2.656690e-06
1.410600e-09,-1.037424e-06,1.839136e-07,2.528417e-06,3.881927e-07,-2.732696e-06
1.410800e-09,-1.037396e-06,1.707153e-07,2.624604e-06,3.594901e-07,-2.813379e-06
1.411000e-09,-1.037214e-06,1.581840e-07,2.727255e-06,3.300829e-07,-2.899154e-06
1.411200e-09,-1.036863e-06,1.464045e-07,2.836954e-06,2.999289e-07,-2.990479e-06
1.411400e-09,-1.036329e-06,1.354727e-07,2.954352e-06,2.689821e-07,-3.087861e-06
1.411600e-09,-1.035591e-06,1.254976e-07,3.080171e-06,2.371925e-07,-3.191866e-06
1.411800e-09,-1.034629e-06,1.166046e-07,3.215222e-06,2.045068e-07,-3.303124e-06
1.412000e-09,-1.033418e-06,1.089372e-07,3.360405e-06,1.708681e-07,-3.422336e-06
1.412200e-09,-1.031931e-06,1.026607e-07,3.516733e-06,1.362161e-07,-3.550289e-06
1.412400e-09,-1.030138e-06,9.796465e-08,3.685339e-06,1.004865e-07,-3.687861e-06
1.412600e-09,-1.028001e-06,9.506633e-08,3.867496e-06,6.361102e-08,-3.836041e-06
1.412800e-09,-1.025480e-06,9.421433e-08,4.064636e-06,2.551635e-08,-3.995938e-06
1.413000e-09,-1.022528e-06,9.569229e-08,4.278370e-06,-1.387649e-08,-4.168801e-06
1.413200e-09,-1.019089e-06,9.982318e-08,4.510513e-06,-5.465299e-08,-4.356037e-06
1.413400e-09,-1.015102e-06,1.069736e-07,4.763114e-06,-9.690618e-08,-4.559235e-06
1.413600e-09,-1.010496e-06,1.175586e-07,5.038483e-06,-1.407376e-07,-4.780187e-06
1.413800e-09,-1.005190e-06,1.320450e-07,5.339225e-06,-1.862582e-07,-5.020922e-06
1.414000e-09,-9.990940e-07,1.509555e-07,5.668275e-06,-2.335894e-07,-5.283730e-06
1.414200e-09,-9.921083e-07,1.748688e-07,6.028935e-06,-2.828634e-07,-5.571203e-06
1.414400e-09,-9.841216e-07,2.044170e-07,6.424908e-06,-3.342240e-07,-5.886267e-06
1.414600e-09,-9.750133e-07,2.402762e-07,6.860327e-06,-3.878260e-07,-6.232225e-06
1.414800e-09,-9.646549e-07,2.831467e-07,7.339774e-06,-4.438348e-07,-6.612793e-06
1.415000e-09,-9.529144e-07,3.337168e-07,7.868277e-06,-5.024233e-07,-7.032137e-06
1.415200e-09,-9.396633e-07,3.926018e-07,8.451273e-06,-5.637687e-07,-7.494902e-06
1.415400e-09,-9.247891e-07,4.602447e-07,9.094510e-06,-6.280440e-07,-8.006222e-06
1.415600e-09,-9.082157e-07,5.367624e-07,9.803867e-06,-6.954077e-07,-8.571697e-06
1.415800e-09,-8.899342e-07,6.217140e-07,1.058503e-05,-7.659847e-07,-9.197330e-06
1.416000e-09,-8.700497e-07,7.137644e-07,1.144298e-05,-8.398409e-07,-9.889375e-06
1.416200e-09,-8.488483e-07,8.102156e-07,1.238123e-05,-9.169457e-07,-1.065407e-05
1.416400e-09,-8.268902e-07,9.063918e-07,1.340071e-05,-9.971225e-07,-1.149719e-05
1.416600e-09,-8.051298e-07,9.948974e-07,1.449825e-05,-1.079988e-06,-1.242336e-05
1.416800e-09,-7.850591e-07,1.064843e-06,1.566475e-05,-1.164884e-06,-1.343502e-05
1.417000e-09,-7.688554e-07,1.101256e-06,1.688312e-05,-1.250826e-06,-1.453104e-05
1.417200e-09,-7.594920e-07,1.085065e-06,1.812639e-05,-1.336481e-06,-1.570485e-05
1.417400e-09,-7.607450e-07,9.941662e-07,1.935673e-05,-1.420245e-06,-1.694232e-05
1.417600e-09,-7.770065e-07,8.060790e-07,2.052611e-05,-1.500439e-06,-1.821959e-05
1.417800e-09,-8.128222e-07,5.023270e-07,2.157938e-05,-1.575677e-06,-1.950137e-05
1.418000e-09,-8.721203e-07,7.393851e-08,2.246006e-05,-1.645380e-06,-2.074075e-05
1.418200e-09,-9.572045e-07,-4.734451e-07,2.311806e-05,-1.710343e-06,-2.188116e-05
1.418400e-09,-1.067708e-06,-1.116908e-06,2.351771e-05,-1.773203e-06,-2.286142e-05
1.418600e-09,-1.199802e-06,-1.817727e-06,2.364436e-05,-1.838629e-06,-2.362345e-05
1.418800e-09,-1.345975e-06,-2.527283e-06,2.350741e-05,-1.913116e-06,-2.412157e-05
1.419000e-09,-1.495585e-06,-3.195957e-06,2.313945e-05,-2.004360e-06,-2.433105e-05
1.419200e-09,-1.636213e-06,-3.782289e-06,2.259166e-05,-2.120334e-06,-2.425362e-05
1.419400e-09,-1.755625e-06,-4.259567e-06,2.192704e-05,-2.268254e-06,-2.391836e-05
1.419600e-09,-1.843932e-06,-4.618126e-06,2.121314e-05,-2.453660e-06,-2.337760e-05
1.419800e-09,-1.895460e-06,-4.863299e-06,2.051578e-05,-2.679822e-06,-2.269925e-05
1.420000e-09,-1.909866e-06,-5.010530e-06,1.989457e-05,-2.947568e-06,-2.195753e-05
1.420200e-09,-1.892200e-06,-5.079816e-06,1.940016e-05,-3.255580e-06,-2.122440e-05
1.420400e-09,-1.851883e-06,-5.091465e-06,1.907287e-05,-3.601071e-06,-2.056326e-05
1.420600e-09,-1.800831e-06,-5.064264e-06,1.894186e-05,-3.980701e-06,-2.002542e-05
1.420800e-09,-1.751198e-06,-5.016063e-06,1.902446e-05,-4.391542e-06,-1.964898e-05
1.421000e-09,-1.713311e-06,-4.965962e-06,1.932519e-05,-4.831900e-06,-1.945925e-05
1.421200e-09,-1.694299e-06,-4.936873e-06,1.983446e-05,-5.301828e-06,-1.946950e-05
1.421400e-09,-1.697732e-06,-4.957216e-06,2.052736e-05,-5.803243e-06,-1.968133e-05
1.421600e-09,-1.724279e-06,-5.060812e-06,2.136303e-05,-6.339681e-06,-2.008416e-05
1.421800e-09,-1.773089e-06,-5.284438e-06,2.228547e-05,-6.915774e-06,-2.065413e-05
1.422000e-09,-1.843387e-06,-5.663065e-06,2.322650e-05,-7.536605e-06,-2.135296e-05
1.422200e-09,-1.935697e-06,-6.223440e-06,2.411160e-05,-8.207086e-06,-2.212796e-05
1.422400e-09,-2.052226e-06,-6.977395e-06,2.486820e-05,-8.931377e-06,-2.291422e-05
1.422600e-09,-2.196224e-06,-7.916771e-06,2.543528e-05,-9.712259e-06,-2.363979e-05
1.422800e-09,-2.370471e-06,-9.011725e-06,2.577232e-05,-1.055022e-05,-2.423382e-05
1.423000e-09,-2.575336e-06,-1.021330e-05,2.586520e-05,-1.144201e-05,-2.463650e-05
1.423200e-09,-2.807027e-06,-1.145961e-05,2.572769e-05,-1.237857e-05,-2.480873e-05
1.423400e-09,-3.056590e-06,-1.268378e-05,2.539803e-05,-1.334258e-05,-2.473923e-05
1.423600e-09,-3.310038e-06,-1.382127e-05,2.493195e-05,-1.430633e-05,-2.444689e-05
1.423800e-09,-3.549690e-06,-1.481513e-05,2.439396e-05,-1.523108e-05,-2.397801e-05
1.424000e-09,-3.756508e-06,-1.561907e-05,2.384899e-05,-1.606907e-05,-2.339899e-05
1.424200e-09,-3.912961e-06,-1.619909e-05,2.335605e-05,-1.676885e-05,-2.278629e-05
1.424400e-09,-4.005849e-06,-1.653494e-05,2.296421e-05,-1.728325e-05,-2.221590e-05
1.424600e-09,-4.028513e-06,-1.662174e-05,2.271069e-05,-1.757828e-05,-2.175416e-05
1.424800e-09,-3.981986e-06,-1.647131e-05,2.262019e-05,-1.764029e-05,-2.145122e-05
1.425000e-09,-3.874875e-06,-1.611227e-05,2.270441e-05,-1.747939e-05,-2.133729e-05
1.425200e-09,-3.722057e-06,-1.558839e-05,2.296127e-05,-1.712822e-05,-2.142144e-05
1.425400e-09,-3.542461e-06,-1.495506e-05,2.337386e-05,-1.663663e-05,-2.169229e-05
1.425600e-09,-3.356425e-06,-1.427447e-05,2.390969e-05,-1.606416e-05,-2.212001e-05
1.425800e-09,-3.183091e-06,-1.361025e-05,2.452134e-05,-1.547219e-05,-2.265940e-05
1.426000e-09,-3.038296e-06,-1.302222e-05,2.514956e-05,-1.491776e-05,-2.325401e-05
1.426200e-09,-2.933224e-06,-1.256165e-05,2.572946e-05,-1.444964e-05,-2.384147e-05
1.426400e-09,-2.873914e-06,-1.226750e-05,2.619906e-05,-1.410648e-05,-2.436008e-05
1.426600e-09,-2.861555e-06,-1.216371e-05,2.650891e-05,-1.391653e-05,-2.475609e-05
1.426800e-09,-2.893348e-06,-1.225801e-05,2.663030e-05,-1.389770e-05,-2.499061e-05
1.427000e-09,-2.963670e-06,-1.254218e-05,2.655997e-05,-1.405730e-05,-2.504485e-05
1.427200e-09,-3.065215e-06,-1.299342e-05,2.632026e-05,-1.439111e-05,-2.492256e-05
1.427400e-09,-3.189894e-06,-1.357626e-05,2.595459e-05,-1.488183e-05,-2.464902e-05
1.427600e-09,-3.329343e-06,-1.424479e-05,2.551981e-05,-1.549765e-05,-2.426696e-05
1.427800e-09,-3.475028e-06,-1.494498e-05,2.507725e-05,-1.619194e-05,-2.383029e-05
1.428000e-09,-3.618115e-06,-1.561791e-05,2.468436e-05,-1.690537e-05,-2.339691e-05
1.428200e-09,-3.749325e-06,-1.620456e-05,2.438829e-05,-1.757109e-05,-2.302175e-05
1.428400e-09,-3.859054e-06,-1.665217e-05,2.422182e-05,-1.812322e-05,-2.275078e-05
1.428600e-09,-3.937939e-06,-1.692165e-05,2.420158e-05,-1.850684e-05,-2.261639e-05
1.428800e-09,-3.977920e-06,-1.699396e-05,2.432784e-05,-1.868742e-05,-2.263438e-05
1.429000e-09,-3.973622e-06,-1.687367e-05,2.458554e-05,-1.865677e-05,-2.280244e-05
1.429200e-09,-3.923768e-06,-1.658843e-05,2.494604e-05,-1.843415e-05,-2.310032e-05
1.429400e-09,-3.832218e-06,-1.618413e-05,2.536985e-05,-1.806208e-05,-2.349190e-05
