time,"I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
2.720000e-10,-2.980751e-05,-2.621320e-05,-7.016980e-05,-7.004778e-05,-2.621320e-05,-2.092729e-05,-5.285911e-06
2.722500e-10,-2.919453e-05,-2.628613e-05,-6.875009e-05,-6.854824e-05,-2.628613e-05,-2.095069e-05,-5.335437e-06
2.725000e-10,-2.856014e-05,-2.636110e-05,-6.726728e-05,-6.700775e-05,-2.636110e-05,-2.095204e-05,-5.409060e-06
2.727500e-10,-2.790512e-05,-2.643815e-05,-6.571972e-05,-6.543115e-05,-2.643815e-05,-2.092601e-05,-5.512148e-06
2.730000e-10,-2.723059e-05,-2.651699e-05,-6.410682e-05,-6.382382e-05,-2.651699e-05,-2.086759e-05,-5.649395e-06
2.732500e-10,-2.653800e-05,-2.659701e-05,-6.242912e-05,-6.219161e-05,-2.659701e-05,-2.077231e-05,-5.824693e-06
2.735000e-10,-2.582906e-05,-2.667733e-05,-6.068827e-05,-6.054066e-05,-2.667733e-05,-2.063627e-05,-6.041054e-06
2.737500e-10,-2.510574e-05,-2.675686e-05,-5.888698e-05,-5.887727e-05,-2.675686e-05,-2.045631e-05,-6.300551e-06
2.740000e-10,-2.437015e-05,-2.683439e-05,-5.702892e-05,-5.720765e-05,-2.683439e-05,-2.023011e-05,-6.604282e-06
2.742500e-10,-2.362455e-05,-2.690869e-05,-5.511871e-05,-5.553781e-05,-2.690869e-05,-1.995639e-05,-6.952309e-06
2.745000e-10,-2.287129e-05,-2.697858e-05,-5.316189e-05,-5.387338e-05,-2.697858e-05,-1.963499e-05,-7.343591e-06
2.747500e-10,-2.211280e-05,-2.704295e-05,-5.116501e-05,-5.221950e-05,-2.704295e-05,-1.926708e-05,-7.775876e-06
2.750000e-10,-2.135159e-05,-2.710081e-05,-4.913566e-05,-5.058081e-05,-2.710081e-05,-1.885524e-05,-8.245569e-06
2.752500e-10,-2.059030e-05,-2.715124e-05,-4.708272e-05,-4.896142e-05,-2.715124e-05,-1.840365e-05,-8.747589e-06
2.755000e-10,-1.983175e-05,-2.719332e-05,-4.501650e-05,-4.736503e-05,-2.719332e-05,-1.791809e-05,-9.275229e-06
2.757500e-10,-1.907899e-05,-2.722611e-05,-4.294896e-05,-4.579502e-05,-2.722611e-05,-1.740606e-05,-9.820047e-06
2.760000e-10,-1.833538e-05,-2.724854e-05,-4.089381e-05,-4.425460e-05,-2.724854e-05,-1.687671e-05,-1.037184e-05
2.762500e-10,-1.760461e-05,-2.725940e-05,-3.886656e-05,-4.274698e-05,-2.725940e-05,-1.634071e-05,-1.091869e-05
2.765000e-10,-1.689074e-05,-2.725731e-05,-3.688438e-05,-4.127546e-05,-2.725731e-05,-1.581007e-05,-1.144724e-05
2.767500e-10,-1.619808e-05,-2.724070e-05,-3.496575e-05,-3.984353e-05,-2.724070e-05,-1.529769e-05,-1.194301e-05
2.770000e-10,-1.553114e-05,-2.720797e-05,-3.312981e-05,-3.845487e-05,-2.720797e-05,-1.481694e-05,-1.239102e-05
2.772500e-10,-1.489439e-05,-2.715748e-05,-3.139548e-05,-3.711320e-05,-2.715748e-05,-1.438094e-05,-1.277655e-05
2.775000e-10,-1.429201e-05,-2.708777e-05,-2.978037e-05,-3.582211e-05,-2.708777e-05,-1.400176e-05,-1.308601e-05
2.777500e-10,-1.372759e-05,-2.699763e-05,-2.829940e-05,-3.458480e-05,-2.699763e-05,-1.368959e-05,-1.330804e-05
2.780000e-10,-1.320376e-05,-2.688628e-05,-2.696342e-05,-3.340371e-05,-2.688628e-05,-1.345178e-05,-1.343450e-05
2.782500e-10,-1.272187e-05,-2.675346e-05,-2.577792e-05,-3.228019e-05,-2.675346e-05,-1.329200e-05,-1.346145e-05
2.785000e-10,-1.228173e-05,-2.659947e-05,-2.474185e-05,-3.121421e-05,-2.659947e-05,-1.320950e-05,-1.338997e-05
2.787500e-10,-1.188139e-05,-2.642520e-05,-2.384697e-05,-3.020417e-05,-2.642520e-05,-1.319862e-05,-1.322658e-05
2.790000e-10,-1.151711e-05,-2.623202e-05,-2.307765e-05,-2.924681e-05,-2.623202e-05,-1.324871e-05,-1.298331e-05
2.792500e-10,-1.118350e-05,-2.602162e-05,-2.241139e-05,-2.833730e-05,-2.602162e-05,-1.334436e-05,-1.267725e-05
2.795000e-10,-1.087376e-05,-2.579580e-05,-2.182004e-05,-2.746953e-05,-2.579580e-05,-1.346623e-05,-1.232957e-05
2.797500e-10,-1.058018e-05,-2.555619e-05,-2.127163e-05,-2.663646e-05,-2.555619e-05,-1.359220e-05,-1.196399e-05
2.800000e-10,-1.029470e-05,-2.530392e-05,-2.073291e-05,-2.583064e-05,-2.530392e-05,-1.369907e-05,-1.160485e-05
2.802500e-10,-1.000957e-05,-2.503933e-05,-2.017211e-05,-2.504477e-05,-2.503933e-05,-1.376449e-05,-1.127484e-05
2.805000e-10,-9.718028e-06,-2.476173e-05,-1.956186e-05,-2.427217e-05,-2.476173e-05,-1.376901e-05,-1.099272e-05
2.807500e-10,-9.414923e-06,-2.446916e-05,-1.888189e-05,-2.350723e-05,-2.446916e-05,-1.369803e-05,-1.077113e-05
2.810000e-10,-9.097150e-06,-2.415834e-05,-1.812114e-05,-2.274562e-05,-2.415834e-05,-1.354348e-05,-1.061486e-05
2.812500e-10,-8.763931e-06,-2.382470e-05,-1.727902e-05,-2.198446e-05,-2.382470e-05,-1.330485e-05,-1.051985e-05
2.815000e-10,-8.416808e-06,-2.346250e-05,-1.636551e-05,-2.122213e-05,-2.346250e-05,-1.298950e-05,-1.047301e-05
2.817500e-10,-8.059366e-06,-2.306518e-05,-1.540010e-05,-2.045802e-05,-2.306518e-05,-1.261199e-05,-1.045318e-05
2.820000e-10,-7.696685e-06,-2.262563e-05,-1.440937e-05,-1.969213e-05,-2.262563e-05,-1.219258e-05,-1.043305e-05
2.822500e-10,-7.334571e-06,-2.213673e-05,-1.342366e-05,-1.892448e-05,-2.213673e-05,-1.175472e-05,-1.038201e-05
2.825000e-10,-6.978663e-06,-2.159171e-05,-1.247289e-05,-1.815472e-05,-2.159171e-05,-1.132207e-05,-1.026964e-05
2.827500e-10,-6.633514e-06,-2.098457e-05,-1.158230e-05,-1.738166e-05,-2.098457e-05,-1.091511e-05,-1.006946e-05
2.830000e-10,-6.301804e-06,-2.031039e-05,-1.076859e-05,-1.660305e-05,-2.031039e-05,-1.054808e-05,-9.762307e-06
2.832500e-10,-5.983792e-06,-1.956550e-05,-1.003701e-05,-1.581565e-05,-1.956550e-05,-1.022646e-05,-9.339039e-06
2.835000e-10,-5.677117e-06,-1.874746e-05,-9.380060e-06,-1.501540e-05,-1.874746e-05,-9.945539e-06,-8.801918e-06
2.837500e-10,-5.376997e-06,-1.785500e-05,-8.777957e-06,-1.419792e-05,-1.785500e-05,-9.690524e-06,-8.164480e-06
2.840000e-10,-5.076829e-06,-1.688784e-05,-8.201067e-06,-1.335913e-05,-1.688784e-05,-9.438066e-06,-7.449773e-06
2.842500e-10,-4.769114e-06,-1.584646e-05,-7.613983e-06,-1.249583e-05,-1.584646e-05,-9.159339e-06,-6.687116e-06
2.845000e-10,-4.446586e-06,-1.473210e-05,-6.980775e-06,-1.160628e-05,-1.473210e-05,-8.824256e-06,-5.907848e-06
