time,"I(RIN1)","I(RIN2)","I(LOUT)"
7.920000e-11,-5.000150e-06,-5.000150e-06,3.984598e-08
7.940000e-11,-5.000260e-06,-5.000260e-06,4.485729e-08
7.960000e-11,-5.000339e-06,-5.000339e-06,4.858140e-08
7.980000e-11,-5.000384e-06,-5.000384e-06,5.048665e-08
8.000000e-11,-5.000395e-06,-5.000395e-06,5.029691e-08
8.020000e-11,-5.000374e-06,-5.000374e-06,4.803665e-08
8.040000e-11,-5.000327e-06,-5.000327e-06,4.403002e-08
8.060000e-11,-5.000257e-06,-5.000257e-06,3.885367e-08
8.080000e-11,-5.000172e-06,-5.000172e-06,3.325065e-08
8.100000e-11,-5.000079e-06,-5.000079e-06,2.801868e-08
8.120000e-11,-4.999984e-06,-4.999984e-06,2.389054e-08
8.140000e-11,-4.999894e-06,-4.999894e-06,2.142522e-08
8.160000e-11,-4.999816e-06,-4.999816e-06,2.092687e-08
8.180000e-11,-4.999753e-06,-4.999753e-06,2.240396e-08
8.200000e-11,-4.999710e-06,-4.999710e-06,2.557438e-08
8.220000e-11,-4.999691e-06,-4.999691e-06,2.991506e-08
8.240000e-11,-4.999696e-06,-4.999696e-06,3.474762e-08
8.260000e-11,-4.999726e-06,-4.999726e-06,3.934571e-08
8.280000e-11,-4.999778e-06,-4.999778e-06,4.304695e-08
8.300000e-11,-4.999849e-06,-4.999849e-06,4.535165e-08
8.320000e-11,-4.999932e-06,-4.999932e-06,4.599318e-08
8.340000e-11,-5.000022e-06,-5.000022e-06,4.496975e-08
8.360000e-11,-5.000111e-06,-5.000111e-06,4.253363e-08
8.380000e-11,-5.000192e-06,-5.000192e-06,3.914099e-08
8.400000e-11,-5.000256e-06,-5.000256e-06,3.537149e-08
8.420000e-11,-5.000298e-06,-5.000298e-06,3.183153e-08
8.440000e-11,-5.000313e-06,-5.000313e-06,2.905724e-08
8.460000e-11,-5.000299e-06,-5.000299e-06,2.743269e-08
8.480000e-11,-5.000257e-06,-5.000257e-06,2.713600e-08
8.500000e-11,-5.000190e-06,-5.000190e-06,2.812104e-08
8.520000e-11,-5.000104e-06,-5.000104e-06,3.013620e-08
8.540000e-11,-5.000006e-06,-5.000006e-06,3.277589e-08
8.560000e-11,-4.999907e-06,-4.999907e-06,3.555500e-08
8.580000e-11,-4.999815e-06,-4.999815e-06,3.799322e-08
8.600000e-11,-4.999740e-06,-4.999740e-06,3.969492e-08
8.620000e-11,-4.999691e-06,-4.999691e-06,4.041156e-08
8.640000e-11,-4.999672e-06,-4.999672e-06,4.007689e-08
8.660000e-11,-4.999686e-06,-4.999686e-06,3.881008e-08
8.680000e-11,-4.999732e-06,-4.999732e-06,3.688748e-08
8.700000e-11,-4.999806e-06,-4.999806e-06,3.468875e-08
8.720000e-11,-4.999900e-06,-4.999900e-06,3.262741e-08
8.740000e-11,-5.000006e-06,-5.000006e-06,3.107797e-08
8.760000e-11,-5.000112e-06,-5.000112e-06,3.031213e-08
8.780000e-11,-5.000206e-06,-5.000206e-06,3.045445e-08
8.800000e-11,-5.000280e-06,-5.000280e-06,3.146459e-08
8.820000e-11,-5.000324e-06,-5.000324e-06,3.314820e-08
8.840000e-11,-5.000334e-06,-5.000334e-06,3.519405e-08
8.860000e-11,-5.000309e-06,-5.000309e-06,3.723019e-08
8.880000e-11,-5.000251e-06,-5.000251e-06,3.888944e-08
8.900000e-11,-5.000166e-06,-5.000166e-06,3.987271e-08
8.920000e-11,-5.000063e-06,-5.000063e-06,3.999962e-08
8.940000e-11,-4.999955e-06,-4.999955e-06,3.923811e-08
8.960000e-11,-4.999851e-06,-4.999851e-06,3.770858e-08
8.980000e-11,-4.999764e-06,-4.999764e-06,3.566228e-08
9.000000e-11,-4.999704e-06,-4.999704e-06,3.343802e-08
9.020000e-11,-4.999676e-06,-4.999676e-06,3.140503e-08
9.040000e-11,-4.999683e-06,-4.999683e-06,2.990132e-08
9.060000e-11,-4.999724e-06,-4.999724e-06,2.917823e-08
9.080000e-11,-4.999795e-06,-4.999795e-06,2.935981e-08
9.100000e-11,-4.999888e-06,-4.999888e-06,3.042365e-08
9.120000e-11,-4.999991e-06,-4.999991e-06,3.220574e-08
9.140000e-11,-5.000094e-06,-5.000094e-06,3.442819e-08
9.160000e-11,-5.000184e-06,-5.000184e-06,3.674481e-08
9.180000e-11,-5.000253e-06,-5.000253e-06,3.879693e-08
9.200000e-11,-5.000293e-06,-5.000293e-06,4.027011e-08
9.220000e-11,-5.000300e-06,-5.000300e-06,4.094293e-08
9.240000e-11,-5.000274e-06,-5.000274e-06,4.072000e-08
9.260000e-11,-5.000219e-06,-5.000219e-06,3.964455e-08
9.280000e-11,-5.000141e-06,-5.000141e-06,3.788904e-08
9.300000e-11,-5.000050e-06,-5.000050e-06,3.572589e-08
9.320000e-11,-4.999955e-06,-4.999955e-06,3.348342e-08
9.340000e-11,-4.999869e-06,-4.999869e-06,3.149440e-08
9.360000e-11,-4.999799e-06,-4.999799e-06,3.004537e-08
9.380000e-11,-4.999753e-06,-4.999753e-06,2.933460e-08
9.400000e-11,-4.999735e-06,-4.999735e-06,2.944490e-08
9.420000e-11,-4.999747e-06,-4.999747e-06,3.033493e-08
9.440000e-11,-4.999786e-06,-4.999786e-06,3.184972e-08
9.460000e-11,-4.999847e-06,-4.999847e-06,3.374796e-08
9.480000e-11,-4.999922e-06,-4.999922e-06,3.574131e-08
9.500000e-11,-5.000003e-06,-5.000003e-06,3.753920e-08
9.520000e-11,-5.000080e-06,-5.000080e-06,3.889202e-08
9.540000e-11,-5.000146e-06,-5.000146e-06,3.962624e-08
9.560000e-11,-5.000193e-06,-5.000193e-06,3.966656e-08
9.580000e-11,-5.000218e-06,-5.000218e-06,3.904219e-08
9.600000e-11,-5.000218e-06,-5.000218e-06,3.787730e-08
9.620000e-11,-5.000195e-06,-5.000195e-06,3.636772e-08
9.640000e-11,-5.000153e-06,-5.000153e-06,3.474829e-08
9.660000e-11,-5.000096e-06,-5.000096e-06,3.325606e-08
9.680000e-11,-5.000031e-06,-5.000031e-06,3.209545e-08
9.700000e-11,-4.999966e-06,-4.999966e-06,3.141012e-08
9.720000e-11,-4.999908e-06,-4.999908e-06,3.126570e-08
9.740000e-11,-4.999862e-06,-4.999862e-06,3.164516e-08
9.760000e-11,-4.999833e-06,-4.999833e-06,3.245676e-08
9.780000e-11,-4.999822e-06,-4.999822e-06,3.355258e-08
9.800000e-11,-4.999831e-06,-4.999831e-06,3.475420e-08
9.820000e-11,-4.999856e-06,-4.999856e-06,3.588115e-08
9.840000e-11,-4.999895e-06,-4.999895e-06,3.677767e-08
9.860000e-11,-4.999943e-06,-4.999943e-06,3.733387e-08
9.880000e-11,-4.999994e-06,-4.999994e-06,3.749850e-08
9.900000e-11,-5.000043e-06,-5.000043e-06,3.728200e-08
9.920000e-11,-5.000086e-06,-5.000086e-06,3.675008e-08
9.940000e-11,-5.000117e-06,-5.000117e-06,3.600947e-08
9.960000e-11,-5.000136e-06,-5.000136e-06,3.518863e-08
9.980000e-11,-5.000140e-06,-5.000140e-06,3.441664e-08
1.000000e-10,-5.000129e-06,-5.000129e-06,3.380377e-08
1.002000e-10,-5.000072e-06,-5.000072e-06,3.376701e-08
1.004000e-10,-5.000071e-06,-5.000071e-06,3.431057e-08
1.006000e-10,-5.000173e-06,-5.000173e-06,3.544491e-08
1.008000e-10,-5.000400e-06,-5.000400e-06,3.716794e-08
1.010000e-10,-5.000725e-06,-5.000725e-06,3.940420e-08
1.012000e-10,-5.001075e-06,-5.001075e-06,4.199080e-08
1.014000e-10,-5.001357e-06,-5.001357e-06,4.470116e-08
1.016000e-10,-5.001503e-06,-5.001503e-06,4.728672e-08
1.018000e-10,-5.001484e-06,-5.001484e-06,4.952277e-08
1.020000e-10,-5.001320e-06,-5.001320e-06,5.124881e-08
1.022000e-10,-5.001062e-06,-5.001062e-06,5.239643e-08
1.024000e-10,-5.000771e-06,-5.000771e-06,5.300034e-08
1.026000e-10,-5.000493e-06,-5.000493e-06,5.319106e-08
1.028000e-10,-5.000259e-06,-5.000259e-06,5.317067e-08
1.030000e-10,-5.000081e-06,-5.000081e-06,5.317640e-08
1.032000e-10,-4.999966e-06,-4.999966e-06,5.343812e-08
1.034000e-10,-4.999921e-06,-4.999921e-06,5.413752e-08
1.036000e-10,-4.999954e-06,-4.999954e-06,5.537589e-08
1.038000e-10,-5.000068e-06,-5.000068e-06,5.715602e-08
1.040000e-10,-5.000251e-06,-5.000251e-06,5.938125e-08
1.042000e-10,-5.000477e-06,-5.000477e-06,6.187166e-08
1.044000e-10,-5.000702e-06,-5.000702e-06,6.439451e-08
1.046000e-10,-5.000881e-06,-5.000881e-06,6.670369e-08
1.048000e-10,-5.000978e-06,-5.000978e-06,6.858125e-08
1.050000e-10,-5.000973e-06,-5.000973e-06,6.987429e-08
1.052000e-10,-5.000872e-06,-5.000872e-06,7.052063e-08
1.054000e-10,-5.000699e-06,-5.000699e-06,7.055944e-08
1.056000e-10,-5.000488e-06,-5.000488e-06,7.012503e-08
1.058000e-10,-5.000276e-06,-5.000276e-06,6.942507e-08
1.060000e-10,-5.000096e-06,-5.000096e-06,6.870703e-08
1.062000e-10,-4.999969e-06,-4.999969e-06,6.821836e-08
1.064000e-10,-4.999910e-06,-4.999910e-06,6.816696e-08
1.066000e-10,-4.999922e-06,-4.999922e-06,6.868822e-08
1.068000e-10,-4.999998e-06,-4.999998e-06,6.982387e-08
1.070000e-10,-5.000125e-06,-5.000125e-06,7.151577e-08
1.072000e-10,-5.000280e-06,-5.000280e-06,7.361548e-08
1.074000e-10,-5.000436e-06,-5.000436e-06,7.590766e-08
1.076000e-10,-5.000563e-06,-5.000563e-06,7.814357e-08
1.078000e-10,-5.000639e-06,-5.000639e-06,8.007898e-08
1.080000e-10,-5.000649e-06,-5.000649e-06,8.151067e-08
1.082000e-10,-5.000593e-06,-5.000593e-06,8.230569e-08
1.084000e-10,-5.000482e-06,-5.000482e-06,8.241914e-08
1.086000e-10,-5.000341e-06,-5.000341e-06,8.189801e-08
1.088000e-10,-5.000194e-06,-5.000194e-06,8.087085e-08
1.090000e-10,-5.000068e-06,-5.000068e-06,7.952546e-08
1.092000e-10,-4.999983e-06,-4.999983e-06,7.807841e-08
1.094000e-10,-4.999950e-06,-4.999950e-06,7.674135e-08
1.096000e-10,-4.999968e-06,-4.999968e-06,7.568938e-08
1.098000e-10,-5.000030e-06,-5.000030e-06,7.503639e-08
1.100000e-10,-5.000119e-06,-5.000119e-06,7.482066e-08
1.102000e-10,-5.000218e-06,-5.000218e-06,7.500255e-08
1.104000e-10,-5.000305e-06,-5.000305e-06,7.547410e-08
1.106000e-10,-5.000364e-06,-5.000364e-06,7.607842e-08
1.108000e-10,-5.000385e-06,-5.000385e-06,7.663543e-08
1.110000e-10,-5.000364e-06,-5.000364e-06,7.696972e-08
1.112000e-10,-5.000306e-06,-5.000306e-06,7.693594e-08
1.114000e-10,-5.000224e-06,-5.000224e-06,7.643812e-08
1.116000e-10,-5.000135e-06,-5.000135e-06,7.544010e-08
1.118000e-10,-5.000056e-06,-5.000056e-06,7.396598e-08
1.120000e-10,-5.000002e-06,-5.000002e-06,7.209099e-08
1.122000e-10,-4.999980e-06,-4.999980e-06,6.992482e-08
1.124000e-10,-4.999991e-06,-4.999991e-06,6.759030e-08
1.126000e-10,-5.000030e-06,-5.000030e-06,6.520122e-08
1.128000e-10,-5.000085e-06,-5.000085e-06,6.284250e-08
1.130000e-10,-5.000141e-06,-5.000141e-06,6.055610e-08
1.132000e-10,-5.000186e-06,-5.000186e-06,5.833424e-08
1.134000e-10,-5.000209e-06,-5.000209e-06,5.612085e-08
1.136000e-10,-5.000205e-06,-5.000205e-06,5.382044e-08
1.138000e-10,-5.000174e-06,-5.000174e-06,5.131266e-08
1.140000e-10,-5.000123e-06,-5.000123e-06,4.846992e-08
1.142000e-10,-5.000062e-06,-5.000062e-06,4.517507e-08
1.144000e-10,-5.000003e-06,-5.000003e-06,4.133630e-08
1.146000e-10,-4.999956e-06,-4.999956e-06,3.689707e-08
1.148000e-10,-4.999930e-06,-4.999930e-06,3.183961e-08
1.150000e-10,-4.999926e-06,-4.999926e-06,2.618190e-08
1.152000e-10,-4.999942e-06,-4.999942e-06,1.996861e-08
1.154000e-10,-4.999971e-06,-4.999971e-06,1.325792e-08
1.156000e-10,-5.000002e-06,-5.000002e-06,6.106226e-09
1.158000e-10,-5.000026e-06,-5.000026e-06,-1.446840e-09
1.160000e-10,-5.000033e-06,-5.000033e-06,-9.390811e-09
1.162000e-10,-5.000018e-06,-5.000018e-06,-1.775257e-08
1.164000e-10,-4.999981e-06,-4.999981e-06,-2.659934e-08
1.166000e-10,-4.999926e-06,-4.999926e-06,-3.603633e-08
1.168000e-10,-4.999860e-06,-4.999860e-06,-4.619981e-08
1.170000e-10,-4.999792e-06,-4.999792e-06,-5.724709e-08
1.172000e-10,-4.999732e-06,-4.999732e-06,-6.934511e-08
1.174000e-10,-4.999684e-06,-4.999684e-06,-8.265988e-08
1.176000e-10,-4.999652e-06,-4.999652e-06,-9.734842e-08
1.178000e-10,-4.999632e-06,-4.999632e-06,-1.135547e-07
1.180000e-10,-4.999619e-06,-4.999619e-06,-1.314100e-07
1.182000e-10,-4.999604e-06,-4.999604e-06,-1.510385e-07
1.184000e-10,-4.999576e-06,-4.999576e-06,-1.725660e-07
1.186000e-10,-4.999528e-06,-4.999528e-06,-1.961320e-07
1.188000e-10,-4.999452e-06,-4.999452e-06,-2.219025e-07
1.190000e-10,-4.999346e-06,-4.999346e-06,-2.500834e-07
1.192000e-10,-4.999212e-06,-4.999212e-06,-2.809313e-07
1.194000e-10,-4.999052e-06,-4.999052e-06,-3.147628e-07
1.196000e-10,-4.998872e-06,-4.998872e-06,-3.519603e-07
1.198000e-10,-4.998676e-06,-4.998676e-06,-3.929756e-07
1.200000e-10,-4.998467e-06,-4.998467e-06,-4.383319e-07
1.202000e-10,-4.998242e-06,-4.998242e-06,-4.886242e-07
1.204000e-10,-4.997997e-06,-4.997997e-06,-5.445211e-07
1.206000e-10,-4.997721e-06,-4.997721e-06,-6.067679e-07
1.208000e-10,-4.997403e-06,-4.997403e-06,-6.761931e-07
1.210000e-10,-4.997029e-06,-4.997029e-06,-7.537188e-07
1.212000e-10,-4.996587e-06,-4.996587e-06,-8.403760e-07
1.214000e-10,-4.996067e-06,-4.996067e-06,-9.373227e-07
1.216000e-10,-4.995465e-06,-4.995465e-06,-1.045867e-06
1.218000e-10,-4.994785e-06,-4.994785e-06,-1.167490e-06
1.220000e-10,-4.994040e-06,-4.994040e-06,-1.303870e-06
1.222000e-10,-4.993259e-06,-4.993259e-06,-1.456902e-06
1.224000e-10,-4.992487e-06,-4.992487e-06,-1.628711e-06
1.226000e-10,-4.991791e-06,-4.991791e-06,-1.821653e-06
1.228000e-10,-4.991259e-06,-4.991259e-06,-2.038304e-06
1.230000e-10,-4.991003e-06,-4.991003e-06,-2.281410e-06
1.232000e-10,-4.991145e-06,-4.991145e-06,-2.553809e-06
1.234000e-10,-4.991811e-06,-4.991811e-06,-2.858288e-06
1.236000e-10,-4.993102e-06,-4.993102e-06,-3.197349e-06
1.238000e-10,-4.995076e-06,-4.995076e-06,-3.572872e-06
1.240000e-10,-4.997719e-06,-4.997719e-06,-3.985630e-06
1.242000e-10,-5.000928e-06,-5.000928e-06,-4.434645e-06
1.244000e-10,-5.004494e-06,-5.004494e-06,-4.916415e-06
1.246000e-10,-5.008110e-06,-5.008110e-06,-5.424043e-06
1.248000e-10,-5.011391e-06,-5.011391e-06,-5.946422e-06
1.250000e-10,-5.013913e-06,-5.013913e-06,-6.467665e-06
1.252000e-10,-5.015274e-06,-5.015274e-06,-6.967035e-06
1.254000e-10,-5.015160e-06,-5.015160e-06,-7.419617e-06
1.256000e-10,-5.013410e-06,-5.013410e-06,-7.797899e-06
1.258000e-10,-5.010069e-06,-5.010069e-06,-8.074274e-06
1.260000e-10,-5.005411e-06,-5.005411e-06,-8.224260e-06
1.262000e-10,-4.999919e-06,-4.999919e-06,-8.230057e-06
1.264000e-10,-4.994233e-06,-4.994233e-06,-8.083937e-06
1.266000e-10,-4.989064e-06,-4.989064e-06,-7.790857e-06
1.268000e-10,-4.985081e-06,-4.985081e-06,-7.369769e-06
1.270000e-10,-4.982804e-06,-4.982804e-06,-6.853170e-06
1.272000e-10,-4.982515e-06,-4.982515e-06,-6.284719e-06
1.274000e-10,-4.984206e-06,-4.984206e-06,-5.715018e-06
1.276000e-10,-4.987585e-06,-4.987585e-06,-5.196049e-06
1.278000e-10,-4.992127e-06,-4.992127e-06,-4.775072e-06
1.280000e-10,-4.997175e-06,-4.997175e-06,-4.488961e-06
1.282000e-10,-5.002051e-06,-5.002051e-06,-4.359928e-06
1.284000e-10,-5.006173e-06,-5.006173e-06,-4.393359e-06
1.286000e-10,-5.009139e-06,-5.009139e-06,-4.578063e-06
1.288000e-10,-5.010770e-06,-5.010770e-06,-4.888834e-06
1.290000e-10,-5.011112e-06,-5.011112e-06,-5.290793e-06
1.292000e-10,-5.010383e-06,-5.010383e-06,-5.744665e-06
1.294000e-10,-5.008904e-06,-5.008904e-06,-6.212031e-06
1.296000e-10,-5.007012e-06,-5.007012e-06,-6.659623e-06
1.298000e-10,-5.004991e-06,-5.004991e-06,-7.062005e-06
1.300000e-10,-5.003025e-06,-5.003025e-06,-7.402390e-06
1.302000e-10,-5.001192e-06,-5.001192e-06,-7.671799e-06
1.304000e-10,-4.999483e-06,-4.999483e-06,-7.867097e-06
1.306000e-10,-4.997853e-06,-4.997853e-06,-7.988619e-06
1.308000e-10,-4.996265e-06,-4.996265e-06,-8.038082e-06
1.310000e-10,-4.994734e-06,-4.994734e-06,-8.017284e-06
1.312000e-10,-4.993349e-06,-4.993349e-06,-7.927821e-06
1.314000e-10,-4.992262e-06,-4.992262e-06,-7.771814e-06
1.316000e-10,-4.991659e-06,-4.991659e-06,-7.553348e-06
1.318000e-10,-4.991716e-06,-4.991716e-06,-7.280191e-06
1.320000e-10,-4.992547e-06,-4.992547e-06,-6.965264e-06
1.322000e-10,-4.994166e-06,-4.994166e-06,-6.627365e-06
1.324000e-10,-4.996470e-06,-4.996470e-06,-6.290765e-06
1.326000e-10,-4.999244e-06,-4.999244e-06,-5.983563e-06
1.328000e-10,-5.002190e-06,-5.002190e-06,-5.734912e-06
1.330000e-10,-5.004970e-06,-5.004970e-06,-5.571536e-06
1.332000e-10,-5.007258e-06,-5.007258e-06,-5.514096e-06
1.334000e-10,-5.008790e-06,-5.008790e-06,-5.574050e-06
1.336000e-10,-5.009396e-06,-5.009396e-06,-5.751535e-06
1.338000e-10,-5.009020e-06,-5.009020e-06,-6.034652e-06
1.340000e-10,-5.007723e-06,-5.007723e-06,-6.400288e-06
1.342000e-10,-5.005664e-06,-5.005664e-06,-6.816364e-06
1.344000e-10,-5.003077e-06,-5.003077e-06,-7.245184e-06
1.346000e-10,-5.000239e-06,-5.000239e-06,-7.647441e-06
1.348000e-10,-4.997439e-06,-4.997439e-06,-7.986333e-06
1.350000e-10,-4.994946e-06,-4.994946e-06,-8.231336e-06
1.352000e-10,-4.992990e-06,-4.992990e-06,-8.361229e-06
1.354000e-10,-4.991744e-06,-4.991744e-06,-8.366128e-06
1.356000e-10,-4.991310e-06,-4.991310e-06,-8.248372e-06
1.358000e-10,-4.991713e-06,-4.991713e-06,-8.022216e-06
1.360000e-10,-4.992902e-06,-4.992902e-06,-7.712321e-06
1.362000e-10,-4.994755e-06,-4.994755e-06,-7.351162e-06
1.364000e-10,-4.997088e-06,-4.997088e-06,-6.975578e-06
1.366000e-10,-4.999673e-06,-4.999673e-06,-6.622796e-06
1.368000e-10,-5.002258e-06,-5.002258e-06,-6.326435e-06
1.370000e-10,-5.004591e-06,-5.004591e-06,-6.112966e-06
1.372000e-10,-5.006440e-06,-5.006440e-06,-5.999127e-06
1.374000e-10,-5.007621e-06,-5.007621e-06,-5.990601e-06
1.376000e-10,-5.008013e-06,-5.008013e-06,-6.082097e-06
1.378000e-10,-5.007576e-06,-5.007576e-06,-6.258751e-06
1.380000e-10,-5.006354e-06,-5.006354e-06,-6.498556e-06
1.382000e-10,-5.004476e-06,-5.004476e-06,-6.775390e-06
1.384000e-10,-5.002145e-06,-5.002145e-06,-7.062171e-06
1.386000e-10,-4.999615e-06,-4.999615e-06,-7.333679e-06
1.388000e-10,-4.997168e-06,-4.997168e-06,-7.568737e-06
1.390000e-10,-4.995078e-06,-4.995078e-06,-7.751576e-06
1.392000e-10,-4.993577e-06,-4.993577e-06,-7.872392e-06
1.394000e-10,-4.992826e-06,-4.992826e-06,-7.927228e-06
1.396000e-10,-4.992893e-06,-4.992893e-06,-7.917373e-06
1.398000e-10,-4.993745e-06,-4.993745e-06,-7.848486e-06
1.400000e-10,-4.995251e-06,-4.995251e-06,-7.729622e-06
1.402000e-10,-4.997206e-06,-4.997206e-06,-7.572278e-06
1.404000e-10,-4.999359e-06,-4.999359e-06,-7.389535e-06
1.406000e-10,-5.001447e-06,-5.001447e-06,-7.195296e-06
1.408000e-10,-5.003238e-06,-5.003238e-06,-7.003598e-06
1.410000e-10,-5.004549e-06,-5.004549e-06,-6.827958e-06
1.412000e-10,-5.005276e-06,-5.005276e-06,-6.680710e-06
1.414000e-10,-5.005392e-06,-5.005392e-06,-6.572320e-06
1.416000e-10,-5.004943e-06,-5.004943e-06,-6.510697e-06
1.418000e-10,-5.004035e-06,-5.004035e-06,-6.500554e-06
1.420000e-10,-5.002810e-06,-5.002810e-06,-6.542903e-06
1.422000e-10,-5.001425e-06,-5.001425e-06,-6.634761e-06
1.424000e-10,-5.000032e-06,-5.000032e-06,-6.769158e-06
1.426000e-10,-4.998760e-06,-4.998760e-06,-6.935492e-06
1.428000e-10,-4.997711e-06,-4.997711e-06,-7.120230e-06
1.430000e-10,-4.996950e-06,-4.996950e-06,-7.307948e-06
1.432000e-10,-4.996514e-06,-4.996514e-06,-7.482605e-06
1.434000e-10,-4.996405e-06,-4.996405e-06,-7.628962e-06
1.436000e-10,-4.996606e-06,-4.996606e-06,-7.734007e-06
1.438000e-10,-4.997076e-06,-4.997076e-06,-7.788235e-06
1.440000e-10,-4.997760e-06,-4.997760e-06,-7.786664e-06
1.442000e-10,-4.998594e-06,-4.998594e-06,-7.729447e-06
1.444000e-10,-4.999504e-06,-4.999504e-06,-7.622008e-06
1.446000e-10,-5.000415e-06,-5.000415e-06,-7.474638e-06
1.448000e-10,-5.001254e-06,-5.001254e-06,-7.301566e-06
1.450000e-10,-5.001954e-06,-5.001954e-06,-7.119568e-06
1.452000e-10,-5.002460e-06,-5.002460e-06,-6.946246e-06
1.454000e-10,-5.002736e-06,-5.002736e-06,-6.798182e-06
1.456000e-10,-5.002762e-06,-5.002762e-06,-6.689176e-06
1.458000e-10,-5.002544e-06,-5.002544e-06,-6.628802e-06
1.460000e-10,-5.002108e-06,-5.002108e-06,-6.621464e-06
1.462000e-10,-5.001497e-06,-5.001497e-06,-6.666070e-06
1.464000e-10,-5.000771e-06,-5.000771e-06,-6.756344e-06
1.466000e-10,-4.999998e-06,-4.999998e-06,-6.881724e-06
1.468000e-10,-4.999250e-06,-4.999250e-06,-7.028694e-06
1.470000e-10,-4.998592e-06,-4.998592e-06,-7.182352e-06
1.472000e-10,-4.998079e-06,-4.998079e-06,-7.328029e-06
1.474000e-10,-4.997752e-06,-4.997752e-06,-7.452730e-06
1.476000e-10,-4.997634e-06,-4.997634e-06,-7.546290e-06
1.478000e-10,-4.997728e-06,-4.997728e-06,-7.602116e-06
1.480000e-10,-4.998018e-06,-4.998018e-06,-7.617522e-06
1.482000e-10,-4.998474e-06,-4.998474e-06,-7.593640e-06
1.484000e-10,-4.999052e-06,-4.999052e-06,-7.535001e-06
1.486000e-10,-4.999699e-06,-4.999699e-06,-7.448837e-06
1.488000e-10,-5.000360e-06,-5.000360e-06,-7.344224e-06
1.490000e-10,-5.000979e-06,-5.000979e-06,-7.231143e-06
1.492000e-10,-5.001505e-06,-5.001505e-06,-7.119560e-06
1.494000e-10,-5.001894e-06,-5.001894e-06,-7.018603e-06
1.496000e-10,-5.002114e-06,-5.002114e-06,-6.935888e-06
1.498000e-10,-5.002144e-06,-5.002144e-06,-6.877044e-06
1.500000e-10,-5.001980e-06,-5.001980e-06,-6.845435e-06
1.502000e-10,-5.001632e-06,-5.001632e-06,-6.848084e-06
1.504000e-10,-5.001148e-06,-5.001148e-06,-6.882326e-06
1.506000e-10,-5.000595e-06,-5.000595e-06,-6.948921e-06
1.508000e-10,-5.000056e-06,-5.000056e-06,-7.050568e-06
1.510000e-10,-4.999606e-06,-4.999606e-06,-7.188212e-06
1.512000e-10,-4.999308e-06,-4.999308e-06,-7.358167e-06
1.514000e-10,-4.999192e-06,-4.999192e-06,-7.550923e-06
1.516000e-10,-4.999258e-06,-4.999258e-06,-7.752085e-06
1.518000e-10,-4.999471e-06,-4.999471e-06,-7.945177e-06
1.520000e-10,-4.999779e-06,-4.999779e-06,-8.115244e-06
1.522000e-10,-5.000125e-06,-5.000125e-06,-8.251834e-06
1.524000e-10,-5.000457e-06,-5.000457e-06,-8.350310e-06
1.526000e-10,-5.000741e-06,-5.000741e-06,-8.411327e-06
1.528000e-10,-5.000963e-06,-5.000963e-06,-8.439171e-06
1.530000e-10,-5.001124e-06,-5.001124e-06,-8.440015e-06
1.532000e-10,-5.001235e-06,-5.001235e-06,-8.420902e-06
1.534000e-10,-5.001308e-06,-5.001308e-06,-8.389618e-06
1.536000e-10,-5.001348e-06,-5.001348e-06,-8.355027e-06
1.538000e-10,-5.001348e-06,-5.001348e-06,-8.327189e-06
1.540000e-10,-5.001294e-06,-5.001294e-06,-8.316787e-06
1.542000e-10,-5.001169e-06,-5.001169e-06,-8.333818e-06
1.544000e-10,-5.000958e-06,-5.000958e-06,-8.385966e-06
1.546000e-10,-5.000661e-06,-5.000661e-06,-8.477228e-06
1.548000e-10,-5.000296e-06,-5.000296e-06,-8.607300e-06
1.550000e-10,-4.999899e-06,-4.999899e-06,-8.771910e-06
1.552000e-10,-4.999524e-06,-4.999524e-06,-8.963915e-06
1.554000e-10,-4.999228e-06,-4.999228e-06,-9.174742e-06
1.556000e-10,-4.999069e-06,-4.999069e-06,-9.395672e-06
1.558000e-10,-4.999083e-06,-4.999083e-06,-9.618645e-06
1.560000e-10,-4.999281e-06,-4.999281e-06,-9.836530e-06
1.562000e-10,-4.999643e-06,-4.999643e-06,-1.004308e-05
1.564000e-10,-5.000118e-06,-5.000118e-06,-1.023290e-05
1.566000e-10,-5.000632e-06,-5.000632e-06,-1.040164e-05
1.568000e-10,-5.001101e-06,-5.001101e-06,-1.054648e-05
1.570000e-10,-5.001447e-06,-5.001447e-06,-1.066668e-05
1.572000e-10,-5.001611e-06,-5.001611e-06,-1.076394e-05
1.574000e-10,-5.001570e-06,-5.001570e-06,-1.084230e-05
1.576000e-10,-5.001331e-06,-5.001331e-06,-1.090768e-05
1.578000e-10,-5.000941e-06,-5.000941e-06,-1.096706e-05
1.580000e-10,-5.000469e-06,-5.000469e-06,-1.102765e-05
1.582000e-10,-4.999996e-06,-4.999996e-06,-1.109625e-05
1.584000e-10,-4.999601e-06,-4.999601e-06,-1.117895e-05
1.586000e-10,-4.999345e-06,-4.999345e-06,-1.128099e-05
1.588000e-10,-4.999259e-06,-4.999259e-06,-1.140678e-05
1.590000e-10,-4.999342e-06,-4.999342e-06,-1.155986e-05
1.592000e-10,-4.999565e-06,-4.999565e-06,-1.174274e-05
1.594000e-10,-4.999872e-06,-4.999872e-06,-1.195657e-05
1.596000e-10,-5.000199e-06,-5.000199e-06,-1.220098e-05
1.598000e-10,-5.000484e-06,-5.000484e-06,-1.247385e-05
