time,"I(LQ|XBFR1)","I(LQ|XCONST1)","I(LQ|XBFR2)","I(LQ|XCONST2)","I(LQ|XBFR3)","I(LQ|X1)","I(LQ|X2)"
1.464000e-10,1.756206e-05,-8.151978e-06,1.756206e-05,-8.151978e-06,1.756206e-05,3.882936e-06,1.164589e-06
1.466000e-10,1.735176e-05,-8.157264e-06,1.735176e-05,-8.157264e-06,1.735176e-05,3.830708e-06,1.111611e-06
1.468000e-10,1.730027e-05,-8.163056e-06,1.730027e-05,-8.163056e-06,1.730027e-05,3.815802e-06,1.079142e-06
1.470000e-10,1.740729e-05,-8.168370e-06,1.740729e-05,-8.168370e-06,1.740729e-05,3.839843e-06,1.069861e-06
1.472000e-10,1.765814e-05,-8.172640e-06,1.765814e-05,-8.172640e-06,1.765814e-05,3.901161e-06,1.084570e-06
1.474000e-10,1.802574e-05,-8.175732e-06,1.802574e-05,-8.175732e-06,1.802574e-05,3.994531e-06,1.122123e-06
1.476000e-10,1.847369e-05,-8.177869e-06,1.847369e-05,-8.177869e-06,1.847369e-05,4.111360e-06,1.179492e-06
1.478000e-10,1.896011e-05,-8.179501e-06,1.896011e-05,-8.179501e-06,1.896011e-05,4.240387e-06,1.251992e-06
1.480000e-10,1.944185e-05,-8.181150e-06,1.944185e-05,-8.181150e-06,1.944185e-05,4.368887e-06,1.333638e-06
1.482000e-10,1.987840e-05,-8.183272e-06,1.987840e-05,-8.183272e-06,1.987840e-05,4.484200e-06,1.417612e-06
1.484000e-10,2.023530e-05,-8.186139e-06,2.023530e-05,-8.186139e-06,2.023530e-05,4.575332e-06,1.496821e-06
1.486000e-10,2.048668e-05,-8.189778e-06,2.048668e-05,-8.189778e-06,2.048668e-05,4.634345e-06,1.564492e-06
1.488000e-10,2.061686e-05,-8.193950e-06,2.061686e-05,-8.193950e-06,2.061686e-05,4.657265e-06,1.614763e-06
1.490000e-10,2.062098e-05,-8.198181e-06,2.062098e-05,-8.198181e-06,2.062098e-05,4.644364e-06,1.643225e-06
1.492000e-10,2.050474e-05,-8.201831e-06,2.050474e-05,-8.201831e-06,2.050474e-05,4.599786e-06,1.647351e-06
1.494000e-10,2.028331e-05,-8.204192e-06,2.028331e-05,-8.204192e-06,2.028331e-05,4.530626e-06,1.626766e-06
1.496000e-10,1.997959e-05,-8.204613e-06,1.997959e-05,-8.204613e-06,1.997959e-05,4.445691e-06,1.583329e-06
1.498000e-10,1.962197e-05,-8.202617e-06,1.962197e-05,-8.202617e-06,1.962197e-05,4.354181e-06,1.520998e-06
1.500000e-10,1.924174e-05,-8.198013e-06,1.924174e-05,-8.198013e-06,1.924174e-05,4.264555e-06,1.445484e-06
1.502000e-10,1.887274e-05,-8.166395e-06,1.887274e-05,-8.166395e-06,1.887274e-05,4.186466e-06,1.363832e-06
1.504000e-10,1.854912e-05,-8.114907e-06,1.854912e-05,-8.114907e-06,1.854912e-05,4.125461e-06,1.284142e-06
1.506000e-10,1.831004e-05,-8.048527e-06,1.831004e-05,-8.048527e-06,1.831004e-05,4.086501e-06,1.215070e-06
1.508000e-10,1.819450e-05,-7.970774e-06,1.819450e-05,-7.970774e-06,1.819450e-05,4.074172e-06,1.164835e-06
1.510000e-10,1.823262e-05,-7.886756e-06,1.823262e-05,-7.886756e-06,1.823262e-05,4.092353e-06,1.140134e-06
1.512000e-10,1.843776e-05,-7.802603e-06,1.843776e-05,-7.802603e-06,1.843776e-05,4.143739e-06,1.145285e-06
1.514000e-10,1.880267e-05,-7.723286e-06,1.880267e-05,-7.723286e-06,1.880267e-05,4.229094e-06,1.181760e-06
1.516000e-10,1.930111e-05,-7.651117e-06,1.930111e-05,-7.651117e-06,1.930111e-05,4.346398e-06,1.248169e-06
1.518000e-10,1.989433e-05,-7.585717e-06,1.989433e-05,-7.585717e-06,1.989433e-05,4.490241e-06,1.340665e-06
1.520000e-10,2.054011e-05,-7.525136e-06,2.054011e-05,-7.525136e-06,2.054011e-05,4.651870e-06,1.453633e-06
1.522000e-10,2.120079e-05,-7.467233e-06,2.120079e-05,-7.467233e-06,2.120079e-05,4.820103e-06,1.580500e-06
1.524000e-10,2.184764e-05,-7.410545e-06,2.184764e-05,-7.410545e-06,2.184764e-05,4.983020e-06,1.714426e-06
1.526000e-10,2.246088e-05,-7.354347e-06,2.246088e-05,-7.354347e-06,2.246088e-05,5.130035e-06,1.848760e-06
1.528000e-10,2.302650e-05,-7.298123e-06,2.302650e-05,-7.298123e-06,2.302650e-05,5.253777e-06,1.977254e-06
1.530000e-10,2.353282e-05,-7.240967e-06,2.353282e-05,-7.240967e-06,2.353282e-05,5.351223e-06,2.094200e-06
1.532000e-10,2.396873e-05,-7.181334e-06,2.396873e-05,-7.181334e-06,2.396873e-05,5.423745e-06,2.194650e-06
1.534000e-10,2.432495e-05,-7.117341e-06,2.432495e-05,-7.117341e-06,2.432495e-05,5.476104e-06,2.274831e-06
1.536000e-10,2.459696e-05,-7.047402e-06,2.459696e-05,-7.047402e-06,2.459696e-05,5.514757e-06,2.332638e-06
1.538000e-10,2.478801e-05,-6.970858e-06,2.478801e-05,-6.970858e-06,2.478801e-05,5.546051e-06,2.368034e-06
1.540000e-10,2.491009e-05,-6.888257e-06,2.491009e-05,-6.888257e-06,2.491009e-05,5.574861e-06,2.383119e-06
1.542000e-10,2.498240e-05,-6.801165e-06,2.498240e-05,-6.801165e-06,2.498240e-05,5.603990e-06,2.381832e-06
1.544000e-10,2.502792e-05,-6.711635e-06,2.502792e-05,-6.711635e-06,2.502792e-05,5.634381e-06,2.369347e-06
1.546000e-10,2.506966e-05,-6.621611e-06,2.506966e-05,-6.621611e-06,2.506966e-05,5.665901e-06,2.351386e-06
1.548000e-10,2.512805e-05,-6.532515e-06,2.512805e-05,-6.532515e-06,2.512805e-05,5.698353e-06,2.333628e-06
1.550000e-10,2.522027e-05,-6.445141e-06,2.522027e-05,-6.445141e-06,2.522027e-05,5.732347e-06,2.321322e-06
1.552000e-10,2.536095e-05,-6.359815e-06,2.536095e-05,-6.359815e-06,2.536095e-05,5.769803e-06,2.319105e-06
1.554000e-10,2.556354e-05,-6.276643e-06,2.556354e-05,-6.276643e-06,2.556354e-05,5.813981e-06,2.330946e-06
1.556000e-10,2.584106e-05,-6.195688e-06,2.584106e-05,-6.195688e-06,2.584106e-05,5.869094e-06,2.360124e-06
1.558000e-10,2.620563e-05,-6.116975e-06,2.620563e-05,-6.116975e-06,2.620563e-05,5.939630e-06,2.409183e-06
1.560000e-10,2.666699e-05,-6.040351e-06,2.666699e-05,-6.040351e-06,2.666699e-05,6.029557e-06,2.479858e-06
1.562000e-10,2.723064e-05,-5.965308e-06,2.723064e-05,-5.965308e-06,2.723064e-05,6.141589e-06,2.573001e-06
1.564000e-10,2.789644e-05,-5.890887e-06,2.789644e-05,-5.890887e-06,2.789644e-05,6.276663e-06,2.688569e-06
1.566000e-10,2.865831e-05,-5.815747e-06,2.865831e-05,-5.815747e-06,2.865831e-05,6.433702e-06,2.825711e-06
1.568000e-10,2.950528e-05,-5.738396e-06,2.950528e-05,-5.738396e-06,2.950528e-05,6.609725e-06,2.982962e-06
1.570000e-10,3.042325e-05,-5.657489e-06,3.042325e-05,-5.657489e-06,3.042325e-05,6.800275e-06,3.158506e-06
1.572000e-10,3.139693e-05,-5.572100e-06,3.139693e-05,-5.572100e-06,3.139693e-05,7.000071e-06,3.350438e-06
1.574000e-10,3.241129e-05,-5.481881e-06,3.241129e-05,-5.481881e-06,3.241129e-05,7.203765e-06,3.556954e-06
1.576000e-10,3.345212e-05,-5.387057e-06,3.345212e-05,-5.387057e-06,3.345212e-05,7.406630e-06,3.776432e-06
1.578000e-10,3.450612e-05,-5.288289e-06,3.450612e-05,-5.288289e-06,3.450612e-05,7.605037e-06,4.007411e-06
1.580000e-10,3.556078e-05,-5.186471e-06,3.556078e-05,-5.186471e-06,3.556078e-05,7.796639e-06,4.248532e-06
1.582000e-10,3.660473e-05,-5.082514e-06,3.660473e-05,-5.082514e-06,3.660473e-05,7.980245e-06,4.498509e-06
1.584000e-10,3.762873e-05,-4.977184e-06,3.762873e-05,-4.977184e-06,3.762873e-05,8.155500e-06,4.756183e-06
1.586000e-10,3.862702e-05,-4.871005e-06,3.862702e-05,-4.871005e-06,3.862702e-05,8.322503e-06,5.020664e-06
1.588000e-10,3.959862e-05,-4.764238e-06,3.959862e-05,-4.764238e-06,3.959862e-05,8.481533e-06,5.291518e-06
1.590000e-10,4.054803e-05,-4.656903e-06,4.054803e-05,-4.656903e-06,4.054803e-05,8.632991e-06,5.568914e-06
1.592000e-10,4.148492e-05,-4.548823e-06,4.148492e-05,-4.548823e-06,4.148492e-05,8.777580e-06,5.853690e-06
1.594000e-10,4.242304e-05,-4.439671e-06,4.242304e-05,-4.439671e-06,4.242304e-05,8.916607e-06,6.147311e-06
1.596000e-10,4.337859e-05,-4.329011e-06,4.337859e-05,-4.329011e-06,4.337859e-05,9.052293e-06,6.451770e-06
1.598000e-10,4.436862e-05,-4.216327e-06,4.436862e-05,-4.216327e-06,4.436862e-05,9.187887e-06,6.769487e-06
1.600000e-10,4.540985e-05,-4.101057e-06,4.540985e-05,-4.101057e-06,4.540985e-05,9.327510e-06,7.103278e-06
1.602000e-10,4.651792e-05,-3.982607e-06,4.651792e-05,-3.982607e-06,4.651792e-05,9.475699e-06,7.456416e-06
1.604000e-10,4.770702e-05,-3.860372e-06,4.770702e-05,-3.860372e-06,4.770702e-05,9.636752e-06,7.832774e-06
1.606000e-10,4.898956e-05,-3.733737e-06,4.898956e-05,-3.733737e-06,4.898956e-05,9.814023e-06,8.236970e-06
1.608000e-10,5.037558e-05,-3.602067e-06,5.037558e-05,-3.602067e-06,5.037558e-05,1.000933e-05,8.674474e-06
1.610000e-10,5.187201e-05,-3.464688e-06,5.187201e-05,-3.464688e-06,5.187201e-05,1.022258e-05,9.151617e-06
1.612000e-10,5.348165e-05,-3.320866e-06,5.348165e-05,-3.320866e-06,5.348165e-05,1.045168e-05,9.675518e-06
1.614000e-10,5.520238e-05,-3.169787e-06,5.520238e-05,-3.169787e-06,5.520238e-05,1.069267e-05,1.025396e-05
1.616000e-10,5.702661e-05,-3.010550e-06,5.702661e-05,-3.010550e-06,5.702661e-05,1.093994e-05,1.089531e-05
1.618000e-10,5.894118e-05,-2.842171e-06,5.894118e-05,-2.842171e-06,5.894118e-05,1.118652e-05,1.160848e-05
1.620000e-10,6.092758e-05,-2.663592e-06,6.092758e-05,-2.663592e-06,6.092758e-05,1.142423e-05,1.240300e-05
1.622000e-10,6.296227e-05,-2.473700e-06,6.296227e-05,-2.473700e-06,6.296227e-05,1.164374e-05,1.328921e-05
1.624000e-10,6.501707e-05,-2.271335e-06,6.501707e-05,-2.271335e-06,6.501707e-05,1.183450e-05,1.427839e-05
1.626000e-10,6.705944e-05,-2.055296e-06,6.705944e-05,-2.055296e-06,6.705944e-05,1.198465e-05,1.538292e-05
1.628000e-10,6.905300e-05,-1.824344e-06,6.905300e-05,-1.824344e-06,6.905300e-05,1.208084e-05,1.661637e-05
1.630000e-10,7.095841e-05,-1.577218e-06,7.095841e-05,-1.577218e-06,7.095841e-05,1.210834e-05,1.799354e-05
1.632000e-10,7.273505e-05,-1.312680e-06,7.273505e-05,-1.312680e-06,7.273505e-05,1.205110e-05,1.953036e-05
1.634000e-10,7.434339e-05,-1.029587e-06,7.434339e-05,-1.029587e-06,7.434339e-05,1.189228e-05,2.124398e-05
1.636000e-10,7.574813e-05,-7.270062e-07,7.574813e-05,-7.270062e-07,7.574813e-05,1.161484e-05,2.315266e-05
1.638000e-10,7.692152e-05,-4.043559e-07,7.692152e-05,-4.043559e-07,7.692152e-05,1.120252e-05,2.527570e-05
1.640000e-10,7.784653e-05,-6.153028e-08,7.784653e-05,-6.153028e-08,7.784653e-05,1.064105e-05,2.763307e-05
1.642000e-10,7.851920e-05,3.010186e-07,7.851920e-05,3.010186e-07,7.851920e-05,9.919664e-06,3.024452e-05
1.644000e-10,7.894991e-05,6.822971e-07,7.894991e-05,6.822971e-07,7.894991e-05,9.032746e-06,3.312776e-05
1.646000e-10,7.916340e-05,1.080919e-06,7.916340e-05,1.080919e-06,7.916340e-05,7.981851e-06,3.629530e-05
1.648000e-10,7.919746e-05,1.495407e-06,7.919746e-05,1.495407e-06,7.919746e-05,6.777920e-06,3.974948e-05
1.650000e-10,7.910061e-05,1.924646e-06,7.910061e-05,1.924646e-06,7.910061e-05,5.443799e-06,4.347538e-05
1.652000e-10,7.892894e-05,2.368444e-06,7.892894e-05,2.368444e-06,7.892894e-05,4.016917e-06,4.743179e-05
1.654000e-10,7.874246e-05,2.828157e-06,7.874246e-05,2.828157e-06,7.874246e-05,2.551630e-06,5.154112e-05
1.656000e-10,7.860115e-05,3.307253e-06,7.860115e-05,3.307253e-06,7.860115e-05,1.120137e-06,5.568094e-05
1.658000e-10,7.856096e-05,3.811725e-06,7.856096e-05,3.811725e-06,7.856096e-05,-1.897748e-07,5.968131e-05
1.660000e-10,7.866979e-05,4.350170e-06,7.866979e-05,4.350170e-06,7.866979e-05,-1.281993e-06,6.333271e-05
1.662000e-10,7.896358e-05,4.933455e-06,7.896358e-05,4.933455e-06,7.896358e-05,-2.065021e-06,6.640788e-05
1.664000e-10,7.946273e-05,5.573867e-06,7.946273e-05,5.573867e-06,7.946273e-05,-2.468776e-06,6.869589e-05
1.666000e-10,8.016895e-05,6.283840e-06,8.016895e-05,6.283840e-06,8.016895e-05,-2.460698e-06,7.004123e-05
1.668000e-10,8.106333e-05,7.074429e-06,8.106333e-05,7.074429e-06,8.106333e-05,-2.055436e-06,7.037686e-05
1.670000e-10,8.210596e-05,7.953830e-06,8.210596e-05,7.953830e-06,8.210596e-05,-1.313967e-06,6.974117e-05
1.672000e-10,8.323787e-05,8.926274e-06,8.323787e-05,8.926274e-06,8.323787e-05,-3.316629e-07,6.827394e-05
1.674000e-10,8.438573e-05,9.991607e-06,8.438573e-05,9.991607e-06,8.438573e-05,7.810014e-07,6.619325e-05
1.676000e-10,8.546915e-05,1.114571e-05,8.546915e-05,1.114571e-05,8.546915e-05,1.918781e-06,6.376112e-05
1.678000e-10,8.640999e-05,1.238178e-05,8.640999e-05,1.238178e-05,8.640999e-05,2.996737e-06,6.124743e-05
1.680000e-10,8.714250e-05,1.369228e-05,8.714250e-05,1.369228e-05,8.714250e-05,3.956263e-06,5.890057e-05
1.682000e-10,8.762246e-05,1.507116e-05,8.762246e-05,1.507116e-05,8.762246e-05,4.762058e-06,5.692882e-05
1.684000e-10,8.783368e-05,1.651598e-05,8.783368e-05,1.651598e-05,8.783368e-05,5.393431e-06,5.549250e-05
1.686000e-10,8.779051e-05,1.802954e-05,8.779051e-05,1.802954e-05,8.779051e-05,5.834997e-06,5.470351e-05
1.688000e-10,8.753593e-05,1.962064e-05,8.753593e-05,1.962064e-05,8.753593e-05,6.071424e-06,5.462785e-05
1.690000e-10,8.713538e-05,2.130417e-05,8.713538e-05,2.130417e-05,8.713538e-05,6.088817e-06,5.528734e-05
1.692000e-10,8.666788e-05,2.310038e-05,8.666788e-05,2.310038e-05,8.666788e-05,5.882549e-06,5.665832e-05
1.694000e-10,8.621566e-05,2.503389e-05,8.621566e-05,2.503389e-05,8.621566e-05,5.468788e-06,5.866723e-05
1.696000e-10,8.585433e-05,2.713251e-05,8.585433e-05,2.713251e-05,8.585433e-05,4.895253e-06,6.118537e-05
1.698000e-10,8.564471e-05,2.942620e-05,8.564471e-05,2.942620e-05,8.564471e-05,4.246283e-06,6.402706e-05
1.700000e-10,8.562716e-05,3.194589e-05,8.562716e-05,3.194589e-05,8.562716e-05,3.638276e-06,6.695644e-05
1.702000e-10,8.581857e-05,3.472192e-05,8.581857e-05,3.472192e-05,8.581857e-05,3.204057e-06,6.970684e-05
1.704000e-10,8.621190e-05,3.778154e-05,8.621190e-05,3.778154e-05,8.621190e-05,3.068370e-06,7.201320e-05
1.706000e-10,8.677793e-05,4.114463e-05,8.677793e-05,4.114463e-05,8.677793e-05,3.320448e-06,7.365235e-05
1.708000e-10,8.746880e-05,4.481724e-05,8.746880e-05,4.481724e-05,8.746880e-05,3.991721e-06,7.448149e-05
1.710000e-10,8.822330e-05,4.878286e-05,8.822330e-05,4.878286e-05,8.822330e-05,5.045907e-06,7.446400e-05
1.712000e-10,8.897344e-05,5.299198e-05,8.897344e-05,5.299198e-05,8.897344e-05,6.384897e-06,7.367529e-05
1.714000e-10,8.965212e-05,5.735190e-05,8.965212e-05,5.735190e-05,8.965212e-05,7.868640e-06,7.228743e-05
1.716000e-10,9.020095e-05,6.172012e-05,9.020095e-05,6.172012e-05,9.020095e-05,9.342780e-06,7.053776e-05
1.718000e-10,9.057748e-05,6.590558e-05,9.057748e-05,6.590558e-05,9.057748e-05,1.066593e-05,6.869036e-05
1.720000e-10,9.076049e-05,6.968166e-05,9.076049e-05,6.968166e-05,9.076049e-05,1.172963e-05,6.699932e-05
1.722000e-10,9.075252e-05,7.281233e-05,9.075252e-05,7.281233e-05,9.075252e-05,1.246763e-05,6.568001e-05
1.724000e-10,9.057914e-05,7.508810e-05,9.057914e-05,7.508810e-05,9.057914e-05,1.285489e-05,6.489031e-05
1.726000e-10,9.028496e-05,7.636393e-05,9.028496e-05,7.636393e-05,9.028496e-05,1.290025e-05,6.472083e-05
1.728000e-10,8.992730e-05,7.658913e-05,8.992730e-05,7.658913e-05,8.992730e-05,1.263724e-05,6.519121e-05
1.730000e-10,8.956829e-05,7.582088e-05,8.956829e-05,7.582088e-05,8.956829e-05,1.211709e-05,6.625054e-05
1.732000e-10,8.926686e-05,7.421802e-05,8.926686e-05,7.421802e-05,8.926686e-05,1.140513e-05,6.778129e-05
1.734000e-10,8.907155e-05,7.201754e-05,8.907155e-05,7.201754e-05,8.907155e-05,1.057950e-05,6.960826e-05
1.736000e-10,8.901502e-05,6.950072e-05,8.901502e-05,6.950072e-05,8.901502e-05,9.729147e-06,7.151515e-05
1.738000e-10,8.911078e-05,6.695750e-05,8.911078e-05,6.695750e-05,8.911078e-05,8.948290e-06,7.326992e-05
1.740000e-10,8.935233e-05,6.465641e-05,8.935233e-05,6.465641e-05,8.935233e-05,8.326413e-06,7.465716e-05
1.742000e-10,8.971474e-05,6.282368e-05,8.971474e-05,6.282368e-05,8.971474e-05,7.935617e-06,7.551191e-05
1.744000e-10,9.015842e-05,6.163187e-05,9.015842e-05,6.163187e-05,9.015842e-05,7.819053e-06,7.574709e-05
1.746000e-10,9.063466e-05,6.119534e-05,9.063466e-05,6.119534e-05,9.063466e-05,7.984346e-06,7.536747e-05
1.748000e-10,9.109222e-05,6.156904e-05,9.109222e-05,6.156904e-05,9.109222e-05,8.404156e-06,7.446671e-05
1.750000e-10,9.148420e-05,6.274761e-05,9.148420e-05,6.274761e-05,9.148420e-05,9.023417e-06,7.320874e-05
1.752000e-10,9.177416e-05,6.466348e-05,9.177416e-05,6.466348e-05,9.177416e-05,9.770540e-06,7.179880e-05
1.754000e-10,9.194073e-05,6.718485e-05,9.194073e-05,6.718485e-05,9.194073e-05,1.056899e-05,7.045123e-05
1.756000e-10,9.197988e-05,7.011673e-05,9.197988e-05,7.011673e-05,9.197988e-05,1.134639e-05,6.936020e-05
1.758000e-10,9.190469e-05,7.320942e-05,9.190469e-05,7.320942e-05,9.190469e-05,1.204009e-05,6.867709e-05
1.760000e-10,9.174256e-05,7.617827e-05,9.174256e-05,7.617827e-05,9.174256e-05,1.259986e-05,6.849566e-05
1.762000e-10,9.153043e-05,7.873562e-05,9.153043e-05,7.873562e-05,9.153043e-05,1.298936e-05,6.884417e-05
1.764000e-10,9.130880e-05,8.063092e-05,9.130880e-05,8.063092e-05,9.130880e-05,1.318802e-05,6.968359e-05
1.766000e-10,9.111560e-05,8.169066e-05,9.111560e-05,8.169066e-05,9.111560e-05,1.319339e-05,7.091150e-05
1.768000e-10,9.098080e-05,8.184796e-05,9.098080e-05,8.184796e-05,9.098080e-05,1.302305e-05,7.237263e-05
1.770000e-10,9.092276e-05,8.115362e-05,9.092276e-05,8.115362e-05,9.092276e-05,1.271427e-05,7.387710e-05
1.772000e-10,9.094659e-05,7.976601e-05,9.094659e-05,7.976601e-05,9.094659e-05,1.232000e-05,7.522581e-05
1.774000e-10,9.104463e-05,7.792285e-05,9.104463e-05,7.792285e-05,9.104463e-05,1.190125e-05,7.624030e-05
1.776000e-10,9.119885e-05,7.590266e-05,9.119885e-05,7.590266e-05,9.119885e-05,1.151773e-05,7.679161e-05
1.778000e-10,9.138447e-05,7.398484e-05,9.138447e-05,7.398484e-05,9.138447e-05,1.121924e-05,7.682154e-05
1.780000e-10,9.157424e-05,7.241583e-05,9.157424e-05,7.241583e-05,9.157424e-05,1.104018e-05,7.635141e-05
1.782000e-10,9.174270e-05,7.138515e-05,9.174270e-05,7.138515e-05,9.174270e-05,1.099813e-05,7.547631e-05
1.784000e-10,9.186976e-05,7.101148e-05,9.186976e-05,7.101148e-05,9.186976e-05,1.109545e-05,7.434691e-05
1.786000e-10,9.194324e-05,7.133695e-05,9.194324e-05,7.133695e-05,9.194324e-05,1.132247e-05,7.314350e-05
1.788000e-10,9.196001e-05,7.232700e-05,9.196001e-05,7.232700e-05,9.196001e-05,1.166020e-05,7.204810e-05
1.790000e-10,9.192573e-05,7.387473e-05,9.192573e-05,7.387473e-05,9.192573e-05,1.208191e-05,7.121956e-05
1.792000e-10,9.185320e-05,7.580994e-05,9.185320e-05,7.580994e-05,9.185320e-05,1.255397e-05,7.077439e-05
1.794000e-10,9.175975e-05,7.791483e-05,9.175975e-05,7.791483e-05,9.175975e-05,1.303714e-05,7.077444e-05
1.796000e-10,9.166386e-05,7.994767e-05,9.166386e-05,7.994767e-05,9.166386e-05,1.348953e-05,7.122123e-05
1.798000e-10,9.158185e-05,8.167367e-05,9.158185e-05,8.167367e-05,9.158185e-05,1.387152e-05,7.205643e-05
1.800000e-10,9.152497e-05,8.289891e-05,9.152497e-05,8.289891e-05,9.152497e-05,1.415170e-05,7.316885e-05
1.802000e-10,9.149762e-05,8.350047e-05,9.149762e-05,8.350047e-05,9.149762e-05,1.431209e-05,7.440810e-05
1.804000e-10,9.149691e-05,8.344570e-05,9.149691e-05,8.344570e-05,9.149691e-05,1.435068e-05,7.560470e-05
1.806000e-10,9.151371e-05,8.279569e-05,9.151371e-05,8.279569e-05,9.151371e-05,1.428070e-05,7.659486e-05
1.808000e-10,9.153479e-05,8.169221e-05,9.153479e-05,8.169221e-05,9.153479e-05,1.412683e-05,7.724599e-05
1.810000e-10,9.154572e-05,8.033182e-05,9.154572e-05,8.033182e-05,9.154572e-05,1.392024e-05,7.747801e-05
1.812000e-10,9.153373e-05,7.893334e-05,9.153373e-05,7.893334e-05,9.153373e-05,1.369414e-05,7.727585e-05
1.814000e-10,9.149013e-05,7.770555e-05,9.149013e-05,7.770555e-05,9.149013e-05,1.348101e-05,7.669021e-05
1.816000e-10,9.141180e-05,7.682037e-05,9.141180e-05,7.682037e-05,9.141180e-05,1.331135e-05,7.582707e-05
1.818000e-10,9.130159e-05,7.639436e-05,9.130159e-05,7.639436e-05,9.130159e-05,1.321282e-05,7.482862e-05
1.820000e-10,9.116781e-05,7.647880e-05,9.116781e-05,7.647880e-05,9.116781e-05,1.320861e-05,7.385002e-05
1.822000e-10,9.102278e-05,7.705767e-05,9.102278e-05,7.705767e-05,9.102278e-05,1.331440e-05,7.303657e-05
1.824000e-10,9.088086e-05,7.805218e-05,9.088086e-05,7.805218e-05,9.088086e-05,1.353463e-05,7.250449e-05
1.826000e-10,9.075613e-05,7.933156e-05,9.075613e-05,7.933156e-05,9.075613e-05,1.385945e-05,7.232714e-05
1.828000e-10,9.065996e-05,8.072967e-05,9.065996e-05,8.072967e-05,9.065996e-05,1.426407e-05,7.252738e-05
1.830000e-10,9.059896e-05,8.206684e-05,9.059896e-05,8.206684e-05,9.059896e-05,1.471137e-05,7.307596e-05
1.832000e-10,9.057341e-05,8.317509e-05,9.057341e-05,8.317509e-05,9.057341e-05,1.515756e-05,7.389579e-05
1.834000e-10,9.057677e-05,8.392290e-05,9.057677e-05,8.392290e-05,9.057677e-05,1.555934e-05,7.487227e-05
1.836000e-10,9.059623e-05,8.423502e-05,9.059623e-05,8.423502e-05,9.059623e-05,1.588064e-05,7.586889e-05
1.838000e-10,9.061453e-05,8.410301e-05,9.061453e-05,8.410301e-05,9.061453e-05,1.609729e-05,7.674704e-05
1.840000e-10,9.061265e-05,8.358431e-05,9.061265e-05,8.358431e-05,9.061265e-05,1.619893e-05,7.738696e-05
1.842000e-10,9.057291e-05,8.279014e-05,9.057291e-05,8.279014e-05,9.057291e-05,1.618869e-05,7.770641e-05
1.844000e-10,9.048188e-05,8.186529e-05,9.048188e-05,8.186529e-05,9.048188e-05,1.608157e-05,7.767315e-05
1.846000e-10,9.033258e-05,8.096403e-05,9.033258e-05,8.096403e-05,9.033258e-05,1.590270e-05,7.730888e-05
1.848000e-10,9.012553e-05,8.022695e-05,9.012553e-05,8.022695e-05,9.012553e-05,1.568537e-05,7.668384e-05
1.850000e-10,8.986853e-05,7.976211e-05,8.986853e-05,7.976211e-05,8.986853e-05,1.546879e-05,7.590377e-05
1.852000e-10,8.957548e-05,7.963249e-05,8.957548e-05,7.963249e-05,8.957548e-05,1.529456e-05,7.509219e-05
1.854000e-10,8.926427e-05,7.985062e-05,8.926427e-05,7.985062e-05,8.926427e-05,1.520161e-05,7.437146e-05
1.856000e-10,8.895440e-05,8.037969e-05,8.895440e-05,8.037969e-05,8.895440e-05,1.522017e-05,7.384570e-05
1.858000e-10,8.866431e-05,8.114081e-05,8.866431e-05,8.114081e-05,8.866431e-05,1.536609e-05,7.358763e-05
1.860000e-10,8.840907e-05,8.202521e-05,8.840907e-05,8.202521e-05,8.840907e-05,1.563710e-05,7.363033e-05
1.862000e-10,8.819822e-05,8.291032e-05,8.819822e-05,8.291032e-05,8.819822e-05,1.601250e-05,7.396429e-05
1.864000e-10,8.803448e-05,8.367776e-05,8.803448e-05,8.367776e-05,8.803448e-05,1.645636e-05,7.453960e-05
1.866000e-10,8.791313e-05,8.423092e-05,8.791313e-05,8.423092e-05,8.791313e-05,1.692365e-05,7.527330e-05
1.868000e-10,8.782249e-05,8.450910e-05,8.782249e-05,8.450910e-05,8.782249e-05,1.736753e-05,7.606111e-05
1.870000e-10,8.774554e-05,8.449575e-05,8.774554e-05,8.449575e-05,8.774554e-05,1.774620e-05,7.679251e-05
1.872000e-10,8.766226e-05,8.421924e-05,8.766226e-05,8.421924e-05,8.766226e-05,1.802800e-05,7.736718e-05
1.874000e-10,8.755274e-05,8.374616e-05,8.755274e-05,8.374616e-05,8.755274e-05,1.819443e-05,7.771013e-05
1.876000e-10,8.740013e-05,8.316874e-05,8.740013e-05,8.316874e-05,8.740013e-05,1.824129e-05,7.778280e-05
1.878000e-10,8.719312e-05,8.258895e-05,8.719312e-05,8.258895e-05,8.719312e-05,1.817862e-05,7.758806e-05
1.880000e-10,8.692755e-05,8.210236e-05,8.692755e-05,8.210236e-05,8.692755e-05,1.802974e-05,7.716825e-05
1.882000e-10,8.660673e-05,8.178420e-05,8.660673e-05,8.178420e-05,8.660673e-05,1.782921e-05,7.659698e-05
1.884000e-10,8.624082e-05,8.167972e-05,8.624082e-05,8.167972e-05,8.624082e-05,1.761958e-05,7.596653e-05
1.886000e-10,8.584511e-05,8.179949e-05,8.584511e-05,8.179949e-05,8.584511e-05,1.744645e-05,7.537336e-05
1.888000e-10,8.543798e-05,8.212007e-05,8.543798e-05,8.212007e-05,8.543798e-05,1.735228e-05,7.490420e-05
1.890000e-10,8.503841e-05,8.258927e-05,8.503841e-05,8.258927e-05,8.503841e-05,1.736993e-05,7.462460e-05
