time,"V(4,0)","V(B1)","I(B1)","P(B1)","I(LQ)"
2.968000e-10,4.309436e-05,4.309436e-05,-4.788293e-05,1.386764e+00,-8.150828e-06
2.970000e-10,4.791109e-05,4.791109e-05,-4.861170e-05,1.414048e+00,-7.045783e-06
2.972000e-10,4.941299e-05,4.941299e-05,-4.937594e-05,1.443161e+00,-5.817325e-06
2.974000e-10,4.753407e-05,4.753407e-05,-5.009364e-05,1.472124e+00,-4.585069e-06
2.976000e-10,4.257929e-05,4.257929e-05,-5.069923e-05,1.499028e+00,-3.468536e-06
2.978000e-10,3.516242e-05,3.516242e-05,-5.114983e-05,1.522242e+00,-2.574493e-06
2.980000e-10,2.611483e-05,2.611483e-05,-5.142489e-05,1.540560e+00,-1.985389e-06
2.982000e-10,1.638746e-05,1.638746e-05,-5.152113e-05,1.553306e+00,-1.750292e-06
2.984000e-10,6.962169e-06,6.962169e-06,-5.144622e-05,1.560375e+00,-1.879379e-06
2.986000e-10,-1.222996e-06,-1.222996e-06,-5.121451e-05,1.562235e+00,-2.342715e-06
2.988000e-10,-7.340652e-06,-7.340652e-06,-5.084682e-05,1.559882e+00,-3.073553e-06
2.990000e-10,-1.074260e-05,-1.074260e-05,-5.037377e-05,1.554745e+00,-3.975928e-06
2.992000e-10,-1.103389e-05,-1.103389e-05,-4.983976e-05,1.548562e+00,-4.935762e-06
2.994000e-10,-8.144651e-06,-8.144651e-06,-4.930405e-05,1.543202e+00,-5.834225e-06
2.996000e-10,-2.380621e-06,-2.380621e-06,-4.883586e-05,1.540451e+00,-6.561751e-06
2.998000e-10,5.571722e-06,5.571722e-06,-4.850323e-05,1.541791e+00,-7.030982e-06
3.000000e-10,1.470383e-05,1.470383e-05,-4.835815e-05,1.548195e+00,-7.187078e-06
