time,"I(RIN)","I(RX1)","I(RX2)","I(LQ|XBFR1)","I(LQ|XBFR2)"
3.106000e-10,-5.000860e-06,2.649462e-04,7.665579e-04,-9.157891e-05,-9.157891e-05
3.108000e-10,-4.999931e-06,2.697570e-04,7.648790e-04,-9.163590e-05,-9.163590e-05
3.110000e-10,-4.999309e-06,2.745572e-04,7.631700e-04,-9.171501e-05,-9.171501e-05
3.112000e-10,-4.999084e-06,2.793466e-04,7.614309e-04,-9.180370e-05,-9.180370e-05
3.114000e-10,-4.999277e-06,2.841249e-04,7.596617e-04,-9.188884e-05,-9.188884e-05
3.116000e-10,-4.999834e-06,2.888919e-04,7.578625e-04,-9.195784e-05,-9.195784e-05
3.118000e-10,-5.000643e-06,2.936476e-04,7.560335e-04,-9.199973e-05,-9.199973e-05
3.120000e-10,-5.001553e-06,2.983916e-04,7.541746e-04,-9.200603e-05,-9.200603e-05
3.122000e-10,-5.002404e-06,3.031239e-04,7.522859e-04,-9.197143e-05,-9.197143e-05
3.124000e-10,-5.003053e-06,3.078442e-04,7.503676e-04,-9.189420e-05,-9.189420e-05
3.126000e-10,-5.003402e-06,3.125524e-04,7.484196e-04,-9.177627e-05,-9.177627e-05
3.128000e-10,-5.003413e-06,3.172483e-04,7.464421e-04,-9.162302e-05,-9.162302e-05
3.130000e-10,-5.003110e-06,3.219316e-04,7.444351e-04,-9.144269e-05,-9.144269e-05
3.132000e-10,-5.002573e-06,3.266022e-04,7.423987e-04,-9.124565e-05,-9.124565e-05
3.134000e-10,-5.001917e-06,3.312600e-04,7.403330e-04,-9.104334e-05,-9.104334e-05
3.136000e-10,-5.001270e-06,3.359047e-04,7.382380e-04,-9.084725e-05,-9.084725e-05
3.138000e-10,-5.000748e-06,3.405361e-04,7.361139e-04,-9.066779e-05,-9.066779e-05
3.140000e-10,-5.000429e-06,3.451540e-04,7.339607e-04,-9.051334e-05,-9.051334e-05
3.142000e-10,-5.000348e-06,3.497583e-04,7.317784e-04,-9.038950e-05,-9.038950e-05
3.144000e-10,-5.000487e-06,3.543488e-04,7.295673e-04,-9.029853e-05,-9.029853e-05
3.146000e-10,-5.000783e-06,3.589253e-04,7.273274e-04,-9.023925e-05,-9.023925e-05
3.148000e-10,-5.001149e-06,3.634877e-04,7.250588e-04,-9.020714e-05,-9.020714e-05
3.150000e-10,-5.001492e-06,3.680356e-04,7.227616e-04,-9.019490e-05,-9.019490e-05
3.152000e-10,-5.001729e-06,3.725691e-04,7.204359e-04,-9.019313e-05,-9.019313e-05
3.154000e-10,-5.001813e-06,3.770879e-04,7.180817e-04,-9.019135e-05,-9.019135e-05
3.156000e-10,-5.001732e-06,3.815917e-04,7.156992e-04,-9.017904e-05,-9.017904e-05
3.158000e-10,-5.001519e-06,3.860805e-04,7.132885e-04,-9.014660e-05,-9.014660e-05
3.160000e-10,-5.001233e-06,3.905541e-04,7.108497e-04,-9.008633e-05,-9.008633e-05
3.162000e-10,-5.000953e-06,3.950123e-04,7.083828e-04,-8.999304e-05,-8.999304e-05
3.164000e-10,-5.000751e-06,3.994548e-04,7.058879e-04,-8.986441e-05,-8.986441e-05
3.166000e-10,-5.000684e-06,4.038816e-04,7.033652e-04,-8.970113e-05,-8.970113e-05
3.168000e-10,-5.000773e-06,4.082924e-04,7.008147e-04,-8.950656e-05,-8.950656e-05
3.170000e-10,-5.001005e-06,4.126872e-04,6.982366e-04,-8.928631e-05,-8.928631e-05
3.172000e-10,-5.001333e-06,4.170656e-04,6.956308e-04,-8.904752e-05,-8.904752e-05
3.174000e-10,-5.001688e-06,4.214275e-04,6.929976e-04,-8.879810e-05,-8.879810e-05
3.176000e-10,-5.001994e-06,4.257728e-04,6.903369e-04,-8.854596e-05,-8.854596e-05
3.178000e-10,-5.002183e-06,4.301013e-04,6.876491e-04,-8.829826e-05,-8.829826e-05
3.180000e-10,-5.002214e-06,4.344129e-04,6.849340e-04,-8.806090e-05,-8.806090e-05
3.182000e-10,-5.002076e-06,4.387073e-04,6.821919e-04,-8.783803e-05,-8.783803e-05
3.184000e-10,-5.001796e-06,4.429843e-04,6.794229e-04,-8.763186e-05,-8.763186e-05
3.186000e-10,-5.001428e-06,4.472439e-04,6.766270e-04,-8.744257e-05,-8.744257e-05
3.188000e-10,-5.001041e-06,4.514859e-04,6.738044e-04,-8.726847e-05,-8.726847e-05
3.190000e-10,-5.000710e-06,4.557100e-04,6.709553e-04,-8.710617e-05,-8.710617e-05
3.192000e-10,-5.000494e-06,4.599161e-04,6.680796e-04,-8.695093e-05,-8.695093e-05
3.194000e-10,-5.000430e-06,4.641040e-04,6.651776e-04,-8.679711e-05,-8.679711e-05
3.196000e-10,-5.000522e-06,4.682736e-04,6.622494e-04,-8.663856e-05,-8.663856e-05
3.198000e-10,-5.000743e-06,4.724248e-04,6.592951e-04,-8.646911e-05,-8.646911e-05
3.200000e-10,-5.001047e-06,4.765572e-04,6.563147e-04,-8.628302e-05,-8.628302e-05
3.202000e-10,-5.001370e-06,4.806709e-04,6.533084e-04,-8.607534e-05,-8.607534e-05
3.204000e-10,-5.001655e-06,4.847656e-04,6.502764e-04,-8.584224e-05,-8.584224e-05
3.206000e-10,-5.001853e-06,4.888412e-04,6.472187e-04,-8.558126e-05,-8.558126e-05
3.208000e-10,-5.001942e-06,4.928974e-04,6.441355e-04,-8.529142e-05,-8.529142e-05
3.210000e-10,-5.001923e-06,4.969342e-04,6.410268e-04,-8.497320e-05,-8.497320e-05
3.212000e-10,-5.001820e-06,5.009514e-04,6.378929e-04,-8.462847e-05,-8.462847e-05
3.214000e-10,-5.001672e-06,5.049488e-04,6.347337e-04,-8.426020e-05,-8.426020e-05
3.216000e-10,-5.001526e-06,5.089263e-04,6.315495e-04,-8.387220e-05,-8.387220e-05
3.218000e-10,-5.001421e-06,5.128837e-04,6.283403e-04,-8.346872e-05,-8.346872e-05
3.220000e-10,-5.001385e-06,5.168208e-04,6.251063e-04,-8.305405e-05,-8.305405e-05
3.222000e-10,-5.001424e-06,5.207375e-04,6.218476e-04,-8.263214e-05,-8.263214e-05
3.224000e-10,-5.001527e-06,5.246337e-04,6.185644e-04,-8.220630e-05,-8.220630e-05
3.226000e-10,-5.001667e-06,5.285092e-04,6.152567e-04,-8.177886e-05,-8.177886e-05
3.228000e-10,-5.001808e-06,5.323638e-04,6.119247e-04,-8.135110e-05,-8.135110e-05
3.230000e-10,-5.001918e-06,5.361973e-04,6.085686e-04,-8.092307e-05,-8.092307e-05
3.232000e-10,-5.001972e-06,5.400097e-04,6.051884e-04,-8.049373e-05,-8.049373e-05
3.234000e-10,-5.001961e-06,5.438008e-04,6.017844e-04,-8.006098e-05,-8.006098e-05
3.236000e-10,-5.001894e-06,5.475705e-04,5.983566e-04,-7.962188e-05,-7.962188e-05
3.238000e-10,-5.001791e-06,5.513185e-04,5.949053e-04,-7.917286e-05,-7.917286e-05
3.240000e-10,-5.001684e-06,5.550447e-04,5.914304e-04,-7.870998e-05,-7.870998e-05
3.242000e-10,-5.001608e-06,5.587490e-04,5.879323e-04,-7.822910e-05,-7.822910e-05
3.244000e-10,-5.001587e-06,5.624313e-04,5.844109e-04,-7.772617e-05,-7.772617e-05
3.246000e-10,-5.001638e-06,5.660914e-04,5.808665e-04,-7.719733e-05,-7.719733e-05
3.248000e-10,-5.001761e-06,5.697291e-04,5.772992e-04,-7.663909e-05,-7.663909e-05
3.250000e-10,-5.001943e-06,5.733443e-04,5.737091e-04,-7.604839e-05,-7.604839e-05
3.252000e-10,-5.002158e-06,5.769369e-04,5.700964e-04,-7.542267e-05,-7.542267e-05
3.254000e-10,-5.002376e-06,5.805067e-04,5.664612e-04,-7.475982e-05,-7.475982e-05
3.256000e-10,-5.002572e-06,5.840536e-04,5.628036e-04,-7.405822e-05,-7.405822e-05
3.258000e-10,-5.002725e-06,5.875774e-04,5.591238e-04,-7.331666e-05,-7.331666e-05
3.260000e-10,-5.002827e-06,5.910781e-04,5.554220e-04,-7.253422e-05,-7.253422e-05
3.262000e-10,-5.002883e-06,5.945554e-04,5.516982e-04,-7.171026e-05,-7.171026e-05
3.264000e-10,-5.002909e-06,5.980092e-04,5.479527e-04,-7.084423e-05,-7.084423e-05
3.266000e-10,-5.002926e-06,6.014394e-04,5.441855e-04,-6.993561e-05,-6.993561e-05
3.268000e-10,-5.002958e-06,6.048459e-04,5.403969e-04,-6.898377e-05,-6.898377e-05
3.270000e-10,-5.003024e-06,6.082285e-04,5.365869e-04,-6.798783e-05,-6.798783e-05
3.272000e-10,-5.003135e-06,6.115871e-04,5.327558e-04,-6.694660e-05,-6.694660e-05
3.274000e-10,-5.003291e-06,6.149216e-04,5.289036e-04,-6.585843e-05,-6.585843e-05
3.276000e-10,-5.003485e-06,6.182317e-04,5.250306e-04,-6.472119e-05,-6.472119e-05
3.278000e-10,-5.003701e-06,6.215175e-04,5.211369e-04,-6.353215e-05,-6.353215e-05
3.280000e-10,-5.003922e-06,6.247787e-04,5.172226e-04,-6.228800e-05,-6.228800e-05
3.282000e-10,-5.004134e-06,6.280153e-04,5.132879e-04,-6.098485e-05,-6.098485e-05
3.284000e-10,-5.004328e-06,6.312270e-04,5.093329e-04,-5.961819e-05,-5.961819e-05
3.286000e-10,-5.004503e-06,6.344139e-04,5.053579e-04,-5.818297e-05,-5.818297e-05
3.288000e-10,-5.004665e-06,6.375757e-04,5.013629e-04,-5.667364e-05,-5.667364e-05
3.290000e-10,-5.004830e-06,6.407123e-04,4.973482e-04,-5.508419e-05,-5.508419e-05
3.292000e-10,-5.005012e-06,6.438237e-04,4.933139e-04,-5.340823e-05,-5.340823e-05
3.294000e-10,-5.005227e-06,6.469096e-04,4.892600e-04,-5.163907e-05,-5.163907e-05
3.296000e-10,-5.005487e-06,6.499700e-04,4.851869e-04,-4.976981e-05,-4.976981e-05
3.298000e-10,-5.005797e-06,6.530047e-04,4.810946e-04,-4.779349e-05,-4.779349e-05
3.300000e-10,-5.006152e-06,6.560136e-04,4.769833e-04,-4.570320e-05,-4.570320e-05
3.302000e-10,-5.006545e-06,6.589967e-04,4.728532e-04,-4.349236e-05,-4.349236e-05
3.304000e-10,-5.006962e-06,6.619537e-04,4.687043e-04,-4.115490e-05,-4.115490e-05
3.306000e-10,-5.007387e-06,6.648846e-04,4.645368e-04,-3.868569e-05,-3.868569e-05
3.308000e-10,-5.007806e-06,6.677892e-04,4.603509e-04,-3.608096e-05,-3.608096e-05
3.310000e-10,-5.008210e-06,6.706675e-04,4.561467e-04,-3.333882e-05,-3.333882e-05
3.312000e-10,-5.008591e-06,6.735193e-04,4.519244e-04,-3.045992e-05,-3.045992e-05
3.314000e-10,-5.008946e-06,6.763445e-04,4.476840e-04,-2.744823e-05,-2.744823e-05
3.316000e-10,-5.009272e-06,6.791430e-04,4.434257e-04,-2.431181e-05,-2.431181e-05
3.318000e-10,-5.009565e-06,6.819147e-04,4.391497e-04,-2.106371e-05,-2.106371e-05
3.320000e-10,-5.009816e-06,6.846595e-04,4.348560e-04,-1.772275e-05,-1.772275e-05
3.322000e-10,-5.010012e-06,6.873773e-04,4.305449e-04,-1.431432e-05,-1.431432e-05
3.324000e-10,-5.010132e-06,6.900679e-04,4.262166e-04,-1.087080e-05,-1.087080e-05
3.326000e-10,-5.010148e-06,6.927313e-04,4.218713e-04,-7.431820e-06,-7.431820e-06
3.328000e-10,-5.010030e-06,6.953673e-04,4.175093e-04,-4.044037e-06,-4.044037e-06
3.330000e-10,-5.009748e-06,6.979759e-04,4.131307e-04,-7.604128e-07,-7.604128e-07
3.332000e-10,-5.009276e-06,7.005569e-04,4.087360e-04,2.360984e-06,2.360984e-06
3.334000e-10,-5.008595e-06,7.031103e-04,4.043255e-04,5.258706e-06,5.258706e-06
3.336000e-10,-5.007698e-06,7.056359e-04,3.998993e-04,7.870085e-06,7.870085e-06
3.338000e-10,-5.006589e-06,7.081337e-04,3.954579e-04,1.013374e-05,1.013374e-05
3.340000e-10,-5.005287e-06,7.106035e-04,3.910013e-04,1.199229e-05,1.199229e-05
3.342000e-10,-5.003821e-06,7.130452e-04,3.865298e-04,1.339523e-05,1.339523e-05
3.344000e-10,-5.002232e-06,7.154588e-04,3.820434e-04,1.430168e-05,1.430168e-05
3.346000e-10,-5.000566e-06,7.178442e-04,3.775422e-04,1.468316e-05,1.468316e-05
3.348000e-10,-4.998877e-06,7.202012e-04,3.730261e-04,1.452599e-05,1.452599e-05
3.350000e-10,-4.997219e-06,7.225298e-04,3.684953e-04,1.383347e-05,1.383347e-05
3.352000e-10,-4.995650e-06,7.248299e-04,3.639497e-04,1.262746e-05,1.262746e-05
3.354000e-10,-4.994225e-06,7.271013e-04,3.593892e-04,1.094948e-05,1.094948e-05
3.356000e-10,-4.993002e-06,7.293440e-04,3.548141e-04,8.860930e-06,8.860930e-06
3.358000e-10,-4.992035e-06,7.315580e-04,3.502244e-04,6.442399e-06,6.442399e-06
3.360000e-10,-4.991374e-06,7.337430e-04,3.456204e-04,3.791785e-06,3.791785e-06
3.362000e-10,-4.991063e-06,7.358991e-04,3.410023e-04,1.021197e-06,1.021197e-06
3.364000e-10,-4.991136e-06,7.380262e-04,3.363707e-04,-1.747456e-06,-1.747456e-06
3.366000e-10,-4.991614e-06,7.401241e-04,3.317259e-04,-4.387984e-06,-4.387984e-06
3.368000e-10,-4.992497e-06,7.421927e-04,3.270685e-04,-6.776255e-06,-6.776255e-06
3.370000e-10,-4.993764e-06,7.442321e-04,3.223988e-04,-8.796881e-06,-8.796881e-06
3.372000e-10,-4.995367e-06,7.462421e-04,3.177171e-04,-1.034979e-05,-1.034979e-05
3.374000e-10,-4.997236e-06,7.482226e-04,3.130236e-04,-1.135626e-05,-1.135626e-05
3.376000e-10,-4.999278e-06,7.501736e-04,3.083183e-04,-1.176406e-05,-1.176406e-05
3.378000e-10,-5.001382e-06,7.520950e-04,3.036009e-04,-1.155151e-05,-1.155151e-05
3.380000e-10,-5.003428e-06,7.539867e-04,2.988713e-04,-1.073026e-05,-1.073026e-05
3.382000e-10,-5.005291e-06,7.558486e-04,2.941295e-04,-9.346486e-06,-9.346486e-06
3.384000e-10,-5.006854e-06,7.576806e-04,2.893752e-04,-7.480210e-06,-7.480210e-06
3.386000e-10,-5.008012e-06,7.594828e-04,2.846087e-04,-5.242464e-06,-5.242464e-06
3.388000e-10,-5.008683e-06,7.612550e-04,2.798303e-04,-2.770002e-06,-2.770002e-06
3.390000e-10,-5.008812e-06,7.629971e-04,2.750404e-04,-2.175912e-07,-2.175912e-07
3.392000e-10,-5.008379e-06,7.647092e-04,2.702397e-04,2.251755e-06,2.251755e-06
3.394000e-10,-5.007398e-06,7.663910e-04,2.654286e-04,4.477912e-06,4.477912e-06
3.396000e-10,-5.005925e-06,7.680426e-04,2.606078e-04,6.315162e-06,6.315162e-06
3.398000e-10,-5.004049e-06,7.696639e-04,2.557774e-04,7.643079e-06,7.643079e-06
3.400000e-10,-5.001894e-06,7.712547e-04,2.509377e-04,8.375869e-06,8.375869e-06
3.402000e-10,-4.999608e-06,7.728152e-04,2.460886e-04,8.469483e-06,8.469483e-06
3.404000e-10,-4.997356e-06,7.743451e-04,2.412297e-04,7.926017e-06,7.926017e-06
3.406000e-10,-4.995307e-06,7.758445e-04,2.363609e-04,6.795010e-06,6.795010e-06
3.408000e-10,-4.993621e-06,7.773132e-04,2.314820e-04,5.171299e-06,5.171299e-06
3.410000e-10,-4.992440e-06,7.787512e-04,2.265931e-04,3.189163e-06,3.189163e-06
3.412000e-10,-4.991869e-06,7.801585e-04,2.216946e-04,1.012726e-06,1.012726e-06
3.414000e-10,-4.991965e-06,7.815350e-04,2.167870e-04,-1.176908e-06,-1.176908e-06
3.416000e-10,-4.992736e-06,7.828806e-04,2.118711e-04,-3.196800e-06,-3.196800e-06
3.418000e-10,-4.994127e-06,7.841953e-04,2.069476e-04,-4.878092e-06,-4.878092e-06
3.420000e-10,-4.996029e-06,7.854790e-04,2.020167e-04,-6.081061e-06,-6.081061e-06
3.422000e-10,-4.998282e-06,7.867318e-04,1.970788e-04,-6.707810e-06,-6.707810e-06
3.424000e-10,-5.000689e-06,7.879535e-04,1.921336e-04,-6.711474e-06,-6.711474e-06
3.426000e-10,-5.003032e-06,7.891440e-04,1.871808e-04,-6.101188e-06,-6.101188e-06
3.428000e-10,-5.005090e-06,7.903035e-04,1.822200e-04,-4.942291e-06,-4.942291e-06
3.430000e-10,-5.006666e-06,7.914317e-04,1.772511e-04,-3.351447e-06,-3.351447e-06
3.432000e-10,-5.007600e-06,7.925286e-04,1.722743e-04,-1.486608e-06,-1.486608e-06
3.434000e-10,-5.007795e-06,7.935943e-04,1.672900e-04,4.676657e-07,4.676657e-07
3.436000e-10,-5.007221e-06,7.946287e-04,1.622991e-04,2.318327e-06,2.318327e-06
3.438000e-10,-5.005929e-06,7.956317e-04,1.573022e-04,3.883454e-06,3.883454e-06
3.440000e-10,-5.004044e-06,7.966033e-04,1.523000e-04,5.011089e-06,5.011089e-06
3.442000e-10,-5.001758e-06,7.975435e-04,1.472927e-04,5.595116e-06,5.595116e-06
3.444000e-10,-4.999305e-06,7.984522e-04,1.422802e-04,5.586517e-06,5.586517e-06
3.446000e-10,-4.996946e-06,7.993293e-04,1.372621e-04,4.998848e-06,4.998848e-06
3.448000e-10,-4.994936e-06,8.001749e-04,1.322381e-04,3.907339e-06,3.907339e-06
3.450000e-10,-4.993495e-06,8.009889e-04,1.272079e-04,2.441386e-06,2.441386e-06
3.452000e-10,-4.992787e-06,8.017713e-04,1.221718e-04,7.708021e-07,7.708021e-07
3.454000e-10,-4.992895e-06,8.025220e-04,1.171305e-04,-9.130339e-07,-9.130339e-07
3.456000e-10,-4.993810e-06,8.032410e-04,1.120846e-04,-2.419070e-06,-2.419070e-06
3.458000e-10,-4.995432e-06,8.039283e-04,1.070350e-04,-3.578806e-06,-3.578806e-06
3.460000e-10,-4.997575e-06,8.045839e-04,1.019822e-04,-4.265992e-06,-4.265992e-06
3.462000e-10,-4.999988e-06,8.052077e-04,9.692608e-05,-4.411372e-06,-4.411372e-06
3.464000e-10,-5.002386e-06,8.057997e-04,9.186648e-05,-4.010761e-06,-4.010761e-06
3.466000e-10,-5.004480e-06,8.063599e-04,8.680293e-05,-3.125543e-06,-3.125543e-06
3.468000e-10,-5.006013e-06,8.068883e-04,8.173512e-05,-1.875333e-06,-1.875333e-06
3.470000e-10,-5.006794e-06,8.073848e-04,7.666314e-05,-4.233370e-07,-4.233370e-07
3.472000e-10,-5.006724e-06,8.078495e-04,7.158749e-05,1.044113e-06,1.044113e-06
3.474000e-10,-5.005808e-06,8.082823e-04,6.650897e-05,2.341385e-06,2.341385e-06
3.476000e-10,-5.004163e-06,8.086831e-04,6.142837e-05,3.307488e-06,3.307488e-06
3.478000e-10,-5.001999e-06,8.090521e-04,5.634624e-05,3.826804e-06,3.826804e-06
3.480000e-10,-4.999599e-06,8.093891e-04,5.126269e-05,3.843793e-06,3.843793e-06
3.482000e-10,-4.997278e-06,8.096941e-04,4.617743e-05,3.369806e-06,3.369806e-06
3.484000e-10,-4.995347e-06,8.099672e-04,4.109006e-05,2.481141e-06,2.481141e-06
3.486000e-10,-4.994066e-06,8.102083e-04,3.600029e-05,1.308467e-06,1.308467e-06
3.488000e-10,-4.993608e-06,8.104174e-04,3.090826e-05,1.876173e-08,1.876173e-08
3.490000e-10,-4.994037e-06,8.105945e-04,2.581451e-05,-1.207985e-06,-1.207985e-06
3.492000e-10,-4.995292e-06,8.107396e-04,2.071984e-05,-2.204046e-06,-2.204046e-06
3.494000e-10,-4.997195e-06,8.108527e-04,1.562499e-05,-2.837470e-06,-2.837470e-06
3.496000e-10,-4.999476e-06,8.109338e-04,1.053038e-05,-3.030332e-06,-3.030332e-06
3.498000e-10,-5.001808e-06,8.109829e-04,5.435973e-06,-2.769118e-06,-2.769118e-06
3.500000e-10,-5.003856e-06,8.109999e-04,3.414370e-07,-2.105833e-06,-2.105833e-06
3.502000e-10,-3.036229e-06,8.109850e-04,-4.753604e-06,-1.139051e-06,-1.139051e-06
3.504000e-10,-1.033397e-06,8.109380e-04,-9.849258e-06,-1.836196e-08,-1.836196e-08
3.506000e-10,9.604637e-07,8.108591e-04,-1.494521e-05,1.096137e-06,1.096137e-06
3.508000e-10,2.955158e-06,8.107481e-04,-2.004080e-05,2.051767e-06,2.051767e-06
3.510000e-10,4.952368e-06,8.106051e-04,-2.513526e-05,2.725755e-06,2.725755e-06
3.512000e-10,4.983655e-06,8.104301e-04,-3.022803e-05,3.032144e-06,3.032144e-06
3.514000e-10,4.983599e-06,8.102231e-04,-3.531893e-05,2.952610e-06,2.952610e-06
3.516000e-10,4.995623e-06,8.099842e-04,-4.040814e-05,2.519351e-06,2.519351e-06
3.518000e-10,5.008520e-06,8.097132e-04,-4.549596e-05,1.814450e-06,1.814450e-06
3.520000e-10,5.018897e-06,8.094102e-04,-5.058257e-05,9.561037e-07,9.561037e-07
3.522000e-10,5.024475e-06,8.090753e-04,-5.566780e-05,7.983584e-08,7.983584e-08
3.524000e-10,5.024186e-06,8.087084e-04,-6.075117e-05,-6.821281e-07,-6.821281e-07
3.526000e-10,5.018384e-06,8.083097e-04,-6.583200e-05,-1.220295e-06,-1.220295e-06
3.528000e-10,5.008690e-06,8.078791e-04,-7.090975e-05,-1.463350e-06,-1.463350e-06
3.530000e-10,4.997537e-06,8.074166e-04,-7.598415e-05,-1.387517e-06,-1.387517e-06
3.532000e-10,4.987559e-06,8.069222e-04,-8.105521e-05,-1.018686e-06,-1.018686e-06
3.534000e-10,4.980961e-06,8.063959e-04,-8.612315e-05,-4.271682e-07,-4.271682e-07
3.536000e-10,4.979033e-06,8.058378e-04,-9.118809e-05,2.840741e-07,2.840741e-07
3.538000e-10,4.981914e-06,8.052478e-04,-9.624992e-05,9.960379e-07,9.960379e-07
3.540000e-10,4.988630e-06,8.046261e-04,-1.013083e-04,1.592651e-06,1.592651e-06
3.542000e-10,4.997402e-06,8.039726e-04,-1.063625e-04,1.979201e-06,1.979201e-06
3.544000e-10,5.006106e-06,8.032874e-04,-1.114123e-04,2.097288e-06,2.097288e-06
3.546000e-10,5.012788e-06,8.025704e-04,-1.164573e-04,1.933888e-06,1.933888e-06
3.548000e-10,5.016104e-06,8.018218e-04,-1.214973e-04,1.523013e-06,1.523013e-06
3.550000e-10,5.015576e-06,8.010415e-04,-1.265326e-04,9.396181e-07,9.396181e-07
3.552000e-10,5.011638e-06,8.002296e-04,-1.315632e-04,2.866276e-07,2.866276e-07
3.554000e-10,5.005461e-06,7.993862e-04,-1.365890e-04,-3.228816e-07,-3.228816e-07
3.556000e-10,4.998625e-06,7.985111e-04,-1.416096e-04,-7.853608e-07,-7.853608e-07
3.558000e-10,4.992721e-06,7.976046e-04,-1.466245e-04,-1.024897e-06,-1.024897e-06
3.560000e-10,4.988985e-06,7.966665e-04,-1.516335e-04,-1.006467e-06,-1.006467e-06
3.562000e-10,4.988046e-06,7.956970e-04,-1.566361e-04,-7.418658e-07,-7.418658e-07
3.564000e-10,4.989839e-06,7.946961e-04,-1.616324e-04,-2.871506e-07,-2.871506e-07
3.566000e-10,4.993684e-06,7.936637e-04,-1.666223e-04,2.680175e-07,2.680175e-07
3.568000e-10,4.998505e-06,7.926001e-04,-1.716059e-04,8.172503e-07,8.172503e-07
3.570000e-10,5.003113e-06,7.915052e-04,-1.765830e-04,1.257418e-06,1.257418e-06
3.572000e-10,5.006494e-06,7.903790e-04,-1.815532e-04,1.507966e-06,1.507966e-06
3.574000e-10,5.008027e-06,7.892216e-04,-1.865162e-04,1.525845e-06,1.525845e-06
3.576000e-10,5.007580e-06,7.880331e-04,-1.914716e-04,1.313142e-06,1.313142e-06
3.578000e-10,5.005494e-06,7.868135e-04,-1.964193e-04,9.159441e-07,9.159441e-07
3.580000e-10,5.002444e-06,7.855628e-04,-2.013591e-04,4.146719e-07,4.146719e-07
3.582000e-10,4.999248e-06,7.842811e-04,-2.062911e-04,-9.218813e-08,-9.218813e-08
3.584000e-10,4.996654e-06,7.829684e-04,-2.112151e-04,-5.077047e-07,-5.077047e-07
3.586000e-10,4.995175e-06,7.816248e-04,-2.161309e-04,-7.555519e-07,-7.555519e-07
3.588000e-10,4.994994e-06,7.802504e-04,-2.210381e-04,-7.946661e-07,-7.946661e-07
3.590000e-10,4.995965e-06,7.788451e-04,-2.259366e-04,-6.265885e-07,-6.265885e-07
3.592000e-10,4.997688e-06,7.774091e-04,-2.308260e-04,-2.940935e-07,-2.940935e-07
3.594000e-10,4.999642e-06,7.759424e-04,-2.357063e-04,1.284964e-07,1.284964e-07
3.596000e-10,5.001328e-06,7.744451e-04,-2.405772e-04,5.511957e-07,5.511957e-07
3.598000e-10,5.002387e-06,7.729172e-04,-2.454387e-04,8.870778e-07,8.870778e-07
3.600000e-10,5.002672e-06,7.713588e-04,-2.502906e-04,1.069919e-06,1.069919e-06
3.602000e-10,5.002252e-06,7.697700e-04,-2.551327e-04,1.067128e-06,1.067128e-06
3.604000e-10,5.001365e-06,7.681508e-04,-2.599646e-04,8.853794e-07,8.853794e-07
3.606000e-10,5.000328e-06,7.665012e-04,-2.647863e-04,5.679258e-07,5.679258e-07
3.608000e-10,4.999444e-06,7.648214e-04,-2.695975e-04,1.843743e-07,1.843743e-07
3.610000e-10,4.998919e-06,7.631113e-04,-2.743979e-04,-1.847419e-07,-1.847419e-07
3.612000e-10,4.998823e-06,7.613712e-04,-2.791876e-04,-4.651959e-07,-4.651959e-07
3.614000e-10,4.999090e-06,7.596010e-04,-2.839663e-04,-6.044043e-07,-6.044043e-07
3.616000e-10,4.999555e-06,7.578008e-04,-2.887338e-04,-5.816685e-07,-5.816685e-07
3.618000e-10,5.000017e-06,7.559707e-04,-2.934899e-04,-4.112899e-07,-4.112899e-07
3.620000e-10,5.000311e-06,7.541107e-04,-2.982344e-04,-1.381243e-07,-1.381243e-07
3.622000e-10,5.000347e-06,7.522210e-04,-3.029671e-04,1.732239e-07,1.732239e-07
3.624000e-10,5.000139e-06,7.503015e-04,-3.076879e-04,4.530218e-07,4.530218e-07
3.626000e-10,4.999788e-06,7.483525e-04,-3.123965e-04,6.415547e-07,6.415547e-07
3.628000e-10,4.999445e-06,7.463739e-04,-3.170927e-04,7.015029e-07,7.015029e-07
3.630000e-10,4.999256e-06,7.443659e-04,-3.217765e-04,6.249702e-07,6.249702e-07
3.632000e-10,4.999314e-06,7.423284e-04,-3.264475e-04,4.338415e-07,4.338415e-07
3.634000e-10,4.999630e-06,7.402617e-04,-3.311057e-04,1.736553e-07,1.736553e-07
3.636000e-10,5.000123e-06,7.381657e-04,-3.357508e-04,-9.740669e-08,-9.740669e-08
3.638000e-10,5.000650e-06,7.360406e-04,-3.403826e-04,-3.217999e-07,-3.217999e-07
3.640000e-10,5.001046e-06,7.338864e-04,-3.450010e-04,-4.551504e-07,-4.551504e-07
3.642000e-10,5.001172e-06,7.317033e-04,-3.496058e-04,-4.753136e-07,-4.753136e-07
3.644000e-10,5.000964e-06,7.294913e-04,-3.541968e-04,-3.861096e-07,-3.861096e-07
3.646000e-10,5.000450e-06,7.272504e-04,-3.587738e-04,-2.151490e-07,-2.151490e-07
3.648000e-10,4.999748e-06,7.249809e-04,-3.633366e-04,-6.502810e-09,-6.502810e-09
3.650000e-10,4.999037e-06,7.226827e-04,-3.678851e-04,1.899119e-07,1.899119e-07
3.652000e-10,4.998507e-06,7.203560e-04,-3.724190e-04,3.297081e-07,3.297081e-07
3.654000e-10,4.998309e-06,7.180009e-04,-3.769383e-04,3.835891e-07,3.835891e-07
3.656000e-10,4.998512e-06,7.156175e-04,-3.814427e-04,3.430407e-07,3.430407e-07
3.658000e-10,4.999081e-06,7.132057e-04,-3.859320e-04,2.210746e-07,2.210746e-07
