time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XCOUT)","I(LQ|XSUM)"
9.008000e-10,-4.972239e-06,4.969884e-06,4.970616e-06,7.101014e-05,6.456020e-05
9.010000e-10,-4.980021e-06,4.976723e-06,4.977832e-06,7.095467e-05,6.419198e-05
9.012000e-10,-4.990316e-06,4.986502e-06,4.987854e-06,7.096906e-05,6.397548e-05
9.014000e-10,-5.001929e-06,4.998059e-06,4.999495e-06,7.104879e-05,6.393770e-05
9.016000e-10,-5.013563e-06,5.010086e-06,5.011441e-06,7.118051e-05,6.408183e-05
9.018000e-10,-5.023944e-06,5.021257e-06,5.022374e-06,7.134392e-05,6.438642e-05
9.020000e-10,-5.031936e-06,5.030342e-06,5.031093e-06,7.151453e-05,6.480784e-05
9.022000e-10,-5.036651e-06,5.036327e-06,5.036626e-06,7.166708e-05,6.528572e-05
9.024000e-10,-5.037557e-06,5.038530e-06,5.038346e-06,7.177907e-05,6.575111e-05
9.026000e-10,-5.034563e-06,5.036700e-06,5.036067e-06,7.183398e-05,6.613619e-05
9.028000e-10,-5.028060e-06,5.031081e-06,5.030094e-06,7.182350e-05,6.638434e-05
9.030000e-10,-5.018887e-06,5.022402e-06,5.021207e-06,7.174868e-05,6.645872e-05
9.032000e-10,-5.008237e-06,5.011798e-06,5.010571e-06,7.161953e-05,6.634792e-05
9.034000e-10,-4.997492e-06,5.000658e-06,4.999579e-06,7.145344e-05,6.606745e-05
9.036000e-10,-4.988032e-06,4.990427e-06,4.989655e-06,7.127248e-05,6.565699e-05
9.038000e-10,-4.981039e-06,4.982405e-06,4.982054e-06,7.110018e-05,6.517376e-05
9.040000e-10,-4.977334e-06,4.977561e-06,4.977684e-06,7.095816e-05,6.468373e-05
9.042000e-10,-4.977267e-06,4.976405e-06,4.976985e-06,7.086320e-05,6.425180e-05
9.044000e-10,-4.980682e-06,4.978925e-06,4.979881e-06,7.082506e-05,6.393291e-05
9.046000e-10,-4.986966e-06,4.984617e-06,4.985816e-06,7.084540e-05,6.376482e-05
9.048000e-10,-4.995151e-06,4.992576e-06,4.993854e-06,7.091778e-05,6.376360e-05
9.050000e-10,-5.004064e-06,5.001640e-06,5.002823e-06,7.102874e-05,6.392211e-05
9.052000e-10,-5.012481e-06,5.010549e-06,5.011476e-06,7.115993e-05,6.421143e-05
9.054000e-10,-5.019278e-06,5.018099e-06,5.018649e-06,7.129077e-05,6.458529e-05
9.056000e-10,-5.023568e-06,5.023294e-06,5.023397e-06,7.140137e-05,6.498674e-05
9.058000e-10,-5.024818e-06,5.025470e-06,5.025122e-06,7.147537e-05,6.535646e-05
9.060000e-10,-5.022924e-06,5.024390e-06,5.023656e-06,7.150209e-05,6.564135e-05
9.062000e-10,-5.018233e-06,5.020288e-06,5.019294e-06,7.147786e-05,6.580219e-05
9.064000e-10,-5.011501e-06,5.013837e-06,5.012751e-06,7.140629e-05,6.581905e-05
9.066000e-10,-5.003773e-06,5.006052e-06,5.005062e-06,7.129742e-05,6.569342e-05
9.068000e-10,-4.996222e-06,4.998129e-06,4.997407e-06,7.116597e-05,6.544698e-05
9.070000e-10,-4.989965e-06,4.991251e-06,4.990933e-06,7.102907e-05,6.511720e-05
9.072000e-10,-4.985882e-06,4.986405e-06,4.986563e-06,7.090371e-05,6.475082e-05
9.074000e-10,-4.984489e-06,4.984230e-06,4.984862e-06,7.080435e-05,6.439656e-05
9.076000e-10,-4.985862e-06,4.984923e-06,4.985955e-06,7.074114e-05,6.409807e-05
9.078000e-10,-4.989649e-06,4.988230e-06,4.989527e-06,7.071870e-05,6.388833e-05
9.080000e-10,-4.995145e-06,4.993506e-06,4.994891e-06,7.073584e-05,6.378609e-05
9.082000e-10,-5.001415e-06,4.999836e-06,5.001119e-06,7.078603e-05,6.379441e-05
9.084000e-10,-5.007451e-06,5.006187e-06,5.007194e-06,7.085858e-05,6.390155e-05
9.086000e-10,-5.012325e-06,5.011568e-06,5.012164e-06,7.094030e-05,6.408366e-05
9.088000e-10,-5.015322e-06,5.015178e-06,5.015291e-06,7.101739e-05,6.430884e-05
9.090000e-10,-5.016045e-06,5.016516e-06,5.016148e-06,7.107737e-05,6.454201e-05
9.092000e-10,-5.014464e-06,5.015458e-06,5.014686e-06,7.111064e-05,6.474978e-05
9.094000e-10,-5.010922e-06,5.012265e-06,5.011233e-06,7.111168e-05,6.490472e-05
9.096000e-10,-5.006066e-06,5.007538e-06,5.006432e-06,7.107951e-05,6.498848e-05
9.098000e-10,-5.000735e-06,5.002106e-06,5.001127e-06,7.101760e-05,6.499325e-05
9.100000e-10,-4.995814e-06,4.996884e-06,4.996216e-06,7.093312e-05,6.492170e-05
9.102000e-10,-4.992083e-06,4.992712e-06,4.992495e-06,7.083575e-05,6.478544e-05
9.104000e-10,-4.990085e-06,4.990217e-06,4.990519e-06,7.073625e-05,6.460253e-05
9.106000e-10,-4.990043e-06,4.989708e-06,4.990522e-06,7.064497e-05,6.439439e-05
9.108000e-10,-4.991836e-06,4.991142e-06,4.992382e-06,7.057053e-05,6.418291e-05
9.110000e-10,-4.995036e-06,4.994144e-06,4.995665e-06,7.051879e-05,6.398790e-05
9.112000e-10,-4.999001e-06,4.998093e-06,4.999712e-06,7.049228e-05,6.382524e-05
9.114000e-10,-5.002994e-06,5.002245e-06,5.003768e-06,7.049005e-05,6.370580e-05
9.116000e-10,-5.006319e-06,5.005861e-06,5.007118e-06,7.050799e-05,6.363511e-05
9.118000e-10,-5.008435e-06,5.008342e-06,5.009207e-06,7.053950e-05,6.361350e-05
9.120000e-10,-5.009042e-06,5.009318e-06,5.009731e-06,7.057642e-05,6.363667e-05
9.122000e-10,-5.008120e-06,5.008704e-06,5.008678e-06,7.061015e-05,6.369644e-05
9.124000e-10,-5.005921e-06,5.006701e-06,5.006319e-06,7.063273e-05,6.378170e-05
9.126000e-10,-5.002912e-06,5.003749e-06,5.003147e-06,7.063782e-05,6.387933e-05
9.128000e-10,-4.999678e-06,5.000433e-06,4.999777e-06,7.062143e-05,6.397523e-05
9.130000e-10,-4.996817e-06,4.997375e-06,4.996832e-06,7.058236e-05,6.405549e-05
9.132000e-10,-4.994822e-06,4.995115e-06,4.994824e-06,7.052223e-05,6.410749e-05
9.134000e-10,-4.994004e-06,4.994017e-06,4.994065e-06,7.044521e-05,6.412113e-05
9.136000e-10,-4.994435e-06,4.994209e-06,4.994616e-06,7.035734e-05,6.408995e-05
9.138000e-10,-4.995955e-06,4.995575e-06,4.996292e-06,7.026577e-05,6.401192e-05
9.140000e-10,-4.998212e-06,4.997787e-06,4.998702e-06,7.017771e-05,6.388996e-05
9.142000e-10,-5.000739e-06,5.000382e-06,5.001342e-06,7.009959e-05,6.373182e-05
9.144000e-10,-5.003054e-06,5.002858e-06,5.003692e-06,7.003620e-05,6.354945e-05
9.146000e-10,-5.004748e-06,5.004770e-06,5.005318e-06,6.999014e-05,6.335774e-05
9.148000e-10,-5.005560e-06,5.005812e-06,5.005953e-06,6.996153e-05,6.317282e-05
9.150000e-10,-5.005419e-06,5.005868e-06,5.005537e-06,6.994806e-05,6.301008e-05
9.152000e-10,-5.004442e-06,5.005019e-06,5.004221e-06,6.994534e-05,6.288223e-05
9.154000e-10,-5.002904e-06,5.003516e-06,5.002323e-06,6.994753e-05,6.279760e-05
9.156000e-10,-5.001165e-06,5.001719e-06,5.000259e-06,6.994810e-05,6.275893e-05
9.158000e-10,-4.999602e-06,5.000018e-06,4.998453e-06,6.994069e-05,6.276294e-05
9.160000e-10,-4.998523e-06,4.998752e-06,4.997253e-06,6.991994e-05,6.280063e-05
9.162000e-10,-4.998116e-06,4.998144e-06,4.996863e-06,6.988218e-05,6.285839e-05
9.164000e-10,-4.998409e-06,4.998261e-06,4.997308e-06,6.982579e-05,6.291981e-05
9.166000e-10,-4.999282e-06,4.999013e-06,4.998438e-06,6.975142e-05,6.296788e-05
9.168000e-10,-5.000494e-06,5.000175e-06,4.999966e-06,6.966177e-05,6.298726e-05
9.170000e-10,-5.001742e-06,5.001448e-06,5.001536e-06,6.956116e-05,6.296640e-05
9.172000e-10,-5.002730e-06,5.002526e-06,5.002797e-06,6.945495e-05,6.289894e-05
9.174000e-10,-5.003234e-06,5.003160e-06,5.003481e-06,6.934869e-05,6.278449e-05
9.176000e-10,-5.003145e-06,5.003213e-06,5.003453e-06,6.924748e-05,6.262836e-05
9.178000e-10,-5.002490e-06,5.002685e-06,5.002740e-06,6.915527e-05,6.244064e-05
9.180000e-10,-5.001423e-06,5.001707e-06,5.001518e-06,6.907440e-05,6.223456e-05
9.182000e-10,-5.000187e-06,5.000511e-06,5.000072e-06,6.900540e-05,6.202458e-05
9.184000e-10,-4.999059e-06,4.999372e-06,4.998730e-06,6.894700e-05,6.182443e-05
9.186000e-10,-4.998290e-06,4.998553e-06,4.997795e-06,6.889637e-05,6.164546e-05
9.188000e-10,-4.998050e-06,4.998241e-06,4.997483e-06,6.884960e-05,6.149545e-05
9.190000e-10,-4.998395e-06,4.998512e-06,4.997872e-06,6.880225e-05,6.137795e-05
9.192000e-10,-4.999256e-06,4.999316e-06,4.998893e-06,6.874993e-05,6.129230e-05
9.194000e-10,-5.000456e-06,5.000486e-06,5.000347e-06,6.868891e-05,6.123406e-05
9.196000e-10,-5.001747e-06,5.001781e-06,5.001946e-06,6.861651e-05,6.119593e-05
9.198000e-10,-5.002869e-06,5.002933e-06,5.003374e-06,6.853142e-05,6.116877e-05
9.200000e-10,-5.003598e-06,5.003707e-06,5.004352e-06,6.843374e-05,6.114275e-05
9.202000e-10,-5.003793e-06,5.003946e-06,5.004696e-06,6.832489e-05,6.110841e-05
9.204000e-10,-5.003428e-06,5.003607e-06,5.004350e-06,6.820731e-05,6.105747e-05
9.206000e-10,-5.002587e-06,5.002765e-06,5.003396e-06,6.808409e-05,6.098347e-05
9.208000e-10,-5.001451e-06,5.001595e-06,5.002031e-06,6.795853e-05,6.088212e-05
9.210000e-10,-5.000250e-06,5.000332e-06,5.000525e-06,6.783367e-05,6.075145e-05
9.212000e-10,-4.999222e-06,4.999225e-06,4.999166e-06,6.771197e-05,6.059171e-05
9.214000e-10,-4.998557e-06,4.998482e-06,4.998197e-06,6.759496e-05,6.040517e-05
9.216000e-10,-4.998363e-06,4.998228e-06,4.997773e-06,6.748315e-05,6.019581e-05
9.218000e-10,-4.998648e-06,4.998486e-06,4.997933e-06,6.737591e-05,5.996882e-05
9.220000e-10,-4.999321e-06,4.999176e-06,4.998597e-06,6.727160e-05,5.973020e-05
9.222000e-10,-5.000220e-06,5.000135e-06,4.999594e-06,6.716774e-05,5.948621e-05
9.224000e-10,-5.001146e-06,5.001157e-06,5.000700e-06,6.706131e-05,5.924286e-05
9.226000e-10,-5.001911e-06,5.002037e-06,5.001687e-06,6.694913e-05,5.900551e-05
9.228000e-10,-5.002371e-06,5.002613e-06,5.002373e-06,6.682824e-05,5.877836e-05
9.230000e-10,-5.002462e-06,5.002798e-06,5.002654e-06,6.669625e-05,5.856425e-05
9.232000e-10,-5.002199e-06,5.002592e-06,5.002523e-06,6.655165e-05,5.836430e-05
9.234000e-10,-5.001676e-06,5.002075e-06,5.002061e-06,6.639395e-05,5.817788e-05
9.236000e-10,-5.001033e-06,5.001387e-06,5.001413e-06,6.622361e-05,5.800255e-05
9.238000e-10,-5.000428e-06,5.000693e-06,5.000756e-06,6.604202e-05,5.783420e-05
9.240000e-10,-5.000000e-06,5.000146e-06,5.000251e-06,6.585113e-05,5.766739e-05
9.242000e-10,-4.999836e-06,4.999852e-06,5.000012e-06,6.565327e-05,5.749579e-05
9.244000e-10,-4.999957e-06,4.999854e-06,5.000082e-06,6.545082e-05,5.731276e-05
9.246000e-10,-5.000317e-06,5.000124e-06,5.000425e-06,6.524596e-05,5.711201e-05
9.248000e-10,-5.000814e-06,5.000571e-06,5.000940e-06,6.504047e-05,5.688816e-05
9.250000e-10,-5.001317e-06,5.001071e-06,5.001485e-06,6.483555e-05,5.663725e-05
9.252000e-10,-5.001697e-06,5.001493e-06,5.001913e-06,6.463174e-05,5.635701e-05
9.254000e-10,-5.001857e-06,5.001729e-06,5.002105e-06,6.442876e-05,5.604682e-05
9.256000e-10,-5.001755e-06,5.001725e-06,5.002002e-06,6.422552e-05,5.570759e-05
9.258000e-10,-5.001411e-06,5.001485e-06,5.001611e-06,6.402015e-05,5.534131e-05
9.260000e-10,-5.000904e-06,5.001072e-06,5.001010e-06,6.381016e-05,5.495071e-05
9.262000e-10,-5.000352e-06,5.000593e-06,5.000327e-06,6.359260e-05,5.453875e-05
9.264000e-10,-4.999885e-06,5.000171e-06,4.999712e-06,6.336442e-05,5.410832e-05
9.266000e-10,-4.999615e-06,4.999915e-06,4.999301e-06,6.312276e-05,5.366191e-05
9.268000e-10,-4.999612e-06,4.999899e-06,4.999193e-06,6.286519e-05,5.320150e-05
9.270000e-10,-4.999889e-06,5.000139e-06,4.999421e-06,6.258994e-05,5.272835e-05
9.272000e-10,-5.000397e-06,5.000595e-06,4.999951e-06,6.229597e-05,5.224295e-05
9.274000e-10,-5.001040e-06,5.001177e-06,5.000690e-06,6.198290e-05,5.174492e-05
9.276000e-10,-5.001693e-06,5.001767e-06,5.001502e-06,6.165093e-05,5.123297e-05
9.278000e-10,-5.002228e-06,5.002243e-06,5.002240e-06,6.130068e-05,5.070490e-05
9.280000e-10,-5.002545e-06,5.002508e-06,5.002776e-06,6.093305e-05,5.015761e-05
9.282000e-10,-5.002587e-06,5.002508e-06,5.003022e-06,6.054902e-05,4.958728e-05
9.284000e-10,-5.002353e-06,5.002243e-06,5.002949e-06,6.014960e-05,4.898937e-05
9.286000e-10,-5.001896e-06,5.001766e-06,5.002588e-06,5.973559e-05,4.835886e-05
9.288000e-10,-5.001311e-06,5.001173e-06,5.002021e-06,5.930749e-05,4.769021e-05
9.290000e-10,-5.000710e-06,5.000580e-06,5.001361e-06,5.886532e-05,4.697743e-05
9.292000e-10,-5.000208e-06,5.000099e-06,5.000730e-06,5.840843e-05,4.621401e-05
9.294000e-10,-4.999891e-06,4.999819e-06,5.000235e-06,5.793546e-05,4.539283e-05
9.296000e-10,-4.999808e-06,4.999786e-06,4.999946e-06,5.744424e-05,4.450611e-05
9.298000e-10,-4.999961e-06,4.999998e-06,4.999891e-06,5.693189e-05,4.354530e-05
9.300000e-10,-5.000307e-06,5.000408e-06,5.000049e-06,5.639493e-05,4.250101e-05
9.302000e-10,-5.000773e-06,5.000936e-06,5.000366e-06,5.582943e-05,4.136298e-05
9.304000e-10,-5.001271e-06,5.001485e-06,5.000766e-06,5.523115e-05,4.011989e-05
9.306000e-10,-5.001716e-06,5.001964e-06,5.001171e-06,5.459564e-05,3.875924e-05
9.308000e-10,-5.002045e-06,5.002303e-06,5.001516e-06,5.391821e-05,3.726706e-05
9.310000e-10,-5.002223e-06,5.002466e-06,5.001762e-06,5.319391e-05,3.562773e-05
9.312000e-10,-5.002253e-06,5.002454e-06,5.001902e-06,5.241738e-05,3.382375e-05
9.314000e-10,-5.002165e-06,5.002303e-06,5.001955e-06,5.158277e-05,3.183582e-05
9.316000e-10,-5.002009e-06,5.002069e-06,5.001959e-06,5.068358e-05,2.964315e-05
9.318000e-10,-5.001842e-06,5.001818e-06,5.001957e-06,4.971258e-05,2.722427e-05
9.320000e-10,-5.001715e-06,5.001611e-06,5.001985e-06,4.866160e-05,2.455845e-05
9.322000e-10,-5.001658e-06,5.001488e-06,5.002063e-06,4.752139e-05,2.162789e-05
9.324000e-10,-5.001683e-06,5.001467e-06,5.002191e-06,4.628138e-05,1.842087e-05
9.326000e-10,-5.001776e-06,5.001538e-06,5.002348e-06,4.492935e-05,1.493559e-05
9.328000e-10,-5.001911e-06,5.001674e-06,5.002502e-06,4.345117e-05,1.118477e-05
9.330000e-10,-5.002052e-06,5.001838e-06,5.002617e-06,4.183051e-05,7.199812e-06
9.332000e-10,-5.002167e-06,5.001991e-06,5.002665e-06,4.004870e-05,3.033643e-06
9.334000e-10,-5.002237e-06,5.002106e-06,5.002632e-06,3.808466e-05,-1.239272e-06
9.336000e-10,-5.002258e-06,5.002174e-06,5.002524e-06,3.591528e-05,-5.526701e-06
9.338000e-10,-5.002244e-06,5.002200e-06,5.002369e-06,3.351604e-05,-9.725875e-06
9.340000e-10,-5.002221e-06,5.002208e-06,5.002205e-06,3.086233e-05,-1.373251e-05
9.342000e-10,-5.002222e-06,5.002228e-06,5.002079e-06,2.793161e-05,-1.744895e-05
9.344000e-10,-5.002279e-06,5.002291e-06,5.002033e-06,2.470664e-05,-2.078905e-05
9.346000e-10,-5.002415e-06,5.002421e-06,5.002095e-06,2.118006e-05,-2.367906e-05
9.348000e-10,-5.002636e-06,5.002629e-06,5.002277e-06,1.736009e-05,-2.605545e-05
9.350000e-10,-5.002936e-06,5.002910e-06,5.002571e-06,1.327665e-05,-2.786186e-05
9.352000e-10,-5.003294e-06,5.003245e-06,5.002951e-06,8.986668e-06,-2.904762e-05
9.354000e-10,-5.003680e-06,5.003607e-06,5.003380e-06,4.576238e-06,-2.956865e-05
9.356000e-10,-5.004064e-06,5.003965e-06,5.003819e-06,1.580632e-07,-2.939080e-05
9.358000e-10,-5.004421e-06,5.004293e-06,5.004235e-06,-4.136709e-06,-2.849406e-05
9.360000e-10,-5.004739e-06,5.004578e-06,5.004607e-06,-8.170715e-06,-2.687655e-05
9.362000e-10,-5.005016e-06,5.004818e-06,5.004930e-06,-1.181334e-05,-2.455767e-05
9.364000e-10,-5.005268e-06,5.005026e-06,5.005216e-06,-1.495062e-05,-2.158118e-05
9.366000e-10,-5.005516e-06,5.005226e-06,5.005487e-06,-1.748990e-05,-1.801938e-05
9.368000e-10,-5.005788e-06,5.005446e-06,5.005773e-06,-1.935932e-05,-1.397883e-05
9.370000e-10,-5.006107e-06,5.005710e-06,5.006102e-06,-2.050488e-05,-9.605737e-06
9.372000e-10,-5.006486e-06,5.006037e-06,5.006490e-06,-2.088798e-05,-5.086855e-06
9.374000e-10,-5.006926e-06,5.006430e-06,5.006944e-06,-2.048600e-05,-6.414770e-07
9.376000e-10,-5.007412e-06,5.006882e-06,5.007452e-06,-1.929647e-05,3.496981e-06
9.378000e-10,-5.007915e-06,5.007366e-06,5.007984e-06,-1.734399e-05,7.105599e-06
9.380000e-10,-5.008392e-06,5.007848e-06,5.008500e-06,-1.468785e-05,9.994899e-06
9.382000e-10,-5.008794e-06,5.008287e-06,5.008950e-06,-1.142827e-05,1.202322e-05
9.384000e-10,-5.009071e-06,5.008638e-06,5.009279e-06,-7.709161e-06,1.310078e-05
9.386000e-10,-5.009171e-06,5.008856e-06,5.009435e-06,-3.715427e-06,1.318721e-05
9.388000e-10,-5.009049e-06,5.008901e-06,5.009369e-06,3.365296e-07,1.228917e-05
9.390000e-10,-5.008671e-06,5.008741e-06,5.009041e-06,4.215190e-06,1.046251e-05
9.392000e-10,-5.008014e-06,5.008349e-06,5.008425e-06,7.694674e-06,7.819104e-06
9.394000e-10,-5.007072e-06,5.007708e-06,5.007510e-06,1.057519e-05,4.532805e-06
9.396000e-10,-5.005860e-06,5.006813e-06,5.006305e-06,1.269834e-05,8.367590e-07
9.398000e-10,-5.004413e-06,5.005676e-06,5.004843e-06,1.395487e-05,-2.992994e-06
9.400000e-10,-5.002793e-06,5.004326e-06,5.003181e-06,1.428609e-05,-6.665903e-06
9.402000e-10,-5.001086e-06,5.002814e-06,5.001404e-06,1.368297e-05,-9.908946e-06
9.404000e-10,-4.999396e-06,5.001214e-06,4.999617e-06,1.218685e-05,-1.249256e-05
9.406000e-10,-4.997838e-06,4.999619e-06,4.997943e-06,9.893078e-06,-1.424514e-05
9.408000e-10,-4.996532e-06,4.998138e-06,4.996509e-06,6.955098e-06,-1.505741e-05
9.410000e-10,-4.995582e-06,4.996883e-06,4.995431e-06,3.583323e-06,-1.488257e-05
9.412000e-10,-4.995070e-06,4.995957e-06,4.994805e-06,3.350012e-08,-1.373792e-05
9.414000e-10,-4.995039e-06,4.995443e-06,4.994686e-06,-3.416348e-06,-1.170984e-05
9.416000e-10,-4.995492e-06,4.995391e-06,4.995088e-06,-6.495542e-06,-8.958736e-06
9.418000e-10,-4.996384e-06,4.995807e-06,4.995973e-06,-8.968730e-06,-5.716901e-06
9.420000e-10,-4.997631e-06,4.996655e-06,4.997256e-06,-1.065569e-05,-2.273232e-06
9.422000e-10,-4.999120e-06,4.997857e-06,4.998819e-06,-1.144143e-05,1.055958e-06
9.424000e-10,-5.000718e-06,4.999301e-06,5.000520e-06,-1.127990e-05,3.964063e-06
9.426000e-10,-5.002289e-06,5.000857e-06,5.002212e-06,-1.019593e-05,6.189598e-06
9.428000e-10,-5.003710e-06,5.002389e-06,5.003754e-06,-8.287444e-06,7.542280e-06
9.430000e-10,-5.004871e-06,5.003768e-06,5.005028e-06,-5.725616e-06,7.917667e-06
9.432000e-10,-5.005692e-06,5.004885e-06,5.005941e-06,-2.747405e-06,7.303149e-06
9.434000e-10,-5.006118e-06,5.005658e-06,5.006433e-06,3.639256e-07,5.779011e-06
9.436000e-10,-5.006124e-06,5.006032e-06,5.006475e-06,3.309440e-06,3.515214e-06
9.438000e-10,-5.005711e-06,5.005986e-06,5.006067e-06,5.809638e-06,7.604087e-07
9.440000e-10,-5.004907e-06,5.005525e-06,5.005242e-06,7.635310e-06,-2.181248e-06
9.442000e-10,-5.003768e-06,5.004685e-06,5.004057e-06,8.628501e-06,-4.985664e-06
9.444000e-10,-5.002376e-06,5.003529e-06,5.002599e-06,8.713387e-06,-7.350181e-06
9.446000e-10,-5.000839e-06,5.002143e-06,5.000982e-06,7.900448e-06,-9.030461e-06
9.448000e-10,-4.999286e-06,5.000638e-06,4.999340e-06,6.286747e-06,-9.865247e-06
9.450000e-10,-4.997857e-06,4.999141e-06,4.997820e-06,4.051453e-06,-9.787777e-06
9.452000e-10,-4.996694e-06,4.997789e-06,4.996571e-06,1.442574e-06,-8.827857e-06
9.454000e-10,-4.995920e-06,4.996716e-06,4.995727e-06,-1.248358e-06,-7.108665e-06
9.456000e-10,-4.995628e-06,4.996036e-06,4.995387e-06,-3.721799e-06,-4.838198e-06
9.458000e-10,-4.995860e-06,4.995832e-06,4.995599e-06,-5.708464e-06,-2.291163e-06
9.460000e-10,-4.996598e-06,4.996135e-06,4.996350e-06,-7.001474e-06,2.220970e-07
9.462000e-10,-4.997766e-06,4.996923e-06,4.997562e-06,-7.477115e-06,2.396915e-06
9.464000e-10,-4.999229e-06,4.998112e-06,4.999098e-06,-7.104363e-06,3.976770e-06
9.466000e-10,-5.000816e-06,4.999568e-06,5.000776e-06,-5.946146e-06,4.786713e-06
9.468000e-10,-5.002336e-06,5.001119e-06,5.002394e-06,-4.154005e-06,4.752401e-06
9.470000e-10,-5.003604e-06,5.002578e-06,5.003755e-06,-1.954398e-06,3.905391e-06
9.472000e-10,-5.004470e-06,5.003767e-06,5.004694e-06,3.761679e-07,2.377763e-06
9.474000e-10,-5.004832e-06,5.004541e-06,5.005101e-06,2.546655e-06,3.870940e-07
9.476000e-10,-5.004657e-06,5.004807e-06,5.004934e-06,4.291562e-06,-1.789746e-06
