time,"I(LOUT1)","I(LOUT2)","I(RIN)"
6.815000e-10,-1.393509e-07,-1.393509e-07,-4.999908e-06
6.817500e-10,-1.432945e-07,-1.432945e-07,-4.999904e-06
6.820000e-10,-1.472851e-07,-1.472851e-07,-4.999899e-06
6.822500e-10,-1.513240e-07,-1.513240e-07,-4.999895e-06
6.825000e-10,-1.554126e-07,-1.554126e-07,-4.999890e-06
6.827500e-10,-1.595518e-07,-1.595518e-07,-4.999885e-06
6.830000e-10,-1.637423e-07,-1.637423e-07,-4.999880e-06
6.832500e-10,-1.679848e-07,-1.679848e-07,-4.999875e-06
6.835000e-10,-1.722795e-07,-1.722795e-07,-4.999870e-06
6.837500e-10,-1.766267e-07,-1.766267e-07,-4.999865e-06
6.840000e-10,-1.810271e-07,-1.810271e-07,-4.999859e-06
6.842500e-10,-1.854814e-07,-1.854814e-07,-4.999854e-06
6.845000e-10,-1.899907e-07,-1.899907e-07,-4.999848e-06
6.847500e-10,-1.945563e-07,-1.945563e-07,-4.999842e-06
6.850000e-10,-1.991798e-07,-1.991798e-07,-4.999836e-06
6.852500e-10,-2.038627e-07,-2.038627e-07,-4.999829e-06
6.855000e-10,-2.086066e-07,-2.086066e-07,-4.999822e-06
6.857500e-10,-2.134127e-07,-2.134127e-07,-4.999816e-06
6.860000e-10,-2.182823e-07,-2.182823e-07,-4.999808e-06
6.862500e-10,-2.232166e-07,-2.232166e-07,-4.999801e-06
6.865000e-10,-2.282166e-07,-2.282166e-07,-4.999794e-06
6.867500e-10,-2.332836e-07,-2.332836e-07,-4.999786e-06
6.870000e-10,-2.384189e-07,-2.384189e-07,-4.999778e-06
6.872500e-10,-2.436242e-07,-2.436242e-07,-4.999770e-06
6.875000e-10,-2.489013e-07,-2.489013e-07,-4.999761e-06
6.877500e-10,-2.542522e-07,-2.542522e-07,-4.999752e-06
6.880000e-10,-2.596791e-07,-2.596791e-07,-4.999743e-06
6.882500e-10,-2.651843e-07,-2.651843e-07,-4.999734e-06
6.885000e-10,-2.707700e-07,-2.707700e-07,-4.999724e-06
6.887500e-10,-2.764387e-07,-2.764387e-07,-4.999714e-06
6.890000e-10,-2.821926e-07,-2.821926e-07,-4.999703e-06
6.892500e-10,-2.880339e-07,-2.880339e-07,-4.999692e-06
6.895000e-10,-2.939652e-07,-2.939652e-07,-4.999681e-06
6.897500e-10,-2.999890e-07,-2.999890e-07,-4.999669e-06
6.900000e-10,-3.061080e-07,-3.061080e-07,-4.999657e-06
6.902500e-10,-3.123251e-07,-3.123251e-07,-4.999644e-06
6.905000e-10,-3.186437e-07,-3.186437e-07,-4.999631e-06
6.907500e-10,-3.250672e-07,-3.250672e-07,-4.999617e-06
6.910000e-10,-3.315993e-07,-3.315993e-07,-4.999603e-06
6.912500e-10,-3.382440e-07,-3.382440e-07,-4.999588e-06
6.915000e-10,-3.450055e-07,-3.450055e-07,-4.999573e-06
6.917500e-10,-3.518879e-07,-3.518879e-07,-4.999557e-06
6.920000e-10,-3.588957e-07,-3.588957e-07,-4.999540e-06
6.922500e-10,-3.660337e-07,-3.660337e-07,-4.999523e-06
6.925000e-10,-3.733067e-07,-3.733067e-07,-4.999504e-06
6.927500e-10,-3.807199e-07,-3.807199e-07,-4.999486e-06
6.930000e-10,-3.882788e-07,-3.882788e-07,-4.999466e-06
6.932500e-10,-3.959892e-07,-3.959892e-07,-4.999445e-06
6.935000e-10,-4.038574e-07,-4.038574e-07,-4.999423e-06
6.937500e-10,-4.118902e-07,-4.118902e-07,-4.999401e-06
6.940000e-10,-4.200948e-07,-4.200948e-07,-4.999377e-06
6.942500e-10,-4.284788e-07,-4.284788e-07,-4.999352e-06
6.945000e-10,-4.370504e-07,-4.370504e-07,-4.999326e-06
6.947500e-10,-4.458185e-07,-4.458185e-07,-4.999299e-06
6.950000e-10,-4.547921e-07,-4.547921e-07,-4.999270e-06
6.952500e-10,-4.639812e-07,-4.639812e-07,-4.999240e-06
6.955000e-10,-4.733962e-07,-4.733962e-07,-4.999209e-06
6.957500e-10,-4.830483e-07,-4.830483e-07,-4.999175e-06
6.960000e-10,-4.929494e-07,-4.929494e-07,-4.999140e-06
6.962500e-10,-5.031124e-07,-5.031124e-07,-4.999103e-06
6.965000e-10,-5.135508e-07,-5.135508e-07,-4.999064e-06
6.967500e-10,-5.242795e-07,-5.242795e-07,-4.999023e-06
6.970000e-10,-5.353143e-07,-5.353143e-07,-4.998980e-06
6.972500e-10,-5.466725e-07,-5.466725e-07,-4.998934e-06
6.975000e-10,-5.583723e-07,-5.583723e-07,-4.998885e-06
6.977500e-10,-5.704339e-07,-5.704339e-07,-4.998833e-06
6.980000e-10,-5.828786e-07,-5.828786e-07,-4.998779e-06
6.982500e-10,-5.957297e-07,-5.957297e-07,-4.998721e-06
6.985000e-10,-6.090124e-07,-6.090124e-07,-4.998659e-06
6.987500e-10,-6.227539e-07,-6.227539e-07,-4.998593e-06
6.990000e-10,-6.369837e-07,-6.369837e-07,-4.998523e-06
6.992500e-10,-6.517338e-07,-6.517338e-07,-4.998448e-06
6.995000e-10,-6.670392e-07,-6.670392e-07,-4.998368e-06
6.997500e-10,-6.829377e-07,-6.829377e-07,-4.998283e-06
7.000000e-10,-6.994711e-07,-6.994711e-07,-4.998191e-06
7.002500e-10,-7.166844e-07,-7.166844e-07,-4.998093e-06
7.005000e-10,-7.346276e-07,-7.346276e-07,-4.997987e-06
7.007500e-10,-7.533552e-07,-7.533552e-07,-4.997874e-06
7.010000e-10,-7.729270e-07,-7.729270e-07,-4.997752e-06
7.012500e-10,-7.934091e-07,-7.934091e-07,-4.997620e-06
7.015000e-10,-8.148745e-07,-8.148745e-07,-4.997477e-06
7.017500e-10,-8.374036e-07,-8.374036e-07,-4.997323e-06
7.020000e-10,-8.610857e-07,-8.610857e-07,-4.997155e-06
7.022500e-10,-8.860198e-07,-8.860198e-07,-4.996973e-06
7.025000e-10,-9.123161e-07,-9.123161e-07,-4.996775e-06
7.027500e-10,-9.400972e-07,-9.400972e-07,-4.996559e-06
7.030000e-10,-9.695004e-07,-9.695004e-07,-4.996322e-06
7.032500e-10,-1.000679e-06,-1.000679e-06,-4.996063e-06
7.035000e-10,-1.033806e-06,-1.033806e-06,-4.995778e-06
7.037500e-10,-1.069076e-06,-1.069076e-06,-4.995465e-06
7.040000e-10,-1.106706e-06,-1.106706e-06,-4.995119e-06
7.042500e-10,-1.146946e-06,-1.146946e-06,-4.994737e-06
7.045000e-10,-1.190076e-06,-1.190076e-06,-4.994313e-06
7.047500e-10,-1.236416e-06,-1.236416e-06,-4.993842e-06
7.050000e-10,-1.286332e-06,-1.286332e-06,-4.993316e-06
7.052500e-10,-1.340241e-06,-1.340241e-06,-4.992729e-06
7.055000e-10,-1.398622e-06,-1.398622e-06,-4.992070e-06
7.057500e-10,-1.462027e-06,-1.462027e-06,-4.991329e-06
7.060000e-10,-1.531095e-06,-1.531095e-06,-4.990493e-06
7.062500e-10,-1.606562e-06,-1.606562e-06,-4.989547e-06
7.065000e-10,-1.689288e-06,-1.689288e-06,-4.988473e-06
7.067500e-10,-1.780272e-06,-1.780272e-06,-4.987249e-06
7.070000e-10,-1.880684e-06,-1.880684e-06,-4.985850e-06
7.072500e-10,-1.991894e-06,-1.991894e-06,-4.984245e-06
7.075000e-10,-2.115517e-06,-2.115517e-06,-4.982398e-06
7.077500e-10,-2.253454e-06,-2.253454e-06,-4.980266e-06
7.080000e-10,-2.407955e-06,-2.407955e-06,-4.977794e-06
7.082500e-10,-2.581686e-06,-2.581686e-06,-4.974922e-06
7.085000e-10,-2.777811e-06,-2.777811e-06,-4.971573e-06
7.087500e-10,-3.000086e-06,-3.000086e-06,-4.967659e-06
7.090000e-10,-3.252973e-06,-3.252973e-06,-4.963072e-06
7.092500e-10,-3.541757e-06,-3.541757e-06,-4.957689e-06
7.095000e-10,-3.872674e-06,-3.872674e-06,-4.951370e-06
7.097500e-10,-4.253023e-06,-4.253023e-06,-4.943957e-06
7.100000e-10,-4.691228e-06,-4.691228e-06,-4.935289e-06
7.102500e-10,-5.196792e-06,-5.196792e-06,-4.925218e-06
7.105000e-10,-5.780031e-06,-5.780031e-06,-4.913650e-06
7.107500e-10,-6.451389e-06,-6.451389e-06,-4.900613e-06
7.110000e-10,-7.220053e-06,-7.220053e-06,-4.886378e-06
7.112500e-10,-8.091479e-06,-8.091479e-06,-4.871636e-06
7.115000e-10,-9.063417e-06,-9.063417e-06,-4.857740e-06
7.117500e-10,-1.012034e-05,-1.012034e-05,-4.846927e-06
7.120000e-10,-1.122712e-05,-1.122712e-05,-4.842374e-06
7.122500e-10,-1.232448e-05,-1.232448e-05,-4.847776e-06
7.125000e-10,-1.333021e-05,-1.333021e-05,-4.866247e-06
7.127500e-10,-1.415005e-05,-1.415005e-05,-4.898738e-06
7.130000e-10,-1.469761e-05,-1.469761e-05,-4.942769e-06
7.132500e-10,-1.491735e-05,-1.491735e-05,-4.992440e-06
7.135000e-10,-1.480129e-05,-1.480129e-05,-5.039952e-06
7.137500e-10,-1.439240e-05,-1.439240e-05,-5.077927e-06
7.140000e-10,-1.377438e-05,-1.377438e-05,-5.101384e-06
7.142500e-10,-1.305274e-05,-1.305274e-05,-5.108574e-06
7.145000e-10,-1.233495e-05,-1.233495e-05,-5.100597e-06
7.147500e-10,-1.171548e-05,-1.171548e-05,-5.080307e-06
7.150000e-10,-1.126792e-05,-1.126792e-05,-5.051177e-06
7.152500e-10,-1.104284e-05,-1.104284e-05,-5.016574e-06
7.155000e-10,-1.106841e-05,-1.106841e-05,-4.979582e-06
7.157500e-10,-1.135075e-05,-1.135075e-05,-4.943264e-06
7.160000e-10,-1.187199e-05,-1.187199e-05,-4.911097e-06
7.162500e-10,-1.258649e-05,-1.258649e-05,-4.887228e-06
7.165000e-10,-1.341784e-05,-1.341784e-05,-4.876164e-06
7.167500e-10,-1.426175e-05,-1.426175e-05,-4.881604e-06
7.170000e-10,-1.499925e-05,-1.499925e-05,-4.904695e-06
7.172500e-10,-1.551990e-05,-1.551990e-05,-4.942645e-06
7.175000e-10,-1.574817e-05,-1.574817e-05,-4.988750e-06
7.177500e-10,-1.566266e-05,-1.566266e-05,-5.034114e-06
7.180000e-10,-1.530037e-05,-1.530037e-05,-5.070271e-06
7.182500e-10,-1.474528e-05,-1.474528e-05,-5.091426e-06
7.185000e-10,-1.410713e-05,-1.410713e-05,-5.095453e-06
7.187500e-10,-1.349848e-05,-1.349848e-05,-5.083538e-06
7.190000e-10,-1.301668e-05,-1.301668e-05,-5.059063e-06
7.192500e-10,-1.273292e-05,-1.273292e-05,-5.026441e-06
7.195000e-10,-1.268726e-05,-1.268726e-05,-4.990375e-06
7.197500e-10,-1.288669e-05,-1.288669e-05,-4.955620e-06
7.200000e-10,-1.330430e-05,-1.330430e-05,-4.926966e-06
7.202500e-10,-1.387989e-05,-1.387989e-05,-4.909033e-06
7.205000e-10,-1.452450e-05,-1.452450e-05,-4.905521e-06
7.207500e-10,-1.513225e-05,-1.513225e-05,-4.917986e-06
7.210000e-10,-1.559978e-05,-1.559978e-05,-4.944734e-06
7.212500e-10,-1.584898e-05,-1.584898e-05,-4.980661e-06
7.215000e-10,-1.584533e-05,-1.584533e-05,-5.018415e-06
7.217500e-10,-1.560480e-05,-1.560480e-05,-5.050439e-06
7.220000e-10,-1.518763e-05,-1.518763e-05,-5.070983e-06
7.222500e-10,-1.468199e-05,-1.468199e-05,-5.077258e-06
7.225000e-10,-1.418416e-05,-1.418416e-05,-5.069506e-06
7.227500e-10,-1.378084e-05,-1.378084e-05,-5.050286e-06
7.230000e-10,-1.353688e-05,-1.353688e-05,-5.023516e-06
7.232500e-10,-1.348826e-05,-1.348826e-05,-4.993705e-06
7.235000e-10,-1.363926e-05,-1.363926e-05,-4.965489e-06
7.237500e-10,-1.396244e-05,-1.396244e-05,-4.943307e-06
7.240000e-10,-1.440163e-05,-1.440163e-05,-4.930958e-06
7.242500e-10,-1.487946e-05,-1.487946e-05,-4.930895e-06
7.245000e-10,-1.531013e-05,-1.531013e-05,-4.943414e-06
7.247500e-10,-1.561622e-05,-1.561622e-05,-4.966187e-06
7.250000e-10,-1.574525e-05,-1.574525e-05,-4.994573e-06
7.252500e-10,-1.568094e-05,-1.568094e-05,-5.022741e-06
7.255000e-10,-1.544525e-05,-1.544525e-05,-5.045192e-06
7.257500e-10,-1.509126e-05,-1.509126e-05,-5.058067e-06
7.260000e-10,-1.468984e-05,-1.468984e-05,-5.059797e-06
7.262500e-10,-1.431467e-05,-1.431467e-05,-5.051029e-06
7.265000e-10,-1.402923e-05,-1.402923e-05,-5.034085e-06
7.267500e-10,-1.387779e-05,-1.387779e-05,-5.012282e-06
7.270000e-10,-1.388036e-05,-1.388036e-05,-4.989356e-06
7.272500e-10,-1.403110e-05,-1.403110e-05,-4.969034e-06
7.275000e-10,-1.429971e-05,-1.429971e-05,-4.954641e-06
7.277500e-10,-1.463594e-05,-1.463594e-05,-4.948653e-06
7.280000e-10,-1.497761e-05,-1.497761e-05,-4.952183e-06
7.282500e-10,-1.526177e-05,-1.526177e-05,-4.964573e-06
7.285000e-10,-1.543695e-05,-1.543695e-05,-4.983370e-06
7.287500e-10,-1.547353e-05,-1.547353e-05,-5.004797e-06
7.290000e-10,-1.536923e-05,-1.536923e-05,-5.024659e-06
7.292500e-10,-1.514812e-05,-1.514812e-05,-5.039330e-06
7.295000e-10,-1.485401e-05,-1.485401e-05,-5.046507e-06
7.297500e-10,-1.454052e-05,-1.454052e-05,-5.045509e-06
7.300000e-10,-1.426060e-05,-1.426060e-05,-5.037148e-06
7.302500e-10,-1.405786e-05,-1.405786e-05,-5.023337e-06
7.305000e-10,-1.396054e-05,-1.396054e-05,-5.006635e-06
7.307500e-10,-1.397850e-05,-1.397850e-05,-4.989828e-06
7.310000e-10,-1.410267e-05,-1.410267e-05,-4.975598e-06
7.312500e-10,-1.430691e-05,-1.430691e-05,-4.966203e-06
7.315000e-10,-1.455219e-05,-1.455219e-05,-4.963158e-06
7.317500e-10,-1.479294e-05,-1.479294e-05,-4.966937e-06
7.320000e-10,-1.498499e-05,-1.498499e-05,-4.976795e-06
7.322500e-10,-1.509368e-05,-1.509368e-05,-4.990846e-06
7.325000e-10,-1.510021e-05,-1.510021e-05,-5.006431e-06
7.327500e-10,-1.500466e-05,-1.500466e-05,-5.020696e-06
7.330000e-10,-1.482503e-05,-1.482503e-05,-5.031212e-06
7.332500e-10,-1.459262e-05,-1.459262e-05,-5.036425e-06
7.335000e-10,-1.434548e-05,-1.434548e-05,-5.035850e-06
7.337500e-10,-1.412141e-05,-1.412141e-05,-5.030005e-06
7.340000e-10,-1.395201e-05,-1.395201e-05,-5.020173e-06
7.342500e-10,-1.385843e-05,-1.385843e-05,-5.008102e-06
7.345000e-10,-1.384913e-05,-1.384913e-05,-4.995727e-06
7.347500e-10,-1.391941e-05,-1.391941e-05,-4.984920e-06
7.350000e-10,-1.405256e-05,-1.405256e-05,-4.977280e-06
7.352500e-10,-1.422251e-05,-1.422251e-05,-4.973930e-06
7.355000e-10,-1.439790e-05,-1.439790e-05,-4.975333e-06
7.357500e-10,-1.454705e-05,-1.454705e-05,-4.981189e-06
7.360000e-10,-1.464322e-05,-1.464322e-05,-4.990442e-06
7.362500e-10,-1.466910e-05,-1.466910e-05,-5.001464e-06
7.365000e-10,-1.461954e-05,-1.461954e-05,-5.012369e-06
7.367500e-10,-1.450186e-05,-1.450186e-05,-5.021384e-06
7.370000e-10,-1.433390e-05,-1.433390e-05,-5.027178e-06
7.372500e-10,-1.414032e-05,-1.414032e-05,-5.029055e-06
7.375000e-10,-1.394809e-05,-1.394809e-05,-5.026994e-06
7.377500e-10,-1.378228e-05,-1.378228e-05,-5.021563e-06
7.380000e-10,-1.366258e-05,-1.366258e-05,-5.013750e-06
7.382500e-10,-1.360102e-05,-1.360102e-05,-5.004784e-06
7.385000e-10,-1.360089e-05,-1.360089e-05,-4.995960e-06
7.387500e-10,-1.365681e-05,-1.365681e-05,-4.988494e-06
7.390000e-10,-1.375568e-05,-1.375568e-05,-4.983388e-06
7.392500e-10,-1.387866e-05,-1.387866e-05,-4.981313e-06
7.395000e-10,-1.400387e-05,-1.400387e-05,-4.982511e-06
7.397500e-10,-1.410957e-05,-1.410957e-05,-4.986738e-06
7.400000e-10,-1.417742e-05,-1.417742e-05,-4.993294e-06
7.402500e-10,-1.419525e-05,-1.419525e-05,-5.001126e-06
7.405000e-10,-1.415879e-05,-1.415879e-05,-5.009010e-06
7.407500e-10,-1.407199e-05,-1.407199e-05,-5.015773e-06
7.410000e-10,-1.394597e-05,-1.394597e-05,-5.020483e-06
7.412500e-10,-1.379693e-05,-1.379693e-05,-5.022580e-06
7.415000e-10,-1.364336e-05,-1.364336e-05,-5.021927e-06
7.417500e-10,-1.350338e-05,-1.350338e-05,-5.018774e-06
7.420000e-10,-1.339226e-05,-1.339226e-05,-5.013676e-06
7.422500e-10,-1.332075e-05,-1.332075e-05,-5.007389e-06
7.425000e-10,-1.329404e-05,-1.329404e-05,-5.000764e-06
7.427500e-10,-1.331141e-05,-1.331141e-05,-4.994645e-06
7.430000e-10,-1.336660e-05,-1.336660e-05,-4.989786e-06
7.432500e-10,-1.344870e-05,-1.344870e-05,-4.986772e-06
7.435000e-10,-1.354363e-05,-1.354363e-05,-4.985948e-06
7.437500e-10,-1.363597e-05,-1.363597e-05,-4.987374e-06
7.440000e-10,-1.371100e-05,-1.371100e-05,-4.990804e-06
7.442500e-10,-1.375678e-05,-1.375678e-05,-4.995717e-06
7.445000e-10,-1.376569e-05,-1.376569e-05,-5.001395e-06
7.447500e-10,-1.373543e-05,-1.373543e-05,-5.007028e-06
7.450000e-10,-1.366912e-05,-1.366912e-05,-5.011849e-06
7.452500e-10,-1.357462e-05,-1.357462e-05,-5.015241e-06
7.455000e-10,-1.346323e-05,-1.346323e-05,-5.016821e-06
7.457500e-10,-1.334791e-05,-1.334791e-05,-5.016468e-06
7.460000e-10,-1.324158e-05,-1.324158e-05,-5.014313e-06
7.462500e-10,-1.315549e-05,-1.315549e-05,-5.010700e-06
7.465000e-10,-1.309801e-05,-1.309801e-05,-5.006119e-06
7.467500e-10,-1.307377e-05,-1.307377e-05,-5.001144e-06
7.470000e-10,-1.308339e-05,-1.308339e-05,-4.996366e-06
7.472500e-10,-1.312347e-05,-1.312347e-05,-4.992336e-06
7.475000e-10,-1.318715e-05,-1.318715e-05,-4.989507e-06
7.477500e-10,-1.326493e-05,-1.326493e-05,-4.988188e-06
7.480000e-10,-1.334585e-05,-1.334585e-05,-4.988501e-06
7.482500e-10,-1.341887e-05,-1.341887e-05,-4.990367e-06
7.485000e-10,-1.347422e-05,-1.347422e-05,-4.993508e-06
7.487500e-10,-1.350469e-05,-1.350469e-05,-4.997481e-06
7.490000e-10,-1.350651e-05,-1.350651e-05,-5.001742e-06
7.492500e-10,-1.347980e-05,-1.347980e-05,-5.005721e-06
7.495000e-10,-1.342838e-05,-1.342838e-05,-5.008905e-06
7.497500e-10,-1.335920e-05,-1.335920e-05,-5.010907e-06
7.500000e-10,-1.328123e-05,-1.328123e-05,-5.011510e-06
7.502500e-10,-1.313676e-05,-1.313676e-05,-2.542900e-06
7.505000e-10,-1.295417e-05,-1.295417e-05,-4.046429e-08
7.507500e-10,-1.271368e-05,-1.271368e-05,2.450236e-06
7.510000e-10,-1.239825e-05,-1.239825e-05,4.938570e-06
7.512500e-10,-1.206443e-05,-1.206443e-05,4.958018e-06
7.515000e-10,-1.168908e-05,-1.168908e-05,4.944818e-06
7.517500e-10,-1.130233e-05,-1.130233e-05,4.945158e-06
7.520000e-10,-1.093531e-05,-1.093531e-05,4.950091e-06
7.522500e-10,-1.061529e-05,-1.061529e-05,4.958555e-06
7.525000e-10,-1.036421e-05,-1.036421e-05,4.969712e-06
7.527500e-10,-1.019797e-05,-1.019797e-05,4.982678e-06
7.530000e-10,-1.012636e-05,-1.012636e-05,4.996587e-06
7.532500e-10,-1.015313e-05,-1.015313e-05,5.010600e-06
7.535000e-10,-1.027614e-05,-1.027614e-05,5.023910e-06
7.537500e-10,-1.048754e-05,-1.048754e-05,5.035727e-06
7.540000e-10,-1.077383e-05,-1.077383e-05,5.045262e-06
7.542500e-10,-1.111581e-05,-1.111581e-05,5.051726e-06
7.545000e-10,-1.148889e-05,-1.148889e-05,5.054378e-06
7.547500e-10,-1.186396e-05,-1.186396e-05,5.052649e-06
7.550000e-10,-1.220940e-05,-1.220940e-05,5.046328e-06
7.552500e-10,-1.249434e-05,-1.249434e-05,5.035741e-06
7.555000e-10,-1.269275e-05,-1.269275e-05,5.021849e-06
7.557500e-10,-1.278748e-05,-1.278748e-05,5.006172e-06
7.560000e-10,-1.277314e-05,-1.277314e-05,4.990553e-06
7.562500e-10,-1.265694e-05,-1.265694e-05,4.976815e-06
7.565000e-10,-1.245736e-05,-1.245736e-05,4.966440e-06
7.567500e-10,-1.220105e-05,-1.220105e-05,4.960356e-06
7.570000e-10,-1.191890e-05,-1.191890e-05,4.958881e-06
7.572500e-10,-1.164213e-05,-1.164213e-05,4.961800e-06
7.575000e-10,-1.139923e-05,-1.139923e-05,4.968511e-06
7.577500e-10,-1.121382e-05,-1.121382e-05,4.978185e-06
7.580000e-10,-1.110340e-05,-1.110340e-05,4.989882e-06
7.582500e-10,-1.107872e-05,-1.107872e-05,5.002617e-06
7.585000e-10,-1.114349e-05,-1.114349e-05,5.015381e-06
7.587500e-10,-1.129416e-05,-1.129416e-05,5.027148e-06
7.590000e-10,-1.151985e-05,-1.151985e-05,5.036889e-06
7.592500e-10,-1.180256e-05,-1.180256e-05,5.043618e-06
7.595000e-10,-1.211791e-05,-1.211791e-05,5.046501e-06
7.597500e-10,-1.243686e-05,-1.243686e-05,5.045002e-06
7.600000e-10,-1.272849e-05,-1.272849e-05,5.039049e-06
7.602500e-10,-1.296373e-05,-1.296373e-05,5.029162e-06
7.605000e-10,-1.311952e-05,-1.311952e-05,5.016465e-06
7.607500e-10,-1.318246e-05,-1.318246e-05,5.002558e-06
7.610000e-10,-1.315098e-05,-1.315098e-05,4.989253e-06
7.612500e-10,-1.303559e-05,-1.303559e-05,4.978250e-06
7.615000e-10,-1.285701e-05,-1.285701e-05,4.970850e-06
7.617500e-10,-1.264280e-05,-1.264280e-05,4.967779e-06
7.620000e-10,-1.242337e-05,-1.242337e-05,4.969156e-06
7.622500e-10,-1.222808e-05,-1.222808e-05,4.974566e-06
7.625000e-10,-1.208208e-05,-1.208208e-05,4.983201e-06
7.627500e-10,-1.200406e-05,-1.200406e-05,4.994003e-06
7.630000e-10,-1.200486e-05,-1.200486e-05,5.005774e-06
7.632500e-10,-1.208670e-05,-1.208670e-05,5.017263e-06
7.635000e-10,-1.224300e-05,-1.224300e-05,5.027223e-06
7.637500e-10,-1.245874e-05,-1.245874e-05,5.034498e-06
7.640000e-10,-1.271154e-05,-1.271154e-05,5.038136e-06
7.642500e-10,-1.297375e-05,-1.297375e-05,5.037548e-06
7.645000e-10,-1.321571e-05,-1.321571e-05,5.032668e-06
7.647500e-10,-1.340974e-05,-1.340974e-05,5.024058e-06
7.650000e-10,-1.353443e-05,-1.353443e-05,5.012888e-06
7.652500e-10,-1.357817e-05,-1.357817e-05,5.000769e-06
7.655000e-10,-1.354103e-05,-1.354103e-05,4.989468e-06
7.657500e-10,-1.343458e-05,-1.343458e-05,4.980580e-06
7.660000e-10,-1.327973e-05,-1.327973e-05,4.975260e-06
7.662500e-10,-1.310314e-05,-1.310314e-05,4.974066e-06
7.665000e-10,-1.293311e-05,-1.293311e-05,4.976945e-06
7.667500e-10,-1.279570e-05,-1.279570e-05,4.983313e-06
7.670000e-10,-1.271156e-05,-1.271156e-05,4.992193e-06
7.672500e-10,-1.269371e-05,-1.269371e-05,5.002365e-06
7.675000e-10,-1.274625e-05,-1.274625e-05,5.012495e-06
7.677500e-10,-1.286400e-05,-1.286400e-05,5.021259e-06
7.680000e-10,-1.303305e-05,-1.303305e-05,5.027475e-06
7.682500e-10,-1.323234e-05,-1.323234e-05,5.030250e-06
7.685000e-10,-1.343626e-05,-1.343626e-05,5.029132e-06
7.687500e-10,-1.361826e-05,-1.361826e-05,5.024236e-06
7.690000e-10,-1.375492e-05,-1.375492e-05,5.016282e-06
7.692500e-10,-1.382980e-05,-1.382980e-05,5.006508e-06
7.695000e-10,-1.383614e-05,-1.383614e-05,4.996460e-06
7.697500e-10,-1.377788e-05,-1.377788e-05,4.987702e-06
7.700000e-10,-1.366867e-05,-1.366867e-05,4.981525e-06
7.702500e-10,-1.352928e-05,-1.352928e-05,4.978743e-06
7.705000e-10,-1.338396e-05,-1.338396e-05,4.979593e-06
7.707500e-10,-1.325660e-05,-1.325660e-05,4.983761e-06
7.710000e-10,-1.316732e-05,-1.316732e-05,4.990480e-06
7.712500e-10,-1.312985e-05,-1.312985e-05,4.998676e-06
7.715000e-10,-1.314991e-05,-1.314991e-05,5.007122e-06
7.717500e-10,-1.322468e-05,-1.322468e-05,5.014582e-06
7.720000e-10,-1.334329e-05,-1.334329e-05,5.019963e-06
7.722500e-10,-1.348834e-05,-1.348834e-05,5.022461e-06
7.725000e-10,-1.363843e-05,-1.363843e-05,5.021690e-06
7.727500e-10,-1.377143e-05,-1.377143e-05,5.017775e-06
7.730000e-10,-1.386803e-05,-1.386803e-05,5.011353e-06
7.732500e-10,-1.391491e-05,-1.391491e-05,5.003483e-06
7.735000e-10,-1.390690e-05,-1.390690e-05,4.995452e-06
7.737500e-10,-1.384763e-05,-1.384763e-05,4.988537e-06
7.740000e-10,-1.374857e-05,-1.374857e-05,4.983770e-06
7.742500e-10,-1.362680e-05,-1.362680e-05,4.981775e-06
7.745000e-10,-1.350190e-05,-1.350190e-05,4.982697e-06
7.747500e-10,-1.339283e-05,-1.339283e-05,4.986225e-06
7.750000e-10,-1.331509e-05,-1.331509e-05,4.991681e-06
7.752500e-10,-1.327866e-05,-1.327866e-05,4.998148e-06
7.755000e-10,-1.328678e-05,-1.328678e-05,5.004608e-06
7.757500e-10,-1.333579e-05,-1.333579e-05,5.010076e-06
7.760000e-10,-1.341580e-05,-1.341580e-05,5.013731e-06
7.762500e-10,-1.351228e-05,-1.351228e-05,5.015030e-06
7.765000e-10,-1.360825e-05,-1.360825e-05,5.013791e-06
7.767500e-10,-1.368700e-05,-1.368700e-05,5.010230e-06
7.770000e-10,-1.373470e-05,-1.373470e-05,5.004933e-06
7.772500e-10,-1.374253e-05,-1.374253e-05,4.998755e-06
7.775000e-10,-1.370803e-05,-1.370803e-05,4.992664e-06
7.777500e-10,-1.363514e-05,-1.363514e-05,4.987573e-06
7.780000e-10,-1.353330e-05,-1.353330e-05,4.984179e-06
7.782500e-10,-1.341559e-05,-1.341559e-05,4.982868e-06
7.785000e-10,-1.329651e-05,-1.329651e-05,4.983680e-06
7.787500e-10,-1.318968e-05,-1.318968e-05,4.986339e-06
7.790000e-10,-1.310595e-05,-1.310595e-05,4.990322e-06
7.792500e-10,-1.305203e-05,-1.305203e-05,4.994958e-06
7.795000e-10,-1.302982e-05,-1.302982e-05,4.999526e-06
7.797500e-10,-1.303639e-05,-1.303639e-05,5.003350e-06
7.800000e-10,-1.306458e-05,-1.306458e-05,5.005883e-06
7.802500e-10,-1.310418e-05,-1.310418e-05,5.006773e-06
7.805000e-10,-1.314337e-05,-1.314337e-05,5.005902e-06
7.807500e-10,-1.317047e-05,-1.317047e-05,5.003407e-06
7.810000e-10,-1.317556e-05,-1.317556e-05,4.999646e-06
7.812500e-10,-1.315182e-05,-1.315182e-05,4.995145e-06
7.815000e-10,-1.309632e-05,-1.309632e-05,4.990505e-06
7.817500e-10,-1.301022e-05,-1.301022e-05,4.986307e-06
