time,"I(RIN2)","I(RIN1)","I(LQ|X11)"
8.140000e-11,-4.998886e-06,-4.998886e-06,1.950583e-08
8.160000e-11,-4.998771e-06,-4.998771e-06,2.004263e-08
8.180000e-11,-4.998812e-06,-4.998812e-06,2.124352e-08
8.200000e-11,-4.998998e-06,-4.998998e-06,2.305705e-08
8.220000e-11,-4.999301e-06,-4.999301e-06,2.526676e-08
8.240000e-11,-4.999679e-06,-4.999679e-06,2.752287e-08
8.260000e-11,-5.000082e-06,-5.000082e-06,2.940617e-08
8.280000e-11,-5.000459e-06,-5.000459e-06,3.051125e-08
8.300000e-11,-5.000765e-06,-5.000765e-06,3.053233e-08
8.320000e-11,-5.000965e-06,-5.000965e-06,2.933394e-08
8.340000e-11,-5.001038e-06,-5.001038e-06,2.699173e-08
8.360000e-11,-5.000980e-06,-5.000980e-06,2.379421e-08
8.380000e-11,-5.000804e-06,-5.000804e-06,2.020390e-08
8.400000e-11,-5.000537e-06,-5.000537e-06,1.678392e-08
8.420000e-11,-5.000216e-06,-5.000216e-06,1.410290e-08
8.440000e-11,-4.999882e-06,-4.999882e-06,1.263521e-08
8.460000e-11,-4.999578e-06,-4.999578e-06,1.267458e-08
8.480000e-11,-4.999340e-06,-4.999340e-06,1.427702e-08
8.500000e-11,-4.999193e-06,-4.999193e-06,1.724366e-08
8.520000e-11,-4.999152e-06,-4.999152e-06,2.114715e-08
8.540000e-11,-4.999216e-06,-4.999216e-06,2.539754e-08
8.560000e-11,-4.999373e-06,-4.999373e-06,2.933668e-08
8.580000e-11,-4.999598e-06,-4.999598e-06,3.234511e-08
8.600000e-11,-4.999861e-06,-4.999861e-06,3.394336e-08
8.620000e-11,-5.000127e-06,-5.000127e-06,3.387063e-08
8.640000e-11,-5.000365e-06,-5.000365e-06,3.212775e-08
8.660000e-11,-5.000546e-06,-5.000546e-06,2.897743e-08
8.680000e-11,-5.000651e-06,-5.000651e-06,2.490204e-08
8.700000e-11,-5.000673e-06,-5.000673e-06,2.052628e-08
8.720000e-11,-5.000612e-06,-5.000612e-06,1.651773e-08
8.740000e-11,-5.000481e-06,-5.000481e-06,1.348176e-08
8.760000e-11,-5.000300e-06,-5.000300e-06,1.186768e-08
8.780000e-11,-5.000093e-06,-5.000093e-06,1.190116e-08
8.800000e-11,-4.999886e-06,-4.999886e-06,1.355301e-08
8.820000e-11,-4.999705e-06,-4.999705e-06,1.654847e-08
8.840000e-11,-4.999569e-06,-4.999569e-06,2.041456e-08
8.860000e-11,-4.999492e-06,-4.999492e-06,2.455703e-08
8.880000e-11,-4.999480e-06,-4.999480e-06,2.835393e-08
8.900000e-11,-4.999530e-06,-4.999530e-06,3.125083e-08
8.920000e-11,-4.999632e-06,-4.999632e-06,3.284269e-08
8.940000e-11,-4.999771e-06,-4.999771e-06,3.293048e-08
8.960000e-11,-4.999929e-06,-4.999929e-06,3.154443e-08
8.980000e-11,-5.000085e-06,-5.000085e-06,2.893187e-08
9.000000e-11,-5.000222e-06,-5.000222e-06,2.551284e-08
9.020000e-11,-5.000324e-06,-5.000324e-06,2.181139e-08
9.040000e-11,-5.000383e-06,-5.000383e-06,1.837430e-08
9.060000e-11,-5.000394e-06,-5.000394e-06,1.568957e-08
9.080000e-11,-5.000359e-06,-5.000359e-06,1.411733e-08
9.100000e-11,-5.000286e-06,-5.000286e-06,1.384246e-08
9.120000e-11,-5.000184e-06,-5.000184e-06,1.485518e-08
9.140000e-11,-5.000068e-06,-5.000068e-06,1.696098e-08
9.160000e-11,-4.999951e-06,-4.999951e-06,1.981688e-08
9.180000e-11,-4.999848e-06,-4.999848e-06,2.298743e-08
9.200000e-11,-4.999767e-06,-4.999767e-06,2.601130e-08
9.220000e-11,-4.999718e-06,-4.999718e-06,2.846818e-08
9.240000e-11,-4.999703e-06,-4.999703e-06,3.003642e-08
9.260000e-11,-4.999722e-06,-4.999722e-06,3.053372e-08
9.280000e-11,-4.999771e-06,-4.999771e-06,2.993602e-08
9.300000e-11,-4.999841e-06,-4.999841e-06,2.837311e-08
9.320000e-11,-4.999925e-06,-4.999925e-06,2.610307e-08
9.340000e-11,-5.000012e-06,-5.000012e-06,2.347018e-08
9.360000e-11,-5.000093e-06,-5.000093e-06,2.085313e-08
9.380000e-11,-5.000159e-06,-5.000159e-06,1.861126e-08
9.400000e-11,-5.000204e-06,-5.000204e-06,1.703629e-08
9.420000e-11,-5.000225e-06,-5.000225e-06,1.631578e-08
9.440000e-11,-5.000221e-06,-5.000221e-06,1.651259e-08
9.460000e-11,-5.000193e-06,-5.000193e-06,1.756224e-08
9.480000e-11,-5.000147e-06,-5.000147e-06,1.928744e-08
9.500000e-11,-5.000087e-06,-5.000087e-06,2.142713e-08
9.520000e-11,-5.000020e-06,-5.000020e-06,2.367513e-08
9.540000e-11,-4.999955e-06,-4.999955e-06,2.572310e-08
9.560000e-11,-4.999897e-06,-4.999897e-06,2.730179e-08
9.580000e-11,-4.999852e-06,-4.999852e-06,2.821533e-08
9.600000e-11,-4.999825e-06,-4.999825e-06,2.836442e-08
9.620000e-11,-4.999817e-06,-4.999817e-06,2.775585e-08
9.640000e-11,-4.999829e-06,-4.999829e-06,2.649775e-08
9.660000e-11,-4.999859e-06,-4.999859e-06,2.478166e-08
9.680000e-11,-4.999903e-06,-4.999903e-06,2.285426e-08
9.700000e-11,-4.999956e-06,-4.999956e-06,2.098276e-08
9.720000e-11,-5.000012e-06,-5.000012e-06,1.941870e-08
9.740000e-11,-5.000065e-06,-5.000065e-06,1.836479e-08
9.760000e-11,-5.000110e-06,-5.000110e-06,1.794917e-08
9.780000e-11,-5.000142e-06,-5.000142e-06,1.821018e-08
9.800000e-11,-5.000158e-06,-5.000158e-06,1.909350e-08
9.820000e-11,-5.000156e-06,-5.000156e-06,2.046168e-08
9.840000e-11,-5.000137e-06,-5.000137e-06,2.211470e-08
9.860000e-11,-5.000104e-06,-5.000104e-06,2.381846e-08
9.880000e-11,-5.000059e-06,-5.000059e-06,2.533746e-08
9.900000e-11,-5.000009e-06,-5.000009e-06,2.646702e-08
9.920000e-11,-4.999959e-06,-4.999959e-06,2.706078e-08
9.940000e-11,-4.999914e-06,-4.999914e-06,2.704973e-08
9.960000e-11,-4.999880e-06,-4.999880e-06,2.645027e-08
9.980000e-11,-4.999860e-06,-4.999860e-06,2.536034e-08
1.000000e-10,-4.999855e-06,-4.999855e-06,2.394420e-08
1.002000e-10,-4.999835e-06,-4.999835e-06,2.239596e-08
1.004000e-10,-4.999892e-06,-4.999892e-06,2.093465e-08
1.006000e-10,-5.000070e-06,-5.000070e-06,1.975708e-08
1.008000e-10,-5.000383e-06,-5.000383e-06,1.900954e-08
1.010000e-10,-5.000797e-06,-5.000797e-06,1.876980e-08
1.012000e-10,-5.001230e-06,-5.001230e-06,1.903858e-08
1.014000e-10,-5.001582e-06,-5.001582e-06,1.974200e-08
1.016000e-10,-5.001772e-06,-5.001772e-06,2.074475e-08
1.018000e-10,-5.001769e-06,-5.001769e-06,2.187206e-08
1.020000e-10,-5.001590e-06,-5.001590e-06,2.293681e-08
1.022000e-10,-5.001288e-06,-5.001288e-06,2.376783e-08
1.024000e-10,-5.000929e-06,-5.000929e-06,2.423464e-08
1.026000e-10,-5.000569e-06,-5.000569e-06,2.426529e-08
1.028000e-10,-5.000248e-06,-5.000248e-06,2.385455e-08
1.030000e-10,-4.999990e-06,-4.999990e-06,2.306173e-08
1.032000e-10,-4.999810e-06,-4.999810e-06,2.199889e-08
1.034000e-10,-4.999724e-06,-4.999724e-06,2.081161e-08
1.036000e-10,-4.999744e-06,-4.999744e-06,1.965561e-08
1.038000e-10,-4.999873e-06,-4.999873e-06,1.867309e-08
1.040000e-10,-5.000098e-06,-5.000098e-06,1.797218e-08
1.042000e-10,-5.000385e-06,-5.000385e-06,1.761282e-08
1.044000e-10,-5.000684e-06,-5.000684e-06,1.760068e-08
1.046000e-10,-5.000938e-06,-5.000938e-06,1.788986e-08
1.048000e-10,-5.001099e-06,-5.001099e-06,1.839317e-08
1.050000e-10,-5.001142e-06,-5.001142e-06,1.899823e-08
1.052000e-10,-5.001067e-06,-5.001067e-06,1.958626e-08
1.054000e-10,-5.000895e-06,-5.000895e-06,2.005047e-08
1.056000e-10,-5.000664e-06,-5.000664e-06,2.031127e-08
1.058000e-10,-5.000413e-06,-5.000413e-06,2.032593e-08
1.060000e-10,-5.000180e-06,-5.000180e-06,2.009176e-08
1.062000e-10,-4.999997e-06,-4.999997e-06,1.964263e-08
1.064000e-10,-4.999884e-06,-4.999884e-06,1.904008e-08
1.066000e-10,-4.999851e-06,-4.999851e-06,1.836083e-08
1.068000e-10,-4.999899e-06,-4.999899e-06,1.768307e-08
1.070000e-10,-5.000016e-06,-5.000016e-06,1.707385e-08
1.072000e-10,-5.000180e-06,-5.000180e-06,1.657963e-08
1.074000e-10,-5.000361e-06,-5.000361e-06,1.622122e-08
1.076000e-10,-5.000523e-06,-5.000523e-06,1.599357e-08
1.078000e-10,-5.000639e-06,-5.000639e-06,1.587001e-08
1.080000e-10,-5.000686e-06,-5.000686e-06,1.580980e-08
1.082000e-10,-5.000660e-06,-5.000660e-06,1.576741e-08
1.084000e-10,-5.000569e-06,-5.000569e-06,1.570162e-08
1.086000e-10,-5.000435e-06,-5.000435e-06,1.558289e-08
1.088000e-10,-5.000286e-06,-5.000286e-06,1.539774e-08
1.090000e-10,-5.000149e-06,-5.000149e-06,1.514953e-08
1.092000e-10,-5.000047e-06,-5.000047e-06,1.485575e-08
1.094000e-10,-4.999995e-06,-4.999995e-06,1.454263e-08
1.096000e-10,-4.999995e-06,-4.999995e-06,1.423825e-08
1.098000e-10,-5.000042e-06,-5.000042e-06,1.396555e-08
1.100000e-10,-5.000123e-06,-5.000123e-06,1.373677e-08
1.102000e-10,-5.000217e-06,-5.000217e-06,1.355016e-08
1.104000e-10,-5.000306e-06,-5.000306e-06,1.338979e-08
1.106000e-10,-5.000371e-06,-5.000371e-06,1.322821e-08
1.108000e-10,-5.000398e-06,-5.000398e-06,1.303158e-08
1.110000e-10,-5.000385e-06,-5.000385e-06,1.276611e-08
1.112000e-10,-5.000334e-06,-5.000334e-06,1.240469e-08
1.114000e-10,-5.000258e-06,-5.000258e-06,1.193239e-08
1.116000e-10,-5.000173e-06,-5.000173e-06,1.134988e-08
1.118000e-10,-5.000098e-06,-5.000098e-06,1.067404e-08
1.120000e-10,-5.000049e-06,-5.000049e-06,9.935786e-09
1.122000e-10,-5.000033e-06,-5.000033e-06,9.175317e-09
1.124000e-10,-5.000052e-06,-5.000052e-06,8.435773e-09
1.126000e-10,-5.000099e-06,-5.000099e-06,7.756278e-09
1.128000e-10,-5.000161e-06,-5.000161e-06,7.165600e-09
1.130000e-10,-5.000224e-06,-5.000224e-06,6.677479e-09
1.132000e-10,-5.000271e-06,-5.000271e-06,6.288368e-09
1.134000e-10,-5.000291e-06,-5.000291e-06,5.977929e-09
1.136000e-10,-5.000281e-06,-5.000281e-06,5.712159e-09
1.138000e-10,-5.000241e-06,-5.000241e-06,5.448551e-09
1.140000e-10,-5.000180e-06,-5.000180e-06,5.142435e-09
1.142000e-10,-5.000110e-06,-5.000110e-06,4.753404e-09
1.144000e-10,-5.000046e-06,-5.000046e-06,4.250807e-09
1.146000e-10,-5.000000e-06,-5.000000e-06,3.617446e-09
1.148000e-10,-4.999983e-06,-4.999983e-06,2.850943e-09
1.150000e-10,-4.999997e-06,-4.999997e-06,1.962659e-09
1.152000e-10,-5.000038e-06,-5.000038e-06,9.744380e-10
1.154000e-10,-5.000097e-06,-5.000097e-06,-8.619062e-11
1.156000e-10,-5.000160e-06,-5.000160e-06,-1.191495e-09
1.158000e-10,-5.000214e-06,-5.000214e-06,-2.318772e-09
1.160000e-10,-5.000246e-06,-5.000246e-06,-3.454485e-09
1.162000e-10,-5.000249e-06,-5.000249e-06,-4.596660e-09
1.164000e-10,-5.000223e-06,-5.000223e-06,-5.755268e-09
1.166000e-10,-5.000172e-06,-5.000172e-06,-6.950620e-09
1.168000e-10,-5.000107e-06,-5.000107e-06,-8.210186e-09
1.170000e-10,-5.000040e-06,-5.000040e-06,-9.564476e-09
1.172000e-10,-4.999985e-06,-4.999985e-06,-1.104275e-08
1.174000e-10,-4.999952e-06,-4.999952e-06,-1.266932e-08
1.176000e-10,-4.999947e-06,-4.999947e-06,-1.446109e-08
1.178000e-10,-4.999969e-06,-4.999969e-06,-1.642669e-08
1.180000e-10,-5.000013e-06,-5.000013e-06,-1.856732e-08
1.182000e-10,-5.000069e-06,-5.000069e-06,-2.087911e-08
1.184000e-10,-5.000125e-06,-5.000125e-06,-2.335657e-08
1.186000e-10,-5.000170e-06,-5.000170e-06,-2.599658e-08
1.188000e-10,-5.000195e-06,-5.000195e-06,-2.880215e-08
1.190000e-10,-5.000195e-06,-5.000195e-06,-3.178556e-08
1.192000e-10,-5.000173e-06,-5.000173e-06,-3.497035e-08
1.194000e-10,-5.000134e-06,-5.000134e-06,-3.839190e-08
1.196000e-10,-5.000085e-06,-5.000085e-06,-4.209684e-08
1.198000e-10,-5.000037e-06,-5.000037e-06,-4.614138e-08
1.200000e-10,-4.999999e-06,-4.999999e-06,-5.058919e-08
1.202000e-10,-4.999976e-06,-4.999976e-06,-5.550937e-08
1.204000e-10,-4.999971e-06,-4.999971e-06,-6.097491e-08
1.206000e-10,-4.999981e-06,-4.999981e-06,-6.706227e-08
1.208000e-10,-5.000002e-06,-5.000002e-06,-7.385206e-08
1.210000e-10,-5.000027e-06,-5.000027e-06,-8.143105e-08
1.212000e-10,-5.000049e-06,-5.000049e-06,-8.989529e-08
1.214000e-10,-5.000063e-06,-5.000063e-06,-9.935438e-08
1.216000e-10,-5.000066e-06,-5.000066e-06,-1.099366e-07
1.218000e-10,-5.000061e-06,-5.000061e-06,-1.217946e-07
1.220000e-10,-5.000050e-06,-5.000050e-06,-1.351116e-07
1.222000e-10,-5.000038e-06,-5.000038e-06,-1.501080e-07
1.224000e-10,-5.000030e-06,-5.000030e-06,-1.670468e-07
1.226000e-10,-5.000029e-06,-5.000029e-06,-1.862409e-07
1.228000e-10,-5.000036e-06,-5.000036e-06,-2.080591e-07
1.230000e-10,-5.000050e-06,-5.000050e-06,-2.329345e-07
1.232000e-10,-5.000066e-06,-5.000066e-06,-2.613743e-07
1.234000e-10,-5.000081e-06,-5.000081e-06,-2.939731e-07
1.236000e-10,-5.000089e-06,-5.000089e-06,-3.314307e-07
1.238000e-10,-5.000087e-06,-5.000087e-06,-3.745750e-07
1.240000e-10,-5.000071e-06,-5.000071e-06,-4.243906e-07
1.242000e-10,-5.000045e-06,-5.000045e-06,-4.820539e-07
1.244000e-10,-5.000010e-06,-5.000010e-06,-5.489756e-07
1.246000e-10,-4.999973e-06,-4.999973e-06,-6.268502e-07
1.248000e-10,-4.999940e-06,-4.999940e-06,-7.177146e-07
1.250000e-10,-4.999919e-06,-4.999919e-06,-8.240175e-07
1.252000e-10,-4.999912e-06,-4.999912e-06,-9.487023e-07
1.254000e-10,-4.999924e-06,-4.999924e-06,-1.095306e-06
1.256000e-10,-4.999951e-06,-4.999951e-06,-1.268079e-06
1.258000e-10,-4.999990e-06,-4.999990e-06,-1.472124e-06
1.260000e-10,-5.000035e-06,-5.000035e-06,-1.713567e-06
1.262000e-10,-5.000077e-06,-5.000077e-06,-1.999743e-06
1.264000e-10,-5.000110e-06,-5.000110e-06,-2.339406e-06
1.266000e-10,-5.000128e-06,-5.000128e-06,-2.742941e-06
1.268000e-10,-5.000128e-06,-5.000128e-06,-3.222545e-06
1.270000e-10,-5.000111e-06,-5.000111e-06,-3.792319e-06
1.272000e-10,-5.000078e-06,-5.000078e-06,-4.468153e-06
1.274000e-10,-5.000036e-06,-5.000036e-06,-5.267202e-06
1.276000e-10,-4.999990e-06,-4.999990e-06,-6.206628e-06
1.278000e-10,-4.999948e-06,-4.999948e-06,-7.301157e-06
1.280000e-10,-4.999915e-06,-4.999915e-06,-8.558915e-06
1.282000e-10,-4.999895e-06,-4.999895e-06,-9.975246e-06
1.284000e-10,-4.999890e-06,-4.999890e-06,-1.152499e-05
1.286000e-10,-4.999899e-06,-4.999899e-06,-1.315506e-05
1.288000e-10,-4.999922e-06,-4.999922e-06,-1.478031e-05
1.290000e-10,-4.999953e-06,-4.999953e-06,-1.628574e-05
1.292000e-10,-4.999990e-06,-4.999990e-06,-1.753640e-05
1.294000e-10,-5.000027e-06,-5.000027e-06,-1.839390e-05
1.296000e-10,-5.000060e-06,-5.000060e-06,-1.873716e-05
1.298000e-10,-5.000085e-06,-5.000085e-06,-1.848387e-05
1.300000e-10,-5.000099e-06,-5.000099e-06,-1.760927e-05
1.302000e-10,-5.000100e-06,-5.000100e-06,-1.615896e-05
1.304000e-10,-5.000088e-06,-5.000088e-06,-1.425282e-05
1.306000e-10,-5.000065e-06,-5.000065e-06,-1.207762e-05
1.308000e-10,-5.000033e-06,-5.000033e-06,-9.867704e-06
1.310000e-10,-4.999996e-06,-4.999996e-06,-7.875266e-06
1.312000e-10,-4.999957e-06,-4.999957e-06,-6.334945e-06
1.314000e-10,-4.999923e-06,-4.999923e-06,-5.429383e-06
1.316000e-10,-4.999896e-06,-4.999896e-06,-5.262557e-06
1.318000e-10,-4.999881e-06,-4.999881e-06,-5.845768e-06
1.320000e-10,-4.999880e-06,-4.999880e-06,-7.098265e-06
1.322000e-10,-4.999895e-06,-4.999895e-06,-8.861569e-06
1.324000e-10,-4.999923e-06,-4.999923e-06,-1.092436e-05
1.326000e-10,-4.999961e-06,-4.999961e-06,-1.305319e-05
1.328000e-10,-5.000005e-06,-5.000005e-06,-1.502368e-05
1.330000e-10,-5.000048e-06,-5.000048e-06,-1.664690e-05
1.332000e-10,-5.000084e-06,-5.000084e-06,-1.778755e-05
1.334000e-10,-5.000106e-06,-5.000106e-06,-1.837259e-05
1.336000e-10,-5.000112e-06,-5.000112e-06,-1.839112e-05
1.338000e-10,-5.000100e-06,-5.000100e-06,-1.788795e-05
1.340000e-10,-5.000071e-06,-5.000071e-06,-1.695310e-05
1.342000e-10,-5.000029e-06,-5.000029e-06,-1.570911e-05
1.344000e-10,-4.999980e-06,-4.999980e-06,-1.429720e-05
1.346000e-10,-4.999932e-06,-4.999932e-06,-1.286304e-05
1.348000e-10,-4.999892e-06,-4.999892e-06,-1.154293e-05
1.350000e-10,-4.999866e-06,-4.999866e-06,-1.045171e-05
1.352000e-10,-4.999858e-06,-4.999858e-06,-9.673413e-06
1.354000e-10,-4.999869e-06,-4.999869e-06,-9.255950e-06
1.356000e-10,-4.999897e-06,-4.999897e-06,-9.209985e-06
1.358000e-10,-4.999939e-06,-4.999939e-06,-9.512004e-06
1.360000e-10,-4.999987e-06,-4.999987e-06,-1.011069e-05
1.362000e-10,-5.000034e-06,-5.000034e-06,-1.093540e-05
1.364000e-10,-5.000073e-06,-5.000073e-06,-1.190511e-05
1.366000e-10,-5.000099e-06,-5.000099e-06,-1.293642e-05
1.368000e-10,-5.000107e-06,-5.000107e-06,-1.394943e-05
1.370000e-10,-5.000097e-06,-5.000097e-06,-1.487138e-05
1.372000e-10,-5.000070e-06,-5.000070e-06,-1.563870e-05
1.374000e-10,-5.000032e-06,-5.000032e-06,-1.619840e-05
1.376000e-10,-4.999987e-06,-4.999987e-06,-1.650995e-05
1.378000e-10,-4.999944e-06,-4.999944e-06,-1.654790e-05
1.380000e-10,-4.999907e-06,-4.999907e-06,-1.630518e-05
1.382000e-10,-4.999883e-06,-4.999883e-06,-1.579630e-05
1.384000e-10,-4.999874e-06,-4.999874e-06,-1.505932e-05
1.386000e-10,-4.999881e-06,-4.999881e-06,-1.415559e-05
1.388000e-10,-4.999904e-06,-4.999904e-06,-1.316674e-05
1.390000e-10,-4.999937e-06,-4.999937e-06,-1.218839e-05
1.392000e-10,-4.999976e-06,-4.999976e-06,-1.132107e-05
1.394000e-10,-5.000015e-06,-5.000015e-06,-1.065923e-05
1.396000e-10,-5.000048e-06,-5.000048e-06,-1.027976e-05
1.398000e-10,-5.000072e-06,-5.000072e-06,-1.023168e-05
1.400000e-10,-5.000082e-06,-5.000082e-06,-1.052874e-05
1.402000e-10,-5.000078e-06,-5.000078e-06,-1.114604e-05
1.404000e-10,-5.000062e-06,-5.000062e-06,-1.202155e-05
1.406000e-10,-5.000034e-06,-5.000034e-06,-1.306217e-05
1.408000e-10,-5.000001e-06,-5.000001e-06,-1.415403e-05
1.410000e-10,-4.999967e-06,-4.999967e-06,-1.517557e-05
1.412000e-10,-4.999936e-06,-4.999936e-06,-1.601183e-05
1.414000e-10,-4.999913e-06,-4.999913e-06,-1.656832e-05
1.416000e-10,-4.999901e-06,-4.999901e-06,-1.678242e-05
1.418000e-10,-4.999902e-06,-4.999902e-06,-1.663111e-05
1.420000e-10,-4.999915e-06,-4.999915e-06,-1.613400e-05
1.422000e-10,-4.999937e-06,-4.999937e-06,-1.535136e-05
1.424000e-10,-4.999966e-06,-4.999966e-06,-1.437725e-05
1.426000e-10,-4.999997e-06,-4.999997e-06,-1.332836e-05
1.428000e-10,-5.000026e-06,-5.000026e-06,-1.232986e-05
1.430000e-10,-5.000049e-06,-5.000049e-06,-1.149977e-05
1.432000e-10,-5.000062e-06,-5.000062e-06,-1.093403e-05
1.434000e-10,-5.000064e-06,-5.000064e-06,-1.069448e-05
1.436000e-10,-5.000056e-06,-5.000056e-06,-1.080144e-05
1.438000e-10,-5.000038e-06,-5.000038e-06,-1.123208e-05
1.440000e-10,-5.000013e-06,-5.000013e-06,-1.192456e-05
1.442000e-10,-4.999986e-06,-4.999986e-06,-1.278728e-05
1.444000e-10,-4.999960e-06,-4.999960e-06,-1.371172e-05
1.446000e-10,-4.999939e-06,-4.999939e-06,-1.458685e-05
1.448000e-10,-4.999926e-06,-4.999926e-06,-1.531308e-05
1.450000e-10,-4.999923e-06,-4.999923e-06,-1.581382e-05
1.452000e-10,-4.999930e-06,-4.999930e-06,-1.604327e-05
1.454000e-10,-4.999946e-06,-4.999946e-06,-1.598988e-05
1.456000e-10,-4.999967e-06,-4.999967e-06,-1.567547e-05
1.458000e-10,-4.999992e-06,-4.999992e-06,-1.515060e-05
1.460000e-10,-5.000015e-06,-5.000015e-06,-1.448696e-05
1.462000e-10,-5.000034e-06,-5.000034e-06,-1.376789e-05
1.464000e-10,-5.000047e-06,-5.000047e-06,-1.307803e-05
1.466000e-10,-5.000051e-06,-5.000051e-06,-1.249342e-05
1.468000e-10,-5.000047e-06,-5.000047e-06,-1.207310e-05
1.470000e-10,-5.000035e-06,-5.000035e-06,-1.185324e-05
1.472000e-10,-5.000018e-06,-5.000018e-06,-1.184456e-05
1.474000e-10,-4.999998e-06,-4.999998e-06,-1.203296e-05
1.476000e-10,-4.999979e-06,-4.999979e-06,-1.238330e-05
1.478000e-10,-4.999963e-06,-4.999963e-06,-1.284535e-05
1.480000e-10,-4.999952e-06,-4.999952e-06,-1.336109e-05
1.482000e-10,-4.999948e-06,-4.999948e-06,-1.387212e-05
1.484000e-10,-4.999952e-06,-4.999952e-06,-1.432617e-05
1.486000e-10,-4.999961e-06,-4.999961e-06,-1.468205e-05
1.488000e-10,-4.999975e-06,-4.999975e-06,-1.491253e-05
1.490000e-10,-4.999992e-06,-4.999992e-06,-1.500539e-05
1.492000e-10,-5.000008e-06,-5.000008e-06,-1.496261e-05
1.494000e-10,-5.000023e-06,-5.000023e-06,-1.479856e-05
1.496000e-10,-5.000033e-06,-5.000033e-06,-1.453725e-05
1.498000e-10,-5.000038e-06,-5.000038e-06,-1.420931e-05
1.500000e-10,-5.000038e-06,-5.000038e-06,-1.384885e-05
1.502000e-10,-5.000031e-06,-5.000031e-06,-1.349032e-05
1.504000e-10,-5.000021e-06,-5.000021e-06,-1.316998e-05
1.506000e-10,-5.000008e-06,-5.000008e-06,-1.292435e-05
1.508000e-10,-4.999995e-06,-4.999995e-06,-1.278598e-05
1.510000e-10,-4.999982e-06,-4.999982e-06,-1.277809e-05
1.512000e-10,-4.999972e-06,-4.999972e-06,-1.290972e-05
1.514000e-10,-4.999966e-06,-4.999966e-06,-1.317316e-05
1.516000e-10,-4.999964e-06,-4.999964e-06,-1.354463e-05
1.518000e-10,-4.999968e-06,-4.999968e-06,-1.398843e-05
1.520000e-10,-4.999976e-06,-4.999976e-06,-1.446337e-05
1.522000e-10,-4.999987e-06,-4.999987e-06,-1.492965e-05
1.524000e-10,-5.000000e-06,-5.000000e-06,-1.535422e-05
1.526000e-10,-5.000014e-06,-5.000014e-06,-1.571322e-05
1.528000e-10,-5.000025e-06,-5.000025e-06,-1.599164e-05
1.530000e-10,-5.000033e-06,-5.000033e-06,-1.618133e-05
1.532000e-10,-5.000036e-06,-5.000036e-06,-1.627912e-05
1.534000e-10,-5.000035e-06,-5.000035e-06,-1.628622e-05
1.536000e-10,-5.000028e-06,-5.000028e-06,-1.620919e-05
1.538000e-10,-5.000018e-06,-5.000018e-06,-1.606166e-05
1.540000e-10,-5.000005e-06,-5.000005e-06,-1.586536e-05
1.542000e-10,-4.999993e-06,-4.999993e-06,-1.564952e-05
1.544000e-10,-4.999983e-06,-4.999983e-06,-1.544816e-05
1.546000e-10,-4.999976e-06,-4.999976e-06,-1.529586e-05
1.548000e-10,-4.999975e-06,-4.999975e-06,-1.522321e-05
1.550000e-10,-4.999979e-06,-4.999979e-06,-1.525285e-05
1.552000e-10,-4.999987e-06,-4.999987e-06,-1.539706e-05
1.554000e-10,-4.999999e-06,-4.999999e-06,-1.565694e-05
1.556000e-10,-5.000012e-06,-5.000012e-06,-1.602318e-05
1.558000e-10,-5.000024e-06,-5.000024e-06,-1.647773e-05
1.560000e-10,-5.000034e-06,-5.000034e-06,-1.699589e-05
1.562000e-10,-5.000038e-06,-5.000038e-06,-1.754832e-05
1.564000e-10,-5.000038e-06,-5.000038e-06,-1.810303e-05
1.566000e-10,-5.000032e-06,-5.000032e-06,-1.862728e-05
1.568000e-10,-5.000023e-06,-5.000023e-06,-1.908982e-05
1.570000e-10,-5.000011e-06,-5.000011e-06,-1.946368e-05
1.572000e-10,-5.000000e-06,-5.000000e-06,-1.972920e-05
1.574000e-10,-4.999991e-06,-4.999991e-06,-1.987689e-05
1.576000e-10,-4.999985e-06,-4.999985e-06,-1.990937e-05
1.578000e-10,-4.999985e-06,-4.999985e-06,-1.984182e-05
1.580000e-10,-4.999989e-06,-4.999989e-06,-1.970070e-05
1.582000e-10,-4.999997e-06,-4.999997e-06,-1.952086e-05
1.584000e-10,-5.000008e-06,-5.000008e-06,-1.934185e-05
1.586000e-10,-5.000019e-06,-5.000019e-06,-1.920370e-05
1.588000e-10,-5.000029e-06,-5.000029e-06,-1.914317e-05
1.590000e-10,-5.000035e-06,-5.000035e-06,-1.919049e-05
1.592000e-10,-5.000037e-06,-5.000037e-06,-1.936704e-05
1.594000e-10,-5.000035e-06,-5.000035e-06,-1.968382e-05
1.596000e-10,-5.000028e-06,-5.000028e-06,-2.014076e-05
1.598000e-10,-5.000019e-06,-5.000019e-06,-2.072693e-05
1.600000e-10,-5.000009e-06,-5.000009e-06,-2.142143e-05
1.602000e-10,-5.000001e-06,-5.000001e-06,-2.219518e-05
1.604000e-10,-4.999995e-06,-4.999995e-06,-2.301344e-05
1.606000e-10,-4.999993e-06,-4.999993e-06,-2.383893e-05
1.608000e-10,-4.999995e-06,-4.999995e-06,-2.463534e-05
1.610000e-10,-5.000000e-06,-5.000000e-06,-2.537080e-05
1.612000e-10,-5.000008e-06,-5.000008e-06,-2.602084e-05
1.614000e-10,-5.000018e-06,-5.000018e-06,-2.657046e-05
1.616000e-10,-5.000026e-06,-5.000026e-06,-2.701508e-05
1.618000e-10,-5.000032e-06,-5.000032e-06,-2.736031e-05
1.620000e-10,-5.000034e-06,-5.000034e-06,-2.762077e-05
